'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[12:39:00.064 21/01/2026]',-104227.7,-164753.3,-83533.92,18045.63,-375000,-375000,-139151,-118280.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.068 21/01/2026]',-104235.5,-164752.8,-83523.86,18029.77,-375000,-375000,-139157.3,-118285.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.072 21/01/2026]',-104254.4,-164749.5,-83515.28,18037.77,-375000,-375000,-139157.9,-118284.8,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.076 21/01/2026]',-104262.2,-164756.2,-83524.8,18050.55,-375000,-375000,-139157.9,-118289.6,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.080 21/01/2026]',-104259.5,-164760.1,-83529.72,18039.06,-375000,-375000,-139163.7,-118297.7,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.084 21/01/2026]',-104259.3,-164768.5,-83522.74,18014.34,-375000,-375000,-139172,-118303.3,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.088 21/01/2026]',-104265.9,-164776.9,-83534.45,18013.31,-375000,-375000,-139176.1,-118307,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.092 21/01/2026]',-104273.5,-164781.6,-83554.7,18029.63,-375000,-375000,-139174.2,-118306.3,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.096 21/01/2026]',-104268.7,-164789.1,-83561.28,18026.77,-375000,-375000,-139175.4,-118310.6,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.100 21/01/2026]',-104266.8,-164791.6,-83558.77,17999.01,-375000,-375000,-139184.3,-118317.8,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.104 21/01/2026]',-104275.4,-164784.8,-83554.57,17998.25,-375000,-375000,-139184,-118313.5,0.02,0.02,0.88,-4,0,-2,38,0
'[12:39:00.108 21/01/2026]',-104281.1,-164784.2,-83563.88,18013.36,-375000,-375000,-139185.3,-118313,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.112 21/01/2026]',-104295.6,-164791,-83565.57,18010.54,-375000,-375000,-139187.8,-118318.2,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.116 21/01/2026]',-104300.3,-164805.6,-83572.45,17988.59,-375000,-375000,-139202.1,-118333.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.120 21/01/2026]',-104297.3,-164809.6,-83571.88,17973.89,-375000,-375000,-139208.3,-118336.7,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.124 21/01/2026]',-104308.7,-164811.3,-83579.16,17983.41,-375000,-375000,-139210.2,-118333.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.128 21/01/2026]',-104318.3,-164820.4,-83592.03,17987.16,-375000,-375000,-139210.1,-118334.7,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.132 21/01/2026]',-104320.3,-164829.1,-83593.91,17965.71,-375000,-375000,-139220.2,-118347.7,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.136 21/01/2026]',-104313.6,-164826.3,-83591.23,17960.88,-375000,-375000,-139223.8,-118350.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.140 21/01/2026]',-104315.2,-164832.2,-83595.34,17971.21,-375000,-375000,-139227.2,-118352,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.144 21/01/2026]',-104327.3,-164833.1,-83604.73,17967.67,-375000,-375000,-139230,-118354.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.148 21/01/2026]',-104326.6,-164837,-83603.16,17946.84,-375000,-375000,-139241.1,-118369,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.152 21/01/2026]',-104316.3,-164838.7,-83607.99,17941.79,-375000,-375000,-139245.3,-118373.2,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.156 21/01/2026]',-104327.5,-164844.2,-83614.74,17948.94,-375000,-375000,-139248,-118374.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.160 21/01/2026]',-104342.8,-164850.5,-83624.45,17957.97,-375000,-375000,-139248.4,-118377.3,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.164 21/01/2026]',-104337.9,-164853.5,-83620.73,17944.38,-375000,-375000,-139252.5,-118385.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.168 21/01/2026]',-104330.7,-164848.5,-83613.58,17935.89,-375000,-375000,-139253.7,-118388.2,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.172 21/01/2026]',-104350.9,-164854.1,-83620.65,17936.43,-375000,-375000,-139259.7,-118392,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.176 21/01/2026]',-104361.7,-164859.4,-83639.38,17933.88,-375000,-375000,-139267.5,-118397.5,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.180 21/01/2026]',-104351.4,-164860.7,-83634.99,17929.9,-375000,-375000,-139263.8,-118397.9,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.184 21/01/2026]',-104350.5,-164870,-83640.18,17911.39,-375000,-375000,-139276.1,-118410.1,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.188 21/01/2026]',-104364.7,-164874.7,-83651.71,17909.69,-375000,-375000,-139283.4,-118414.1,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.192 21/01/2026]',-104375.4,-164875.8,-83646.7,17929.99,-375000,-375000,-139276.4,-118409.6,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.196 21/01/2026]',-104389.5,-164876.9,-83651.05,17926.46,-375000,-375000,-139274,-118409.4,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.200 21/01/2026]',-104382.9,-164879.3,-83650.91,17908.44,-375000,-375000,-139281.8,-118416.2,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.204 21/01/2026]',-104370.2,-164876.9,-83652.43,17907.01,-375000,-375000,-139281.8,-118412.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.208 21/01/2026]',-104383.4,-164882,-83661.82,17918.1,-375000,-375000,-139284.8,-118412.6,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.212 21/01/2026]',-104396.8,-164887.7,-83661.1,17916.62,-375000,-375000,-139286.5,-118415.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.216 21/01/2026]',-104400.1,-164895.5,-83667.77,17895.16,-375000,-375000,-139297.8,-118430.1,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.220 21/01/2026]',-104390,-164898,-83670.45,17890.29,-375000,-375000,-139303.2,-118433.5,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.224 21/01/2026]',-104399.1,-164898.6,-83673.66,17902.05,-375000,-375000,-139302.7,-118430.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.228 21/01/2026]',-104410,-164897.6,-83673.98,17911.57,-375000,-375000,-139301.8,-118432.2,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.232 21/01/2026]',-104412.8,-164904.2,-83679.61,17886.89,-375000,-375000,-139311.2,-118443.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.236 21/01/2026]',-104403.5,-164901.5,-83680.55,17882.42,-375000,-375000,-139310.9,-118443.2,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.240 21/01/2026]',-104405.1,-164888.9,-83681.48,17889.31,-375000,-375000,-139313.8,-118440.4,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.244 21/01/2026]',-104402.3,-164867,-83680.5,17901.06,-375000,-375000,-139317.9,-118443.9,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.248 21/01/2026]',-104395.6,-164881.4,-83678.09,17891.05,-375000,-375000,-139325.5,-118455.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.252 21/01/2026]',-104421.6,-164930.5,-83685.91,17874.6,-375000,-375000,-139322.4,-118455.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.256 21/01/2026]',-104442.4,-164957.1,-83697.53,17871.29,-375000,-375000,-139326.5,-118456.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.260 21/01/2026]',-104452.9,-164968,-83710.59,17876.16,-375000,-375000,-139332.1,-118460.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.264 21/01/2026]',-104457.3,-164983.1,-83720.83,17855.33,-375000,-375000,-139343.5,-118473.7,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.268 21/01/2026]',-104450.1,-164993.8,-83708.58,17836.83,-375000,-375000,-139344,-118474.7,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.272 21/01/2026]',-104459.2,-165012.7,-83710.99,17839.2,-375000,-375000,-139344.4,-118473,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.276 21/01/2026]',-104470.5,-165024.7,-83724.63,17850.82,-375000,-375000,-139346.3,-118474.2,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.280 21/01/2026]',-104474.4,-165036.6,-83728.7,17836.51,-375000,-375000,-139354.3,-118485.1,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.284 21/01/2026]',-104465.2,-165040.2,-83730.84,17812.69,-375000,-375000,-139365.2,-118496.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.288 21/01/2026]',-104470.2,-165039.8,-83731.69,17815.95,-375000,-375000,-139364.8,-118492.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.292 21/01/2026]',-104495.2,-165047.8,-83738.84,17827.44,-375000,-375000,-139367.6,-118497.2,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.296 21/01/2026]',-104495,-165050.2,-83741.12,17820.42,-375000,-375000,-139372.5,-118503.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.300 21/01/2026]',-104487.6,-165051.3,-83742.02,17802.09,-375000,-375000,-139380.9,-118516.1,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.304 21/01/2026]',-104487.4,-165047.8,-83740.8,17800.75,-375000,-375000,-139381.1,-118513.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.308 21/01/2026]',-104484.4,-165045,-83745.91,17807.95,-375000,-375000,-139382.1,-118510.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.312 21/01/2026]',-104477.4,-165050,-83750.38,17809.73,-375000,-375000,-139387.3,-118517.6,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.316 21/01/2026]',-104476.5,-165054,-83752.61,17786.36,-375000,-375000,-139397.5,-118529.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.320 21/01/2026]',-104478.1,-165054.8,-83758.29,17786.31,-375000,-375000,-139398.8,-118531.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.324 21/01/2026]',-104497,-165063,-83760.48,17789.48,-375000,-375000,-139406.5,-118535.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.328 21/01/2026]',-104515,-165066.6,-83763.38,17798.47,-375000,-375000,-139406.5,-118537.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.332 21/01/2026]',-104517.4,-165068.6,-83758.78,17786.45,-375000,-375000,-139409.5,-118543.2,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.336 21/01/2026]',-104508.6,-165067.5,-83758.42,17777.77,-375000,-375000,-139411.4,-118542.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.340 21/01/2026]',-104512.1,-165071.7,-83764.99,17779.16,-375000,-375000,-139415.6,-118541.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.344 21/01/2026]',-104504.5,-165071.1,-83759.23,17794.85,-375000,-375000,-139408.8,-118536.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.348 21/01/2026]',-104479.5,-165072.5,-83760.52,17781.44,-375000,-375000,-139413,-118543.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.352 21/01/2026]',-104498.4,-165071.4,-83772.73,17770.44,-375000,-375000,-139416,-118547.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.356 21/01/2026]',-104535.4,-165085.6,-83784.26,17767.54,-375000,-375000,-139432,-118560.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.360 21/01/2026]',-104532.7,-165088.5,-83782.92,17783.67,-375000,-375000,-139427.9,-118557.9,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.364 21/01/2026]',-104530.3,-165091.6,-83781.58,17773.79,-375000,-375000,-139432,-118565.1,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.368 21/01/2026]',-104530.4,-165093.5,-83783.59,17758.68,-375000,-375000,-139436.1,-118570.2,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.372 21/01/2026]',-104533.4,-165092.7,-83785.69,17764.32,-375000,-375000,-139439.8,-118572.4,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.376 21/01/2026]',-104545.2,-165097.4,-83787.88,17769.99,-375000,-375000,-139439.4,-118569.1,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.380 21/01/2026]',-104547.1,-165101.1,-83787.03,17762.97,-375000,-375000,-139442.3,-118575.4,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.384 21/01/2026]',-104534,-165100,-83792.48,17745.45,-375000,-375000,-139445.9,-118579,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.388 21/01/2026]',-104532.1,-165108.8,-83808.27,17740.13,-375000,-375000,-139455.5,-118585,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.392 21/01/2026]',-104550.8,-165121.3,-83820.24,17743.31,-375000,-375000,-139465.1,-118594.9,0.02,0.00,0.89,-4,0,-2,38,0
'[12:39:00.396 21/01/2026]',-104557.1,-165126.8,-83823.51,17734.9,-375000,-375000,-139470,-118603,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.400 21/01/2026]',-104552.6,-165129.4,-83820.88,17722.07,-375000,-375000,-139476.6,-118610.9,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.404 21/01/2026]',-104567.6,-165129.7,-83825.03,17716.04,-375000,-375000,-139484.6,-118615.5,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.408 21/01/2026]',-104574.4,-165129.8,-83830.62,17725.11,-375000,-375000,-139484.5,-118612.3,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.412 21/01/2026]',-104566.3,-165129.8,-83836.74,17727.12,-375000,-375000,-139481.2,-118612.6,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.416 21/01/2026]',-104569,-165132.4,-83835.84,17710.18,-375000,-375000,-139483.2,-118616.1,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.420 21/01/2026]',-104576.8,-165137.6,-83834.59,17698.24,-375000,-375000,-139492,-118622.2,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.424 21/01/2026]',-104586.1,-165149.8,-83854.31,17694.58,-375000,-375000,-139505.2,-118633.5,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.428 21/01/2026]',-104586,-165156.5,-83861.46,17700.75,-375000,-375000,-139504.2,-118634,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.432 21/01/2026]',-104585.2,-165159.9,-83854.76,17688.99,-375000,-375000,-139510,-118644,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.436 21/01/2026]',-104588.4,-165161.9,-83855.92,17673.97,-375000,-375000,-139518.6,-118651.1,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.440 21/01/2026]',-104596,-165165.6,-83867.81,17681.48,-375000,-375000,-139521.2,-118648.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.444 21/01/2026]',-104607.9,-165175.5,-83877.65,17685.5,-375000,-375000,-139524.6,-118654.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.448 21/01/2026]',-104614.9,-165178,-83876.98,17669.46,-375000,-375000,-139529.5,-118665,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.452 21/01/2026]',-104609.2,-165177.6,-83865.58,17661.63,-375000,-375000,-139527.5,-118662.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.456 21/01/2026]',-104602.8,-165182.6,-83873.4,17664.98,-375000,-375000,-139534.2,-118664.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.460 21/01/2026]',-104607.9,-165186.5,-83882.65,17671.65,-375000,-375000,-139538.3,-118669.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.464 21/01/2026]',-104626,-165192.3,-83888.42,17663.96,-375000,-375000,-139539,-118674.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.468 21/01/2026]',-104624,-165185,-83880.77,17661.77,-375000,-375000,-139538,-118675.6,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.472 21/01/2026]',-104621.5,-165192.2,-83891.05,17653.99,-375000,-375000,-139547.2,-118681.2,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.476 21/01/2026]',-104638.4,-165202,-83899.28,17653.9,-375000,-375000,-139555.3,-118688.5,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.480 21/01/2026]',-104651.4,-165213.2,-83908.36,17645.81,-375000,-375000,-139560.4,-118696.3,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.484 21/01/2026]',-104641.8,-165216.4,-83910.41,17634.36,-375000,-375000,-139561,-118697.8,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.488 21/01/2026]',-104630.1,-165212.2,-83911.04,17636.38,-375000,-375000,-139560.1,-118694,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.492 21/01/2026]',-104640.1,-165216.1,-83917.03,17646.39,-375000,-375000,-139561.4,-118694.4,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.496 21/01/2026]',-104659.5,-165221.9,-83917.7,17640.85,-375000,-375000,-139562.3,-118700.7,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.500 21/01/2026]',-104661.2,-165221,-83919.4,17620.06,-375000,-375000,-139569.6,-118707.3,0.03,0.00,0.86,-4,0,-2,38,0
'[12:39:00.504 21/01/2026]',-104646.6,-165205.5,-83918.59,17623.14,-375000,-375000,-139576.6,-118710.6,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.508 21/01/2026]',-104654.2,-165202.9,-83920.56,17635.66,-375000,-375000,-139578,-118708.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.512 21/01/2026]',-104684.3,-165251,-83938.93,17630.61,-375000,-375000,-139575.7,-118712.2,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.516 21/01/2026]',-104692.9,-165268.7,-83941.03,17606.51,-375000,-375000,-139582.5,-118721.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.520 21/01/2026]',-104693.4,-165271.3,-83939.42,17603.25,-375000,-375000,-139583.8,-118721.2,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.524 21/01/2026]',-104706.3,-165280.1,-83955.34,17603.34,-375000,-375000,-139592.2,-118726.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.528 21/01/2026]',-104710.5,-165286.1,-83966.56,17599.45,-375000,-375000,-139599.5,-118734.6,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.532 21/01/2026]',-104703.3,-165295,-83956.99,17589.93,-375000,-375000,-139598.3,-118734.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.536 21/01/2026]',-104705.8,-165292.6,-83958.73,17571.78,-375000,-375000,-139608.2,-118740,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.540 21/01/2026]',-104719.3,-165295.2,-83968.66,17583.27,-375000,-375000,-139616.1,-118747.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.544 21/01/2026]',-104721.3,-165303.1,-83978.36,17584.52,-375000,-375000,-139622,-118754.1,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.548 21/01/2026]',-104704.8,-165307.6,-83974.83,17572.54,-375000,-375000,-139622.6,-118757.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.552 21/01/2026]',-104716.6,-165307.8,-83978.23,17561.45,-375000,-375000,-139626.7,-118761.4,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.556 21/01/2026]',-104732.3,-165309,-83986.05,17567.04,-375000,-375000,-139634.6,-118765.9,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.560 21/01/2026]',-104736.1,-165317,-83993.56,17572.05,-375000,-375000,-139639.8,-118771.3,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.564 21/01/2026]',-104742.8,-165320.3,-83992.35,17561.01,-375000,-375000,-139641.1,-118778.8,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.568 21/01/2026]',-104739.9,-165317.5,-83988.11,17540.93,-375000,-375000,-139647.8,-118784.6,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.572 21/01/2026]',-104746,-165319.6,-83994.81,17550.59,-375000,-375000,-139654,-118786.7,0.02,0.00,0.88,-4,0,-2,38,0
'[12:39:00.576 21/01/2026]',-104756.4,-165323.4,-84000.13,17560.56,-375000,-375000,-139657.5,-118790.1,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.580 21/01/2026]',-104755.6,-165326,-83999.24,17552.51,-375000,-375000,-139658.3,-118796,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.584 21/01/2026]',-104749.1,-165329.5,-84003.89,17533.47,-375000,-375000,-139663.6,-118803.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.588 21/01/2026]',-104754.8,-165327,-84005.59,17529.49,-375000,-375000,-139665.8,-118799.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.592 21/01/2026]',-104764.3,-165335.1,-84011.53,17539.86,-375000,-375000,-139667,-118798,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.596 21/01/2026]',-104767.3,-165343.6,-84016.72,17532.62,-375000,-375000,-139670.9,-118805.9,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.600 21/01/2026]',-104764.9,-165345,-84017.66,17513.08,-375000,-375000,-139676.5,-118812.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.604 21/01/2026]',-104762.6,-165343.5,-84020.61,17507.27,-375000,-375000,-139681,-118813.6,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.608 21/01/2026]',-104760.3,-165347.7,-84028.97,17519.65,-375000,-375000,-139685.3,-118815.7,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.612 21/01/2026]',-104768.6,-165359.1,-84039.78,17515.86,-375000,-375000,-139691,-118825,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.616 21/01/2026]',-104777.6,-165361.6,-84032.5,17500.57,-375000,-375000,-139695.8,-118832,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.620 21/01/2026]',-104778.6,-165364.7,-84040.59,17490.73,-375000,-375000,-139702.3,-118836.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.624 21/01/2026]',-104786.9,-165365.1,-84038.58,17502.58,-375000,-375000,-139700.4,-118831.5,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.628 21/01/2026]',-104788.4,-165363.5,-84041.26,17510.76,-375000,-375000,-139690.4,-118824.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.632 21/01/2026]',-104789.3,-165366.8,-84044.08,17502.8,-375000,-375000,-139687.8,-118827.3,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.636 21/01/2026]',-104805.6,-165372.3,-84039.65,17487.74,-375000,-375000,-139692.6,-118830.4,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.640 21/01/2026]',-104818.7,-165379,-84043.09,17496.86,-375000,-375000,-139699.5,-118834.8,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.644 21/01/2026]',-104814.5,-165376.8,-84048.1,17505.84,-375000,-375000,-139700.5,-118836.6,0.03,0.00,0.88,-4,0,-2,38,0
'[12:39:00.648 21/01/2026]',-104805.9,-165378.9,-84058.34,17489.26,-375000,-375000,-139704.5,-118844.2,0.03,0.00,0.89,-4,0,-2,38,0
'[12:39:00.652 21/01/2026]',-104803.3,-165381.9,-84061.02,17479.47,-375000,-375000,-139708.1,-118847.1,0.03,0.00,0.89,-4,0,-2,38,0
