'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:13:08.978 20/01/2026]',1.93,1.49,1.12,1.91,0.00,0.00,0.97,1.21,7.37,6.22,5.12,13.09,0.00,0.00,2.36,2.78,12.94,4.82,3.08,11.29,0.00,0.00,3.11,6.04,20.08,3.14,2.48,6.64,0.00,0.00,2.60,2.64,0.49,0.20,0.12,0.26,0.00,0.00,0.10,0.17,0
'[13:13:08.994 20/01/2026]',1.82,1.48,1.10,1.86,0.00,0.00,0.95,1.15,7.59,6.22,5.16,13.05,0.00,0.00,2.40,2.86,12.89,4.88,3.09,11.41,0.00,0.00,3.12,6.05,20.08,3.19,2.54,6.83,0.00,0.00,2.67,2.62,0.47,0.19,0.11,0.26,0.00,0.00,0.10,0.17,0
'[13:13:09.012 20/01/2026]',1.72,1.46,1.08,1.80,0.00,0.00,0.93,1.10,7.79,6.22,5.20,13.02,0.00,0.00,2.44,2.94,12.85,4.94,3.16,11.53,0.00,0.00,3.12,6.06,20.08,3.24,2.60,7.00,0.00,0.00,2.72,2.78,0.45,0.19,0.11,0.27,0.00,0.00,0.10,0.17,0
'[13:13:09.029 20/01/2026]',1.67,1.44,1.09,1.75,0.00,0.00,0.93,1.05,8.03,6.22,5.27,12.98,0.00,0.00,2.49,3.01,12.79,4.99,3.20,11.63,0.00,0.00,3.13,6.07,20.08,3.29,2.68,7.16,0.00,0.00,2.79,2.92,0.42,0.18,0.11,0.27,0.00,0.00,0.09,0.17,0
'[13:13:09.044 20/01/2026]',1.64,1.46,1.10,1.76,0.00,0.00,0.95,1.06,8.25,6.25,5.33,13.00,0.00,0.00,2.55,3.14,12.64,5.06,3.23,11.69,0.00,0.00,3.13,6.03,20.11,3.36,2.76,7.36,0.00,0.00,2.85,3.12,0.41,0.18,0.11,0.26,0.00,0.00,0.09,0.18,0
'[13:13:09.061 20/01/2026]',1.69,1.47,1.11,1.78,0.00,0.00,0.95,1.08,8.23,6.27,5.41,13.05,0.00,0.00,2.62,3.29,12.35,5.15,3.23,11.72,0.00,0.00,3.14,5.95,20.21,3.45,2.84,7.58,0.00,0.00,2.89,3.32,0.42,0.17,0.10,0.26,0.00,0.00,0.09,0.18,0
'[13:13:09.078 20/01/2026]',1.73,1.47,1.11,1.78,0.00,0.00,0.96,1.07,8.20,6.30,5.48,13.12,0.00,0.00,2.69,3.45,12.08,5.24,3.24,11.73,0.00,0.00,3.14,5.86,20.30,3.54,2.91,7.80,0.00,0.00,2.93,3.51,0.43,0.16,0.10,0.25,0.00,0.00,0.09,0.17,0
'[13:13:09.095 20/01/2026]',1.78,1.48,1.11,1.78,0.00,0.00,0.96,1.07,8.18,6.32,5.54,13.19,0.00,0.00,2.74,3.61,11.84,5.32,3.25,11.74,0.00,0.00,3.15,5.77,20.38,3.63,2.98,8.00,0.00,0.00,2.96,3.69,0.43,0.16,0.10,0.25,0.00,0.00,0.09,0.17,0
'[13:13:09.111 20/01/2026]',1.82,1.48,1.12,1.77,0.00,0.00,0.97,1.07,8.16,6.34,5.60,13.25,0.00,0.00,2.80,3.75,11.61,5.40,3.25,11.75,0.00,0.00,3.16,5.68,20.45,3.71,3.04,8.19,0.00,0.00,2.99,3.85,0.44,0.15,0.10,0.24,0.00,0.00,0.08,0.17,0
'[13:13:09.128 20/01/2026]',1.83,1.48,1.12,1.77,0.00,0.00,0.97,1.06,8.05,6.35,5.66,13.31,0.00,0.00,2.86,3.88,11.34,5.47,3.25,11.75,0.00,0.00,3.15,5.60,20.51,3.78,3.09,8.37,0.00,0.00,3.01,4.01,0.45,0.14,0.10,0.24,0.00,0.00,0.08,0.17,0
'[13:13:09.144 20/01/2026]',2.14,1.50,1.14,1.76,0.00,0.00,0.97,1.04,7.70,6.37,5.70,13.37,0.00,0.00,2.92,3.99,11.09,5.52,3.25,11.74,0.00,0.00,3.16,5.49,20.30,3.86,3.13,8.53,0.00,0.00,3.02,4.14,0.49,0.14,0.10,0.23,0.00,0.00,0.08,0.17,0
'[13:13:09.160 20/01/2026]',2.43,1.53,1.15,1.82,0.00,0.00,0.98,1.03,7.37,6.38,5.73,13.37,0.00,0.00,2.98,4.07,11.45,5.56,3.25,11.67,0.00,0.00,3.16,5.36,20.10,3.94,3.17,8.69,0.00,0.00,3.03,4.24,0.53,0.13,0.10,0.23,0.00,0.00,0.07,0.17,0
'[13:13:09.178 20/01/2026]',2.69,1.55,1.17,1.87,0.00,0.00,0.98,1.03,7.06,6.39,5.77,13.37,0.00,0.00,3.03,4.15,11.78,5.60,3.27,11.60,0.00,0.00,3.17,5.24,19.92,4.02,3.21,8.83,0.00,0.00,3.04,4.34,0.57,0.13,0.10,0.23,0.00,0.00,0.07,0.17,0
'[13:13:09.195 20/01/2026]',2.94,1.58,1.18,1.92,0.00,0.00,0.98,1.02,6.78,6.40,5.80,13.37,0.00,0.00,3.07,4.22,12.09,5.63,3.29,11.54,0.00,0.00,3.17,5.13,19.76,4.09,3.24,8.97,0.00,0.00,3.05,4.43,0.60,0.12,0.10,0.23,0.00,0.00,0.07,0.17,0
'[13:13:09.211 20/01/2026]',3.04,1.60,1.21,1.97,0.00,0.00,1.00,1.02,6.63,6.41,5.82,13.36,0.00,0.00,3.10,4.28,12.37,5.67,3.32,11.48,0.00,0.00,3.20,5.03,19.51,4.15,3.26,9.09,0.00,0.00,3.04,4.51,0.62,0.12,0.10,0.24,0.00,0.00,0.07,0.17,0
'[13:13:09.228 20/01/2026]',3.20,1.61,1.22,2.04,0.00,0.00,1.01,1.07,6.44,6.43,5.82,13.33,0.00,0.00,3.11,4.31,12.82,5.69,3.36,11.38,0.00,0.00,3.25,4.90,19.38,4.22,3.25,9.16,0.00,0.00,3.02,4.53,0.64,0.11,0.10,0.24,0.00,0.00,0.07,0.17,0
'[13:13:09.244 20/01/2026]',3.35,1.62,1.23,2.08,0.00,0.00,1.02,1.08,6.26,6.45,5.81,13.16,0.00,0.00,3.14,4.26,13.28,5.70,3.39,11.14,0.00,0.00,3.31,4.71,19.17,4.29,3.24,9.10,0.00,0.00,2.98,4.49,0.62,0.11,0.10,0.25,0.00,0.00,0.07,0.17,0
'[13:13:09.278 20/01/2026]',3.50,1.63,1.24,2.11,0.00,0.00,1.03,1.07,6.19,6.48,5.81,12.96,0.00,0.00,3.16,4.21,13.72,5.69,3.45,10.88,0.00,0.00,3.36,4.50,18.98,4.33,3.22,9.00,0.00,0.00,2.95,4.42,0.61,0.10,0.10,0.26,0.00,0.00,0.07,0.17,0
'[13:13:09.345 20/01/2026]',3.63,1.64,1.25,2.14,0.00,0.00,1.03,1.07,6.56,6.51,5.81,12.77,0.00,0.00,3.19,4.17,14.12,5.69,3.51,10.64,0.00,0.00,3.41,4.30,18.80,4.38,3.21,8.91,0.00,0.00,2.92,4.35,0.59,0.10,0.09,0.28,0.00,0.00,0.07,0.17,0
'[13:13:09.415 20/01/2026]',3.63,1.64,1.23,2.16,0.00,0.00,1.04,1.06,7.00,6.53,5.79,12.60,0.00,0.00,3.21,4.13,14.61,5.69,3.56,10.42,0.00,0.00,3.47,4.13,18.53,4.42,3.21,8.83,0.00,0.00,2.89,4.29,0.56,0.10,0.09,0.29,0.00,0.00,0.07,0.18,0
'[13:13:09.484 20/01/2026]',3.61,1.65,1.23,2.04,0.00,0.00,1.06,1.05,7.46,6.56,5.78,12.24,0.00,0.00,3.25,4.05,15.04,5.68,3.62,10.16,0.00,0.00,3.54,3.92,18.32,4.45,3.21,8.86,0.00,0.00,2.86,4.25,0.56,0.09,0.09,0.30,0.00,0.00,0.07,0.17,0
'[13:13:09.557 20/01/2026]',3.54,1.66,1.27,1.94,0.00,0.00,1.11,1.06,8.00,6.59,5.74,11.84,0.00,0.00,3.28,4.00,15.54,5.67,3.64,9.93,0.00,0.00,3.59,3.73,18.23,4.48,3.22,8.97,0.00,0.00,2.85,4.22,0.58,0.09,0.09,0.31,0.00,0.00,0.07,0.16,0
'[13:13:09.631 20/01/2026]',3.58,1.70,1.30,2.07,0.00,0.00,1.13,1.13,8.42,6.59,5.71,11.23,0.00,0.00,3.34,3.93,16.16,5.70,3.65,9.90,0.00,0.00,3.60,3.79,18.21,4.50,3.22,9.19,0.00,0.00,2.84,4.21,0.62,0.09,0.10,0.31,0.00,0.00,0.09,0.16,0
'[13:13:09.710 20/01/2026]',3.76,1.73,1.35,2.14,0.00,0.00,1.16,1.18,8.75,6.61,5.66,10.59,0.00,0.00,3.40,3.88,16.88,5.74,3.79,9.94,0.00,0.00,3.61,3.80,18.09,4.53,3.16,9.41,0.00,0.00,2.80,4.20,0.61,0.11,0.10,0.34,0.00,0.00,0.09,0.17,0
'[13:13:09.785 20/01/2026]',3.77,1.79,1.41,2.27,0.00,0.00,1.20,1.25,8.90,6.60,5.59,9.83,0.00,0.00,3.45,3.83,17.68,5.84,3.91,10.17,0.00,0.00,3.63,3.87,17.84,4.50,3.12,9.44,0.00,0.00,2.76,4.11,0.62,0.11,0.10,0.33,0.00,0.00,0.09,0.18,0
'[13:13:09.868 20/01/2026]',3.80,1.85,1.47,2.29,0.00,0.00,1.24,1.31,9.05,6.58,5.52,9.23,0.00,0.00,3.48,3.79,18.41,5.92,4.02,10.46,0.00,0.00,3.63,3.96,17.57,4.47,3.10,9.40,0.00,0.00,2.74,4.01,0.60,0.11,0.10,0.32,0.00,0.00,0.09,0.17,0
'[13:13:09.948 20/01/2026]',3.87,1.91,1.51,2.27,0.00,0.00,1.27,1.34,9.26,6.56,5.36,8.70,0.00,0.00,3.41,3.77,19.01,5.99,4.08,10.77,0.00,0.00,3.55,4.05,17.25,4.45,3.08,9.33,0.00,0.00,2.70,3.92,0.58,0.11,0.11,0.31,0.00,0.00,0.09,0.16,0
'[13:13:10.024 20/01/2026]',3.88,1.96,1.52,2.26,0.00,0.00,1.28,1.36,9.43,6.48,5.20,8.18,0.00,0.00,3.33,3.69,19.54,5.98,4.14,11.04,0.00,0.00,3.45,4.09,16.93,4.40,3.05,9.24,0.00,0.00,2.63,3.81,0.57,0.11,0.11,0.30,0.00,0.00,0.10,0.16,0
'[13:13:10.101 20/01/2026]',3.91,1.98,1.48,2.24,0.00,0.00,1.23,1.37,9.59,6.37,4.99,7.68,0.00,0.00,3.20,3.60,20.05,5.96,4.17,11.27,0.00,0.00,3.36,4.12,16.64,4.32,2.98,9.12,0.00,0.00,2.52,3.69,0.56,0.12,0.11,0.30,0.00,0.00,0.11,0.16,0
'[13:13:10.177 20/01/2026]',3.95,1.94,1.47,2.15,0.00,0.00,1.21,1.32,9.70,6.23,4.80,7.16,0.00,0.00,3.09,3.47,20.46,5.90,4.22,11.42,0.00,0.00,3.32,4.16,16.43,4.20,2.89,8.94,0.00,0.00,2.38,3.53,0.55,0.12,0.11,0.29,0.00,0.00,0.10,0.16,0
'[13:13:10.254 20/01/2026]',4.01,1.95,1.45,2.18,0.00,0.00,1.18,1.32,9.77,6.07,4.65,6.80,0.00,0.00,3.01,3.39,20.79,5.87,4.29,11.46,0.00,0.00,3.32,4.20,16.22,4.05,2.81,8.67,0.00,0.00,2.26,3.35,0.54,0.12,0.11,0.28,0.00,0.00,0.10,0.15,0
'[13:13:10.332 20/01/2026]',4.22,1.94,1.44,2.16,0.00,0.00,1.16,1.29,9.64,5.96,4.51,6.50,0.00,0.00,2.92,3.33,20.93,5.87,4.33,11.46,0.00,0.00,3.29,4.20,15.90,3.88,2.74,8.36,0.00,0.00,2.18,3.16,0.54,0.12,0.11,0.26,0.00,0.00,0.10,0.15,0
'[13:13:10.391 20/01/2026]',4.25,1.93,1.47,2.14,0.00,0.00,1.17,1.28,9.55,5.85,4.34,6.23,0.00,0.00,2.78,3.24,21.08,5.86,4.30,11.45,0.00,0.00,3.22,4.15,15.51,3.73,2.71,8.07,0.00,0.00,2.14,2.99,0.53,0.12,0.11,0.25,0.00,0.00,0.11,0.15,0
'[13:13:10.399 20/01/2026]',4.31,1.99,1.44,2.13,0.00,0.00,1.16,1.30,9.50,5.70,4.12,5.98,0.00,0.00,2.64,3.10,21.25,5.77,4.24,11.45,0.00,0.00,3.13,4.05,15.10,3.60,2.73,7.81,0.00,0.00,2.13,2.86,0.53,0.12,0.12,0.24,0.00,0.00,0.11,0.15,0
'[13:13:10.404 20/01/2026]',4.36,1.93,1.39,2.02,0.00,0.00,1.15,1.28,9.41,5.47,3.92,5.83,0.00,0.00,2.52,2.98,21.46,5.62,4.18,11.45,0.00,0.00,3.05,3.91,14.63,3.53,2.76,7.59,0.00,0.00,2.14,2.79,0.53,0.14,0.13,0.23,0.00,0.00,0.11,0.15,0
'[13:13:10.412 20/01/2026]',4.37,1.87,1.36,2.00,0.00,0.00,1.15,1.28,9.65,5.21,3.74,5.74,0.00,0.00,2.42,2.90,21.62,5.44,4.14,11.39,0.00,0.00,3.00,3.77,14.13,3.47,2.80,7.43,0.00,0.00,2.17,2.75,0.51,0.15,0.13,0.24,0.00,0.00,0.12,0.15,0
'[13:13:10.429 20/01/2026]',4.30,1.80,1.34,1.98,0.00,0.00,1.15,1.28,9.91,4.98,3.60,5.66,0.00,0.00,2.45,2.83,21.81,5.27,4.12,11.30,0.00,0.00,2.98,3.68,13.72,3.41,2.88,7.30,0.00,0.00,2.23,2.76,0.49,0.15,0.14,0.25,0.00,0.00,0.12,0.16,0
'[13:13:10.445 20/01/2026]',4.26,1.71,1.26,1.99,0.00,0.00,1.12,1.30,10.17,4.88,3.63,5.61,0.00,0.00,2.57,2.82,21.99,5.10,4.14,11.16,0.00,0.00,2.98,3.75,13.41,3.39,3.01,7.18,0.00,0.00,2.32,2.82,0.51,0.16,0.14,0.24,0.00,0.00,0.12,0.16,0
'[13:13:10.462 20/01/2026]',4.30,1.63,1.27,1.89,0.00,0.00,1.13,1.24,10.48,4.91,3.70,5.48,0.00,0.00,2.65,2.98,22.19,4.97,4.14,10.93,0.00,0.00,2.97,3.86,13.18,3.43,3.20,7.06,0.00,0.00,2.44,2.93,0.51,0.17,0.14,0.23,0.00,0.00,0.12,0.16,0
'[13:13:10.479 20/01/2026]',4.36,1.66,1.27,1.84,0.00,0.00,1.13,1.25,10.98,4.87,3.73,5.31,0.00,0.00,2.71,3.09,22.27,4.86,4.11,10.66,0.00,0.00,2.94,3.95,13.13,3.58,3.41,6.95,0.00,0.00,2.57,3.08,0.50,0.18,0.15,0.23,0.00,0.00,0.12,0.16,0
'[13:13:10.495 20/01/2026]',4.21,1.65,1.29,1.83,0.00,0.00,1.15,1.26,11.45,4.78,3.67,5.12,0.00,0.00,2.70,3.17,22.10,4.74,4.10,10.39,0.00,0.00,2.92,4.02,13.53,3.76,3.57,6.79,0.00,0.00,2.69,3.25,0.53,0.19,0.14,0.23,0.00,0.00,0.11,0.16,0
'[13:13:10.512 20/01/2026]',4.30,1.65,1.25,1.81,0.00,0.00,1.12,1.29,11.69,4.61,3.60,5.03,0.00,0.00,2.71,3.15,21.85,4.70,4.06,10.04,0.00,0.00,2.87,4.09,14.11,3.90,3.71,6.57,0.00,0.00,2.80,3.39,0.54,0.18,0.14,0.23,0.00,0.00,0.12,0.16,0
'[13:13:10.528 20/01/2026]',4.32,1.58,1.18,1.79,0.00,0.00,1.07,1.26,11.84,4.41,3.51,4.99,0.00,0.00,2.72,3.12,21.67,4.65,4.04,9.70,0.00,0.00,2.83,4.12,14.77,4.03,3.82,6.35,0.00,0.00,2.88,3.51,0.55,0.18,0.14,0.23,0.00,0.00,0.11,0.16,0
'[13:13:10.545 20/01/2026]',4.36,1.50,1.12,1.72,0.00,0.00,1.04,1.19,11.76,4.21,3.43,4.90,0.00,0.00,2.74,3.07,21.40,4.86,4.02,9.36,0.00,0.00,2.79,4.15,15.34,4.13,3.91,6.18,0.00,0.00,2.94,3.58,0.57,0.18,0.13,0.22,0.00,0.00,0.11,0.16,0
'[13:13:10.562 20/01/2026]',4.40,1.41,1.07,1.65,0.00,0.00,1.02,1.17,11.62,4.02,3.36,4.81,0.00,0.00,2.76,3.06,21.10,5.06,4.01,9.04,0.00,0.00,2.72,4.16,15.76,4.24,4.00,6.03,0.00,0.00,2.99,3.62,0.57,0.17,0.13,0.21,0.00,0.00,0.11,0.15,0
'[13:13:10.578 20/01/2026]',4.18,1.34,1.03,1.59,0.00,0.00,0.99,1.14,11.25,3.83,3.30,4.74,0.00,0.00,2.77,3.08,20.71,5.23,4.00,8.74,0.00,0.00,2.66,4.13,15.97,4.35,4.10,5.91,0.00,0.00,3.02,3.62,0.54,0.16,0.12,0.20,0.00,0.00,0.10,0.15,0
'[13:13:10.597 20/01/2026]',3.99,1.27,0.98,1.54,0.00,0.00,0.96,1.13,10.90,3.66,3.24,4.68,0.00,0.00,2.79,3.10,20.37,5.39,3.99,8.44,0.00,0.00,2.67,4.09,16.13,4.47,4.19,5.81,0.00,0.00,3.05,3.62,0.51,0.16,0.12,0.19,0.00,0.00,0.10,0.15,0
'[13:13:10.612 20/01/2026]',3.84,1.21,0.96,1.45,0.00,0.00,0.95,1.08,10.63,3.49,3.18,4.65,0.00,0.00,2.78,3.13,20.11,5.54,3.96,8.14,0.00,0.00,2.72,4.02,16.22,4.57,4.28,5.75,0.00,0.00,3.08,3.62,0.49,0.15,0.12,0.18,0.00,0.00,0.10,0.14,0
'[13:13:10.629 20/01/2026]',3.60,1.15,0.93,1.40,0.00,0.00,0.94,1.08,10.48,3.42,3.11,4.61,0.00,0.00,2.78,3.10,19.87,5.67,3.98,7.84,0.00,0.00,2.76,3.93,16.15,4.67,4.37,5.72,0.00,0.00,3.10,3.63,0.51,0.15,0.12,0.18,0.00,0.00,0.10,0.14,0
'[13:13:10.646 20/01/2026]',3.44,1.10,0.92,1.38,0.00,0.00,0.92,1.07,10.34,3.37,3.05,4.57,0.00,0.00,2.78,3.07,19.57,5.80,4.05,7.53,0.00,0.00,2.83,3.86,15.92,4.76,4.45,5.67,0.00,0.00,3.10,3.64,0.54,0.14,0.12,0.18,0.00,0.00,0.10,0.13,0
'[13:13:10.662 20/01/2026]',3.36,1.07,0.92,1.38,0.00,0.00,0.94,1.05,10.18,3.32,2.98,4.49,0.00,0.00,2.75,3.05,19.20,5.90,4.14,7.19,0.00,0.00,2.92,3.80,15.55,4.81,4.51,5.59,0.00,0.00,3.07,3.65,0.55,0.15,0.13,0.19,0.00,0.00,0.11,0.13,0
'[13:13:10.679 20/01/2026]',3.27,1.06,0.89,1.40,0.00,0.00,0.93,1.06,9.85,3.22,2.89,4.40,0.00,0.00,2.70,3.03,18.64,6.00,4.25,6.98,0.00,0.00,3.04,3.75,15.03,4.82,4.53,5.48,0.00,0.00,3.01,3.65,0.54,0.15,0.12,0.18,0.00,0.00,0.11,0.14,0
'[13:13:10.696 20/01/2026]',3.03,1.01,0.86,1.36,0.00,0.00,0.91,1.05,9.40,3.11,2.77,4.24,0.00,0.00,2.61,2.98,18.00,6.13,4.34,6.87,0.00,0.00,3.16,3.67,14.46,4.79,4.59,5.37,0.00,0.00,2.97,3.64,0.53,0.14,0.12,0.18,0.00,0.00,0.11,0.14,0
'[13:13:10.712 20/01/2026]',2.89,0.96,0.85,1.35,0.00,0.00,0.88,1.03,8.94,2.97,2.66,4.07,0.00,0.00,2.53,2.87,17.35,6.22,4.40,6.71,0.00,0.00,3.27,3.65,13.99,4.79,4.64,5.34,0.00,0.00,2.95,3.68,0.50,0.14,0.12,0.18,0.00,0.00,0.11,0.13,0
'[13:13:10.729 20/01/2026]',2.74,0.91,0.81,1.27,0.00,0.00,0.83,0.99,8.43,2.83,2.51,3.85,0.00,0.00,2.45,2.77,16.68,6.30,4.41,6.50,0.00,0.00,3.36,3.77,13.62,4.80,4.69,5.36,0.00,0.00,2.93,3.74,0.50,0.14,0.13,0.19,0.00,0.00,0.11,0.14,0
'[13:13:10.745 20/01/2026]',2.63,0.88,0.78,1.19,0.00,0.00,0.78,0.92,7.91,2.67,2.37,3.63,0.00,0.00,2.35,2.65,16.00,6.34,4.43,6.28,0.00,0.00,3.47,3.90,13.32,4.79,4.72,5.39,0.00,0.00,2.90,3.81,0.49,0.14,0.13,0.18,0.00,0.00,0.12,0.13,0
'[13:13:10.762 20/01/2026]',2.48,0.87,0.74,1.10,0.00,0.00,0.74,0.86,7.41,2.61,2.23,3.41,0.00,0.00,2.32,2.54,15.25,6.37,4.44,6.06,0.00,0.00,3.57,4.02,13.08,4.76,4.74,5.42,0.00,0.00,2.89,3.88,0.47,0.14,0.14,0.18,0.00,0.00,0.12,0.14,0
'[13:13:10.779 20/01/2026]',2.32,0.85,0.73,1.02,0.00,0.00,0.71,0.80,6.98,2.56,2.10,3.22,0.00,0.00,2.33,2.44,14.57,6.39,4.46,5.86,0.00,0.00,3.68,4.13,12.88,4.73,4.73,5.45,0.00,0.00,2.88,3.95,0.44,0.14,0.14,0.17,0.00,0.00,0.12,0.14,0
'[13:13:10.796 20/01/2026]',2.18,0.84,0.74,1.00,0.00,0.00,0.69,0.76,6.56,2.48,2.03,3.18,0.00,0.00,2.35,2.36,14.11,6.37,4.46,5.64,0.00,0.00,3.75,4.23,12.70,4.66,4.67,5.48,0.00,0.00,2.84,4.02,0.43,0.14,0.14,0.18,0.00,0.00,0.12,0.13,0
'[13:13:10.812 20/01/2026]',2.15,0.87,0.70,0.96,0.00,0.00,0.65,0.74,6.16,2.45,1.97,3.23,0.00,0.00,2.35,2.31,14.32,6.34,4.45,5.40,0.00,0.00,3.80,4.36,12.62,4.55,4.57,5.51,0.00,0.00,2.77,4.04,0.41,0.15,0.14,0.19,0.00,0.00,0.12,0.14,0
'[13:13:10.828 20/01/2026]',2.09,0.86,0.66,0.92,0.00,0.00,0.62,0.70,5.94,2.46,1.93,3.27,0.00,0.00,2.34,2.25,14.37,6.33,4.45,5.14,0.00,0.00,3.85,4.51,12.69,4.40,4.46,5.56,0.00,0.00,2.71,4.03,0.42,0.15,0.14,0.18,0.00,0.00,0.12,0.13,0
'[13:13:10.845 20/01/2026]',2.01,0.82,0.63,0.87,0.00,0.00,0.58,0.67,5.79,2.50,1.87,3.26,0.00,0.00,2.32,2.21,14.35,6.31,4.57,4.93,0.00,0.00,3.89,4.67,12.82,4.24,4.32,5.64,0.00,0.00,2.64,4.02,0.42,0.15,0.14,0.18,0.00,0.00,0.11,0.14,0
'[13:13:10.865 20/01/2026]',1.94,0.79,0.59,0.81,0.00,0.00,0.56,0.63,5.77,2.53,1.83,3.25,0.00,0.00,2.30,2.18,14.26,6.33,4.75,4.93,0.00,0.00,3.92,4.85,12.96,4.08,4.17,5.72,0.00,0.00,2.55,3.99,0.40,0.15,0.15,0.17,0.00,0.00,0.12,0.13,0
'[13:13:10.881 20/01/2026]',1.84,0.75,0.58,0.78,0.00,0.00,0.56,0.60,5.80,2.57,1.82,3.23,0.00,0.00,2.26,2.13,14.11,6.33,4.89,4.93,0.00,0.00,3.92,4.98,13.09,3.92,4.01,5.77,0.00,0.00,2.45,3.93,0.40,0.15,0.16,0.19,0.00,0.00,0.13,0.14,0
'[13:13:10.896 20/01/2026]',1.78,0.73,0.61,0.78,0.00,0.00,0.56,0.63,5.86,2.63,1.85,3.22,0.00,0.00,2.17,2.08,13.97,6.31,4.95,4.91,0.00,0.00,3.88,5.06,13.15,3.74,3.82,5.77,0.00,0.00,2.32,3.84,0.40,0.16,0.15,0.19,0.00,0.00,0.12,0.15,0
