'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[18:42:00.472 21/01/2026]',2.318758,1.511538,0.3477423,0.1448653,4.610755E-10,4.610755E-10,0.9610209,1.053649
'[18:42:00.480 21/01/2026]',2.318758,1.511538,0.3477423,0.1448653,4.610755E-10,4.610755E-10,0.9610209,1.053649
'[18:42:00.488 21/01/2026]',-5.448679,-1.033978,0.4998729,-1.894445,4.610755E-10,4.610755E-10,0.1679372,-0.7954345
'[18:42:00.496 21/01/2026]',-5.448679,-1.033978,0.4998729,-1.894445,4.610755E-10,4.610755E-10,0.1679372,-0.7954345
'[18:42:00.504 21/01/2026]',4.821689,0.8593609,-0.014222,3.018074,4.610755E-10,4.610755E-10,0.01146522,0.7275236
'[18:42:00.512 21/01/2026]',4.821689,0.8593609,-0.014222,3.018074,4.610755E-10,4.610755E-10,0.01146522,0.7275236
'[18:42:00.520 21/01/2026]',-2.892176,-1.349161,-1.64133,-0.5555528,4.610755E-10,4.610755E-10,0.1586384,0.2843183
'[18:42:00.528 21/01/2026]',-2.892176,-1.349161,-1.64133,-0.5555528,4.610755E-10,4.610755E-10,0.1586384,0.2843183
'[18:42:00.536 21/01/2026]',2.075993,0.5451558,3.789425,1.249968,4.610755E-10,4.610755E-10,1.631341,-0.2433991
'[18:42:00.544 21/01/2026]',2.075993,0.5451558,3.789425,1.249968,4.610755E-10,4.610755E-10,1.631341,-0.2433991
'[18:42:00.552 21/01/2026]',1.318996,0.658419,-2.453622,-2.142087,4.610755E-10,4.610755E-10,-2.727518,0.07620811
'[18:42:00.560 21/01/2026]',1.318996,0.658419,-2.453622,-2.142087,4.610755E-10,4.610755E-10,-2.727518,0.07620811
'[18:42:00.568 21/01/2026]',-4.011539,-1.125719,-1.863362,-0.8662176,4.610755E-10,4.610755E-10,0.04566586,-1.739127
'[18:42:00.576 21/01/2026]',-4.011539,-1.125719,-1.863362,-0.8662176,4.610755E-10,4.610755E-10,0.04566586,-1.739127
'[18:42:00.584 21/01/2026]',-4.011539,-1.125719,-1.863362,-0.8662176,4.610755E-10,4.610755E-10,0.04566586,-1.739127
'[18:42:00.592 21/01/2026]',4.193847,1.445728,4.057321,3.690689,4.610755E-10,4.610755E-10,2.820618,3.036192
'[18:42:00.600 21/01/2026]',4.193847,1.445728,4.057321,3.690689,4.610755E-10,4.610755E-10,2.820618,3.036192
'[18:42:00.608 21/01/2026]',4.193847,1.445728,4.057321,3.690689,4.610755E-10,4.610755E-10,2.820618,3.036192
'[18:42:00.616 21/01/2026]',-2.950844,-2.626226,-2.854774,-3.448318,4.610755E-10,4.610755E-10,-3.520036,-2.28798
'[18:42:00.624 21/01/2026]',0.2400622,1.472945,0.224931,0.9192117,4.610755E-10,4.610755E-10,2.66932,0.3587579
'[18:42:00.632 21/01/2026]',0.2400622,1.472945,0.224931,0.9192117,4.610755E-10,4.610755E-10,2.66932,0.3587579
'[18:42:00.640 21/01/2026]',3.512332,2.36358,1.995418,3.174041,4.610755E-10,4.610755E-10,0.2704381,1.325938
'[18:42:00.648 21/01/2026]',3.512332,2.36358,1.995418,3.174041,4.610755E-10,4.610755E-10,0.2704381,1.325938
'[18:42:00.656 21/01/2026]',-4.792034,-3.19337,-2.682032,-5.490856,4.610755E-10,4.610755E-10,-4.924905,-3.574645
'[18:42:00.664 21/01/2026]',-4.792034,-3.19337,-2.682032,-5.490856,4.610755E-10,4.610755E-10,-4.924905,-3.574645
'[18:42:00.672 21/01/2026]',-4.792034,-3.19337,-2.682032,-5.490856,4.610755E-10,4.610755E-10,-4.924905,-3.574645
'[18:42:00.680 21/01/2026]',2.97178,-1.112784,-0.1708461,0.5742715,4.610755E-10,4.610755E-10,3.779466,2.413234
'[18:42:00.688 21/01/2026]',-0.6045292,2.744722,2.457329,3.746639,4.610755E-10,4.610755E-10,0.4001663,-0.4353316
'[18:42:00.696 21/01/2026]',-2.798957,-0.278412,-0.9010983,-0.2273206,4.610755E-10,4.610755E-10,-0.6335665,1.131029
'[18:42:00.704 21/01/2026]',4.568791,0.3858729,0.6488986,-1.296789,4.610755E-10,4.610755E-10,0.02742177,-1.169883
'[18:42:00.712 21/01/2026]',-3.082091,-1.246498,-1.031268,-0.50159,4.610755E-10,4.610755E-10,-0.3049493,-1.059357
'[18:42:00.720 21/01/2026]',1.116701,0.9750443,0.9097435,2.34419,4.610755E-10,4.610755E-10,2.113007,4.020962
'[18:42:00.728 21/01/2026]',1.116701,0.9750443,0.9097435,2.34419,4.610755E-10,4.610755E-10,2.113007,4.020962
'[18:42:00.736 21/01/2026]',-3.714095,-2.062914,-2.453147,-4.749021,4.610755E-10,4.610755E-10,-4.386598,-4.302231
'[18:42:00.744 21/01/2026]',5.443546,4.434116,4.357347,6.46682,4.610755E-10,4.610755E-10,5.519711,3.106761
'[18:42:00.752 21/01/2026]',-2.036059,-3.361089,-1.88781,-3.621147,4.610755E-10,4.610755E-10,-2.922667,-1.104005
'[18:42:00.760 21/01/2026]',-0.2489706,0.3493589,-0.9101914,0.4423056,4.610755E-10,4.610755E-10,-3.131161,-2.565252
'[18:42:00.768 21/01/2026]',2.746393,1.494855,2.011846,1.757918,4.610755E-10,4.610755E-10,4.847639,3.971484
'[18:42:00.776 21/01/2026]',-3.11049,-1.936664,0.3627656,-2.154262,4.610755E-10,4.610755E-10,0.02542841,-0.6015623
'[18:42:00.784 21/01/2026]',-0.6169138,0.9890518,-2.963145,-0.8967625,4.610755E-10,4.610755E-10,-5.055264,-3.989501
'[18:42:00.792 21/01/2026]',2.730043,3.323977,3.584908,6.811094,4.610755E-10,4.610755E-10,6.687701,6.137186
'[18:42:00.800 21/01/2026]',2.730043,3.323977,3.584908,6.811094,4.610755E-10,4.610755E-10,6.687701,6.137186
'[18:42:00.808 21/01/2026]',-0.8718171,-4.618793,-2.499517,-6.03735,4.610755E-10,4.610755E-10,-3.133702,-3.734699
'[18:42:00.816 21/01/2026]',-1.980038,-0.2901221,0.4962802,-0.08765433,4.610755E-10,4.610755E-10,-2.548936,-0.9210745
'[18:42:00.824 21/01/2026]',4.221714,4.507623,1.045657,3.671484,4.610755E-10,4.610755E-10,4.382108,3.317039
'[18:42:00.832 21/01/2026]',4.221714,4.507623,1.045657,3.671484,4.610755E-10,4.610755E-10,4.382108,3.317039
'[18:42:00.840 21/01/2026]',-3.958665,-3.429887,-2.005382,-2.689629,4.610755E-10,4.610755E-10,-1.385767,-1.612961
'[18:42:00.848 21/01/2026]',-3.958665,-3.429887,-2.005382,-2.689629,4.610755E-10,4.610755E-10,-1.385767,-1.612961
'[18:42:00.856 21/01/2026]',-2.370716,-3.141848,-0.3182758,-2.28271,4.610755E-10,4.610755E-10,-3.056962,-1.937489
'[18:42:00.864 21/01/2026]',4.859057,4.002625,2.806989,2.251994,4.610755E-10,4.610755E-10,0.2943769,0.05096227
'[18:42:00.872 21/01/2026]',1.43518,3.96076,0.5268754,5.034501,4.610755E-10,4.610755E-10,7.707818,6.178255
'[18:42:00.880 21/01/2026]',-3.794574,-7.147383,-3.441481,-7.334467,4.610755E-10,4.610755E-10,-6.945518,-5.033348
'[18:42:00.888 21/01/2026]',-1.880765,0.2929887,0.2690442,0.3497292,4.610755E-10,4.610755E-10,-2.035545,-3.409465
'[18:42:00.896 21/01/2026]',8.128145,7.143251,4.657491,8.413117,4.610755E-10,4.610755E-10,9.301723,8.202318
'[18:42:00.904 21/01/2026]',-4.259696,-6.033457,-5.55075,-6.33361,4.610755E-10,4.610755E-10,-5.337346,-2.935359
'[18:42:00.912 21/01/2026]',-5.828658,-1.921816,0.06009667,-2.971094,4.610755E-10,4.610755E-10,-5.434719,-6.465983
'[18:42:00.920 21/01/2026]',6.392951,3.350449,3.53789,3.608382,4.610755E-10,4.610755E-10,7.380064,6.552905
'[18:42:00.928 21/01/2026]',-2.22299,0.2369321,-3.025984,-1.453848,4.610755E-10,4.610755E-10,-2.970392,-1.769493
'[18:42:00.936 21/01/2026]',-0.4660048,-3.666554,0.004359934,-1.175179,4.610755E-10,4.610755E-10,-2.502871,-2.153788
'[18:42:00.944 21/01/2026]',1.132558,3.144836,2.561561,1.195176,4.610755E-10,4.610755E-10,1.773352,2.096603
'[18:42:00.952 21/01/2026]',1.132558,3.144836,2.561561,1.195176,4.610755E-10,4.610755E-10,1.773352,2.096603
'[18:42:00.960 21/01/2026]',1.132558,3.144836,2.561561,1.195176,4.610755E-10,4.610755E-10,1.773352,2.096603
'[18:42:00.968 21/01/2026]',0.1441769,0.8963029,-0.7226647,2.12928,4.610755E-10,4.610755E-10,2.570577,1.286798
'[18:42:00.976 21/01/2026]',0.1441769,0.8963029,-0.7226647,2.12928,4.610755E-10,4.610755E-10,2.570577,1.286798
'[18:42:00.984 21/01/2026]',0.6124465,-0.2522027,-0.2627901,2.804237,4.610755E-10,4.610755E-10,0.4716636,-0.4801273
'[18:42:00.992 21/01/2026]',0.6124465,-0.2522027,-0.2627901,2.804237,4.610755E-10,4.610755E-10,0.4716636,-0.4801273
'[18:42:01.000 21/01/2026]',0.6124465,-0.2522027,-0.2627901,2.804237,4.610755E-10,4.610755E-10,0.4716636,-0.4801273
'[18:42:01.008 21/01/2026]',-3.962126,-2.931113,0.1267666,-6.825473,4.610755E-10,4.610755E-10,-5.143827,-3.263035
'[18:42:01.016 21/01/2026]',3.798465,3.18215,-0.2846704,3.879082,4.610755E-10,4.610755E-10,4.993042,4.49828
'[18:42:01.024 21/01/2026]',3.798465,3.18215,-0.2846704,3.879082,4.610755E-10,4.610755E-10,4.993042,4.49828
'[18:42:01.032 21/01/2026]',3.798465,3.18215,-0.2846704,3.879082,4.610755E-10,4.610755E-10,4.993042,4.49828
'[18:42:01.040 21/01/2026]',-1.504966,-0.345194,-1.672173,0.2386578,4.610755E-10,4.610755E-10,-0.8342167,-0.6195734
'[18:42:01.048 21/01/2026]',-1.504966,-0.345194,-1.672173,0.2386578,4.610755E-10,4.610755E-10,-0.8342167,-0.6195734
'[18:42:01.056 21/01/2026]',-0.3655693,-2.694395,3.129305,-1.33623,4.610755E-10,4.610755E-10,-2.694504,-3.689784
'[18:42:01.064 21/01/2026]',-0.3655693,-2.694395,3.129305,-1.33623,4.610755E-10,4.610755E-10,-2.694504,-3.689784
'[18:42:01.072 21/01/2026]',-0.3655693,-2.694395,3.129305,-1.33623,4.610755E-10,4.610755E-10,-2.694504,-3.689784
'[18:42:01.080 21/01/2026]',0.7917489,1.539908,-1.323138,-0.6184762,4.610755E-10,4.610755E-10,0.4537051,0.7598244
'[18:42:01.088 21/01/2026]',0.7917489,1.539908,-1.323138,-0.6184762,4.610755E-10,4.610755E-10,0.4537051,0.7598244
'[18:42:01.096 21/01/2026]',0.7917489,1.539908,-1.323138,-0.6184762,4.610755E-10,4.610755E-10,0.4537051,0.7598244
'[18:42:01.104 21/01/2026]',0.7917489,1.539908,-1.323138,-0.6184762,4.610755E-10,4.610755E-10,0.4537051,0.7598244
'[18:42:01.112 21/01/2026]',-2.339854,2.360612,0.4664095,2.801046,4.610755E-10,4.610755E-10,4.42952,5.509692
'[18:42:01.120 21/01/2026]',2.21739,-6.767869,-2.465132,-5.210566,4.610755E-10,4.610755E-10,-7.96137,-7.455275
'[18:42:01.128 21/01/2026]',-0.6270339,6.912014,4.043235,4.160565,4.610755E-10,4.610755E-10,6.260374,4.535656
'[18:42:01.136 21/01/2026]',-0.6270339,6.912014,4.043235,4.160565,4.610755E-10,4.610755E-10,6.260374,4.535656
'[18:42:01.144 21/01/2026]',1.028741,-0.7741774,-2.450881,0.8064204,4.610755E-10,4.610755E-10,-0.3808812,-0.3633327
'[18:42:01.152 21/01/2026]',1.028741,-0.7741774,-2.450881,0.8064204,4.610755E-10,4.610755E-10,-0.3808812,-0.3633327
'[18:42:01.160 21/01/2026]',-0.4805,-3.381244,-0.2137123,-3.457796,4.610755E-10,4.610755E-10,-2.098661,-0.9516241
'[18:42:01.168 21/01/2026]',-0.4805,-3.381244,-0.2137123,-3.457796,4.610755E-10,4.610755E-10,-2.098661,-0.9516241
'[18:42:01.176 21/01/2026]',-1.285236,1.112991,0.4749734,1.146488,4.610755E-10,4.610755E-10,-1.128703,-1.3191
'[18:42:01.184 21/01/2026]',-1.285236,1.112991,0.4749734,1.146488,4.610755E-10,4.610755E-10,-1.128703,-1.3191
'[18:42:01.192 21/01/2026]',-1.285236,1.112991,0.4749734,1.146488,4.610755E-10,4.610755E-10,-1.128703,-1.3191
'[18:42:01.200 21/01/2026]',2.858687,2.863889,0.949945,3.773917,4.610755E-10,4.610755E-10,5.077466,3.746577
'[18:42:01.208 21/01/2026]',-3.386277,-3.212214,-1.674219,-5.290762,4.610755E-10,4.610755E-10,-4.279801,-3.083534
'[18:42:01.216 21/01/2026]',-3.386277,-3.212214,-1.674219,-5.290762,4.610755E-10,4.610755E-10,-4.279801,-3.083534
'[18:42:01.224 21/01/2026]',-0.9287979,1.729626,0.9537746,1.656652,4.610755E-10,4.610755E-10,1.499971,1.325935
'[18:42:01.232 21/01/2026]',-0.9287979,1.729626,0.9537746,1.656652,4.610755E-10,4.610755E-10,1.499971,1.325935
'[18:42:01.240 21/01/2026]',-0.9287979,1.729626,0.9537746,1.656652,4.610755E-10,4.610755E-10,1.499971,1.325935
'[18:42:01.248 21/01/2026]',5.256036,1.072606,1.815548,5.028996,4.610755E-10,4.610755E-10,5.452219,4.714011
'[18:42:01.256 21/01/2026]',5.256036,1.072606,1.815548,5.028996,4.610755E-10,4.610755E-10,5.452219,4.714011
'[18:42:01.264 21/01/2026]',5.256036,1.072606,1.815548,5.028996,4.610755E-10,4.610755E-10,5.452219,4.714011
'[18:42:01.272 21/01/2026]',5.256036,1.072606,1.815548,5.028996,4.610755E-10,4.610755E-10,5.452219,4.714011
'[18:42:01.280 21/01/2026]',5.256036,1.072606,1.815548,5.028996,4.610755E-10,4.610755E-10,5.452219,4.714011
'[18:42:01.288 21/01/2026]',5.256036,1.072606,1.815548,5.028996,4.610755E-10,4.610755E-10,5.452219,4.714011
'[18:42:01.296 21/01/2026]',-3.91935,-3.048024,-2.391792,-6.094969,4.610755E-10,4.610755E-10,-10.00084,-9.013434
'[18:42:01.304 21/01/2026]',-3.330556,-0.009402597,-0.8191217,-3.742409,4.610755E-10,4.610755E-10,-0.8269545,0.5865472
'[18:42:01.312 21/01/2026]',2.538053,0.794494,0.3583903,5.265017,4.610755E-10,4.610755E-10,5.837598,4.023403
'[18:42:01.320 21/01/2026]',3.428225,2.679909,2.633732,3.550016,4.610755E-10,4.610755E-10,2.744927,2.475577
'[18:42:01.328 21/01/2026]',3.428225,2.679909,2.633732,3.550016,4.610755E-10,4.610755E-10,2.744927,2.475577
'[18:42:01.336 21/01/2026]',-2.859181,-3.333514,-1.496789,-3.393525,4.610755E-10,4.610755E-10,-3.698471,-3.579429
'[18:42:01.344 21/01/2026]',-2.859181,-3.333514,-1.496789,-3.393525,4.610755E-10,4.610755E-10,-3.698471,-3.579429
'[18:42:01.352 21/01/2026]',-2.52011,0.07851413,-0.6713371,0.9402056,4.610755E-10,4.610755E-10,2.102902,1.106209
'[18:42:01.360 21/01/2026]',-2.52011,0.07851413,-0.6713371,0.9402056,4.610755E-10,4.610755E-10,2.102902,1.106209
'[18:42:01.368 21/01/2026]',-2.52011,0.07851413,-0.6713371,0.9402056,4.610755E-10,4.610755E-10,2.102902,1.106209
'[18:42:01.376 21/01/2026]',2.688152,1.063219,0.04247323,-3.896135,4.610755E-10,4.610755E-10,-5.656682,-3.487624
'[18:42:01.384 21/01/2026]',1.436681,1.040795,1.678417,3.558311,4.610755E-10,4.610755E-10,5.380008,5.030369
'[18:42:01.392 21/01/2026]',1.436681,1.040795,1.678417,3.558311,4.610755E-10,4.610755E-10,5.380008,5.030369
'[18:42:01.400 21/01/2026]',1.436681,1.040795,1.678417,3.558311,4.610755E-10,4.610755E-10,5.380008,5.030369
'[18:42:01.408 21/01/2026]',-4.316911,-0.5294378,-1.17523,0.4509103,4.610755E-10,4.610755E-10,-0.1914095,-1.166614
'[18:42:01.416 21/01/2026]',-0.7307119,-2.306913,-1.619107,-3.157663,4.610755E-10,4.610755E-10,-4.408232,-3.743668
'[18:42:01.424 21/01/2026]',-0.7307119,-2.306913,-1.619107,-3.157663,4.610755E-10,4.610755E-10,-4.408232,-3.743668
'[18:42:01.432 21/01/2026]',2.430688,0.06143275,0.9116107,-0.3241242,4.610755E-10,4.610755E-10,2.119142,1.22038
'[18:42:01.440 21/01/2026]',1.515406,2.778585,1.888489,3.534028,4.610755E-10,4.610755E-10,1.97847,2.304638
'[18:42:01.448 21/01/2026]',-5.17879,-2.073316,-1.828692,-0.411867,4.610755E-10,4.610755E-10,-2.138046,-1.765552
'[18:42:01.456 21/01/2026]',-5.17879,-2.073316,-1.828692,-0.411867,4.610755E-10,4.610755E-10,-2.138046,-1.765552
'[18:42:01.464 21/01/2026]',1.945293,-1.802088,-1.034143,-4.10863,4.610755E-10,4.610755E-10,-1.984312,-2.469923
'[18:42:01.472 21/01/2026]',1.916363,1.008389,3.230051,3.798025,4.610755E-10,4.610755E-10,3.103677,2.922473
'[18:42:01.480 21/01/2026]',-1.647906,-2.069051,-2.243731,-1.291164,4.610755E-10,4.610755E-10,-0.03017797,0.7263317
'[18:42:01.488 21/01/2026]',-1.647906,-2.069051,-2.243731,-1.291164,4.610755E-10,4.610755E-10,-0.03017797,0.7263317
'[18:42:01.496 21/01/2026]',-2.455801,4.595911,-2.477274,-3.414333,4.610755E-10,4.610755E-10,-4.840799,-4.054317
'[18:42:01.504 21/01/2026]',3.930997,-2.032024,4.571176,1.901062,4.610755E-10,4.610755E-10,1.597894,0.5912629
'[18:42:01.512 21/01/2026]',3.930997,-2.032024,4.571176,1.901062,4.610755E-10,4.610755E-10,1.597894,0.5912629
'[18:42:01.520 21/01/2026]',2.295519,-0.1326123,0.3692732,8.037957,4.610755E-10,4.610755E-10,9.54626,6.525328
'[18:42:01.528 21/01/2026]',2.295519,-0.1326123,0.3692732,8.037957,4.610755E-10,4.610755E-10,9.54626,6.525328
'[18:42:01.536 21/01/2026]',-5.891742,-1.368531,-2.819261,-5.301489,4.610755E-10,4.610755E-10,-8.000115,-5.923415
'[18:42:01.544 21/01/2026]',3.19324,3.079241,1.824665,-1.307801,4.610755E-10,4.610755E-10,-1.056399,0.7036239
'[18:42:01.552 21/01/2026]',3.19324,3.079241,1.824665,-1.307801,4.610755E-10,4.610755E-10,-1.056399,0.7036239
'[18:42:01.560 21/01/2026]',3.19324,3.079241,1.824665,-1.307801,4.610755E-10,4.610755E-10,-1.056399,0.7036239
'[18:42:01.568 21/01/2026]',-0.9637403,-3.554889,-1.910093,1.162242,4.610755E-10,4.610755E-10,3.634145,1.212708
'[18:42:01.576 21/01/2026]',-2.463487,-0.7917535,0.5232257,-1.116383,4.610755E-10,4.610755E-10,-1.62679,-1.306904
'[18:42:01.584 21/01/2026]',2.158271,2.289899,-0.4528674,-0.09233627,4.610755E-10,4.610755E-10,0.1253436,1.345512
'[18:42:01.592 21/01/2026]',2.158271,2.289899,-0.4528674,-0.09233627,4.610755E-10,4.610755E-10,0.1253436,1.345512
'[18:42:01.600 21/01/2026]',2.169521,0.9510484,0.8946142,0.05780329,4.610755E-10,4.610755E-10,-2.582319,-2.676108
'[18:42:01.608 21/01/2026]',-3.25025,-1.928474,0.3061678,2.492312,4.610755E-10,4.610755E-10,4.59777,4.337106
'[18:42:01.616 21/01/2026]',4.665502,2.3645,1.064963,0.08640608,4.610755E-10,4.610755E-10,1.168268,0.01236653
