'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[13:08:00.084 20/01/2026]',-121564.7,-177465.7,-90154.02,-122535.4,-375000,-375000,-146892.7,-139814.9,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.088 20/01/2026]',-121669.4,-177449.5,-90136.13,-122699.3,-375000,-375000,-146953.8,-139941.5,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.092 20/01/2026]',-121712.9,-177436.4,-90130.05,-122710.8,-375000,-375000,-146941,-139951.7,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.096 20/01/2026]',-121647.2,-177461,-90152.14,-122604.6,-375000,-375000,-146901.3,-139876.2,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.100 20/01/2026]',-121547.9,-177456.2,-90145.07,-122540.2,-375000,-375000,-146881.7,-139820.2,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.104 20/01/2026]',-121661.1,-177443.4,-90137.66,-122714.1,-375000,-375000,-146961,-139954.1,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.108 20/01/2026]',-121747.1,-177437.4,-90131.62,-122761.4,-375000,-375000,-146959.9,-139992.5,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.112 20/01/2026]',-121696.4,-177456.2,-90150.75,-122657.5,-375000,-375000,-146922.2,-139922.7,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.116 20/01/2026]',-121600.2,-177458.4,-90151.06,-122565.9,-375000,-375000,-146896.2,-139850,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.120 20/01/2026]',-121695.9,-177454.2,-90146.02,-122716.1,-375000,-375000,-146970.1,-139967.7,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.124 20/01/2026]',-121790.6,-177433.5,-90129.65,-122781.5,-375000,-375000,-146976.7,-140019,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.128 20/01/2026]',-121768.1,-177447.5,-90148.6,-122696.9,-375000,-375000,-146944.7,-139961.4,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.132 20/01/2026]',-121650.8,-177452.2,-90160.14,-122573.6,-375000,-375000,-146903.1,-139861.5,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.136 20/01/2026]',-121702.5,-177442.1,-90151.82,-122689,-375000,-375000,-146964.8,-139952.4,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.140 20/01/2026]',-121839.7,-177439.6,-90143.46,-122810,-375000,-375000,-147000.9,-140052.6,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.144 20/01/2026]',-121821.6,-177452.1,-90159.11,-122735.6,-375000,-375000,-146965.5,-140002.7,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.148 20/01/2026]',-121704.2,-177456.4,-90168.59,-122597.8,-375000,-375000,-146916.7,-139898.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.152 20/01/2026]',-121699.3,-177445.1,-90146.77,-122654.9,-375000,-375000,-146949,-139937.6,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.156 20/01/2026]',-121805.1,-177431.1,-90130.1,-122775.2,-375000,-375000,-146988.7,-140034.1,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.160 20/01/2026]',-121793.9,-177436.2,-90137.2,-122714.8,-375000,-375000,-146956.8,-139991,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.164 20/01/2026]',-121674.6,-177442.6,-90144.67,-122572.5,-375000,-375000,-146904.6,-139880.1,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.168 20/01/2026]',-121631,-177431.5,-90130.99,-122586.5,-375000,-375000,-146918.7,-139882.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.172 20/01/2026]',-121760.2,-177431.8,-90125.63,-122749.3,-375000,-375000,-146982.8,-140008.1,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.176 20/01/2026]',-121780.1,-177440.3,-90135.77,-122733.7,-375000,-375000,-146968.2,-139998.9,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.180 20/01/2026]',-121680.9,-177451.8,-90152.8,-122605.8,-375000,-375000,-146925.5,-139903.7,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.184 20/01/2026]',-121605.4,-177444.4,-90139.17,-122579.7,-375000,-375000,-146919,-139868.9,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.188 20/01/2026]',-121725,-177432.3,-90127.23,-122740.9,-375000,-375000,-146984.5,-139992.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.192 20/01/2026]',-121764.5,-177426.8,-90133.09,-122734.4,-375000,-375000,-146963.3,-139990.4,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.196 20/01/2026]',-121713.6,-177448.2,-90156.7,-122626.4,-375000,-375000,-146924.8,-139910.6,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.200 20/01/2026]',-121623.8,-177440.4,-90147.8,-122560.6,-375000,-375000,-146900.2,-139849.5,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.204 20/01/2026]',-121744.4,-177437.8,-90135.59,-122734.1,-375000,-375000,-146969.4,-139979.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.208 20/01/2026]',-121817.9,-177435.2,-90131.04,-122772.6,-375000,-375000,-146966.9,-140010.9,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.212 20/01/2026]',-121749.9,-177451.7,-90151.02,-122661.1,-375000,-375000,-146922.2,-139924.7,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.216 20/01/2026]',-121598.6,-177438.6,-90139.8,-122542,-375000,-375000,-146872.9,-139820.1,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.220 20/01/2026]',-121695.5,-177444.5,-90143.78,-122715.7,-375000,-375000,-146961.8,-139951.3,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.224 20/01/2026]',-121807.9,-177441.1,-90142.66,-122800,-375000,-375000,-146979.7,-140024.1,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.228 20/01/2026]',-121769.2,-177460.9,-90162.42,-122708.1,-375000,-375000,-146943.9,-139965.5,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.232 20/01/2026]',-121624.6,-177463.9,-90162.11,-122568.2,-375000,-375000,-146884.8,-139852,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.236 20/01/2026]',-121670.5,-177460.7,-90152,-122689.5,-375000,-375000,-146949,-139946.7,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.240 20/01/2026]',-121808.2,-177467.8,-90153.88,-122815.8,-375000,-375000,-146995.4,-140052.5,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.244 20/01/2026]',-121829.7,-177488.8,-90173.82,-122759.1,-375000,-375000,-146972.9,-140017.6,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.248 20/01/2026]',-121698.3,-177483.7,-90166.48,-122599.5,-375000,-375000,-146904.5,-139889.2,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.252 20/01/2026]',-121709.2,-177480.6,-90156.38,-122676.5,-375000,-375000,-146952.5,-139947,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.256 20/01/2026]',-121913.4,-177493.7,-90168.68,-122851.7,-375000,-375000,-147026.9,-140095.3,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.260 20/01/2026]',-121900.6,-177500,-90172.57,-122774.7,-375000,-375000,-146985.7,-140047.1,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.264 20/01/2026]',-121745.5,-177506.8,-90173.91,-122608,-375000,-375000,-146926.9,-139924.7,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.268 20/01/2026]',-121710.7,-177480.5,-90162.06,-122636.7,-375000,-375000,-146953.5,-139944.4,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.272 20/01/2026]',-121870.3,-177471.6,-90160.85,-122801.8,-375000,-375000,-147008.3,-140068.8,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.276 20/01/2026]',-121905.1,-177504.5,-90173.38,-122771.8,-375000,-375000,-146978,-140043.6,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.280 20/01/2026]',-121809.5,-177529.3,-90191.97,-122634.5,-375000,-375000,-146926.9,-139937.4,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.284 20/01/2026]',-121741.3,-177527,-90192.41,-122614.8,-375000,-375000,-146922.9,-139903.2,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.288 20/01/2026]',-121919.2,-177541.4,-90199.61,-122818.3,-375000,-375000,-147009.2,-140056,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.292 20/01/2026]',-121987.6,-177556.1,-90211.91,-122820.7,-375000,-375000,-146987.8,-140052.9,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.296 20/01/2026]',-121935.8,-177593.6,-90245.3,-122714.3,-375000,-375000,-146949.8,-139971.8,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.300 20/01/2026]',-121843,-177594,-90244,-122648.8,-375000,-375000,-146924.2,-139909.1,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.304 20/01/2026]',-121996.9,-177610.6,-90248.61,-122844.9,-375000,-375000,-147009.4,-140057.6,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.308 20/01/2026]',-122084.4,-177609.5,-90246.59,-122883.5,-375000,-375000,-147002.7,-140087.7,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.312 20/01/2026]',-122042.5,-177633.7,-90272.61,-122774.9,-375000,-375000,-146951.9,-140001,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.316 20/01/2026]',-121919,-177623.6,-90264.12,-122665.5,-375000,-375000,-146907,-139903.2,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.320 20/01/2026]',-122037.5,-177617.3,-90256.56,-122841.9,-375000,-375000,-146995,-140040.4,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.324 20/01/2026]',-122146.7,-177602.2,-90253.26,-122915.6,-375000,-375000,-147003.5,-140096.3,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.328 20/01/2026]',-122097,-177608.8,-90280.34,-122823,-375000,-375000,-146964.6,-140028.8,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.332 20/01/2026]',-121916.1,-177591.8,-90259.65,-122660.1,-375000,-375000,-146897.8,-139892.7,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.336 20/01/2026]',-121993,-177586.7,-90247.63,-122795.7,-375000,-375000,-146968.3,-139992.1,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.340 20/01/2026]',-122113,-177568.8,-90237.97,-122904.1,-375000,-375000,-147002.1,-140082.4,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.344 20/01/2026]',-122091.6,-177568.8,-90257.64,-122826,-375000,-375000,-146971.3,-140034,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.348 20/01/2026]',-121932.6,-177555.7,-90250.66,-122650.1,-375000,-375000,-146893.5,-139891,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.352 20/01/2026]',-121950.2,-177547.9,-90236.31,-122730.5,-375000,-375000,-146942.9,-139949,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.356 20/01/2026]',-122089.6,-177529.1,-90221.2,-122866.5,-375000,-375000,-146995.8,-140064.7,0.02,0.00,0.88,-4,0,-2,51,0
'[13:08:00.360 20/01/2026]',-122058.8,-177522,-90217.98,-122774.1,-375000,-375000,-146944,-139997.1,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.364 20/01/2026]',-121918.9,-177519.1,-90218.88,-122610.5,-375000,-375000,-146882.4,-139871,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.368 20/01/2026]',-121902.7,-177502,-90210.25,-122651.5,-375000,-375000,-146916.3,-139899,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.372 20/01/2026]',-122021.6,-177493.9,-90200.41,-122799.3,-375000,-375000,-146968.8,-140012.6,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.376 20/01/2026]',-122011.1,-177480.8,-90199.34,-122748.8,-375000,-375000,-146936.7,-139977.8,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.380 20/01/2026]',-121899.8,-177489.3,-90203.14,-122611.5,-375000,-375000,-146892.1,-139876.4,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.384 20/01/2026]',-121820,-177483.7,-90196.17,-122596.4,-375000,-375000,-146893.7,-139851,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.388 20/01/2026]',-121930.5,-177463.9,-90183.43,-122761.5,-375000,-375000,-146957.6,-139979.4,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.392 20/01/2026]',-121951,-177451.4,-90176.68,-122753.4,-375000,-375000,-146941.4,-139982.3,0.05,0.00,0.88,-4,0,-2,51,0
'[13:08:00.396 20/01/2026]',-121856.2,-177470.5,-90197.6,-122639,-375000,-375000,-146900.1,-139899.7,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.400 20/01/2026]',-121742.8,-177461.2,-90183.02,-122579.5,-375000,-375000,-146879.7,-139842.3,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.404 20/01/2026]',-121864.8,-177462.9,-90179.59,-122757.5,-375000,-375000,-146959.1,-139980,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.408 20/01/2026]',-121929.4,-177458.9,-90179.72,-122789,-375000,-375000,-146955.4,-140009.8,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.412 20/01/2026]',-121861.6,-177463.4,-90185.66,-122678.7,-375000,-375000,-146908.8,-139930,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.416 20/01/2026]',-121733.9,-177445.1,-90162.2,-122574.2,-375000,-375000,-146863.8,-139840.3,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.420 20/01/2026]',-121823.9,-177444.7,-90164.74,-122731.9,-375000,-375000,-146937.5,-139963.4,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.424 20/01/2026]',-121900.2,-177435.2,-90159.2,-122788.9,-375000,-375000,-146938.4,-140009.6,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.428 20/01/2026]',-121876,-177454.2,-90182.45,-122708.8,-375000,-375000,-146911.2,-139959.3,0.03,0.02,0.88,-4,0,-2,51,0
'[13:08:00.432 20/01/2026]',-121767,-177443.7,-90183.34,-122594.5,-375000,-375000,-146872.3,-139871.9,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.436 20/01/2026]',-121829.3,-177438.3,-90174,-122719,-375000,-375000,-146931.3,-139960.5,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.440 20/01/2026]',-121929.1,-177427.1,-90153.08,-122808.9,-375000,-375000,-146949.9,-140031.3,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.444 20/01/2026]',-121906.7,-177440.1,-90167.47,-122733.2,-375000,-375000,-146920.3,-139987.5,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.448 20/01/2026]',-121763.4,-177438.8,-90170.78,-122589.6,-375000,-375000,-146868.4,-139872.6,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.452 20/01/2026]',-121762.3,-177416.8,-90153.61,-122656.4,-375000,-375000,-146902.4,-139912.4,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.456 20/01/2026]',-121872.9,-177404.6,-90147.35,-122775.7,-375000,-375000,-146941.9,-140009.1,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.460 20/01/2026]',-121869.4,-177417.8,-90155.58,-122720.6,-375000,-375000,-146916.3,-139973.7,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.464 20/01/2026]',-121777.8,-177429.3,-90161.88,-122590.9,-375000,-375000,-146870.1,-139869.3,0.03,0.02,0.86,-4,0,-2,51,0
'[13:08:00.468 20/01/2026]',-121777.2,-177412.9,-90148.52,-122623.2,-375000,-375000,-146891.3,-139879.5,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.472 20/01/2026]',-121898.6,-177405.6,-90137.3,-122760.9,-375000,-375000,-146940.5,-139983.7,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.476 20/01/2026]',-121914.1,-177402.1,-90138.99,-122714.5,-375000,-375000,-146911.7,-139958.4,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.480 20/01/2026]',-121839.1,-177423.4,-90169.93,-122597.7,-375000,-375000,-146878.5,-139877.7,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.484 20/01/2026]',-121799.4,-177413.3,-90153.43,-122589.5,-375000,-375000,-146880.6,-139857.8,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.488 20/01/2026]',-121944.9,-177402.9,-90140.96,-122754.3,-375000,-375000,-146949.1,-139990.6,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.492 20/01/2026]',-121984.4,-177406.2,-90149.55,-122749.5,-375000,-375000,-146936.7,-139995,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.496 20/01/2026]',-121909.9,-177429.4,-90175.74,-122638.5,-375000,-375000,-146900.4,-139916,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.500 20/01/2026]',-121803.1,-177411.5,-90152.8,-122570.5,-375000,-375000,-146871,-139852.9,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.504 20/01/2026]',-121907.4,-177409.7,-90146.55,-122732.8,-375000,-375000,-146941.7,-139980.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.508 20/01/2026]',-121963.8,-177405.7,-90146.02,-122761,-375000,-375000,-146937.2,-140009,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.512 20/01/2026]',-121909.4,-177423.1,-90171.94,-122664.4,-375000,-375000,-146902.2,-139941.3,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.516 20/01/2026]',-121767.6,-177403.5,-90156.92,-122560.5,-375000,-375000,-146854.6,-139847.3,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.520 20/01/2026]',-121859.4,-177393.1,-90147.48,-122719.3,-375000,-375000,-146926.1,-139970.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.524 20/01/2026]',-121923.1,-177378.7,-90133.23,-122765.9,-375000,-375000,-146923,-140009.3,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.528 20/01/2026]',-121879.3,-177403.7,-90152.95,-122678.3,-375000,-375000,-146891.9,-139949.7,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.532 20/01/2026]',-121772.5,-177408.5,-90160.09,-122573.3,-375000,-375000,-146856.4,-139868.7,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.536 20/01/2026]',-121786.2,-177389,-90130.55,-122666.8,-375000,-375000,-146894.4,-139940.8,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.540 20/01/2026]',-121875.7,-177385.1,-90128.89,-122748.7,-375000,-375000,-146925.4,-140035.1,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.544 20/01/2026]',-121847.6,-177409.6,-90154.23,-122669.7,-375000,-375000,-146903.8,-139984.8,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.548 20/01/2026]',-121754.8,-177414.4,-90162.77,-122563.4,-375000,-375000,-146868.1,-139888,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.552 20/01/2026]',-121799.9,-177404.9,-90145.92,-122653.6,-375000,-375000,-146908.4,-139944.4,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.556 20/01/2026]',-121908.3,-177388.4,-90132.02,-122760.3,-375000,-375000,-146935.4,-140023.1,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.560 20/01/2026]',-121889.2,-177391.1,-90140.88,-122686.4,-375000,-375000,-146897.2,-139965.1,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.564 20/01/2026]',-121758.4,-177391.8,-90143.11,-122534.4,-375000,-375000,-146840.2,-139844.6,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.568 20/01/2026]',-121731.8,-177376,-90120.4,-122562.9,-375000,-375000,-146858.3,-139855.2,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.572 20/01/2026]',-121880.7,-177388.9,-90124.51,-122726.7,-375000,-375000,-146930.9,-139990.5,0.03,0.00,0.89,-4,0,-2,51,0
'[13:08:00.576 20/01/2026]',-121933.2,-177399.5,-90138.63,-122705.7,-375000,-375000,-146913.3,-139986.4,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.580 20/01/2026]',-121822.5,-177401.9,-90143.29,-122559.6,-375000,-375000,-146851.6,-139873.9,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.584 20/01/2026]',-121764.7,-177402.5,-90138.55,-122558.3,-375000,-375000,-146866.2,-139860.8,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.588 20/01/2026]',-121888.9,-177400.4,-90134.52,-122725.9,-375000,-375000,-146936.3,-139988.7,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.592 20/01/2026]',-121920.4,-177404.8,-90142.88,-122723.2,-375000,-375000,-146925.7,-139994.3,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.596 20/01/2026]',-121833.3,-177427.3,-90165.41,-122605.9,-375000,-375000,-146885.1,-139910.6,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.600 20/01/2026]',-121723.5,-177408.3,-90142.98,-122543.7,-375000,-375000,-146858,-139853.3,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.604 20/01/2026]',-121832.6,-177398.1,-90137.38,-122713.9,-375000,-375000,-146928.5,-139986.2,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.608 20/01/2026]',-121887.5,-177390.9,-90130.19,-122734,-375000,-375000,-146916.9,-140004,0.03,0.00,0.88,-4,0,-2,51,0
'[13:08:00.612 20/01/2026]',-121799.8,-177404.8,-90146.02,-122613.1,-375000,-375000,-146870.4,-139912.8,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.616 20/01/2026]',-121685.6,-177398.9,-90133.59,-122517.2,-375000,-375000,-146837.6,-139825.9,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.620 20/01/2026]',-121813.1,-177403.9,-90133.23,-122683,-375000,-375000,-146919.9,-139954.8,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.624 20/01/2026]',-121887.7,-177398.5,-90128.35,-122730.3,-375000,-375000,-146926.1,-139994.5,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.628 20/01/2026]',-121882,-177432.1,-90165.19,-122662.2,-375000,-375000,-146910.4,-139951.7,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.632 20/01/2026]',-121742,-177416.5,-90151.24,-122535.6,-375000,-375000,-146852.8,-139839,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.636 20/01/2026]',-121790.7,-177416.4,-90147.13,-122665.3,-375000,-375000,-146910.3,-139927.7,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.640 20/01/2026]',-121895.6,-177413.3,-90142.88,-122763.9,-375000,-375000,-146938.5,-140010.3,0.03,0.02,0.89,-4,0,-2,51,0
'[13:08:00.644 20/01/2026]',-121855.3,-177423.8,-90157.86,-122681.9,-375000,-375000,-146904.4,-139955.4,0.03,0.02,0.89,-4,0,-2,51,0
