'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[19:38:00.144 20/01/2026]',7.035953,10.42047,8.751894,5.279575,4.610755E-10,4.610755E-10,4.547977,7.426138
'[19:38:00.152 20/01/2026]',7.035953,10.42047,8.751894,5.279575,4.610755E-10,4.610755E-10,4.547977,7.426138
'[19:38:00.160 20/01/2026]',-20.28987,-19.87723,-26.63129,-28.05969,4.610755E-10,4.610755E-10,-27.36196,-21.66876
'[19:38:00.168 20/01/2026]',8.642124,6.74721,13.14274,21.66869,4.610755E-10,4.610755E-10,16.682,9.679638
'[19:38:00.176 20/01/2026]',24.94748,27.28961,25.1972,19.12527,4.610755E-10,4.610755E-10,23.21639,22.82504
'[19:38:00.184 20/01/2026]',24.94748,27.28961,25.1972,19.12527,4.610755E-10,4.610755E-10,23.21639,22.82504
'[19:38:00.192 20/01/2026]',24.94748,27.28961,25.1972,19.12527,4.610755E-10,4.610755E-10,23.21639,22.82504
'[19:38:00.200 20/01/2026]',24.94748,27.28961,25.1972,19.12527,4.610755E-10,4.610755E-10,23.21639,22.82504
'[19:38:00.208 20/01/2026]',24.94748,27.28961,25.1972,19.12527,4.610755E-10,4.610755E-10,23.21639,22.82504
'[19:38:00.216 20/01/2026]',-23.44291,-26.02765,-26.59503,-24.67641,4.610755E-10,4.610755E-10,-23.91247,-18.81914
'[19:38:00.224 20/01/2026]',0.1636754,1.465566,1.180274,1.238699,4.610755E-10,4.610755E-10,-0.4834072,-2.009517
'[19:38:00.232 20/01/2026]',0.1636754,1.465566,1.180274,1.238699,4.610755E-10,4.610755E-10,-0.4834072,-2.009517
'[19:38:00.240 20/01/2026]',0.1636754,1.465566,1.180274,1.238699,4.610755E-10,4.610755E-10,-0.4834072,-2.009517
'[19:38:00.248 20/01/2026]',0.1636754,1.465566,1.180274,1.238699,4.610755E-10,4.610755E-10,-0.4834072,-2.009517
'[19:38:00.256 20/01/2026]',7.393815,6.299016,9.974757,9.63786,4.610755E-10,4.610755E-10,7.629043,4.90216
'[19:38:00.264 20/01/2026]',-6.103291,-4.989956,-9.943405,-11.74802,4.610755E-10,4.610755E-10,-9.228613,-4.455851
'[19:38:00.272 20/01/2026]',7.699982,4.623498,9.883082,11.76248,4.610755E-10,4.610755E-10,12.14036,6.865512
'[19:38:00.280 20/01/2026]',7.699982,4.623498,9.883082,11.76248,4.610755E-10,4.610755E-10,12.14036,6.865512
'[19:38:00.288 20/01/2026]',7.699982,4.623498,9.883082,11.76248,4.610755E-10,4.610755E-10,12.14036,6.865512
'[19:38:00.296 20/01/2026]',7.699982,4.623498,9.883082,11.76248,4.610755E-10,4.610755E-10,12.14036,6.865512
'[19:38:00.304 20/01/2026]',-2.282156,0.5243115,-1.183475,-3.186093,4.610755E-10,4.610755E-10,-3.966783,-1.120788
'[19:38:00.312 20/01/2026]',-7.32913,-8.202095,-10.56714,-7.735344,4.610755E-10,4.610755E-10,-7.726677,-6.914444
'[19:38:00.320 20/01/2026]',6.561658,6.562792,9.183642,6.738277,4.610755E-10,4.610755E-10,6.707777,4.300995
'[19:38:00.328 20/01/2026]',6.561658,6.562792,9.183642,6.738277,4.610755E-10,4.610755E-10,6.707777,4.300995
'[19:38:00.336 20/01/2026]',6.561658,6.562792,9.183642,6.738277,4.610755E-10,4.610755E-10,6.707777,4.300995
'[19:38:00.344 20/01/2026]',6.561658,6.562792,9.183642,6.738277,4.610755E-10,4.610755E-10,6.707777,4.300995
'[19:38:00.352 20/01/2026]',-4.221402,-0.804368,-5.73809,-3.962287,4.610755E-10,4.610755E-10,-2.199022,0.8810963
'[19:38:00.360 20/01/2026]',3.317615,-2.270091,4.493111,0.0795045,4.610755E-10,4.610755E-10,-0.4978787,-3.640164
'[19:38:00.368 20/01/2026]',1.570808,3.245176,2.887782,7.01494,4.610755E-10,4.610755E-10,6.208565,5.790511
'[19:38:00.376 20/01/2026]',1.570808,3.245176,2.887782,7.01494,4.610755E-10,4.610755E-10,6.208565,5.790511
'[19:38:00.384 20/01/2026]',1.570808,3.245176,2.887782,7.01494,4.610755E-10,4.610755E-10,6.208565,5.790511
'[19:38:00.392 20/01/2026]',-0.5355095,1.513043,-4.375929,-3.527994,4.610755E-10,4.610755E-10,-2.356741,-1.013122
'[19:38:00.400 20/01/2026]',-8.904703,-11.41097,-4.051624,-7.860763,4.610755E-10,4.610755E-10,-9.050098,-10.15111
'[19:38:00.408 20/01/2026]',-8.904703,-11.41097,-4.051624,-7.860763,4.610755E-10,4.610755E-10,-9.050098,-10.15111
'[19:38:00.416 20/01/2026]',-8.904703,-11.41097,-4.051624,-7.860763,4.610755E-10,4.610755E-10,-9.050098,-10.15111
'[19:38:00.424 20/01/2026]',-8.904703,-11.41097,-4.051624,-7.860763,4.610755E-10,4.610755E-10,-9.050098,-10.15111
'[19:38:00.432 20/01/2026]',-8.904703,-11.41097,-4.051624,-7.860763,4.610755E-10,4.610755E-10,-9.050098,-10.15111
'[19:38:00.440 20/01/2026]',-8.904703,-11.41097,-4.051624,-7.860763,4.610755E-10,4.610755E-10,-9.050098,-10.15111
'[19:38:00.448 20/01/2026]',16.51507,16.38942,14.78742,18.39493,4.610755E-10,4.610755E-10,16.13972,18.0278
'[19:38:00.456 20/01/2026]',-9.489956,-7.735297,-10.78968,-14.59451,4.610755E-10,4.610755E-10,-12.09292,-11.62168
'[19:38:00.464 20/01/2026]',-7.465675,-7.600943,-7.453491,-6.997258,4.610755E-10,4.610755E-10,-4.911788,-5.714836
'[19:38:00.472 20/01/2026]',-7.465675,-7.600943,-7.453491,-6.997258,4.610755E-10,4.610755E-10,-4.911788,-5.714836
'[19:38:00.480 20/01/2026]',-7.465675,-7.600943,-7.453491,-6.997258,4.610755E-10,4.610755E-10,-4.911788,-5.714836
'[19:38:00.488 20/01/2026]',7.649732,5.684063,6.677463,9.269668,4.610755E-10,4.610755E-10,6.273846,6.250036
'[19:38:00.496 20/01/2026]',10.22503,10.75152,13.5998,12.83232,4.610755E-10,4.610755E-10,12.17201,10.59021
'[19:38:00.504 20/01/2026]',-10.51546,-10.30389,-11.66606,-14.6172,4.610755E-10,4.610755E-10,-12.43903,-10.90961
'[19:38:00.512 20/01/2026]',-8.544164,-6.955442,-13.03169,-8.801573,4.610755E-10,4.610755E-10,-9.898357,-7.798875
'[19:38:00.520 20/01/2026]',12.58202,11.6695,16.75286,14.12658,4.610755E-10,4.610755E-10,16.56892,14.27992
'[19:38:00.528 20/01/2026]',12.58202,11.6695,16.75286,14.12658,4.610755E-10,4.610755E-10,16.56892,14.27992
'[19:38:00.536 20/01/2026]',12.58202,11.6695,16.75286,14.12658,4.610755E-10,4.610755E-10,16.56892,14.27992
'[19:38:00.544 20/01/2026]',-1.298239,-2.241881,0.1244387,-1.248564,4.610755E-10,4.610755E-10,-5.098418,-3.697639
'[19:38:00.552 20/01/2026]',2.351833,3.320288,-2.371391,1.766309,4.610755E-10,4.610755E-10,2.509959,1.824484
'[19:38:00.560 20/01/2026]',-10.44561,-11.50138,-6.5303,-6.618371,4.610755E-10,4.610755E-10,-4.957118,-7.167398
'[19:38:00.568 20/01/2026]',17.77483,21.14933,19.71307,17.43706,4.610755E-10,4.610755E-10,13.99945,15.01704
'[19:38:00.576 20/01/2026]',-17.55642,-21.71483,-27.2732,-28.84527,4.610755E-10,4.610755E-10,-22.42671,-18.51356
'[19:38:00.584 20/01/2026]',0.03215935,1.689431,9.505265,12.34292,4.610755E-10,4.610755E-10,10.12773,3.509118
'[19:38:00.592 20/01/2026]',9.379382,6.398937,4.118015,3.239642,4.610755E-10,4.610755E-10,1.742593,7.900671
'[19:38:00.600 20/01/2026]',7.352057,10.96831,6.961054,8.699064,4.610755E-10,4.610755E-10,7.728047,5.807716
'[19:38:00.608 20/01/2026]',-23.64028,-24.39437,-20.92888,-25.04794,4.610755E-10,4.610755E-10,-22.2718,-23.13867
'[19:38:00.616 20/01/2026]',19.77437,17.57597,17.92943,20.53833,4.610755E-10,4.610755E-10,20.90011,22.08389
'[19:38:00.624 20/01/2026]',-5.38989,-3.699476,-5.131188,-6.659523,4.610755E-10,4.610755E-10,-10.17299,-8.408348
'[19:38:00.632 20/01/2026]',-5.38989,-3.699476,-5.131188,-6.659523,4.610755E-10,4.610755E-10,-10.17299,-8.408348
'[19:38:00.640 20/01/2026]',3.791462,5.062252,3.405756,1.899414,4.610755E-10,4.610755E-10,5.04048,4.081914
'[19:38:00.648 20/01/2026]',-10.27019,-11.48383,-10.41399,-8.227389,4.610755E-10,4.610755E-10,-8.019635,-9.050287
'[19:38:00.656 20/01/2026]',-10.27019,-11.48383,-10.41399,-8.227389,4.610755E-10,4.610755E-10,-8.019635,-9.050287
'[19:38:00.664 20/01/2026]',11.64115,10.24063,12.98795,11.72676,4.610755E-10,4.610755E-10,11.69786,11.86381
'[19:38:00.672 20/01/2026]',-9.933336,-8.309655,-12.0451,-14.11968,4.610755E-10,4.610755E-10,-13.28771,-9.049429
'[19:38:00.680 20/01/2026]',9.249293,8.244294,10.44071,15.26827,4.610755E-10,4.610755E-10,12.11354,7.183932
'[19:38:00.688 20/01/2026]',-9.093893,-6.788595,-9.827252,-12.91895,4.610755E-10,4.610755E-10,-10.54433,-7.744933
'[19:38:00.696 20/01/2026]',-0.2813654,-4.431907,-1.722307,-3.134315,4.610755E-10,4.610755E-10,0.1493845,-0.3320485
'[19:38:00.704 20/01/2026]',15.05249,14.35272,21.71954,24.64358,4.610755E-10,4.610755E-10,18.63853,13.68934
'[19:38:00.712 20/01/2026]',15.05249,14.35272,21.71954,24.64358,4.610755E-10,4.610755E-10,18.63853,13.68934
'[19:38:00.720 20/01/2026]',-9.760933,-7.447423,-16.37635,-19.29545,4.610755E-10,4.610755E-10,-14.93448,-8.631792
'[19:38:00.728 20/01/2026]',-5.288656,-4.680242,-5.964832,-3.840658,4.610755E-10,4.610755E-10,-4.647429,-4.588275
'[19:38:00.736 20/01/2026]',7.819962,5.513088,11.446,8.637534,4.610755E-10,4.610755E-10,8.5921,6.731772
'[19:38:00.744 20/01/2026]',-4.775845,-4.991652,-7.666389,-3.973885,4.610755E-10,4.610755E-10,-4.025384,-4.546558
'[19:38:00.752 20/01/2026]',7.31217,9.82712,8.010377,5.283522,4.610755E-10,4.610755E-10,6.304181,6.894983
'[19:38:00.760 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.768 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.776 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.784 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.792 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.800 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.808 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.816 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.824 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.832 20/01/2026]',-0.2425799,0.2048948,2.674542,1.853136,4.610755E-10,4.610755E-10,1.534022,2.255583
'[19:38:00.840 20/01/2026]',-12.39319,-19.88586,-16.08186,-14.43548,4.610755E-10,4.610755E-10,-15.94647,-17.62024
'[19:38:00.848 20/01/2026]',11.31438,19.12234,12.99587,16.37878,4.610755E-10,4.610755E-10,13.94555,15.18664
'[19:38:00.856 20/01/2026]',5.290836,2.509038,6.008376,4.154391,4.610755E-10,4.610755E-10,5.179493,2.843087
'[19:38:00.864 20/01/2026]',-21.01327,-19.8502,-21.239,-24.35911,4.610755E-10,4.610755E-10,-21.51627,-18.02333
'[19:38:00.872 20/01/2026]',-21.01327,-19.8502,-21.239,-24.35911,4.610755E-10,4.610755E-10,-21.51627,-18.02333
'[19:38:00.880 20/01/2026]',3.496413,3.579339,2.790956,5.236866,4.610755E-10,4.610755E-10,2.290692,1.150245
'[19:38:00.888 20/01/2026]',15.37362,13.65295,17.16371,19.314,4.610755E-10,4.610755E-10,20.5715,16.59962
'[19:38:00.896 20/01/2026]',-2.664739,-0.7053155,-4.733688,-8.232049,4.610755E-10,4.610755E-10,-8.035952,-3.096292
'[19:38:00.904 20/01/2026]',-11.82539,-13.00637,-11.5263,-10.17886,4.610755E-10,4.610755E-10,-12.3203,-13.22048
'[19:38:00.912 20/01/2026]',-11.82539,-13.00637,-11.5263,-10.17886,4.610755E-10,4.610755E-10,-12.3203,-13.22048
'[19:38:00.920 20/01/2026]',-11.82539,-13.00637,-11.5263,-10.17886,4.610755E-10,4.610755E-10,-12.3203,-13.22048
'[19:38:00.928 20/01/2026]',1.249485,3.955297,0.4401638,0.1310878,4.610755E-10,4.610755E-10,5.629071,6.825583
'[19:38:00.936 20/01/2026]',4.44722,1.701154,3.254618,6.45931,4.610755E-10,4.610755E-10,2.183438,0.9400923
'[19:38:00.944 20/01/2026]',4.44722,1.701154,3.254618,6.45931,4.610755E-10,4.610755E-10,2.183438,0.9400923
'[19:38:00.952 20/01/2026]',4.44722,1.701154,3.254618,6.45931,4.610755E-10,4.610755E-10,2.183438,0.9400923
'[19:38:00.960 20/01/2026]',4.44722,1.701154,3.254618,6.45931,4.610755E-10,4.610755E-10,2.183438,0.9400923
'[19:38:00.968 20/01/2026]',0.9204187,1.314522,6.70069,2.28029,4.610755E-10,4.610755E-10,3.795428,1.534336
'[19:38:00.976 20/01/2026]',-4.683958,-4.532557,-11.69535,-10.08941,4.610755E-10,4.610755E-10,-8.267252,-4.786421
'[19:38:00.984 20/01/2026]',2.934586,2.901775,5.386344,5.065269,4.610755E-10,4.610755E-10,3.76796,3.863934
'[19:38:00.992 20/01/2026]',2.934586,2.901775,5.386344,5.065269,4.610755E-10,4.610755E-10,3.76796,3.863934
'[19:38:01.000 20/01/2026]',2.934586,2.901775,5.386344,5.065269,4.610755E-10,4.610755E-10,3.76796,3.863934
'[19:38:01.008 20/01/2026]',2.934586,2.901775,5.386344,5.065269,4.610755E-10,4.610755E-10,3.76796,3.863934
'[19:38:01.016 20/01/2026]',2.934586,2.901775,5.386344,5.065269,4.610755E-10,4.610755E-10,3.76796,3.863934
'[19:38:01.024 20/01/2026]',-6.210689,-6.456641,-6.888113,-7.875269,4.610755E-10,4.610755E-10,-7.823911,-8.416414
'[19:38:01.032 20/01/2026]',6.6256,8.17298,7.371581,8.466778,4.610755E-10,4.610755E-10,9.108543,8.761914
'[19:38:01.040 20/01/2026]',2.296605,1.083629,4.488851,4.439819,4.610755E-10,4.610755E-10,3.023839,2.57381
'[19:38:01.048 20/01/2026]',2.296605,1.083629,4.488851,4.439819,4.610755E-10,4.610755E-10,3.023839,2.57381
'[19:38:01.056 20/01/2026]',2.296605,1.083629,4.488851,4.439819,4.610755E-10,4.610755E-10,3.023839,2.57381
'[19:38:01.064 20/01/2026]',-2.351638,-2.572961,-7.441648,-8.021233,4.610755E-10,4.610755E-10,-6.867974,-4.398257
'[19:38:01.072 20/01/2026]',-8.228031,-9.290868,-7.58601,-8.325463,4.610755E-10,4.610755E-10,-5.848641,-8.507531
'[19:38:01.080 20/01/2026]',-8.228031,-9.290868,-7.58601,-8.325463,4.610755E-10,4.610755E-10,-5.848641,-8.507531
'[19:38:01.088 20/01/2026]',-8.228031,-9.290868,-7.58601,-8.325463,4.610755E-10,4.610755E-10,-5.848641,-8.507531
'[19:38:01.096 20/01/2026]',-8.228031,-9.290868,-7.58601,-8.325463,4.610755E-10,4.610755E-10,-5.848641,-8.507531
'[19:38:01.104 20/01/2026]',-8.228031,-9.290868,-7.58601,-8.325463,4.610755E-10,4.610755E-10,-5.848641,-8.507531
'[19:38:01.112 20/01/2026]',2.424875,4.989352,5.035825,6.540448,4.610755E-10,4.610755E-10,5.62517,5.260024
'[19:38:01.120 20/01/2026]',8.973146,7.721231,8.96423,8.065828,4.610755E-10,4.610755E-10,6.701621,10.00503
'[19:38:01.128 20/01/2026]',-3.204318,-2.116563,-2.25996,-0.5608733,4.610755E-10,4.610755E-10,-2.310852,-4.884336
'[19:38:01.136 20/01/2026]',-3.204318,-2.116563,-2.25996,-0.5608733,4.610755E-10,4.610755E-10,-2.310852,-4.884336
'[19:38:01.144 20/01/2026]',-3.204318,-2.116563,-2.25996,-0.5608733,4.610755E-10,4.610755E-10,-2.310852,-4.884336
'[19:38:01.152 20/01/2026]',-3.204318,-2.116563,-2.25996,-0.5608733,4.610755E-10,4.610755E-10,-2.310852,-4.884336
'[19:38:01.160 20/01/2026]',-8.339088,-11.5784,-12.18211,-15.04813,4.610755E-10,4.610755E-10,-10.34127,-9.48636
'[19:38:01.168 20/01/2026]',6.261953,7.848991,9.243387,10.91383,4.610755E-10,4.610755E-10,8.369676,7.441412
'[19:38:01.176 20/01/2026]',1.579611,1.740871,2.542601,2.859462,4.610755E-10,4.610755E-10,0.2744158,1.652458
'[19:38:01.184 20/01/2026]',1.579611,1.740871,2.542601,2.859462,4.610755E-10,4.610755E-10,0.2744158,1.652458
'[19:38:01.192 20/01/2026]',1.579611,1.740871,2.542601,2.859462,4.610755E-10,4.610755E-10,0.2744158,1.652458
'[19:38:01.200 20/01/2026]',1.579611,1.740871,2.542601,2.859462,4.610755E-10,4.610755E-10,0.2744158,1.652458
'[19:38:01.208 20/01/2026]',-5.109099,-5.217343,-8.015592,-9.024981,4.610755E-10,4.610755E-10,-5.265555,-4.731614
'[19:38:01.216 20/01/2026]',1.275288,1.440088,1.112158,1.716252,4.610755E-10,4.610755E-10,-0.09241323,-2.429192
'[19:38:01.224 20/01/2026]',0.6650174,-0.4988232,2.498029,1.037749,4.610755E-10,4.610755E-10,1.739993,4.947597
'[19:38:01.232 20/01/2026]',0.6650174,-0.4988232,2.498029,1.037749,4.610755E-10,4.610755E-10,1.739993,4.947597
'[19:38:01.240 20/01/2026]',0.6650174,-0.4988232,2.498029,1.037749,4.610755E-10,4.610755E-10,1.739993,4.947597
'[19:38:01.248 20/01/2026]',3.005288,4.077801,3.701202,6.617712,4.610755E-10,4.610755E-10,6.765767,4.78276
'[19:38:01.256 20/01/2026]',-10.05292,-10.75408,-12.49042,-15.16235,4.610755E-10,4.610755E-10,-15.92573,-14.71231
'[19:38:01.264 20/01/2026]',-10.05292,-10.75408,-12.49042,-15.16235,4.610755E-10,4.610755E-10,-15.92573,-14.71231
'[19:38:01.272 20/01/2026]',12.12817,12.13703,13.32007,15.72354,4.610755E-10,4.610755E-10,14.72348,12.75429
'[19:38:01.280 20/01/2026]',-3.303745,-4.384996,-3.552039,-6.125425,4.610755E-10,4.610755E-10,-6.71,-4.095606
'[19:38:01.288 20/01/2026]',-5.387282,-5.343758,-4.456989,-3.171642,4.610755E-10,4.610755E-10,0.3598168,-2.634272
'[19:38:01.296 20/01/2026]',5.746729,10.10951,3.914607,4.947451,4.610755E-10,4.610755E-10,2.110175,4.377512
'[19:38:01.304 20/01/2026]',1.173879,-4.811927,0.3055243,-1.745317,4.610755E-10,4.610755E-10,-0.5170885,-0.7202373
'[19:38:01.312 20/01/2026]',-11.1957,-6.828938,-7.878518,-5.183759,4.610755E-10,4.610755E-10,-6.265913,-6.508586
'[19:38:01.320 20/01/2026]',-11.1957,-6.828938,-7.878518,-5.183759,4.610755E-10,4.610755E-10,-6.265913,-6.508586
'[19:38:01.328 20/01/2026]',7.788671,7.325635,4.671518,3.098422,4.610755E-10,4.610755E-10,5.359913,3.692649
'[19:38:01.336 20/01/2026]',0.1982871,-0.5947787,1.726508,0.9999897,4.610755E-10,4.610755E-10,-2.780865,-0.2084635
'[19:38:01.344 20/01/2026]',-1.842857,-3.169165,0.9602122,2.113275,4.610755E-10,4.610755E-10,4.009053,0.7365375
'[19:38:01.352 20/01/2026]',3.483028,3.994972,-0.9854931,-0.1282156,4.610755E-10,4.610755E-10,2.557815,5.46321
'[19:38:01.360 20/01/2026]',-2.875181,-0.7301998,2.389561,0.9620346,4.610755E-10,4.610755E-10,-2.833977,-3.689312
'[19:38:01.368 20/01/2026]',-2.875181,-0.7301998,2.389561,0.9620346,4.610755E-10,4.610755E-10,-2.833977,-3.689312
'[19:38:01.376 20/01/2026]',0.5611539,-1.471945,-0.7678488,-1.88382,4.610755E-10,4.610755E-10,-1.663666,-2.835903
'[19:38:01.384 20/01/2026]',-4.533747,-4.03536,-9.388691,-11.4764,4.610755E-10,4.610755E-10,-6.580836,-2.550235
'[19:38:01.392 20/01/2026]',1.691763,0.5080959,5.505863,12.34393,4.610755E-10,4.610755E-10,9.676001,3.088504
'[19:38:01.400 20/01/2026]',2.230001,3.919478,1.340135,-3.722238,4.610755E-10,4.610755E-10,-3.705549,2.041125
'[19:38:01.408 20/01/2026]',0.0497798,0.05451232,1.077173,0.3020157,4.610755E-10,4.610755E-10,-1.608842,-2.493637
'[19:38:01.416 20/01/2026]',0.0497798,0.05451232,1.077173,0.3020157,4.610755E-10,4.610755E-10,-1.608842,-2.493637
'[19:38:01.424 20/01/2026]',0.2002842,-0.2929648,-1.082347,1.973545,4.610755E-10,4.610755E-10,5.540152,1.87164
'[19:38:01.432 20/01/2026]',0.9274274,3.000841,-0.4899511,0.2829897,4.610755E-10,4.610755E-10,-3.216754,0.6413794
'[19:38:01.440 20/01/2026]',1.353427,-2.238295,4.205384,3.094694,4.610755E-10,4.610755E-10,2.041962,0.8919348
'[19:38:01.448 20/01/2026]',-8.432208,-7.888497,-8.551095,-12.90252,4.610755E-10,4.610755E-10,-8.658393,-9.789841
'[19:38:01.456 20/01/2026]',8.310071,12.24906,5.681669,11.3725,4.610755E-10,4.610755E-10,9.284038,9.352935
'[19:38:01.464 20/01/2026]',4.975275,2.157115,9.977029,10.39976,4.610755E-10,4.610755E-10,5.445574,4.831832
'[19:38:01.472 20/01/2026]',-16.30233,-17.88116,-19.57546,-24.64098,4.610755E-10,4.610755E-10,-17.01743,-14.17781
'[19:38:01.480 20/01/2026]',8.272595,10.26904,5.56094,10.50638,4.610755E-10,4.610755E-10,8.957205,6.864594
'[19:38:01.488 20/01/2026]',7.201324,8.571278,14.41961,12.11987,4.610755E-10,4.610755E-10,7.770834,6.390043
'[19:38:01.496 20/01/2026]',-15.44707,-17.08981,-22.92131,-23.49868,4.610755E-10,4.610755E-10,-19.77209,-14.40792
'[19:38:01.504 20/01/2026]',9.763257,10.59001,13.80549,15.75959,4.610755E-10,4.610755E-10,13.73748,9.487251
'[19:38:01.512 20/01/2026]',9.763257,10.59001,13.80549,15.75959,4.610755E-10,4.610755E-10,13.73748,9.487251
'[19:38:01.520 20/01/2026]',9.763257,10.59001,13.80549,15.75959,4.610755E-10,4.610755E-10,13.73748,9.487251
'[19:38:01.528 20/01/2026]',9.763257,10.59001,13.80549,15.75959,4.610755E-10,4.610755E-10,13.73748,9.487251
'[19:38:01.536 20/01/2026]',9.763257,10.59001,13.80549,15.75959,4.610755E-10,4.610755E-10,13.73748,9.487251
'[19:38:01.544 20/01/2026]',9.763257,10.59001,13.80549,15.75959,4.610755E-10,4.610755E-10,13.73748,9.487251
'[19:38:01.552 20/01/2026]',1.886568,1.291912,2.242968,0.2248405,4.610755E-10,4.610755E-10,1.044443,-0.08496418
'[19:38:01.560 20/01/2026]',-5.061621,-4.008309,-7.594595,-7.116146,4.610755E-10,4.610755E-10,-5.141659,-0.525834
'[19:38:01.568 20/01/2026]',3.319199,3.968657,5.233497,5.995026,4.610755E-10,4.610755E-10,3.793438,-0.07926176
'[19:38:01.576 20/01/2026]',3.319199,3.968657,5.233497,5.995026,4.610755E-10,4.610755E-10,3.793438,-0.07926176
'[19:38:01.584 20/01/2026]',3.319199,3.968657,5.233497,5.995026,4.610755E-10,4.610755E-10,3.793438,-0.07926176
'[19:38:01.592 20/01/2026]',3.319199,3.968657,5.233497,5.995026,4.610755E-10,4.610755E-10,3.793438,-0.07926176
'[19:38:01.600 20/01/2026]',-0.2677185,-2.521503,-1.313462,-1.2598,4.610755E-10,4.610755E-10,-1.017507,0.5369039
'[19:38:01.608 20/01/2026]',0.2703585,0.68178,0.380668,-1.03064,4.610755E-10,4.610755E-10,-0.1866664,0.1792518
'[19:38:01.616 20/01/2026]',-2.658794,-0.246682,-1.766838,-1.012674,4.610755E-10,4.610755E-10,-2.232913,-1.296671
'[19:38:01.624 20/01/2026]',-2.658794,-0.246682,-1.766838,-1.012674,4.610755E-10,4.610755E-10,-2.232913,-1.296671
'[19:38:01.632 20/01/2026]',-2.658794,-0.246682,-1.766838,-1.012674,4.610755E-10,4.610755E-10,-2.232913,-1.296671
'[19:38:01.640 20/01/2026]',5.089478,0.9001492,5.740842,4.400158,4.610755E-10,4.610755E-10,4.606222,3.004612
