'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[13:13:00.116 20/01/2026]',-125335.5,-189971.4,-102376.7,-133860.6,-375000,-375000,-158389.1,-152127.8,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.120 20/01/2026]',-127731.8,-188297.7,-100874.4,-133420.1,-375000,-375000,-157021.2,-151046.3,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.124 20/01/2026]',-126718.1,-190269.9,-102700,-134134.2,-375000,-375000,-158339.9,-152233.4,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.128 20/01/2026]',-123948.7,-192756.3,-104944.3,-134856,-375000,-375000,-160200.4,-153762.9,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.132 20/01/2026]',-124833.4,-190669.9,-102994.6,-134099.9,-375000,-375000,-158897.4,-152561.1,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.136 20/01/2026]',-127678.6,-188306.6,-100860.3,-133433.6,-375000,-375000,-157073.4,-151077,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.140 20/01/2026]',-127118.3,-189850.8,-102304.6,-134038.6,-375000,-375000,-158058.8,-151992.3,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.144 20/01/2026]',-124346.8,-192570.4,-104797.2,-134870.3,-375000,-375000,-160053.8,-153661,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.148 20/01/2026]',-124304.5,-191370.5,-103649.8,-134374.9,-375000,-375000,-159390.2,-152994.7,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.152 20/01/2026]',-127400.1,-188442.9,-100974.6,-133498.2,-375000,-375000,-157209.1,-151188.1,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.156 20/01/2026]',-127404.6,-189494.4,-101980.9,-133956.9,-375000,-375000,-157812.3,-151801.7,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.160 20/01/2026]',-124818.1,-192293,-104560.1,-134848.1,-375000,-375000,-159841.4,-153524.8,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.164 20/01/2026]',-123928.8,-192021.1,-104251,-134651,-375000,-375000,-159845.4,-153426,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.168 20/01/2026]',-127086.8,-188710.9,-101229,-133629.9,-375000,-375000,-157455.3,-151405.4,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.172 20/01/2026]',-127718.4,-189167,-101690.6,-133907,-375000,-375000,-157609.9,-151631.3,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.176 20/01/2026]',-125463.1,-191907.2,-104199,-134802.8,-375000,-375000,-159568.6,-153311.5,0.05,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.180 20/01/2026]',-123801,-192557.8,-104750.6,-134897.1,-375000,-375000,-160215.9,-153765.6,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.184 20/01/2026]',-126732.6,-189128.8,-101629.8,-133797.5,-375000,-375000,-157809.8,-151699.4,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.188 20/01/2026]',-127986.7,-188894.8,-101448.9,-133830,-375000,-375000,-157448.7,-151486.7,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.192 20/01/2026]',-126086.1,-191439,-103810.8,-134698.6,-375000,-375000,-159261.7,-153058.5,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.196 20/01/2026]',-123873.8,-192917.5,-105118.1,-135071.7,-375000,-375000,-160452.5,-153987.2,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.200 20/01/2026]',-126317.8,-189705.1,-102132,-133994.4,-375000,-375000,-158227.6,-152047.3,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.204 20/01/2026]',-128187.8,-188751.2,-101300.6,-133802.9,-375000,-375000,-157360.8,-151400.8,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.208 20/01/2026]',-126692.2,-191052.3,-103429.6,-134607.9,-375000,-375000,-158957.5,-152805.8,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.212 20/01/2026]',-124087.4,-193152.4,-105301.6,-135193,-375000,-375000,-160560.7,-154106.8,0.05,0.00,0.88,-4,0,-2,50,0
'[13:13:00.216 20/01/2026]',-125764,-190376.2,-102751,-134228.9,-375000,-375000,-158717,-152462.7,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.220 20/01/2026]',-128159.1,-188682.2,-101221.7,-133782.5,-375000,-375000,-157325.9,-151360.3,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.224 20/01/2026]',-127135.5,-190632.9,-103009.8,-134491.6,-375000,-375000,-158635.1,-152538,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.228 20/01/2026]',-124371.8,-193145.3,-105295.8,-135214.8,-375000,-375000,-160507.3,-154081.9,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.232 20/01/2026]',-125197.3,-191082.4,-103373.6,-134470.7,-375000,-375000,-159229.3,-152907.7,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.236 20/01/2026]',-128036.8,-188686.7,-101195.6,-133797.1,-375000,-375000,-157386.5,-151409,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.240 20/01/2026]',-127576.6,-190221,-102633.3,-134392.9,-375000,-375000,-158368.4,-152321.9,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.244 20/01/2026]',-124887.3,-192969,-105162.4,-135228.1,-375000,-375000,-160384.8,-154006.2,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.248 20/01/2026]',-124808.9,-191767.2,-104023.1,-134738.8,-375000,-375000,-159732.7,-153347.8,0.02,0.00,0.88,-4,0,-2,50,0
'[13:13:00.252 20/01/2026]',-127921.8,-188801.6,-101318.6,-133852.3,-375000,-375000,-157528.7,-151518.8,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.256 20/01/2026]',-128031.8,-189814.8,-102277.6,-134277.8,-375000,-375000,-158097.7,-152089.3,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.260 20/01/2026]',-125578.8,-192628.9,-104863.9,-135163.5,-375000,-375000,-160136.3,-153815.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.264 20/01/2026]',-124749.9,-192379.5,-104600.1,-134982,-375000,-375000,-160167.3,-153742.8,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.268 20/01/2026]',-127818,-189044.4,-101555.6,-133942.2,-375000,-375000,-157755.9,-151703.1,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.272 20/01/2026]',-128282.6,-189477.7,-101992,-134212.9,-375000,-375000,-157891.3,-151912.5,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.276 20/01/2026]',-125777.5,-192225.8,-104513,-135118.6,-375000,-375000,-159855.5,-153601,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.280 20/01/2026]',-123909.1,-192879.5,-105061.5,-135215,-375000,-375000,-160502,-154062.8,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.284 20/01/2026]',-126431.3,-189439.6,-101899.4,-134089.7,-375000,-375000,-158080.5,-151982.3,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.288 20/01/2026]',-127605.3,-189197.2,-101724.2,-134140.7,-375000,-375000,-157720.1,-151772.1,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.292 20/01/2026]',-125800,-191741.8,-104076.4,-134984.3,-375000,-375000,-159508,-153318.4,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.296 20/01/2026]',-123676,-193190.9,-105368,-135343.6,-375000,-375000,-160696.3,-154242.6,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.300 20/01/2026]',-126050.2,-189953.4,-102387.7,-134262.4,-375000,-375000,-158486.1,-152309.6,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.304 20/01/2026]',-127905.4,-188977.4,-101525.4,-134049.7,-375000,-375000,-157596.9,-151641,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.308 20/01/2026]',-126412.1,-191250.3,-103623.2,-134838.5,-375000,-375000,-159162.2,-153017,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.312 20/01/2026]',-123796.6,-193335.4,-105511.6,-135431,-375000,-375000,-160773.1,-154326.4,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.316 20/01/2026]',-125213.3,-190580.3,-102961.9,-134467.7,-375000,-375000,-158947.8,-152701.4,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.320 20/01/2026]',-127339.5,-188873,-101421.4,-134011.8,-375000,-375000,-157549.3,-151592.6,0.03,0.00,0.89,-4,0,-2,50,0
'[13:13:00.324 20/01/2026]',-126368.3,-190808.1,-103225.9,-134723.4,-375000,-375000,-158849.2,-152758,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.328 20/01/2026]',-123686.8,-193300.2,-105495.6,-135448.5,-375000,-375000,-160710.8,-154294.7,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.332 20/01/2026]',-124302.5,-191254.1,-103578.7,-134684.5,-375000,-375000,-159432.6,-153117.4,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.336 20/01/2026]',-127004.4,-188848.9,-101395.2,-133960.9,-375000,-375000,-157569.3,-151592,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.340 20/01/2026]',-126575.9,-190339.2,-102793.3,-134524.6,-375000,-375000,-158521.3,-152472.4,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.344 20/01/2026]',-123957.9,-193070.4,-105295.8,-135371.6,-375000,-375000,-160538.4,-154166.8,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.348 20/01/2026]',-123715.9,-191915.7,-104197.3,-134882.6,-375000,-375000,-159903.6,-153530.7,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.352 20/01/2026]',-126574.8,-188950.4,-101489.9,-133956.9,-375000,-375000,-157686.4,-151680.9,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.356 20/01/2026]',-126665.8,-189939.3,-102439.3,-134383,-375000,-375000,-158251.4,-152244.8,0.05,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.360 20/01/2026]',-124280,-192743.5,-105003.8,-135289.1,-375000,-375000,-160285.4,-153971.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.364 20/01/2026]',-123276.2,-192521.6,-104750.1,-135098.9,-375000,-375000,-160316.4,-153893.1,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.368 20/01/2026]',-126158.3,-189192,-101711,-134033,-375000,-375000,-157904.5,-151849.4,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.372 20/01/2026]',-126811.6,-189619.5,-102137.2,-134290.6,-375000,-375000,-158040.5,-152059.7,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.376 20/01/2026]',-124689.4,-192337.9,-104626.8,-135180,-375000,-375000,-159986.6,-153728.1,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.380 20/01/2026]',-122993.9,-192990.9,-105191.8,-135266.5,-375000,-375000,-160625.3,-154172.1,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.384 20/01/2026]',-125622.3,-189565.9,-102048.4,-134132.9,-375000,-375000,-158212,-152090.5,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.388 20/01/2026]',-126871.2,-189322.3,-101871.2,-134188.7,-375000,-375000,-157855.8,-151883,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.392 20/01/2026]',-125125.3,-191864,-104217.9,-135077.7,-375000,-375000,-159652.7,-153444,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.396 20/01/2026]',-122923.5,-193318.4,-105533.5,-135451.1,-375000,-375000,-160839.2,-154371.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.400 20/01/2026]',-125077.1,-190094.7,-102550.7,-134380.2,-375000,-375000,-158629.1,-152447.9,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.404 20/01/2026]',-126924.8,-189102.2,-101649.2,-134160.9,-375000,-375000,-157717.3,-151759.7,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.408 20/01/2026]',-125607.1,-191356.9,-103737.2,-134947.7,-375000,-375000,-159271,-153123.6,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.412 20/01/2026]',-123099.6,-193421.5,-105609,-135510.8,-375000,-375000,-160863.3,-154409.8,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.416 20/01/2026]',-124591.7,-190665.9,-103055.6,-134523.2,-375000,-375000,-159035.1,-152775,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.420 20/01/2026]',-126955.5,-188938.4,-101491,-134052.2,-375000,-375000,-157624.1,-151651.5,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.424 20/01/2026]',-126108.6,-190863,-103302.5,-134758.4,-375000,-375000,-158918.3,-152811.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.428 20/01/2026]',-123500.2,-193374.6,-105579,-135485.9,-375000,-375000,-160797.2,-154359.9,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.432 20/01/2026]',-124143,-191367.2,-103701.4,-134721.7,-375000,-375000,-159540.9,-153198.9,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.436 20/01/2026]',-126821.8,-188945.5,-101494.9,-133993.2,-375000,-375000,-157664.7,-151665.8,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.440 20/01/2026]',-126403.3,-190427.8,-102884.2,-134552.2,-375000,-375000,-158604.1,-152536.7,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.444 20/01/2026]',-123779.2,-193151.4,-105363.1,-135364.8,-375000,-375000,-160601,-154203.9,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.448 20/01/2026]',-123499,-192017.1,-104294,-134876,-375000,-375000,-159989.6,-153580.7,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.452 20/01/2026]',-126350.5,-189011.8,-101559.5,-133943,-375000,-375000,-157749.4,-151712.8,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.456 20/01/2026]',-126453.6,-189983.6,-102468.9,-134363.6,-375000,-375000,-158292.9,-152259.3,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.460 20/01/2026]',-124032,-192791.8,-105044.9,-135247.3,-375000,-375000,-160321,-153974.7,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.464 20/01/2026]',-123004.6,-192597.5,-104827.2,-135068.5,-375000,-375000,-160380,-153921.9,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.468 20/01/2026]',-125885.6,-189255.8,-101765.1,-134006.2,-375000,-375000,-157962.2,-151874.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.472 20/01/2026]',-126582.4,-189646.4,-102156.9,-134250.3,-375000,-375000,-158063.3,-152049.3,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.476 20/01/2026]',-124485.8,-192376.5,-104667.6,-135147.8,-375000,-375000,-160014.8,-153716.5,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.480 20/01/2026]',-122803.3,-193057.7,-105247.3,-135253.1,-375000,-375000,-160680.2,-154185.6,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.484 20/01/2026]',-125432.7,-189611.9,-102093.2,-134126.2,-375000,-375000,-158250.3,-152092.6,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.488 20/01/2026]',-126771.4,-189334.8,-101863.8,-134168.3,-375000,-375000,-157864.3,-151862.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.492 20/01/2026]',-125098.3,-191894.5,-104228.1,-135044.5,-375000,-375000,-159669.3,-153430.5,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.496 20/01/2026]',-122916.2,-193386.3,-105565.1,-135416.2,-375000,-375000,-160880.1,-154378.4,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.500 20/01/2026]',-125059.1,-190164.7,-102580.8,-134330.6,-375000,-375000,-158669,-152447.6,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.504 20/01/2026]',-126940,-189159.5,-101690.7,-134135.3,-375000,-375000,-157761.6,-151778.8,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.508 20/01/2026]',-125614.3,-191425,-103795.6,-134933.5,-375000,-375000,-159324.1,-153157.4,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.512 20/01/2026]',-123074.8,-193527.7,-105703.5,-135525.3,-375000,-375000,-160945.6,-154471.7,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.516 20/01/2026]',-124495.5,-190793.7,-103171.4,-134581.3,-375000,-375000,-159141.8,-152869.1,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.520 20/01/2026]',-126825.9,-189045.3,-101599.8,-134130.1,-375000,-375000,-157719.6,-151745.6,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.524 20/01/2026]',-125942.1,-190964,-103383.3,-134841.6,-375000,-375000,-159002.6,-152902.7,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.528 20/01/2026]',-123276.6,-193492.4,-105680.2,-135587.5,-375000,-375000,-160893.7,-154465.2,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.532 20/01/2026]',-123830,-191509.4,-103842.1,-134868,-375000,-375000,-159667.7,-153336.4,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.536 20/01/2026]',-126509.2,-189065.8,-101626.2,-134175,-375000,-375000,-157786.5,-151809.4,0.03,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.540 20/01/2026]',-126058.7,-190532.6,-102994.3,-134736.1,-375000,-375000,-158707.1,-152668.9,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.544 20/01/2026]',-123437.5,-193283.1,-105491.4,-135573.7,-375000,-375000,-160719.7,-154358,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.548 20/01/2026]',-123145.3,-192161.3,-104431.4,-135097.2,-375000,-375000,-160111.4,-153742.5,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.552 20/01/2026]',-126004.5,-189157.3,-101694.5,-134176.4,-375000,-375000,-157876,-151877.2,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.556 20/01/2026]',-126120.3,-190116.2,-102605.8,-134598.5,-375000,-375000,-158414.5,-152421.7,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.560 20/01/2026]',-123708.4,-192920,-105175.3,-135470.8,-375000,-375000,-160435.6,-154127.7,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.564 20/01/2026]',-122632,-192738.3,-104966.5,-135268,-375000,-375000,-160492.6,-154063.3,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.568 20/01/2026]',-125525,-189396.3,-101913.2,-134242.9,-375000,-375000,-158100.8,-152049.2,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.572 20/01/2026]',-126213.5,-189746.8,-102286.4,-134480.7,-375000,-375000,-158194.4,-152226.1,0.02,-0.02,0.88,-4,0,-2,50,0
'[13:13:00.576 20/01/2026]',-124088.2,-192447.7,-104774.3,-135318.4,-375000,-375000,-160098.5,-153845.4,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.580 20/01/2026]',-122354.9,-193172.1,-105379.7,-135389.4,-375000,-375000,-160757.4,-154299.4,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.584 20/01/2026]',-124985.3,-189762.4,-102243.7,-134291.3,-375000,-375000,-158370.3,-152249.4,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.588 20/01/2026]',-126296.3,-189476.8,-102022.3,-134344.2,-375000,-375000,-157991.9,-152026.1,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.592 20/01/2026]',-124511.3,-191976.1,-104331.1,-135166.8,-375000,-375000,-159742.1,-153537.9,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.596 20/01/2026]',-122206.4,-193432.7,-105624.4,-135481.2,-375000,-375000,-160911.7,-154439.9,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.600 20/01/2026]',-124283.7,-190207.8,-102648.2,-134398.9,-375000,-375000,-158710.9,-152519.8,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.604 20/01/2026]',-126099.1,-189182.7,-101743.8,-134190.6,-375000,-375000,-157789.8,-151832.3,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.608 20/01/2026]',-124729.4,-191403.2,-103803.2,-134949,-375000,-375000,-159315.9,-153171.3,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.612 20/01/2026]',-122157.9,-193474.8,-105670.9,-135490,-375000,-375000,-160905.1,-154445.4,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.616 20/01/2026]',-123544.4,-190756.9,-103143.8,-134540.4,-375000,-375000,-159115.2,-152851.5,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.620 20/01/2026]',-125884.9,-188974.5,-101535.7,-134071,-375000,-375000,-157667.2,-151711.2,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.624 20/01/2026]',-125019.7,-190843.7,-103277.6,-134744.2,-375000,-375000,-158908.2,-152825.2,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.628 20/01/2026]',-122384.4,-193340,-105553.3,-135456.6,-375000,-375000,-160768.2,-154352.3,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.632 20/01/2026]',-122991.2,-191352.7,-103698.1,-134723.7,-375000,-375000,-159533.3,-153214.4,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.636 20/01/2026]',-125728.1,-188906.7,-101453.6,-134012.2,-375000,-375000,-157639.1,-151671.7,0.03,-0.02,0.89,-4,0,-2,50,0
'[13:13:00.640 20/01/2026]',-125363.9,-190348.7,-102810.2,-134548.1,-375000,-375000,-158539,-152506.5,0.03,-0.02,0.89,-4,0,-2,50,0
