'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[11:23:00.164 21/01/2026]',-102562.5,-171429.2,-114764.6,20140.57,-375000,-375000,-144112.4,-124538.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.168 21/01/2026]',-100305.4,-168579.7,-112521.7,22464.8,-375000,-375000,-142082.9,-122568.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.172 21/01/2026]',-99532.13,-166823.2,-111850.4,22888.37,-375000,-375000,-141390.4,-122313.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.176 21/01/2026]',-101727.4,-169525,-114044.5,20580.55,-375000,-375000,-143356.2,-124271.6,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.180 21/01/2026]',-102762.4,-171568.4,-114977.6,19876.47,-375000,-375000,-144293.7,-124777.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.184 21/01/2026]',-100700,-169153,-112906,22091.53,-375000,-375000,-142440,-122875.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.188 21/01/2026]',-99382.73,-166768.8,-111690.9,23102.72,-375000,-375000,-141265,-122117.1,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.192 21/01/2026]',-101333.2,-168961,-113670.3,20947.34,-375000,-375000,-143005.2,-123966.7,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.196 21/01/2026]',-102864.3,-171574.5,-115097.8,19703.42,-375000,-375000,-144383.6,-124935.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.200 21/01/2026]',-101090.7,-169699.6,-113289.4,21712.35,-375000,-375000,-142790.6,-123189.6,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.204 21/01/2026]',-99366.64,-166901.4,-111649.1,23182.24,-375000,-375000,-141244.5,-122022.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.208 21/01/2026]',-100977.3,-168499.6,-113301.4,21299.02,-375000,-375000,-142664,-123655.1,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.212 21/01/2026]',-102828.8,-171408.7,-115071.6,19689.61,-375000,-375000,-144349,-124972.9,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.216 21/01/2026]',-101484.9,-170207.2,-113684.3,21322.31,-375000,-375000,-143144.4,-123525,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.220 21/01/2026]',-99473.17,-167197.9,-111730.5,23133.52,-375000,-375000,-141337,-122038.9,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.224 21/01/2026]',-100560.9,-168001.2,-112886.1,21713.78,-375000,-375000,-142303.8,-123310.8,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.228 21/01/2026]',-102676.8,-171076.5,-114944.9,19787.82,-375000,-375000,-144202.2,-124904.6,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.232 21/01/2026]',-101884.3,-170654,-114081.2,20921.72,-375000,-375000,-143481.8,-123859.8,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.236 21/01/2026]',-99651.31,-167527,-111893.2,23023.68,-375000,-375000,-141486.3,-122111.3,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.240 21/01/2026]',-100168.9,-167487.7,-112503.3,22129.03,-375000,-375000,-141949.5,-122954.5,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.244 21/01/2026]',-102446.5,-170664.1,-114731.4,19940.04,-375000,-375000,-143996.7,-124777.1,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.248 21/01/2026]',-102222.8,-171093.4,-114425,20529.58,-375000,-375000,-143804.5,-124193.1,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.252 21/01/2026]',-99933.93,-168010.3,-112168.3,22792.16,-375000,-375000,-141740.9,-122296.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.256 21/01/2026]',-99825.48,-167109.9,-112149.2,22527.65,-375000,-375000,-141638.2,-122619.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.260 21/01/2026]',-102136.7,-170153.1,-114429.9,20214.65,-375000,-375000,-143710,-124562,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.264 21/01/2026]',-102542.6,-171396.9,-114739.6,20176.29,-375000,-375000,-144084.6,-124510.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.268 21/01/2026]',-100293.8,-168542.3,-112527.3,22469.98,-375000,-375000,-142067.1,-122560.7,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.272 21/01/2026]',-99572.05,-166885.7,-111887.1,22833.6,-375000,-375000,-141421.2,-122349.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.276 21/01/2026]',-101792.8,-169615.8,-114101.1,20534.73,-375000,-375000,-143388.1,-124298.6,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.280 21/01/2026]',-102763.8,-171582.8,-114968.4,19892.29,-375000,-375000,-144281.6,-124764.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.284 21/01/2026]',-100671.2,-169112.8,-112868.9,22125.68,-375000,-375000,-142400,-122849.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.288 21/01/2026]',-99400.53,-166777.5,-111695.7,23089.48,-375000,-375000,-141256.3,-122120.2,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.292 21/01/2026]',-101373.3,-169025.7,-113696.4,20918.15,-375000,-375000,-143015.3,-123977.9,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.296 21/01/2026]',-102866.4,-171582.4,-115095,19717.1,-375000,-375000,-144368.8,-124926.2,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.300 21/01/2026]',-101084.4,-169670.4,-113284.9,21732.06,-375000,-375000,-142763,-123178.4,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.304 21/01/2026]',-99347.51,-166867.3,-111638.5,23203.26,-375000,-375000,-141221.3,-122011.3,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.308 21/01/2026]',-100960.5,-168458.6,-113295.9,21317.62,-375000,-375000,-142652.6,-123649,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.312 21/01/2026]',-102846,-171416,-115087.8,19670.38,-375000,-375000,-144350.4,-124980.9,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.316 21/01/2026]',-101485.5,-170215.5,-113673.4,21321.02,-375000,-375000,-143133.1,-123521.1,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.320 21/01/2026]',-99456.81,-167137.7,-111729.1,23167.58,-375000,-375000,-141313,-122019.1,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.324 21/01/2026]',-100564,-167965.4,-112907.9,21704.08,-375000,-375000,-142309.6,-123324.7,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.328 21/01/2026]',-102698.3,-171118.2,-114963.1,19747.14,-375000,-375000,-144229,-124936.4,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.332 21/01/2026]',-101858.6,-170677.6,-114048.9,20929.1,-375000,-375000,-143479.7,-123862.4,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.336 21/01/2026]',-99650.16,-167521.4,-111899.1,23029.13,-375000,-375000,-141490.7,-122121.6,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.340 21/01/2026]',-100187.4,-167494.7,-112530,22116.96,-375000,-375000,-141967.6,-122976.1,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.344 21/01/2026]',-102478.8,-170689.5,-114767.1,19919.52,-375000,-375000,-144020.2,-124802.1,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.348 21/01/2026]',-102227,-171095.3,-114415.2,20530.57,-375000,-375000,-143808.9,-124206.8,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.352 21/01/2026]',-99923.47,-167988.6,-112154.6,22805.75,-375000,-375000,-141734.5,-122293.6,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.356 21/01/2026]',-99848.23,-167120.2,-112177.5,22502.04,-375000,-375000,-141663,-122643,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.360 21/01/2026]',-102155,-170180.9,-114454.3,20195.74,-375000,-375000,-143728.2,-124574.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.364 21/01/2026]',-102542.2,-171420.2,-114745.5,20169.9,-375000,-375000,-144080.9,-124507.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.368 21/01/2026]',-100276,-168538.5,-112498.3,22483.13,-375000,-375000,-142052,-122550.9,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.372 21/01/2026]',-99584.75,-166898.5,-111901.1,22820.41,-375000,-375000,-141428.3,-122361.6,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.376 21/01/2026]',-101808.3,-169643.4,-114121,20513.04,-375000,-375000,-143399.9,-124309.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.380 21/01/2026]',-102751.8,-171573.5,-114962.5,19898.01,-375000,-375000,-144268.2,-124751.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.384 21/01/2026]',-100646.2,-169086,-112862.8,22135.74,-375000,-375000,-142380.6,-122832.9,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.388 21/01/2026]',-99396.46,-166786.2,-111719,23068.16,-375000,-375000,-141265,-122130.7,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.392 21/01/2026]',-101395.6,-169048.9,-113724.6,20894.32,-375000,-375000,-143036.8,-123991.7,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.396 21/01/2026]',-102873.7,-171573.6,-115090.4,19726.31,-375000,-375000,-144357.9,-124906.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.400 21/01/2026]',-101069.6,-169641,-113258.3,21751.11,-375000,-375000,-142738.6,-123150.1,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.404 21/01/2026]',-99375.27,-166867.6,-111656.1,23190.52,-375000,-375000,-141228.7,-122015.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.408 21/01/2026]',-100992,-168489.8,-113320.9,21293.97,-375000,-375000,-142671.4,-123663.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.412 21/01/2026]',-102855.2,-171432.9,-115093,19669.22,-375000,-375000,-144346.1,-124971.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.416 21/01/2026]',-101453.5,-170168.4,-113643.6,21353.78,-375000,-375000,-143093.8,-123483.9,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.420 21/01/2026]',-99439.82,-167096.2,-111706.3,23185.06,-375000,-375000,-141286.8,-121999.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.424 21/01/2026]',-100596.1,-167958.6,-112937.3,21696.88,-375000,-375000,-142311.9,-123324,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.428 21/01/2026]',-102705.2,-171121.4,-114979.5,19742.31,-375000,-375000,-144227.4,-124929.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.432 21/01/2026]',-101832.8,-170657.8,-114032.9,20946.71,-375000,-375000,-143453.8,-123838.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.436 21/01/2026]',-99636.79,-167493.2,-111884.7,23049.56,-375000,-375000,-141464.1,-122098.9,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.440 21/01/2026]',-100214.7,-167492.4,-112546.6,22107.13,-375000,-375000,-141970.5,-122979.6,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.444 21/01/2026]',-102500.7,-170712.7,-114775.7,19907.4,-375000,-375000,-144025.9,-124807,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.448 21/01/2026]',-102208.5,-171069.1,-114391.8,20558.37,-375000,-375000,-143772,-124167.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.452 21/01/2026]',-99910.1,-167955,-112142,22825.38,-375000,-375000,-141704,-122268,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.456 21/01/2026]',-99871.79,-167118,-112200.4,22495.2,-375000,-375000,-141666.1,-122649.6,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.460 21/01/2026]',-102194.7,-170205,-114488.2,20175.13,-375000,-375000,-143744.8,-124591.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.464 21/01/2026]',-102506.1,-171374,-114700.6,20215.77,-375000,-375000,-144046,-124471.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.468 21/01/2026]',-100238.3,-168483.9,-112462.2,22528.68,-375000,-375000,-142011,-122512.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.472 21/01/2026]',-99600.66,-166902.5,-111916.5,22810.76,-375000,-375000,-141438.6,-122372,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.476 21/01/2026]',-101830.8,-169689.9,-114142.7,20490.96,-375000,-375000,-143434.4,-124331.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.480 21/01/2026]',-102738.1,-171544,-114950.6,19927.07,-375000,-375000,-144260.9,-124735.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.484 21/01/2026]',-100614.9,-169038,-112823.2,22172.21,-375000,-375000,-142357.7,-122812.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.488 21/01/2026]',-99429.14,-166818.8,-111728.9,23052.43,-375000,-375000,-141278.1,-122150.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.492 21/01/2026]',-101443,-169137.5,-113756,20855.03,-375000,-375000,-143072.3,-124029.9,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.496 21/01/2026]',-102864.8,-171619.3,-115078.4,19733.37,-375000,-375000,-144358.4,-124906.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.500 21/01/2026]',-101044.1,-169632.8,-113230.6,21774.04,-375000,-375000,-142714.2,-123131,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.504 21/01/2026]',-99392.13,-166890,-111667.3,23173.8,-375000,-375000,-141229.5,-122027.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.508 21/01/2026]',-101047.3,-168568.5,-113364.1,21248.78,-375000,-375000,-142706.9,-123701.3,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.512 21/01/2026]',-102878,-171477,-115102.6,19661.89,-375000,-375000,-144359,-124980.4,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.516 21/01/2026]',-101453.4,-170164.4,-113629.7,21373.59,-375000,-375000,-143075.9,-123466.1,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.520 21/01/2026]',-99466.55,-167135.7,-111726.2,23159.76,-375000,-375000,-141296.7,-122013.7,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.524 21/01/2026]',-100645.3,-168078.1,-112970,21636.85,-375000,-375000,-142358.8,-123368.8,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.528 21/01/2026]',-102743.4,-171194.5,-114994.2,19724.88,-375000,-375000,-144243.8,-124938.1,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.532 21/01/2026]',-101834.8,-170654.9,-114012.9,20969.51,-375000,-375000,-143427.7,-123809.2,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.536 21/01/2026]',-99642.64,-167487.9,-111879.5,23054.62,-375000,-375000,-141451.9,-122095.5,0.03,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.540 21/01/2026]',-100268.7,-167575.8,-112594.5,22058.89,-375000,-375000,-142005.6,-123019.2,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.544 21/01/2026]',-102555.3,-170787.6,-114829.3,19874.77,-375000,-375000,-144047,-124816.9,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.548 21/01/2026]',-102217.7,-171079.8,-114412.7,20561.77,-375000,-375000,-143764.1,-124154.1,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.552 21/01/2026]',-99898.88,-167947.3,-112116.5,22834.27,-375000,-375000,-141698.2,-122263.9,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.556 21/01/2026]',-99913.63,-167188.5,-112226.3,22447.28,-375000,-375000,-141703.9,-122688.2,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.560 21/01/2026]',-102241,-170296.1,-114525.2,20126.72,-375000,-375000,-143786.4,-124623.3,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.564 21/01/2026]',-102517.1,-171399,-114706.6,20208.26,-375000,-375000,-144049.4,-124471.8,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.568 21/01/2026]',-100244.3,-168491.2,-112459.3,22519.78,-375000,-375000,-142014.9,-122521.6,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.572 21/01/2026]',-99632.98,-166938.1,-111946.9,22775.04,-375000,-375000,-141470.8,-122409.9,0.03,0.00,0.88,-4,0,-2,4,0
'[11:23:00.576 21/01/2026]',-101866.8,-169739.2,-114172,20456.49,-375000,-375000,-143467.4,-124367.6,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.580 21/01/2026]',-102751.5,-171596.8,-114952.2,19913.53,-375000,-375000,-144274.6,-124749,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.584 21/01/2026]',-100617.9,-169052.3,-112822.7,22170.34,-375000,-375000,-142359.6,-122817.7,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.588 21/01/2026]',-99441.08,-166809.5,-111752.4,23027.88,-375000,-375000,-141312.5,-122192.4,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.592 21/01/2026]',-101494.3,-169163,-113813.5,20811.13,-375000,-375000,-143124.9,-124080.9,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.596 21/01/2026]',-102877.3,-171631.7,-115092.8,19720.32,-375000,-375000,-144387.1,-124930.7,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.600 21/01/2026]',-101011.1,-169593.9,-113208.5,21796.66,-375000,-375000,-142712.4,-123133,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.604 21/01/2026]',-99399.77,-166896.7,-111682,23144.47,-375000,-375000,-141259.8,-122068.1,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.608 21/01/2026]',-101105.7,-168675,-113429.4,21173.27,-375000,-375000,-142781.8,-123778,0.05,-0.02,0.88,-4,0,-2,4,0
'[11:23:00.612 21/01/2026]',-102873.8,-171513.7,-115108.8,19657.38,-375000,-375000,-144383.9,-124997.7,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.616 21/01/2026]',-101408,-170129.5,-113603.8,21396.97,-375000,-375000,-143067.3,-123457.9,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.620 21/01/2026]',-99455.83,-167133.3,-111729.6,23141.97,-375000,-375000,-141314.8,-122043.9,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.624 21/01/2026]',-100687.6,-168159.5,-113022.2,21579.31,-375000,-375000,-142419.9,-123434.5,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.628 21/01/2026]',-102767.9,-171240.8,-115022.1,19708.11,-375000,-375000,-144282.4,-124971.3,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.632 21/01/2026]',-101797.3,-170601.7,-113981.3,21009.12,-375000,-375000,-143415.5,-123795.4,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.636 21/01/2026]',-99626.59,-167466.1,-111871.3,23042.23,-375000,-375000,-141468.3,-122117.3,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.640 21/01/2026]',-100304.5,-167645.7,-112626.3,21999.12,-375000,-375000,-142070.7,-123083.9,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.644 21/01/2026]',-102554.4,-170828.8,-114827,19860.82,-375000,-375000,-144090.3,-124846.3,0.02,0.00,0.88,-4,0,-2,4,0
'[11:23:00.648 21/01/2026]',-102156.4,-171009.5,-114352,20618.5,-375000,-375000,-143742.6,-124119.5,0.03,0.00,0.88,-4,0,-2,4,0
