'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[18:41:00.120 20/01/2026]',10.1396,23.50036,18.55317,20.04169,4.393641E-10,4.610755E-10,19.62417,24.46864
'[18:41:00.124 20/01/2026]',-4.157094,-9.301001,-12.47455,4.019337,4.462715E-10,4.610755E-10,-10.04879,-5.098494
'[18:41:00.128 20/01/2026]',-6.892975,-8.836745,-3.731658,-17.63811,4.619853E-10,4.610755E-10,-4.86221,-11.11784
'[18:41:00.132 20/01/2026]',0.07415064,-1.743635,-1.912845,5.36525,3.841575E-10,4.610755E-10,-4.372023,-5.335808
'[18:41:00.136 20/01/2026]',-6.493108,2.554124,-0.09530323,1.611981,4.941393E-10,4.610755E-10,3.015101,8.765187
'[18:41:00.140 20/01/2026]',-6.493108,2.554124,-0.09530323,1.611981,4.941393E-10,4.610755E-10,3.015101,8.765187
'[18:41:00.144 20/01/2026]',5.883256,0.05800946,3.716883,1.228952,4.916731E-10,4.610755E-10,2.048518,1.389907
'[18:41:00.148 20/01/2026]',5.883256,0.05800946,3.716883,1.228952,4.916731E-10,4.610755E-10,2.048518,1.389907
'[18:41:00.152 20/01/2026]',-4.860312,-5.1502,-8.075018,-5.831376,4.344937E-10,4.610755E-10,-7.990305,-12.38047
'[18:41:00.156 20/01/2026]',-3.990281,-2.260117,0.9792518,-5.897614,4.69876E-10,4.610755E-10,1.17938,4.436412
'[18:41:00.160 20/01/2026]',-0.6799682,0.09305901,-2.601473,4.209904,4.343103E-10,4.610755E-10,-3.127128,0.4208874
'[18:41:00.164 20/01/2026]',11.06861,3.532987,4.528649,-2.818307,4.844707E-10,4.610755E-10,4.387596,-2.291946
'[18:41:00.168 20/01/2026]',-13.29979,-9.343224,-8.858888,-5.94898,4.696153E-10,4.610755E-10,-6.737419,-3.371967
'[18:41:00.172 20/01/2026]',-2.037698,-2.962403,-1.873888,0.1884821,4.675336E-10,4.610755E-10,0.4598157,1.836017
'[18:41:00.176 20/01/2026]',-16.56573,-4.811417,-4.990352,-10.92715,4.892657E-10,4.610755E-10,-3.530125,-4.353732
'[18:41:00.180 20/01/2026]',45.71151,22.68414,17.59871,16.73046,4.6848E-10,4.610755E-10,3.099968,0.1146012
'[18:41:00.184 20/01/2026]',6.937765,4.807296,1.643422,7.826635,4.689878E-10,4.610755E-10,5.87758,5.868783
'[18:41:00.188 20/01/2026]',-43.75168,-27.39067,-21.40516,-16.82372,4.899766E-10,4.610755E-10,-9.655963,-4.892909
'[18:41:00.192 20/01/2026]',11.59161,5.007946,3.787051,-7.781749,4.227115E-10,4.610755E-10,-1.979555,-3.101097
'[18:41:00.196 20/01/2026]',10.7695,5.332892,3.500217,15.66063,4.89226E-10,4.610755E-10,5.540874,8.739752
'[18:41:00.200 20/01/2026]',-4.783842,0.7053122,2.383628,-13.55742,4.607622E-10,4.610755E-10,-2.481525,-3.920037
'[18:41:00.204 20/01/2026]',-6.174204,-3.091821,0.6342795,-11.50426,4.428617E-10,4.610755E-10,0.6078619,2.316076
'[18:41:00.208 20/01/2026]',-0.1681506,-3.319969,-8.915012,6.334632,4.873035E-10,4.610755E-10,-0.5084422,-1.863809
'[18:41:00.212 20/01/2026]',10.04457,6.547863,8.166905,27.53784,4.420943E-10,4.610755E-10,-1.675664,-14.55776
'[18:41:00.216 20/01/2026]',-11.03203,-5.985645,-4.856093,-0.6658245,4.256916E-10,4.610755E-10,0.6936254,7.403017
'[18:41:00.220 20/01/2026]',3.813464,2.77518,3.314043,-7.401783,4.324062E-10,4.610755E-10,1.978053,5.011786
'[18:41:00.224 20/01/2026]',-4.536083,-5.057827,-5.420133,-16.54906,4.431054E-10,4.610755E-10,-5.227538,-1.033249
'[18:41:00.228 20/01/2026]',2.257007,0.6315888,-0.7621128,8.173723,4.806864E-10,4.610755E-10,1.082139,-4.632489
'[18:41:00.232 20/01/2026]',-6.416719,-3.422568,-1.019294,-4.655767,4.762361E-10,4.610755E-10,-3.445904,-11.46986
'[18:41:00.236 20/01/2026]',-16.42971,-12.21483,-10.98996,-6.156724,5.046101E-10,4.610755E-10,-1.234226,12.8353
'[18:41:00.240 20/01/2026]',24.16683,21.44003,17.46204,10.00405,4.447041E-10,4.610755E-10,4.967239,2.762395
'[18:41:00.244 20/01/2026]',28.27055,13.01556,3.500887,-2.207732,4.615684E-10,4.610755E-10,-0.7020028,-9.134844
'[18:41:00.248 20/01/2026]',-43.23554,-29.90802,-18.54255,3.269742,4.765847E-10,4.610755E-10,-2.70011,5.715646
'[18:41:00.252 20/01/2026]',5.494394,11.28527,14.59161,-2.959593,4.883759E-10,4.610755E-10,8.520483,2.660216
'[18:41:00.256 20/01/2026]',12.4384,3.169061,-4.937013,-8.900366,4.080987E-10,4.610755E-10,-6.114771,6.370946
'[18:41:00.260 20/01/2026]',-16.54565,-13.82155,-14.13877,-19.81279,4.509942E-10,4.610755E-10,-10.82248,1.655133
'[18:41:00.264 20/01/2026]',5.281161,4.671693,9.223033,38.32655,4.762422E-10,4.610755E-10,3.890992,-37.2508
'[18:41:00.268 20/01/2026]',6.813975,9.662332,10.20004,3.119684,4.507263E-10,4.610755E-10,12.92369,23.22422
'[18:41:00.272 20/01/2026]',-5.870243,-4.621608,-13.48172,-21.46914,5.095607E-10,4.610755E-10,-8.486176,16.26817
'[18:41:00.276 20/01/2026]',-0.7727249,-6.032603,-0.9143329,7.249102,4.623709E-10,4.610755E-10,-9.030287,-20.7502
'[18:41:00.280 20/01/2026]',-0.2257237,4.558728,5.714461,3.731359,5.053015E-10,4.610755E-10,13.16022,18.91819
'[18:41:00.284 20/01/2026]',-1.219836,-0.8909924,-7.493473,6.377547,4.754908E-10,4.610755E-10,-8.676538,-13.22994
'[18:41:00.288 20/01/2026]',-3.473342,-6.384974,-0.1984319,-17.19115,4.187033E-10,4.610755E-10,-2.043353,-2.819516
'[18:41:00.292 20/01/2026]',8.217717,4.755274,10.25239,-20.97347,4.610699E-10,4.610755E-10,7.7061,2.66974
'[18:41:00.296 20/01/2026]',-13.36053,-7.936054,-17.80885,-20.05091,4.749243E-10,4.610755E-10,-2.474275,-24.78145
'[18:41:00.300 20/01/2026]',-2.668411,4.64062,4.54267,50.23661,4.343154E-10,4.610755E-10,-9.772973,37.21672
'[18:41:00.304 20/01/2026]',-2.668411,4.64062,4.54267,50.23661,4.343154E-10,4.610755E-10,-9.772973,37.21672
'[18:41:00.308 20/01/2026]',47.15414,24.89829,20.71932,73.34547,4.950215E-10,4.610755E-10,11.50096,4.042182
'[18:41:00.312 20/01/2026]',47.15414,24.89829,20.71932,73.34547,4.950215E-10,4.610755E-10,11.50096,4.042182
'[18:41:00.316 20/01/2026]',-40.3861,-28.9424,-18.78319,-103.3969,4.130229E-10,4.610755E-10,-2.765382,-34.42502
'[18:41:00.320 20/01/2026]',-40.3861,-28.9424,-18.78319,-103.3969,4.130229E-10,4.610755E-10,-2.765382,-34.42502
'[18:41:00.324 20/01/2026]',-11.27008,-9.526656,-12.30234,-65.94791,4.394307E-10,4.610755E-10,-12.84426,9.064144
'[18:41:00.328 20/01/2026]',-11.27008,-9.526656,-12.30234,-65.94791,4.394307E-10,4.610755E-10,-12.84426,9.064144
'[18:41:00.332 20/01/2026]',-11.27008,-9.526656,-12.30234,-65.94791,4.394307E-10,4.610755E-10,-12.84426,9.064144
'[18:41:00.336 20/01/2026]',14.64561,14.92064,9.910036,132.492,4.632669E-10,4.610755E-10,4.881146,24.38312
'[18:41:00.340 20/01/2026]',14.64561,14.92064,9.910036,132.492,4.632669E-10,4.610755E-10,4.881146,24.38312
'[18:41:00.344 20/01/2026]',-33.28982,-35.59617,-31.82222,-40.67789,4.836746E-10,4.610755E-10,-32.53974,-42.06497
'[18:41:00.348 20/01/2026]',-33.28982,-35.59617,-31.82222,-40.67789,4.836746E-10,4.610755E-10,-32.53974,-42.06497
'[18:41:00.352 20/01/2026]',55.91263,51.05746,51.02197,-47.58896,4.817129E-10,4.610755E-10,54.76823,36.27937
'[18:41:00.356 20/01/2026]',55.91263,51.05746,51.02197,-47.58896,4.817129E-10,4.610755E-10,54.76823,36.27937
'[18:41:00.360 20/01/2026]',-0.3397965,6.409401,4.76449,-10.27184,4.446117E-10,4.610755E-10,-2.01108,12.66593
'[18:41:00.364 20/01/2026]',-0.3397965,6.409401,4.76449,-10.27184,4.446117E-10,4.610755E-10,-2.01108,12.66593
'[18:41:00.368 20/01/2026]',-0.3397965,6.409401,4.76449,-10.27184,4.446117E-10,4.610755E-10,-2.01108,12.66593
'[18:41:00.372 20/01/2026]',-0.3397965,6.409401,4.76449,-10.27184,4.446117E-10,4.610755E-10,-2.01108,12.66593
'[18:41:00.376 20/01/2026]',-0.3397965,6.409401,4.76449,-10.27184,4.446117E-10,4.610755E-10,-2.01108,12.66593
'[18:41:00.380 20/01/2026]',-32.16283,-35.02109,-30.88906,127.1738,4.553431E-10,4.610755E-10,-18.22098,-33.02981
'[18:41:00.384 20/01/2026]',1.897216,3.64301,0.7343113,7.140355,4.337592E-10,4.610755E-10,-6.263467,-2.607777
'[18:41:00.388 20/01/2026]',20.43864,18.94546,18.33988,-162.1329,4.514148E-10,4.610755E-10,18.63795,18.7418
'[18:41:00.392 20/01/2026]',20.43864,18.94546,18.33988,-162.1329,4.514148E-10,4.610755E-10,18.63795,18.7418
'[18:41:00.396 20/01/2026]',-25.49743,-22.19957,-15.80834,61.22346,4.53736E-10,4.610755E-10,-11.35111,-3.105872
'[18:41:00.400 20/01/2026]',-25.49743,-22.19957,-15.80834,61.22346,4.53736E-10,4.610755E-10,-11.35111,-3.105872
'[18:41:00.404 20/01/2026]',-16.56555,-9.674488,-8.846276,47.28005,4.987107E-10,4.610755E-10,-4.749701,-0.6711586
'[18:41:00.408 20/01/2026]',-16.56555,-9.674488,-8.846276,47.28005,4.987107E-10,4.610755E-10,-4.749701,-0.6711586
'[18:41:00.412 20/01/2026]',69.30606,46.69849,33.72248,-23.38203,4.966732E-10,4.610755E-10,9.347813,-6.308131
'[18:41:00.416 20/01/2026]',69.30606,46.69849,33.72248,-23.38203,4.966732E-10,4.610755E-10,9.347813,-6.308131
'[18:41:00.420 20/01/2026]',-4.271266,-4.192411,-10.13918,-12.06512,4.739564E-10,4.610755E-10,-3.037941,-1.374849
'[18:41:00.424 20/01/2026]',-4.271266,-4.192411,-10.13918,-12.06512,4.739564E-10,4.610755E-10,-3.037941,-1.374849
'[18:41:00.428 20/01/2026]',-4.271266,-4.192411,-10.13918,-12.06512,4.739564E-10,4.610755E-10,-3.037941,-1.374849
'[18:41:00.432 20/01/2026]',-52.17654,-35.37971,-17.0768,13.86906,4.554668E-10,4.610755E-10,-4.521215,-2.339192
'[18:41:00.436 20/01/2026]',16.46085,12.26027,6.347982,2.946882,4.389009E-10,4.610755E-10,3.364336,10.1682
'[18:41:00.440 20/01/2026]',16.46085,12.26027,6.347982,2.946882,4.389009E-10,4.610755E-10,3.364336,10.1682
'[18:41:00.444 20/01/2026]',16.46085,12.26027,6.347982,2.946882,4.389009E-10,4.610755E-10,3.364336,10.1682
'[18:41:00.448 20/01/2026]',20.1214,14.45228,12.61801,0.04614088,4.281071E-10,4.610755E-10,7.0687,5.630866
'[18:41:00.452 20/01/2026]',20.1214,14.45228,12.61801,0.04614088,4.281071E-10,4.610755E-10,7.0687,5.630866
'[18:41:00.456 20/01/2026]',20.1214,14.45228,12.61801,0.04614088,4.281071E-10,4.610755E-10,7.0687,5.630866
'[18:41:00.460 20/01/2026]',20.1214,14.45228,12.61801,0.04614088,4.281071E-10,4.610755E-10,7.0687,5.630866
'[18:41:00.464 20/01/2026]',-15.52394,-13.01169,-16.7804,-22.09836,4.896683E-10,4.610755E-10,-9.843136,-19.21138
'[18:41:00.468 20/01/2026]',-4.865131,-5.264384,5.720042,10.26432,4.394576E-10,4.610755E-10,0.2071835,8.442006
'[18:41:00.472 20/01/2026]',10.70902,5.326865,0.4595225,15.14487,3.934608E-10,4.610755E-10,3.883724,9.107061
'[18:41:00.476 20/01/2026]',-4.536201,3.143198,-1.320882,12.75575,5.130111E-10,4.610755E-10,-0.5240359,0.4664614
'[18:41:00.480 20/01/2026]',-2.825052,-5.254225,-3.002178,-7.582405,4.49731E-10,4.610755E-10,-1.976777,-9.747113
'[18:41:00.484 20/01/2026]',-7.776465,-7.91426,-4.638569,-36.15649,4.610755E-10,4.610755E-10,-3.769705,-12.14878
'[18:41:00.488 20/01/2026]',7.921628,9.434616,6.536224,14.15827,4.610755E-10,4.610755E-10,0.8252739,9.80126
'[18:41:00.492 20/01/2026]',-5.937531,-6.025556,-1.239929,20.06223,4.610755E-10,4.610755E-10,0.9014354,5.459592
'[18:41:00.496 20/01/2026]',4.507476,4.990666,3.332273,-20.07617,4.610755E-10,4.610755E-10,4.908713,-2.713732
'[18:41:00.500 20/01/2026]',-1.643635,-4.58825,-6.597923,-9.23742,4.610755E-10,4.610755E-10,-7.947104,-9.804021
'[18:41:00.504 20/01/2026]',-5.817441,-4.613918,-1.173957,15.4416,4.610755E-10,4.610755E-10,1.111256,8.842763
'[18:41:00.508 20/01/2026]',-21.64973,-12.52402,-7.628724,-13.36617,4.610755E-10,4.610755E-10,-4.807795,-0.6452323
'[18:41:00.512 20/01/2026]',47.14741,29.95486,16.79108,-1.746304,4.610755E-10,4.610755E-10,2.017205,-3.693742
'[18:41:00.516 20/01/2026]',11.7696,8.687169,11.00077,11.79231,4.610755E-10,4.610755E-10,9.878192,-1.210415
'[18:41:00.520 20/01/2026]',-41.95719,-30.03851,-26.16695,1.750232,4.610755E-10,4.610755E-10,-7.42809,4.798172
'[18:41:00.524 20/01/2026]',2.892056,0.6399689,3.628435,9.816218,4.610755E-10,4.610755E-10,-5.266987,1.344887
'[18:41:00.528 20/01/2026]',25.9228,24.32182,16.73271,-7.896808,4.610755E-10,4.610755E-10,15.00157,-2.628758
'[18:41:00.532 20/01/2026]',-7.700853,-7.159667,-8.28816,6.40464,4.610755E-10,4.610755E-10,-1.644309,8.723917
'[18:41:00.536 20/01/2026]',-19.05512,-16.48333,-10.17687,-28.22574,4.610755E-10,4.610755E-10,-16.71788,-10.17729
'[18:41:00.540 20/01/2026]',14.62796,12.86157,11.32616,7.700206,4.610755E-10,4.610755E-10,12.9556,2.218278
'[18:41:00.544 20/01/2026]',10.25409,8.884244,1.05032,10.84536,4.610755E-10,4.610755E-10,5.955407,5.778979
'[18:41:00.548 20/01/2026]',-25.94682,-20.45462,-9.45944,-64.56822,4.610755E-10,4.610755E-10,-14.87081,-11.10546
'[18:41:00.552 20/01/2026]',7.302894,3.910588,6.498955,129.9604,4.610755E-10,4.610755E-10,-0.1474576,4.154445
'[18:41:00.556 20/01/2026]',-1.237664,0.6735156,-6.960584,-35.69914,4.610755E-10,4.610755E-10,4.992214,7.869802
'[18:41:00.560 20/01/2026]',16.86958,20.91038,22.22727,-51.24518,4.610755E-10,4.610755E-10,12.10252,7.650282
'[18:41:00.564 20/01/2026]',-19.43291,-18.35462,-15.01073,26.38983,4.610755E-10,4.610755E-10,-10.06066,-15.70038
'[18:41:00.568 20/01/2026]',-1.01097,-1.62699,-5.136979,17.17765,4.610755E-10,4.610755E-10,-2.018281,3.822407
'[18:41:00.572 20/01/2026]',1.553761,3.227098,-1.689453,-12.2531,4.610755E-10,4.610755E-10,-3.273234,-0.4701639
'[18:41:00.576 20/01/2026]',8.397227,6.322208,8.727504,-25.87436,4.610755E-10,4.610755E-10,5.85974,0.8198303
'[18:41:00.580 20/01/2026]',0.2278167,-3.798622,2.977696,25.79437,4.610755E-10,4.610755E-10,5.656719,2.4742
'[18:41:00.584 20/01/2026]',-9.128058,-5.292615,-11.1443,10.60747,4.610755E-10,4.610755E-10,-11.94845,-3.122558
'[18:41:00.588 20/01/2026]',10.99711,3.866433,6.659097,-27.84314,4.610755E-10,4.610755E-10,5.822472,2.449687
'[18:41:00.592 20/01/2026]',0.372624,6.31771,-1.18722,7.291783,4.610755E-10,4.610755E-10,1.711456,-2.039224
'[18:41:00.596 20/01/2026]',-10.40985,-11.42062,1.884533,4.68082,4.610755E-10,4.610755E-10,-2.418463,-5.211554
'[18:41:00.600 20/01/2026]',8.72909,5.914644,-1.010053,-0.8633212,4.610755E-10,4.610755E-10,1.063931,6.550669
'[18:41:00.604 20/01/2026]',-2.366845,1.307417,1.6993,8.716095,4.610755E-10,4.610755E-10,-2.09307,2.849422
'[18:41:00.608 20/01/2026]',-2.366845,1.307417,1.6993,8.716095,4.610755E-10,4.610755E-10,-2.09307,2.849422
'[18:41:00.612 20/01/2026]',-2.366845,1.307417,1.6993,8.716095,4.610755E-10,4.610755E-10,-2.09307,2.849422
'[18:41:00.616 20/01/2026]',0.6939945,-3.411376,-2.932391,-8.894195,4.610755E-10,4.610755E-10,0.9127676,-6.34712
'[18:41:00.620 20/01/2026]',0.6939945,-3.411376,-2.932391,-8.894195,4.610755E-10,4.610755E-10,0.9127676,-6.34712
'[18:41:00.624 20/01/2026]',0.6939945,-3.411376,-2.932391,-8.894195,4.610755E-10,4.610755E-10,0.9127676,-6.34712
'[18:41:00.628 20/01/2026]',1.359328,1.611521,3.058575,-5.993729,4.610755E-10,4.610755E-10,3.19754,-1.520981
'[18:41:00.632 20/01/2026]',-0.02439694,1.259049,-3.344172,7.096603,4.610755E-10,4.610755E-10,-3.980083,2.660835
'[18:41:00.636 20/01/2026]',-0.02439694,1.259049,-3.344172,7.096603,4.610755E-10,4.610755E-10,-3.980083,2.660835
'[18:41:00.640 20/01/2026]',-3.095844,-1.583987,-0.02321399,1.360258,4.610755E-10,4.610755E-10,1.096526,3.420337
'[18:41:00.644 20/01/2026]',-3.095844,-1.583987,-0.02321399,1.360258,4.610755E-10,4.610755E-10,1.096526,3.420337
'[18:41:00.648 20/01/2026]',4.645821,2.10885,3.211152,-6.513871,4.610755E-10,4.610755E-10,0.007682045,-3.692101
'[18:41:00.652 20/01/2026]',4.645821,2.10885,3.211152,-6.513871,4.610755E-10,4.610755E-10,0.007682045,-3.692101
'[18:41:00.656 20/01/2026]',4.645821,2.10885,3.211152,-6.513871,4.610755E-10,4.610755E-10,0.007682045,-3.692101
'[18:41:00.660 20/01/2026]',4.645821,2.10885,3.211152,-6.513871,4.610755E-10,4.610755E-10,0.007682045,-3.692101
'[18:41:00.664 20/01/2026]',-22.19026,-19.89789,-13.42685,3.386737,4.610755E-10,4.610755E-10,-4.193121,-2.817426
'[18:41:00.668 20/01/2026]',24.29007,24.09658,12.66764,-3.56448,4.610755E-10,4.610755E-10,0.2682995,-0.3278679
'[18:41:00.672 20/01/2026]',24.29007,24.09658,12.66764,-3.56448,4.610755E-10,4.610755E-10,0.2682995,-0.3278679
'[18:41:00.676 20/01/2026]',22.1941,9.103241,7.733752,19.51612,4.610755E-10,4.610755E-10,6.458145,6.514355
'[18:41:00.680 20/01/2026]',22.1941,9.103241,7.733752,19.51612,4.610755E-10,4.610755E-10,6.458145,6.514355
'[18:41:00.684 20/01/2026]',-28.03623,-15.01963,-7.574148,-2.502695,4.610755E-10,4.610755E-10,7.582631,7.015894
'[18:41:00.688 20/01/2026]',-28.03623,-15.01963,-7.574148,-2.502695,4.610755E-10,4.610755E-10,7.582631,7.015894
'[18:41:00.692 20/01/2026]',-0.621916,1.545509,-1.884858,-13.79448,4.610755E-10,4.610755E-10,-5.166348,-10.73298
'[18:41:00.696 20/01/2026]',-0.621916,1.545509,-1.884858,-13.79448,4.610755E-10,4.610755E-10,-5.166348,-10.73298
'[18:41:00.700 20/01/2026]',9.482769,-4.044122,-5.49162,-8.030787,4.610755E-10,4.610755E-10,-19.02651,-8.705633
'[18:41:00.704 20/01/2026]',9.482769,-4.044122,-5.49162,-8.030787,4.610755E-10,4.610755E-10,-19.02651,-8.705633
'[18:41:00.708 20/01/2026]',9.482769,-4.044122,-5.49162,-8.030787,4.610755E-10,4.610755E-10,-19.02651,-8.705633
'[18:41:00.712 20/01/2026]',0.438559,3.693999,8.961646,7.52211,4.610755E-10,4.610755E-10,16.04016,12.35975
'[18:41:00.716 20/01/2026]',0.438559,3.693999,8.961646,7.52211,4.610755E-10,4.610755E-10,16.04016,12.35975
'[18:41:00.720 20/01/2026]',2.004147,5.145527,-0.07954767,9.305794,4.610755E-10,4.610755E-10,11.64016,1.604588
'[18:41:00.724 20/01/2026]',2.004147,5.145527,-0.07954767,9.305794,4.610755E-10,4.610755E-10,11.64016,1.604588
'[18:41:00.728 20/01/2026]',2.004147,5.145527,-0.07954767,9.305794,4.610755E-10,4.610755E-10,11.64016,1.604588
'[18:41:00.732 20/01/2026]',-4.59522,-5.496171,-5.208458,-16.64339,4.610755E-10,4.610755E-10,-12.43472,-2.634522
'[18:41:00.736 20/01/2026]',-0.1563488,-1.845983,0.1842921,16.19082,4.610755E-10,4.610755E-10,-10.81856,-6.768949
'[18:41:00.740 20/01/2026]',-0.1563488,-1.845983,0.1842921,16.19082,4.610755E-10,4.610755E-10,-10.81856,-6.768949
'[18:41:00.744 20/01/2026]',-0.1563488,-1.845983,0.1842921,16.19082,4.610755E-10,4.610755E-10,-10.81856,-6.768949
'[18:41:00.748 20/01/2026]',-0.1563488,-1.845983,0.1842921,16.19082,4.610755E-10,4.610755E-10,-10.81856,-6.768949
'[18:41:00.752 20/01/2026]',-0.951658,0.4615158,-0.6036962,-5.434679,4.610755E-10,4.610755E-10,15.60738,5.221216
'[18:41:00.756 20/01/2026]',-0.951658,0.4615158,-0.6036962,-5.434679,4.610755E-10,4.610755E-10,15.60738,5.221216
'[18:41:00.760 20/01/2026]',1.924865,1.44148,1.890475,-3.518827,4.610755E-10,4.610755E-10,-1.136286,5.029938
'[18:41:00.764 20/01/2026]',1.924865,1.44148,1.890475,-3.518827,4.610755E-10,4.610755E-10,-1.136286,5.029938
'[18:41:00.768 20/01/2026]',-2.075828,-2.657629,-2.799987,0.1312081,4.610755E-10,4.610755E-10,-6.653411,-10.38418
'[18:41:00.772 20/01/2026]',-1.96609,1.240173,-0.757112,-0.1779768,4.610755E-10,4.610755E-10,1.588184,4.421668
'[18:41:00.776 20/01/2026]',1.880633,-3.143492,0.7159721,6.647007,4.610755E-10,4.610755E-10,1.348506,5.40417
'[18:41:00.780 20/01/2026]',1.880633,-3.143492,0.7159721,6.647007,4.610755E-10,4.610755E-10,1.348506,5.40417
'[18:41:00.784 20/01/2026]',2.485389,2.919128,3.235048,-13.81405,4.610755E-10,4.610755E-10,0.6533309,-4.981055
'[18:41:00.788 20/01/2026]',-3.165759,-1.254991,-3.308034,6.79486,4.610755E-10,4.610755E-10,0.2005083,-0.9377101
'[18:41:00.792 20/01/2026]',2.343248,0.287426,-1.950216,-3.486664,4.610755E-10,4.610755E-10,-3.449245,1.011834
'[18:41:00.796 20/01/2026]',-0.532886,3.239732,4.995455,13.00915,4.610755E-10,4.610755E-10,0.7537581,5.667242
'[18:41:00.800 20/01/2026]',1.528165,-1.809877,-3.081009,-0.4910299,4.610755E-10,4.610755E-10,5.767771,0.2387463
'[18:41:00.804 20/01/2026]',-2.642026,-4.204696,-0.3943022,-11.34598,4.610755E-10,4.610755E-10,-2.986489,-4.869314
'[18:41:00.808 20/01/2026]',10.18115,10.31151,1.638213,-0.6436817,4.610755E-10,4.610755E-10,-0.9096358,-2.345293
'[18:41:00.812 20/01/2026]',-17.19617,-10.07962,-5.69331,16.43256,4.610755E-10,4.610755E-10,0.9879526,9.886716
'[18:41:00.816 20/01/2026]',4.147281,-3.643793,-4.828016,-19.43202,4.610755E-10,4.610755E-10,-6.700759,-13.58195
