'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[19:08:00.556 20/01/2026]',-12.57885,-4.471286,-5.632671,-12.89467,4.610755E-10,4.610755E-10,-2.889784,-12.54767
'[19:08:00.564 20/01/2026]',6.485247,-7.041562,-3.74063,-3.01929,4.610755E-10,4.610755E-10,-6.33297,-6.007153
'[19:08:00.572 20/01/2026]',1.862253,9.08569,7.072186,14.36139,4.610755E-10,4.610755E-10,9.269884,19.89831
'[19:08:00.580 20/01/2026]',-7.276466,-2.483694,-2.131382,-16.31805,4.610755E-10,4.610755E-10,-2.862177,-17.40108
'[19:08:00.588 20/01/2026]',-0.1683056,-4.027814,-4.979262,7.402079,4.610755E-10,4.610755E-10,-6.512189,0.2958898
'[19:08:00.596 20/01/2026]',1.575007,2.581331,3.194752,-1.519789,4.610755E-10,4.610755E-10,4.392229,5.437312
'[19:08:00.604 20/01/2026]',5.202549,4.971869,1.396782,-2.505477,4.610755E-10,4.610755E-10,2.263281,-2.150469
'[19:08:00.612 20/01/2026]',-11.94052,-7.584171,-1.870189,5.242621,4.610755E-10,4.610755E-10,-2.424163,-0.4515484
'[19:08:00.620 20/01/2026]',19.56719,-0.03892402,-0.1216667,-5.597877,4.610755E-10,4.610755E-10,-1.804845,-0.3470487
'[19:08:00.628 20/01/2026]',-22.90624,5.035213,1.738552,4.684732,4.610755E-10,4.610755E-10,1.47756,0.7115139
'[19:08:00.636 20/01/2026]',-0.8321623,-4.818554,-3.10979,-10.84488,4.610755E-10,4.610755E-10,0.05814158,-9.320083
'[19:08:00.644 20/01/2026]',18.44039,2.164351,2.560795,12.16082,4.610755E-10,4.610755E-10,-0.06162257,13.41718
'[19:08:00.652 20/01/2026]',-9.373575,-4.401227,-2.970884,-2.486142,4.610755E-10,4.610755E-10,-1.308812,-2.063593
'[19:08:00.660 20/01/2026]',-9.170985,-0.8682222,-5.289979,-15.19499,4.610755E-10,4.610755E-10,-7.64808,-14.36003
'[19:08:00.668 20/01/2026]',12.34276,10.80906,13.1045,18.19521,4.610755E-10,4.610755E-10,16.13296,13.21348
'[19:08:00.676 20/01/2026]',11.88958,-3.779858,-1.773351,7.85146,4.610755E-10,4.610755E-10,-5.733251,9.142475
'[19:08:00.684 20/01/2026]',-22.50435,-12.99427,-14.58132,-27.06841,4.610755E-10,4.610755E-10,-13.8316,-23.44591
'[19:08:00.692 20/01/2026]',2.119387,10.03509,10.79614,9.580084,4.610755E-10,4.610755E-10,11.83334,3.283343
'[19:08:00.700 20/01/2026]',17.4691,8.444267,7.442084,17.90065,4.610755E-10,4.610755E-10,9.805286,23.1274
'[19:08:00.708 20/01/2026]',-8.732473,-19.13405,-17.09142,-18.5296,4.610755E-10,4.610755E-10,-20.82871,-16.8699
'[19:08:00.716 20/01/2026]',-15.15227,3.595146,2.892746,-6.180061,4.610755E-10,4.610755E-10,3.682627,-15.35514
'[19:08:00.724 20/01/2026]',19.70128,15.83218,12.05498,18.70385,4.610755E-10,4.610755E-10,15.93842,26.10832
'[19:08:00.732 20/01/2026]',0.6391711,-17.71459,-11.45013,-4.463639,4.610755E-10,4.610755E-10,-14.82937,-4.031745
'[19:08:00.740 20/01/2026]',-5.992839,8.620491,6.647005,-8.904178,4.610755E-10,4.610755E-10,4.781582,-11.43417
'[19:08:00.748 20/01/2026]',-10.96468,1.045664,-2.47045,9.482789,4.610755E-10,4.610755E-10,2.396782,12.4439
'[19:08:00.756 20/01/2026]',24.25702,-6.332402,-0.09308217,-1.250267,4.610755E-10,4.610755E-10,-3.495385,-4.199366
'[19:08:00.764 20/01/2026]',-11.67566,8.1785,4.831673,-1.083989,4.610755E-10,4.610755E-10,3.421447,-6.734352
'[19:08:00.772 20/01/2026]',-2.243087,1.92983,-0.9451075,2.808764,4.610755E-10,4.610755E-10,0.5195352,12.87645
'[19:08:00.780 20/01/2026]',12.33373,-10.29768,-8.208692,-6.256528,4.610755E-10,4.610755E-10,-5.287232,-5.677272
'[19:08:00.788 20/01/2026]',-5.830663,3.833594,7.710771,8.451967,4.610755E-10,4.610755E-10,1.854063,3.080344
'[19:08:00.796 20/01/2026]',-3.251418,13.74007,7.290732,1.354211,4.610755E-10,4.610755E-10,11.1848,-2.593556
'[19:08:00.804 20/01/2026]',-7.604075,-8.923298,-7.511637,-8.427591,4.610755E-10,4.610755E-10,-4.592309,-0.1937191
'[19:08:00.812 20/01/2026]',11.84624,-5.574889,-1.634712,4.696481,4.610755E-10,4.610755E-10,-10.58738,0.4084975
'[19:08:00.820 20/01/2026]',-0.6443173,6.790584,4.898079,-1.61932,4.610755E-10,4.610755E-10,10.59237,-1.25784
'[19:08:00.828 20/01/2026]',-0.6264091,7.207613,4.023214,8.316658,4.610755E-10,4.610755E-10,2.920713,10.85661
'[19:08:00.836 20/01/2026]',9.862531,-7.627507,-3.800439,-4.380488,4.610755E-10,4.610755E-10,-3.484017,-8.083842
'[19:08:00.844 20/01/2026]',9.862531,-7.627507,-3.800439,-4.380488,4.610755E-10,4.610755E-10,-3.484017,-8.083842
'[19:08:00.852 20/01/2026]',9.862531,-7.627507,-3.800439,-4.380488,4.610755E-10,4.610755E-10,-3.484017,-8.083842
'[19:08:00.860 20/01/2026]',-33.9977,-16.88864,-13.9557,-14.11356,4.610755E-10,4.610755E-10,-13.23114,-11.33495
'[19:08:00.868 20/01/2026]',16.74899,22.92868,12.96325,7.256187,4.610755E-10,4.610755E-10,8.590363,4.56808
'[19:08:00.876 20/01/2026]',23.76306,0.3513222,4.128016,11.87601,4.610755E-10,4.610755E-10,5.542912,12.30059
'[19:08:00.884 20/01/2026]',-17.25936,-2.19977,1.685851,-1.316352,4.610755E-10,4.610755E-10,5.507185,1.647233
'[19:08:00.892 20/01/2026]',-17.25936,-2.19977,1.685851,-1.316352,4.610755E-10,4.610755E-10,5.507185,1.647233
'[19:08:00.900 20/01/2026]',-14.30305,-5.483303,-7.898095,-12.29605,4.610755E-10,4.610755E-10,-13.23473,-16.17218
'[19:08:00.908 20/01/2026]',-14.30305,-5.483303,-7.898095,-12.29605,4.610755E-10,4.610755E-10,-13.23473,-16.17218
'[19:08:00.916 20/01/2026]',-14.30305,-5.483303,-7.898095,-12.29605,4.610755E-10,4.610755E-10,-13.23473,-16.17218
'[19:08:00.924 20/01/2026]',-14.30305,-5.483303,-7.898095,-12.29605,4.610755E-10,4.610755E-10,-13.23473,-16.17218
'[19:08:00.932 20/01/2026]',17.18068,3.591588,1.976179,9.428945,4.610755E-10,4.610755E-10,5.35068,9.70931
'[19:08:00.940 20/01/2026]',17.18068,3.591588,1.976179,9.428945,4.610755E-10,4.610755E-10,5.35068,9.70931
'[19:08:00.948 20/01/2026]',-0.3182951,0.1312325,1.265656,-2.882978,4.610755E-10,4.610755E-10,0.1755152,2.499078
'[19:08:00.956 20/01/2026]',-0.3182951,0.1312325,1.265656,-2.882978,4.610755E-10,4.610755E-10,0.1755152,2.499078
'[19:08:00.964 20/01/2026]',-0.3182951,0.1312325,1.265656,-2.882978,4.610755E-10,4.610755E-10,0.1755152,2.499078
'[19:08:00.972 20/01/2026]',-12.53571,1.62717,1.469931,-2.340338,4.610755E-10,4.610755E-10,0.4226634,-8.276145
'[19:08:00.980 20/01/2026]',3.535708,-5.708519,-5.107211,2.194555,4.610755E-10,4.610755E-10,-3.064238,0.7705018
'[19:08:00.988 20/01/2026]',6.552792,4.145327,5.422621,1.370369,4.610755E-10,4.610755E-10,3.911981,7.540358
'[19:08:00.996 20/01/2026]',6.552792,4.145327,5.422621,1.370369,4.610755E-10,4.610755E-10,3.911981,7.540358
'[19:08:01.004 20/01/2026]',-4.321352,0.6836186,-0.9318712,-2.452683,4.610755E-10,4.610755E-10,-1.594121,-7.611158
'[19:08:01.012 20/01/2026]',-4.321352,0.6836186,-0.9318712,-2.452683,4.610755E-10,4.610755E-10,-1.594121,-7.611158
'[19:08:01.020 20/01/2026]',3.988378,2.905021,0.02948885,5.106286,4.610755E-10,4.610755E-10,2.935915,11.62207
'[19:08:01.028 20/01/2026]',3.988378,2.905021,0.02948885,5.106286,4.610755E-10,4.610755E-10,2.935915,11.62207
'[19:08:01.036 20/01/2026]',-4.766484,-11.83532,-13.28977,-20.1398,4.610755E-10,4.610755E-10,-12.84245,-22.55925
'[19:08:01.044 20/01/2026]',-4.766484,-11.83532,-13.28977,-20.1398,4.610755E-10,4.610755E-10,-12.84245,-22.55925
'[19:08:01.052 20/01/2026]',-4.766484,-11.83532,-13.28977,-20.1398,4.610755E-10,4.610755E-10,-12.84245,-22.55925
'[19:08:01.060 20/01/2026]',17.66457,19.31536,25.59474,36.50142,4.610755E-10,4.610755E-10,20.40357,30.56745
'[19:08:01.068 20/01/2026]',17.66457,19.31536,25.59474,36.50142,4.610755E-10,4.610755E-10,20.40357,30.56745
'[19:08:01.076 20/01/2026]',-18.72388,-10.48214,-7.971219,-20.86909,4.610755E-10,4.610755E-10,-5.074651,-13.17782
'[19:08:01.084 20/01/2026]',-18.72388,-10.48214,-7.971219,-20.86909,4.610755E-10,4.610755E-10,-5.074651,-13.17782
'[19:08:01.092 20/01/2026]',-13.31861,-7.689964,-16.21509,-17.38955,4.610755E-10,4.610755E-10,-17.07675,-22.38809
'[19:08:01.100 20/01/2026]',-13.31861,-7.689964,-16.21509,-17.38955,4.610755E-10,4.610755E-10,-17.07675,-22.38809
'[19:08:01.108 20/01/2026]',27.41902,4.782423,8.479075,25.58006,4.610755E-10,4.610755E-10,10.20661,23.75852
'[19:08:01.116 20/01/2026]',27.41902,4.782423,8.479075,25.58006,4.610755E-10,4.610755E-10,10.20661,23.75852
'[19:08:01.124 20/01/2026]',-15.41835,0.6178512,2.662696,-14.93353,4.610755E-10,4.610755E-10,3.557772,-6.243205
'[19:08:01.132 20/01/2026]',-4.560966,1.466317,-0.7444057,3.122919,4.610755E-10,4.610755E-10,-6.840593,-0.3211843
'[19:08:01.140 20/01/2026]',12.74113,-4.821842,-2.202775,0.6881686,4.610755E-10,4.610755E-10,3.01805,-6.538562
'[19:08:01.148 20/01/2026]',-13.37614,-4.511447,-2.821704,4.637422,4.610755E-10,4.610755E-10,0.008872254,11.45737
'[19:08:01.156 20/01/2026]',-5.434866,-10.712,-1.866031,-7.475051,4.610755E-10,4.610755E-10,1.159223,-0.2122482
'[19:08:01.164 20/01/2026]',9.150856,24.71102,2.350595,-5.991485,4.610755E-10,4.610755E-10,-8.618952,-17.69657
'[19:08:01.172 20/01/2026]',41.66722,29.19193,20.77257,23.45803,4.610755E-10,4.610755E-10,11.71895,18.11414
'[19:08:01.180 20/01/2026]',-33.69934,-52.34886,-25.35942,-13.37538,4.610755E-10,4.610755E-10,-11.40389,-5.788341
'[19:08:01.188 20/01/2026]',-10.71964,12.53822,9.327099,-2.830524,4.610755E-10,4.610755E-10,17.23636,6.510399
'[19:08:01.196 20/01/2026]',8.237913,13.93114,3.171953,5.928029,4.610755E-10,4.610755E-10,-9.301406,-3.997392
'[19:08:01.204 20/01/2026]',3.815241,-10.22424,-6.615628,-2.860346,4.610755E-10,4.610755E-10,-8.664868,-6.581748
'[19:08:01.212 20/01/2026]',16.35584,8.312176,14.43243,11.6798,4.610755E-10,4.610755E-10,24.60064,21.18956
'[19:08:01.220 20/01/2026]',-36.8957,-17.09827,-21.90675,-23.35522,4.610755E-10,4.610755E-10,-27.68296,-28.63884
'[19:08:01.228 20/01/2026]',17.67231,14.6453,12.37393,12.96541,4.610755E-10,4.610755E-10,10.1558,9.542422
'[19:08:01.236 20/01/2026]',9.877937,-0.2289014,5.365953,7.812937,4.610755E-10,4.610755E-10,10.40702,13.28019
'[19:08:01.244 20/01/2026]',-15.15756,-10.51867,-12.56381,-15.26588,4.610755E-10,4.610755E-10,-6.04825,-13.32746
'[19:08:01.252 20/01/2026]',25.49933,17.94781,12.99447,20.75239,4.610755E-10,4.610755E-10,-6.739663,11.81264
'[19:08:01.260 20/01/2026]',-12.02622,-5.213435,-5.55914,-4.827312,4.610755E-10,4.610755E-10,11.04986,-1.693812
'[19:08:01.268 20/01/2026]',-23.1202,-15.08567,-2.804274,-24.96116,4.610755E-10,4.610755E-10,1.949318,-15.45385
'[19:08:01.276 20/01/2026]',17.71949,10.52552,3.300902,28.69424,4.610755E-10,4.610755E-10,-15.66804,13.80732
'[19:08:01.284 20/01/2026]',9.504292,0.1905103,-3.85356,-8.769424,4.610755E-10,4.610755E-10,6.840791,-0.7313071
'[19:08:01.292 20/01/2026]',-18.03018,-11.12329,-4.037053,-14.93882,4.610755E-10,4.610755E-10,1.835881,-6.500427
'[19:08:01.300 20/01/2026]',14.45663,15.32436,13.33993,17.4501,4.610755E-10,4.610755E-10,5.651877,1.486698
'[19:08:01.308 20/01/2026]',-4.584194,-0.677674,-2.517732,7.145651,4.610755E-10,4.610755E-10,-11.61976,9.706892
'[19:08:01.316 20/01/2026]',6.51719,-9.645338,-9.206384,-16.67049,4.610755E-10,4.610755E-10,10.46938,-7.464876
'[19:08:01.324 20/01/2026]',-17.48393,-1.783986,-2.382775,-6.472093,4.610755E-10,4.610755E-10,-8.347327,-11.51654
'[19:08:01.332 20/01/2026]',18.58899,13.19722,12.54348,24.6445,4.610755E-10,4.610755E-10,1.084537,22.51199
'[19:08:01.340 20/01/2026]',-0.05523177,-13.02876,-6.683934,-10.2819,4.610755E-10,4.610755E-10,2.406018,-11.49012
'[19:08:01.348 20/01/2026]',-13.82595,3.115725,-4.524234,-14.39756,4.610755E-10,4.610755E-10,1.245374,-6.420158
'[19:08:01.356 20/01/2026]',-2.738695,3.410693,0.6403212,11.51585,4.610755E-10,4.610755E-10,-4.208063,12.82096
'[19:08:01.364 20/01/2026]',15.62097,1.862975,10.4194,8.147825,4.610755E-10,4.610755E-10,3.892097,-6.539428
'[19:08:01.372 20/01/2026]',-8.782517,-19.95313,-21.30021,-22.931,4.610755E-10,4.610755E-10,-13.95249,-10.73612
'[19:08:01.380 20/01/2026]',5.231409,22.94909,21.78797,17.59891,4.610755E-10,4.610755E-10,19.05163,17.98762
'[19:08:01.388 20/01/2026]',-9.52527,-5.979976,-6.656375,-1.750678,4.610755E-10,4.610755E-10,-4.923212,-6.757651
'[19:08:01.396 20/01/2026]',3.160232,-10.09153,-8.635917,-8.078661,4.610755E-10,4.610755E-10,-12.51489,-9.98785
'[19:08:01.404 20/01/2026]',10.9334,6.363834,5.544269,1.222275,4.610755E-10,4.610755E-10,9.885219,6.732089
'[19:08:01.412 20/01/2026]',-0.2252679,4.876892,5.873593,11.08195,4.610755E-10,4.610755E-10,2.843506,13.34933
'[19:08:01.420 20/01/2026]',-24.05836,-9.770514,-10.97037,-16.38022,4.610755E-10,4.610755E-10,-9.085529,-23.23918
'[19:08:01.428 20/01/2026]',10.95673,6.776453,8.251574,4.463613,4.610755E-10,4.610755E-10,8.012712,5.074895
'[19:08:01.436 20/01/2026]',10.95673,6.776453,8.251574,4.463613,4.610755E-10,4.610755E-10,8.012712,5.074895
'[19:08:01.444 20/01/2026]',10.95673,6.776453,8.251574,4.463613,4.610755E-10,4.610755E-10,8.012712,5.074895
'[19:08:01.452 20/01/2026]',10.95673,6.776453,8.251574,4.463613,4.610755E-10,4.610755E-10,8.012712,5.074895
'[19:08:01.460 20/01/2026]',10.92443,-0.01847837,-2.778358,9.405309,4.610755E-10,4.610755E-10,-5.676944,15.52708
'[19:08:01.468 20/01/2026]',-14.16422,-5.162136,-3.000799,-17.57164,4.610755E-10,4.610755E-10,0.5122718,-19.91959
'[19:08:01.476 20/01/2026]',4.867575,5.330636,4.072991,13.36227,4.610755E-10,4.610755E-10,2.5999,8.721709
'[19:08:01.484 20/01/2026]',4.867575,5.330636,4.072991,13.36227,4.610755E-10,4.610755E-10,2.5999,8.721709
'[19:08:01.492 20/01/2026]',4.867575,5.330636,4.072991,13.36227,4.610755E-10,4.610755E-10,2.5999,8.721709
'[19:08:01.500 20/01/2026]',4.867575,5.330636,4.072991,13.36227,4.610755E-10,4.610755E-10,2.5999,8.721709
'[19:08:01.508 20/01/2026]',9.665055,-0.9198407,1.139709,0.9886312,4.610755E-10,4.610755E-10,2.438934,4.589601
'[19:08:01.516 20/01/2026]',-14.43206,1.166985,-1.751895,-6.174139,4.610755E-10,4.610755E-10,-6.046564,-6.803898
'[19:08:01.524 20/01/2026]',-3.455709,-7.569846,-4.485002,-5.894212,4.610755E-10,4.610755E-10,-0.2153086,-4.064682
'[19:08:01.532 20/01/2026]',-3.455709,-7.569846,-4.485002,-5.894212,4.610755E-10,4.610755E-10,-0.2153086,-4.064682
'[19:08:01.540 20/01/2026]',-3.455709,-7.569846,-4.485002,-5.894212,4.610755E-10,4.610755E-10,-0.2153086,-4.064682
'[19:08:01.548 20/01/2026]',23.73531,10.96376,8.966338,13.62114,4.610755E-10,4.610755E-10,7.971097,10.67552
'[19:08:01.556 20/01/2026]',-12.12496,0.9929826,-1.973339,-1.114625,4.610755E-10,4.610755E-10,-2.571017,-1.994484
'[19:08:01.564 20/01/2026]',-12.12496,0.9929826,-1.973339,-1.114625,4.610755E-10,4.610755E-10,-2.571017,-1.994484
'[19:08:01.572 20/01/2026]',-12.12496,0.9929826,-1.973339,-1.114625,4.610755E-10,4.610755E-10,-2.571017,-1.994484
'[19:08:01.580 20/01/2026]',-12.12496,0.9929826,-1.973339,-1.114625,4.610755E-10,4.610755E-10,-2.571017,-1.994484
'[19:08:01.588 20/01/2026]',-12.12496,0.9929826,-1.973339,-1.114625,4.610755E-10,4.610755E-10,-2.571017,-1.994484
'[19:08:01.596 20/01/2026]',-11.35523,-13.64305,-7.327127,-7.817189,4.610755E-10,4.610755E-10,-6.878098,-5.276714
'[19:08:01.604 20/01/2026]',-1.001989,5.365265,2.710523,-3.286752,4.610755E-10,4.610755E-10,5.30015,-1.489783
'[19:08:01.612 20/01/2026]',9.497512,4.224844,2.957401,5.821699,4.610755E-10,4.610755E-10,-1.185921,5.517487
'[19:08:01.620 20/01/2026]',9.497512,4.224844,2.957401,5.821699,4.610755E-10,4.610755E-10,-1.185921,5.517487
'[19:08:01.628 20/01/2026]',9.497512,4.224844,2.957401,5.821699,4.610755E-10,4.610755E-10,-1.185921,5.517487
