'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[13:33:00.132 20/01/2026]',-105253.4,-188286.8,-113817,-134206.3,-375000,-375000,-150611.8,-121683.1,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.136 20/01/2026]',-105226.1,-188272.2,-113846.1,-134239.8,-375000,-375000,-150634.9,-121653.7,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.140 20/01/2026]',-105256.1,-188304.5,-113756.8,-133974.8,-375000,-375000,-150520.3,-121664.3,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.144 20/01/2026]',-105286.7,-188334.6,-113732.4,-133887.9,-375000,-375000,-150477.4,-121687.5,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.148 20/01/2026]',-105273.8,-188311.1,-113812.5,-134175.6,-375000,-375000,-150609.1,-121695.2,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.152 20/01/2026]',-105230.5,-188282.9,-113849.2,-134252.4,-375000,-375000,-150644.2,-121658.4,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.156 20/01/2026]',-105227.2,-188291.3,-113767.6,-133993.9,-375000,-375000,-150521.5,-121647,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.160 20/01/2026]',-105242.9,-188295.2,-113699.5,-133813.9,-375000,-375000,-150430.2,-121653,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.164 20/01/2026]',-105232.2,-188263,-113746.6,-134057.6,-375000,-375000,-150531.6,-121652.8,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.168 20/01/2026]',-105190.4,-188227.1,-113787.8,-134210.8,-375000,-375000,-150599.4,-121613.7,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.172 20/01/2026]',-105193.2,-188239.5,-113733.3,-134006,-375000,-375000,-150514,-121605.9,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.176 20/01/2026]',-105220.8,-188262,-113671.5,-133792.6,-375000,-375000,-150418,-121622.9,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.180 20/01/2026]',-105228.1,-188264.1,-113727,-134025.3,-375000,-375000,-150519.1,-121645,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.184 20/01/2026]',-105198.2,-188238.2,-113771.7,-134228,-375000,-375000,-150611.8,-121624.8,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.188 20/01/2026]',-105182,-188235.9,-113728,-134052.5,-375000,-375000,-150531.9,-121609.5,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.192 20/01/2026]',-105210.7,-188278.6,-113655.9,-133797.9,-375000,-375000,-150411.8,-121617.5,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.196 20/01/2026]',-105225.7,-188279.2,-113700.8,-133953.2,-375000,-375000,-150473.2,-121632.6,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.200 20/01/2026]',-105187.8,-188233.3,-113777.3,-134199.1,-375000,-375000,-150584.7,-121618.1,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.204 20/01/2026]',-105161,-188195.4,-113734.3,-134066.6,-375000,-375000,-150525.5,-121588.3,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.208 20/01/2026]',-105205.9,-188243.3,-113674,-133826.1,-375000,-375000,-150419.7,-121605.6,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.212 20/01/2026]',-105237.9,-188270.2,-113713.2,-133925,-375000,-375000,-150470.7,-121644.8,0.03,0.00,0.89,-4,0,-2,49,0
'[13:33:00.216 20/01/2026]',-105209.2,-188252.9,-113785.7,-134197.3,-375000,-375000,-150595.8,-121642.1,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.220 20/01/2026]',-105187.4,-188252.9,-113774.4,-134149.4,-375000,-375000,-150579.2,-121617.9,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.224 20/01/2026]',-105212.9,-188301.5,-113677.7,-133853.7,-375000,-375000,-150446.4,-121628,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.228 20/01/2026]',-105230.8,-188297.4,-113664.3,-133833.1,-375000,-375000,-150426.8,-121636.2,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.232 20/01/2026]',-105202,-188251.2,-113743,-134133,-375000,-375000,-150559.3,-121633.8,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.236 20/01/2026]',-105166.6,-188219.3,-113741.7,-134145.4,-375000,-375000,-150567.4,-121601.6,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.240 20/01/2026]',-105190.9,-188250,-113648.4,-133873.7,-375000,-375000,-150446.6,-121607.4,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.244 20/01/2026]',-105203.9,-188275.5,-113612,-133770.8,-375000,-375000,-150391.4,-121618.9,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.248 20/01/2026]',-105183.5,-188243.5,-113703.1,-134068.9,-375000,-375000,-150524.5,-121628.5,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.252 20/01/2026]',-105158.8,-188193.9,-113747.3,-134170.8,-375000,-375000,-150582.2,-121608.5,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.256 20/01/2026]',-105215,-188265.4,-113750.2,-134008.7,-375000,-375000,-150533.3,-121640.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.260 20/01/2026]',-105270.5,-188324,-113735.2,-133886.7,-375000,-375000,-150489.1,-121683.1,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.264 20/01/2026]',-105267.9,-188293.1,-113790.1,-134120.9,-375000,-375000,-150592.2,-121700.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.268 20/01/2026]',-105223.6,-188277.5,-113837.5,-134253.9,-375000,-375000,-150650.1,-121664.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.272 20/01/2026]',-105243.5,-188298.3,-113805.6,-134084.6,-375000,-375000,-150588.1,-121675.1,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.276 20/01/2026]',-105298.1,-188357.1,-113776.1,-133922.8,-375000,-375000,-150529.6,-121714.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.280 20/01/2026]',-105316.8,-188383.9,-113836.3,-134133.4,-375000,-375000,-150629.3,-121747,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.284 20/01/2026]',-105275.5,-188327.7,-113858.7,-134281.4,-375000,-375000,-150690.4,-121716.3,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.288 20/01/2026]',-105257.4,-188293.7,-113798,-134098.9,-375000,-375000,-150599.8,-121687.6,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.292 20/01/2026]',-105277.1,-188332.5,-113715.1,-133844.3,-375000,-375000,-150479.5,-121695.7,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.296 20/01/2026]',-105282.4,-188354,-113738.8,-133989.5,-375000,-375000,-150532.8,-121710.3,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.300 20/01/2026]',-105252.5,-188312.4,-113824.1,-134258.9,-375000,-375000,-150657.9,-121697.7,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.304 20/01/2026]',-105242.3,-188292.9,-113804.4,-134148.3,-375000,-375000,-150614.6,-121677.6,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.308 20/01/2026]',-105283.4,-188337.7,-113743.7,-133903.7,-375000,-375000,-150509,-121700.8,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.312 20/01/2026]',-105302.8,-188364.9,-113771.7,-133990.3,-375000,-375000,-150549.1,-121726.7,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.316 20/01/2026]',-105292.4,-188334,-113877.4,-134312.1,-375000,-375000,-150713.4,-121741.5,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.320 20/01/2026]',-105298.7,-188333.8,-113905.8,-134313.8,-375000,-375000,-150738.3,-121745.7,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.324 20/01/2026]',-105346.6,-188401.2,-113835.8,-134043,-375000,-375000,-150625.9,-121774.3,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.328 20/01/2026]',-105381,-188445.7,-113817.3,-133994.9,-375000,-375000,-150595.1,-121799.3,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.332 20/01/2026]',-105360.4,-188416.9,-113911.5,-134297.9,-375000,-375000,-150726.7,-121801.8,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.336 20/01/2026]',-105341,-188396,-113950.1,-134367.3,-375000,-375000,-150776,-121785.1,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.340 20/01/2026]',-105373.4,-188434.3,-113887.1,-134107.5,-375000,-375000,-150672.2,-121803.2,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.344 20/01/2026]',-105382,-188445.3,-113838.7,-133971.9,-375000,-375000,-150591.9,-121805.1,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.348 20/01/2026]',-105376.2,-188426.4,-113897.3,-134261.4,-375000,-375000,-150716.2,-121814.4,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.352 20/01/2026]',-105341.9,-188380.5,-113922.9,-134348.5,-375000,-375000,-150761.4,-121782.9,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.356 20/01/2026]',-105356.4,-188412.5,-113853.6,-134103.2,-375000,-375000,-150651,-121784.2,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.360 20/01/2026]',-105404.6,-188472.2,-113845.5,-133995,-375000,-375000,-150612.9,-121820.9,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.364 20/01/2026]',-105391.8,-188458.5,-113872,-134219.3,-375000,-375000,-150711.4,-121836.7,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.368 20/01/2026]',-105359.5,-188416.1,-113911.1,-134369.8,-375000,-375000,-150782.9,-121810.4,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.372 20/01/2026]',-105365,-188428.9,-113884.2,-134175.9,-375000,-375000,-150696.3,-121797.3,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.376 20/01/2026]',-105396.4,-188471.4,-113845.7,-133982.7,-375000,-375000,-150609.5,-121816.1,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.380 20/01/2026]',-105389.9,-188454.5,-113856.5,-134143.5,-375000,-375000,-150667.9,-121822.8,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.384 20/01/2026]',-105340.1,-188382.9,-113890.9,-134319.6,-375000,-375000,-150738,-121784.2,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.388 20/01/2026]',-105324.3,-188383.5,-113834.6,-134149,-375000,-375000,-150653.9,-121753.7,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.392 20/01/2026]',-105355.3,-188427.6,-113767,-133911.8,-375000,-375000,-150538.9,-121760.3,0.02,0.00,0.88,-4,0,-2,49,0
'[13:33:00.396 20/01/2026]',-105344.2,-188410,-113773,-134021.7,-375000,-375000,-150570.3,-121771,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.400 20/01/2026]',-105290.7,-188328.7,-113807.1,-134240.7,-375000,-375000,-150657,-121741.6,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.404 20/01/2026]',-105257.4,-188292.3,-113736.9,-134103.4,-375000,-375000,-150584.5,-121702.5,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.408 20/01/2026]',-105280,-188351.4,-113630,-133820.9,-375000,-375000,-150448.6,-121699.3,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.412 20/01/2026]',-105291.7,-188371.4,-113665.2,-133900.9,-375000,-375000,-150475.9,-121710.1,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.416 20/01/2026]',-105275.8,-188333.4,-113774,-134234.1,-375000,-375000,-150642.1,-121722.3,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.420 20/01/2026]',-105257.8,-188317.3,-113772.6,-134188.3,-375000,-375000,-150628.6,-121698.3,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.424 20/01/2026]',-105310.3,-188382.3,-113739.7,-133965.3,-375000,-375000,-150544.1,-121725.2,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.428 20/01/2026]',-105338.7,-188399.5,-113772.9,-133982.3,-375000,-375000,-150560.9,-121765.8,0.00,0.00,0.88,-4,0,-2,49,0
'[13:33:00.432 20/01/2026]',-105304.9,-188369.6,-113843.6,-134263.5,-375000,-375000,-150683.2,-121766.1,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.436 20/01/2026]',-105273.4,-188346.7,-113833.5,-134263.2,-375000,-375000,-150685.9,-121732,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.440 20/01/2026]',-105283.9,-188352.2,-113706.4,-133941.2,-375000,-375000,-150530.7,-121718.4,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.444 20/01/2026]',-105277.8,-188330.3,-113638.5,-133806.7,-375000,-375000,-150443.2,-121709.2,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.448 20/01/2026]',-105257.8,-188304.6,-113724.2,-134136.5,-375000,-375000,-150593.8,-121721.2,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.452 20/01/2026]',-105260,-188321,-113843.7,-134329.4,-375000,-375000,-150711.1,-121717.2,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.456 20/01/2026]',-105329.1,-188395.3,-113868.7,-134168,-375000,-375000,-150672.9,-121755.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.460 20/01/2026]',-105383.7,-188461.7,-113834.3,-133993.1,-375000,-375000,-150603,-121792.8,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.464 20/01/2026]',-105368.8,-188444.9,-113845.7,-134179.8,-375000,-375000,-150666,-121793,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.468 20/01/2026]',-105314.8,-188368.5,-113861.7,-134314.1,-375000,-375000,-150717.8,-121753.2,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.472 20/01/2026]',-105314.5,-188368.6,-113798.8,-134098.8,-375000,-375000,-150619.5,-121739.4,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.476 20/01/2026]',-105344.5,-188404.9,-113734.7,-133886.9,-375000,-375000,-150520.9,-121759.4,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.480 20/01/2026]',-105348.4,-188398.2,-113785.5,-134112.8,-375000,-375000,-150620,-121785.8,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.484 20/01/2026]',-105320.6,-188379.3,-113873.5,-134358.4,-375000,-375000,-150747.8,-121777.1,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.488 20/01/2026]',-105335.4,-188392.5,-113865.5,-134234.3,-375000,-375000,-150717,-121784.3,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.492 20/01/2026]',-105376.4,-188459.8,-113819.6,-133988.6,-375000,-375000,-150617.3,-121813.6,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.496 20/01/2026]',-105373.7,-188450.3,-113822.2,-134080.6,-375000,-375000,-150636.2,-121822.5,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.500 20/01/2026]',-105346.8,-188410.6,-113889.7,-134351.9,-375000,-375000,-150759.9,-121813.3,0.03,0.02,0.88,-4,0,-2,49,0
'[13:33:00.504 20/01/2026]',-105345.9,-188408.3,-113882.4,-134270.4,-375000,-375000,-150735.5,-121802.5,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.508 20/01/2026]',-105379.3,-188452.4,-113823.1,-134003.4,-375000,-375000,-150612.8,-121817.3,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.512 20/01/2026]',-105377.8,-188473.8,-113809.9,-134042.4,-375000,-375000,-150609.5,-121821.8,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.516 20/01/2026]',-105359,-188430.7,-113895.5,-134351.4,-375000,-375000,-150750.9,-121819.5,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.520 20/01/2026]',-105350.5,-188400.9,-113905.3,-134322.8,-375000,-375000,-150747.7,-121793.9,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.524 20/01/2026]',-105367.2,-188424.4,-113813.2,-134021.4,-375000,-375000,-150607.2,-121795,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.528 20/01/2026]',-105366.4,-188427.9,-113780.9,-133972.9,-375000,-375000,-150570.1,-121801.5,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.532 20/01/2026]',-105344.8,-188414.3,-113848.7,-134281.5,-375000,-375000,-150710.7,-121804.4,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.536 20/01/2026]',-105313.4,-188379.1,-113866.7,-134289.1,-375000,-375000,-150719.9,-121769.8,0.03,0.00,0.88,-4,0,-2,49,0
'[13:33:00.540 20/01/2026]',-105320.1,-188366.1,-113772.1,-133996.7,-375000,-375000,-150582.7,-121761.4,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.544 20/01/2026]',-105336.8,-188392.5,-113745.1,-133922.2,-375000,-375000,-150541.4,-121775.3,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.548 20/01/2026]',-105326.8,-188406.7,-113823.4,-134231.3,-375000,-375000,-150687.8,-121796.8,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.552 20/01/2026]',-105282,-188365.4,-113834.2,-134288,-375000,-375000,-150712.8,-121758.3,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.556 20/01/2026]',-105293.3,-188369.9,-113766,-134044.3,-375000,-375000,-150598,-121742.4,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.560 20/01/2026]',-105319.7,-188384.5,-113716.1,-133873.8,-375000,-375000,-150510.9,-121746.8,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.564 20/01/2026]',-105300.8,-188354.8,-113758.6,-134106.3,-375000,-375000,-150604,-121757.3,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.568 20/01/2026]',-105248.5,-188322.7,-113790.2,-134256.7,-375000,-375000,-150668.9,-121719.2,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.572 20/01/2026]',-105244.7,-188319.1,-113732.6,-134049.8,-375000,-375000,-150574.8,-121700.6,0.02,-0.02,0.88,-4,0,-2,49,0
'[13:33:00.576 20/01/2026]',-105272.7,-188340.1,-113658.7,-133808,-375000,-375000,-150454.2,-121693.1,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.580 20/01/2026]',-105250.4,-188311.9,-113672.4,-133979.2,-375000,-375000,-150509.8,-121691.6,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.584 20/01/2026]',-105200,-188264.7,-113723.8,-134183.7,-375000,-375000,-150601,-121663.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.588 20/01/2026]',-105191.4,-188263.9,-113673.5,-134005.7,-375000,-375000,-150524.4,-121644.3,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.592 20/01/2026]',-105231.3,-188294.2,-113627.5,-133792,-375000,-375000,-150431.8,-121665.6,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.596 20/01/2026]',-105255,-188328.2,-113687.9,-133982.1,-375000,-375000,-150523.4,-121714,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.600 20/01/2026]',-105230.2,-188315,-113768.3,-134255.6,-375000,-375000,-150660.5,-121725.8,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.604 20/01/2026]',-105256.9,-188327.1,-113807.5,-134213.5,-375000,-375000,-150668.6,-121726.8,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.608 20/01/2026]',-105324.4,-188402,-113787.5,-133990.2,-375000,-375000,-150586.3,-121758.5,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.612 20/01/2026]',-105330.7,-188410,-113766.2,-133993.3,-375000,-375000,-150572.7,-121771.4,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.616 20/01/2026]',-105330.1,-188386.4,-113872.5,-134341.1,-375000,-375000,-150747.8,-121790.9,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.620 20/01/2026]',-105334.2,-188370.1,-113896.5,-134307.1,-375000,-375000,-150750.9,-121780.8,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.624 20/01/2026]',-105359.1,-188420.3,-113813.2,-134006.1,-375000,-375000,-150611.8,-121782.7,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.628 20/01/2026]',-105378,-188451.7,-113816.6,-134009.5,-375000,-375000,-150609,-121808,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.632 20/01/2026]',-105357.7,-188425,-113874.7,-134298.4,-375000,-375000,-150736.7,-121816.1,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.636 20/01/2026]',-105317.7,-188373.3,-113860.2,-134292.7,-375000,-375000,-150732,-121777.8,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.640 20/01/2026]',-105338.8,-188402.8,-113808,-134050,-375000,-375000,-150628.9,-121778.4,0.02,0.00,0.89,-4,0,-2,49,0
'[13:33:00.644 20/01/2026]',-105350.6,-188434,-113756.8,-133918.5,-375000,-375000,-150555.8,-121783.9,0.02,0.00,0.89,-4,0,-2,49,0
