'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[12:10:00.056 21/01/2026]',-139968,-205517.7,-110508,-9046.958,-375000,-375000,-153468.3,-124353,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.060 21/01/2026]',-139943.3,-205490.4,-110517.9,-9002.344,-375000,-375000,-153449.8,-124328.1,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.064 21/01/2026]',-140036.5,-205289.5,-110452.9,-8950.175,-375000,-375000,-153460.5,-124356.3,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.068 21/01/2026]',-140059.7,-205273.6,-110416.8,-8991.078,-375000,-375000,-153476.2,-124388.5,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.072 21/01/2026]',-139978.5,-205456.9,-110485.6,-9047.226,-375000,-375000,-153462.1,-124345.5,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.076 21/01/2026]',-139938.5,-205509.2,-110522.1,-9015.531,-375000,-375000,-153439.9,-124311.9,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.080 21/01/2026]',-140015.4,-205308,-110443.9,-8939.893,-375000,-375000,-153442.8,-124325,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.084 21/01/2026]',-140038.5,-205244.1,-110414.3,-8974.046,-375000,-375000,-153485.7,-124382,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.088 21/01/2026]',-139989.5,-205439,-110486.2,-9057.597,-375000,-375000,-153507.1,-124392.9,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.092 21/01/2026]',-139968.2,-205553.4,-110550.1,-9058.357,-375000,-375000,-153475.4,-124354.6,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.096 21/01/2026]',-140032.3,-205390.2,-110481.2,-8986.608,-375000,-375000,-153459.3,-124354,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.100 21/01/2026]',-140099,-205296,-110434.2,-8998.633,-375000,-375000,-153485.6,-124386.5,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.104 21/01/2026]',-140059.9,-205481.8,-110498.5,-9077.356,-375000,-375000,-153500.6,-124388.3,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.108 21/01/2026]',-139987,-205591.9,-110550.1,-9075.702,-375000,-375000,-153466.4,-124346.5,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.112 21/01/2026]',-140057.4,-205447.1,-110510.3,-9009.272,-375000,-375000,-153458.4,-124350.6,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.116 21/01/2026]',-140120.9,-205345.4,-110466.3,-9006.635,-375000,-375000,-153482.7,-124389.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.120 21/01/2026]',-140070.5,-205490.2,-110497.5,-9079.993,-375000,-375000,-153511.7,-124408.6,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.124 21/01/2026]',-139997.6,-205606.6,-110540.8,-9078.876,-375000,-375000,-153474.6,-124349.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.128 21/01/2026]',-140033.9,-205474.2,-110520.8,-9013.52,-375000,-375000,-153451.3,-124336.7,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.132 21/01/2026]',-140120.2,-205302.6,-110445.7,-8986.116,-375000,-375000,-153475.3,-124379,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.136 21/01/2026]',-140090.4,-205407.8,-110461.7,-9050.668,-375000,-375000,-153506,-124399.4,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.140 21/01/2026]',-139987.4,-205586.4,-110536.4,-9105.206,-375000,-375000,-153489.2,-124366.3,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.144 21/01/2026]',-140000.1,-205489.6,-110528.1,-9041.683,-375000,-375000,-153461.8,-124337.3,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.148 21/01/2026]',-140096.2,-205308,-110447.3,-9001.047,-375000,-375000,-153478.1,-124377,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.152 21/01/2026]',-140097.3,-205369.4,-110438.3,-9058.58,-375000,-375000,-153514.2,-124425,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.156 21/01/2026]',-140001.4,-205559,-110527.1,-9105.206,-375000,-375000,-153504.6,-124395.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.160 21/01/2026]',-139974.6,-205515.7,-110533.4,-9051.606,-375000,-375000,-153461.3,-124339,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.164 21/01/2026]',-140066.2,-205307.4,-110455.9,-8994.297,-375000,-375000,-153467.1,-124361.8,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.168 21/01/2026]',-140082,-205334.7,-110450.1,-9057.687,-375000,-375000,-153510.1,-124412.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.172 21/01/2026]',-140008.1,-205528.6,-110516.7,-9116.338,-375000,-375000,-153510,-124399.8,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.176 21/01/2026]',-139983.3,-205519.4,-110533.9,-9071.769,-375000,-375000,-153475.3,-124354,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.180 21/01/2026]',-140054.8,-205300.5,-110456.1,-8994.789,-375000,-375000,-153458.4,-124354.2,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.184 21/01/2026]',-140085.3,-205256,-110417,-9024.74,-375000,-375000,-153483,-124393.1,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.188 21/01/2026]',-140011,-205467.5,-110495.7,-9103.061,-375000,-375000,-153508.9,-124401.6,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.192 21/01/2026]',-139959.1,-205525.2,-110545.7,-9084.24,-375000,-375000,-153484.5,-124365.6,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.196 21/01/2026]',-140029.3,-205322.8,-110480.5,-9000.958,-375000,-375000,-153470.3,-124370.3,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.200 21/01/2026]',-140100.5,-205242.3,-110439,-9012.536,-375000,-375000,-153503.5,-124417,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.204 21/01/2026]',-140048.6,-205415,-110483.4,-9091.616,-375000,-375000,-153522.5,-124419.2,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.208 21/01/2026]',-139960.7,-205505.6,-110538.1,-9086.878,-375000,-375000,-153483.8,-124358.7,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.212 21/01/2026]',-140015.5,-205341.4,-110504.6,-9013.52,-375000,-375000,-153464.8,-124354.3,0.02,0.02,0.86,-4,0,-2,19,0
'[12:10:00.216 21/01/2026]',-140094.5,-205226.5,-110445.4,-9003.237,-375000,-375000,-153489.7,-124398.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.220 21/01/2026]',-140047.6,-205373.4,-110472.8,-9077.267,-375000,-375000,-153511.1,-124414.6,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.224 21/01/2026]',-139969.7,-205498.9,-110531.9,-9092.108,-375000,-375000,-153480.8,-124365.3,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.228 21/01/2026]',-140000.1,-205369.3,-110511.3,-9015.308,-375000,-375000,-153463.7,-124354.6,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.232 21/01/2026]',-140088.4,-205227.2,-110445.7,-8989.782,-375000,-375000,-153481.3,-124395.7,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.236 21/01/2026]',-140069.6,-205334.1,-110463.6,-9054.11,-375000,-375000,-153496.9,-124401,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.240 21/01/2026]',-139968.1,-205492.3,-110523.3,-9084.956,-375000,-375000,-153477.6,-124364,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.244 21/01/2026]',-139984.1,-205409.7,-110523.8,-9024.919,-375000,-375000,-153464.2,-124354.2,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.248 21/01/2026]',-140083.3,-205252,-110448.8,-8979.59,-375000,-375000,-153483.3,-124394.3,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.252 21/01/2026]',-140072.4,-205307.2,-110422.4,-9020.448,-375000,-375000,-153496.1,-124404.9,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.256 21/01/2026]',-139978.9,-205471.2,-110501.3,-9060.771,-375000,-375000,-153482.6,-124365.2,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.260 21/01/2026]',-139965.8,-205437.5,-110525.6,-9021.61,-375000,-375000,-153463,-124344.9,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.264 21/01/2026]',-140062.3,-205270.6,-110453.4,-8966,-375000,-375000,-153473.4,-124375.3,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.268 21/01/2026]',-140086.8,-205300.6,-110443.1,-9013.072,-375000,-375000,-153502.7,-124411,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.272 21/01/2026]',-139988.1,-205475.5,-110503.6,-9074.54,-375000,-375000,-153500.4,-124390.5,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.276 21/01/2026]',-139960.5,-205474.7,-110530.1,-9042.219,-375000,-375000,-153472.6,-124352.8,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.280 21/01/2026]',-140055.6,-205309.1,-110462.8,-8975.834,-375000,-375000,-153484.5,-124387.9,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.284 21/01/2026]',-140088.5,-205290.1,-110420.7,-9004.355,-375000,-375000,-153504.8,-124420,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.288 21/01/2026]',-140014,-205453.9,-110481.8,-9068.862,-375000,-375000,-153493.2,-124387.2,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.292 21/01/2026]',-139946.3,-205490.7,-110533.3,-9052.59,-375000,-375000,-153461.3,-124336.4,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.296 21/01/2026]',-140000.8,-205324.2,-110472.6,-8974.314,-375000,-375000,-153458,-124353.1,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.300 21/01/2026]',-140072.8,-205267.5,-110430,-8984.954,-375000,-375000,-153478.6,-124390,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.304 21/01/2026]',-140028.2,-205427.2,-110477.4,-9065.375,-375000,-375000,-153497.6,-124402.7,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.308 21/01/2026]',-139949.9,-205496.3,-110534.2,-9078.429,-375000,-375000,-153483.4,-124375.6,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.312 21/01/2026]',-140008.4,-205340.8,-110493.9,-8993.269,-375000,-375000,-153451.2,-124339,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.316 21/01/2026]',-140088.6,-205262.7,-110429.3,-8985.938,-375000,-375000,-153460.2,-124361.8,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.320 21/01/2026]',-140045.2,-205393.3,-110458.8,-9051.204,-375000,-375000,-153498.7,-124394.6,0.02,0.02,0.88,-4,0,-2,19,0
'[12:10:00.324 21/01/2026]',-139949.9,-205510.7,-110538.1,-9078.116,-375000,-375000,-153472.9,-124351.6,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.328 21/01/2026]',-139989.3,-205379.6,-110506.3,-8995.057,-375000,-375000,-153440.3,-124321.4,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.332 21/01/2026]',-140079.6,-205243.2,-110433,-8956.254,-375000,-375000,-153462,-124359,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.336 21/01/2026]',-140055.2,-205362,-110464.6,-9042.04,-375000,-375000,-153506.5,-124403.5,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.340 21/01/2026]',-139960.8,-205506.7,-110519.1,-9075.434,-375000,-375000,-153482.8,-124361.3,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.344 21/01/2026]',-139974.8,-205411.6,-110504.5,-9011.15,-375000,-375000,-153455.1,-124330.2,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.348 21/01/2026]',-140068.4,-205264,-110467.1,-8984.016,-375000,-375000,-153485.3,-124376.9,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.352 21/01/2026]',-140067.3,-205333.7,-110462.4,-9037.123,-375000,-375000,-153504.3,-124395.5,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.356 21/01/2026]',-139982.4,-205498.6,-110514.8,-9073.198,-375000,-375000,-153491.2,-124364.4,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.360 21/01/2026]',-139969.8,-205448.9,-110521.3,-9014.101,-375000,-375000,-153461.1,-124330.1,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.364 21/01/2026]',-140059.7,-205270.3,-110441.8,-8949.325,-375000,-375000,-153471.3,-124358.6,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.368 21/01/2026]',-140087.3,-205296.5,-110429.3,-9001.226,-375000,-375000,-153506,-124405.2,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.372 21/01/2026]',-140000.1,-205497.7,-110516.7,-9071.366,-375000,-375000,-153514.2,-124388.4,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.376 21/01/2026]',-139955,-205486.1,-110539.2,-9027.064,-375000,-375000,-153473.1,-124336.5,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.380 21/01/2026]',-140031.1,-205296.4,-110461.4,-8944.363,-375000,-375000,-153452.5,-124337.9,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.384 21/01/2026]',-140061.7,-205296.7,-110447.9,-8988.933,-375000,-375000,-153485.8,-124378.8,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.388 21/01/2026]',-139975.8,-205487.5,-110524.1,-9060.548,-375000,-375000,-153495.7,-124373.6,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.392 21/01/2026]',-139906.6,-205532.1,-110550.3,-9026.841,-375000,-375000,-153462,-124324.5,0.02,0.00,0.88,-4,0,-2,19,0
'[12:10:00.396 21/01/2026]',-140004.1,-205339.5,-110479.8,-8948.789,-375000,-375000,-153461.4,-124348.1,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.400 21/01/2026]',-140091.1,-205278.9,-110444.4,-8979.009,-375000,-375000,-153502.4,-124397.1,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.404 21/01/2026]',-140012.4,-205462.9,-110494.2,-9044.007,-375000,-375000,-153490.9,-124372.9,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.408 21/01/2026]',-139948.6,-205572.7,-110554.3,-9047.271,-375000,-375000,-153460.6,-124336,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.412 21/01/2026]',-140019.4,-205424,-110506.4,-8973.688,-375000,-375000,-153454.9,-124346.6,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.416 21/01/2026]',-140092.5,-205322.5,-110457.9,-8983.836,-375000,-375000,-153492.7,-124405.1,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.420 21/01/2026]',-140036.1,-205452,-110480,-9041.459,-375000,-375000,-153514.1,-124410,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.424 21/01/2026]',-139959.3,-205587.6,-110550.9,-9056.792,-375000,-375000,-153487.9,-124365.4,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.428 21/01/2026]',-139999.3,-205439.4,-110520.7,-8981.154,-375000,-375000,-153463.2,-124347.5,0.02,0.00,0.89,-4,0,-2,19,0
'[12:10:00.432 21/01/2026]',-140099.1,-205285.2,-110452.9,-8967.475,-375000,-375000,-153492.8,-124395.1,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.436 21/01/2026]',-140065.6,-205399.7,-110469.4,-9029.166,-375000,-375000,-153515.8,-124413.4,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.440 21/01/2026]',-139975.7,-205555.7,-110532.5,-9043.918,-375000,-375000,-153485.7,-124358.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.444 21/01/2026]',-139983.3,-205444.8,-110493.9,-8976.818,-375000,-375000,-153458.4,-124342.1,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.448 21/01/2026]',-140075.5,-205277.6,-110444.6,-8946.375,-375000,-375000,-153472.8,-124379.7,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.452 21/01/2026]',-140072.2,-205348,-110456,-8996.801,-375000,-375000,-153490,-124394,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.456 21/01/2026]',-139971.1,-205531.1,-110523.7,-9034.262,-375000,-375000,-153471.5,-124354.5,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.460 21/01/2026]',-139940,-205476.2,-110521.3,-8975.388,-375000,-375000,-153442.1,-124319,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.464 21/01/2026]',-140058.9,-205292,-110446.3,-8936.183,-375000,-375000,-153464.5,-124361.8,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.468 21/01/2026]',-140089.9,-205325.7,-110450.4,-8998.32,-375000,-375000,-153499.2,-124409,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.472 21/01/2026]',-139988.5,-205521.9,-110516.5,-9049.64,-375000,-375000,-153496.1,-124380.4,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.476 21/01/2026]',-139958.3,-205519.2,-110547.9,-9014.771,-375000,-375000,-153463.4,-124347.6,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.480 21/01/2026]',-140046.1,-205309.1,-110472,-8939.401,-375000,-375000,-153457.3,-124356.6,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.484 21/01/2026]',-140090.8,-205283.5,-110439,-8976.326,-375000,-375000,-153496.3,-124396.9,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.488 21/01/2026]',-140005.4,-205483.9,-110505.5,-9056.301,-375000,-375000,-153515.8,-124394.8,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.492 21/01/2026]',-139962.6,-205540.9,-110555.5,-9026.617,-375000,-375000,-153466.8,-124337.5,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.496 21/01/2026]',-140043,-205348.9,-110476,-8944.006,-375000,-375000,-153448,-124344.7,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.500 21/01/2026]',-140112.8,-205282.9,-110433.2,-8966.402,-375000,-375000,-153486.6,-124395.5,0.03,0.00,0.88,-4,0,-2,19,0
'[12:10:00.504 21/01/2026]',-140045.6,-205463.8,-110498,-9050.579,-375000,-375000,-153508.7,-124400.4,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.508 21/01/2026]',-139961.8,-205560.8,-110554.2,-9045.393,-375000,-375000,-153474.8,-124352.2,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.512 21/01/2026]',-140010.1,-205383.1,-110488.7,-8964.569,-375000,-375000,-153456.1,-124355.3,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.516 21/01/2026]',-140079.4,-205268.7,-110429.1,-8971.722,-375000,-375000,-153491.8,-124411.9,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.520 21/01/2026]',-140043,-205430.9,-110465.8,-9045.885,-375000,-375000,-153514.6,-124411.2,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.524 21/01/2026]',-139943,-205567.8,-110533.8,-9049.372,-375000,-375000,-153472.4,-124353.1,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.528 21/01/2026]',-139974.3,-205412.1,-110503.8,-8970.022,-375000,-375000,-153440.4,-124326.5,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.532 21/01/2026]',-140101.3,-205265.3,-110436.1,-8951.739,-375000,-375000,-153469.6,-124375.8,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.536 21/01/2026]',-140083.6,-205387.4,-110457.8,-9014.682,-375000,-375000,-153496.6,-124397.2,0.03,0.02,0.88,-4,0,-2,19,0
'[12:10:00.540 21/01/2026]',-139976.9,-205545.3,-110518,-9048.701,-375000,-375000,-153469.3,-124354.5,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.544 21/01/2026]',-139979.2,-205437.4,-110492,-8977.354,-375000,-375000,-153439.9,-124328.8,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.548 21/01/2026]',-140083.3,-205268,-110442.6,-8948.252,-375000,-375000,-153470.3,-124381.6,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.552 21/01/2026]',-140064.3,-205346.6,-110445,-9000.153,-375000,-375000,-153494.2,-124399.6,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.556 21/01/2026]',-139959.3,-205536.3,-110511,-9043.604,-375000,-375000,-153475.3,-124356.1,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.560 21/01/2026]',-139954.4,-205474.3,-110511.2,-8986.295,-375000,-375000,-153443,-124325.1,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.564 21/01/2026]',-140060,-205274.4,-110425.8,-8924.246,-375000,-375000,-153458,-124361.6,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.568 21/01/2026]',-140091.7,-205300.5,-110420.4,-8977.891,-375000,-375000,-153488.8,-124405.1,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.572 21/01/2026]',-139982.4,-205476.2,-110503.8,-9033.993,-375000,-375000,-153480.4,-124370.1,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.576 21/01/2026]',-139940.4,-205461.6,-110526.3,-8993.761,-375000,-375000,-153453.9,-124333.2,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.580 21/01/2026]',-140041.3,-205260.9,-110452.1,-8930.371,-375000,-375000,-153461.3,-124362,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.584 21/01/2026]',-140083.3,-205234.6,-110427.4,-8968.414,-375000,-375000,-153487.9,-124395.7,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.588 21/01/2026]',-139993.5,-205416.4,-110482.1,-9029.031,-375000,-375000,-153480.5,-124375.4,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.592 21/01/2026]',-139936.2,-205452.4,-110520.6,-9004.132,-375000,-375000,-153449.3,-124335.6,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.596 21/01/2026]',-140018.7,-205270.9,-110458.6,-8931.667,-375000,-375000,-153445.3,-124343.7,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.600 21/01/2026]',-140065.2,-205207,-110424.2,-8939.848,-375000,-375000,-153469,-124382.6,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.604 21/01/2026]',-140029.5,-205393.2,-110489.7,-9027.422,-375000,-375000,-153500.5,-124398,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.608 21/01/2026]',-139959.3,-205463.1,-110524.4,-9022.505,-375000,-375000,-153464.3,-124338.8,0.03,0.00,0.88,-4,0,-2,21,0
'[12:10:00.612 21/01/2026]',-140016.2,-205285.6,-110468.2,-8939.133,-375000,-375000,-153427.8,-124317.5,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.616 21/01/2026]',-140097,-205210,-110424.6,-8938.954,-375000,-375000,-153459.8,-124366.9,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.620 21/01/2026]',-140043.1,-205367.8,-110468.4,-9020.314,-375000,-375000,-153486.8,-124384.8,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.624 21/01/2026]',-139942.3,-205467.8,-110521.1,-9024.472,-375000,-375000,-153449.6,-124329.7,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.628 21/01/2026]',-139996.2,-205332.9,-110471.4,-8933.857,-375000,-375000,-153425.3,-124322,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.632 21/01/2026]',-140082.9,-205215.1,-110412.7,-8912.132,-375000,-375000,-153454,-124375.7,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.636 21/01/2026]',-140039.3,-205319.9,-110440.8,-8985.267,-375000,-375000,-153472.3,-124379.4,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.640 21/01/2026]',-139934.3,-205454,-110500,-9022.595,-375000,-375000,-153439.6,-124324.4,0.02,0.00,0.88,-4,0,-2,21,0
'[12:10:00.644 21/01/2026]',-139965.8,-205366.1,-110497,-8959.607,-375000,-375000,-153427.6,-124316.2,0.02,0.00,0.88,-4,0,-2,21,0
