'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[10:48:00.172 21/01/2026]',-100103.2,-181942.3,-123589.5,-5564.779,-375000,-375000,-146213,-117459.8,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.176 21/01/2026]',-100081.9,-181877.8,-123617,-5629.108,-375000,-375000,-146345.7,-117489.4,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.180 21/01/2026]',-100196.1,-182125.3,-123644,-5695.269,-375000,-375000,-146226.4,-117380.6,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.184 21/01/2026]',-100191.7,-182158.2,-123607.9,-5625.844,-375000,-375000,-146145.7,-117361.3,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.188 21/01/2026]',-100108.7,-181973.1,-123586.9,-5569.25,-375000,-375000,-146186.7,-117440.8,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.192 21/01/2026]',-100069.5,-181844.4,-123609.1,-5606.711,-375000,-375000,-146330,-117490.9,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.196 21/01/2026]',-100174.8,-182079.5,-123632,-5689.234,-375000,-375000,-146239.7,-117386.6,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.200 21/01/2026]',-100206.6,-182172.4,-123600.8,-5633.846,-375000,-375000,-146140.9,-117346.3,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.204 21/01/2026]',-100125.4,-182004.5,-123573.9,-5562.634,-375000,-375000,-146149.3,-117408.8,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.208 21/01/2026]',-100052.9,-181836.8,-123600.7,-5585.522,-375000,-375000,-146307.7,-117488.7,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.212 21/01/2026]',-100141.8,-182035.6,-123639.4,-5688.116,-375000,-375000,-146270.3,-117410.1,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.216 21/01/2026]',-100208.5,-182173.5,-123601.4,-5641.491,-375000,-375000,-146147.2,-117344.5,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.220 21/01/2026]',-100136.2,-182030.5,-123567.8,-5561.024,-375000,-375000,-146132.8,-117389,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.224 21/01/2026]',-100045.9,-181845.8,-123593.3,-5567.774,-375000,-375000,-146285.1,-117482.2,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.228 21/01/2026]',-100125.7,-181998.6,-123645.7,-5684.316,-375000,-375000,-146295.7,-117434.1,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.232 21/01/2026]',-100221.4,-182187.5,-123636.8,-5671.844,-375000,-375000,-146151.4,-117350.1,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.236 21/01/2026]',-100144,-182069.6,-123574,-5578.727,-375000,-375000,-146109.5,-117374.6,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.240 21/01/2026]',-100049,-181860.5,-123577.9,-5556.509,-375000,-375000,-146231.9,-117466.3,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.244 21/01/2026]',-100088.4,-181935.3,-123621.6,-5656.109,-375000,-375000,-146287.6,-117434.3,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.248 21/01/2026]',-100187.3,-182157.1,-123618.4,-5667.598,-375000,-375000,-146146.9,-117340.6,0.05,0.00,0.88,-4,0,-2,27,0
'[10:48:00.252 21/01/2026]',-100180.3,-182115.7,-123602.2,-5607.248,-375000,-375000,-146123.5,-117386.2,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.256 21/01/2026]',-100084.4,-181910.6,-123587.5,-5568.267,-375000,-375000,-146224.9,-117482.8,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.260 21/01/2026]',-100087,-181900.2,-123617.3,-5638.898,-375000,-375000,-146307.1,-117459.6,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.264 21/01/2026]',-100194.3,-182150.7,-123628.4,-5684.361,-375000,-375000,-146165.2,-117353.5,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.268 21/01/2026]',-100159.9,-182119.9,-123583.1,-5599.693,-375000,-375000,-146091.3,-117344.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.272 21/01/2026]',-100068.9,-181913.5,-123584,-5549.357,-375000,-375000,-146161.7,-117427.4,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.276 21/01/2026]',-100036,-181852.4,-123621.9,-5617.396,-375000,-375000,-146305.8,-117467.9,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.280 21/01/2026]',-100133.7,-182105.2,-123629,-5678.058,-375000,-375000,-146177.2,-117361.9,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.284 21/01/2026]',-100174.4,-182145.8,-123580.3,-5613.685,-375000,-375000,-146102.8,-117344.7,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.288 21/01/2026]',-100100.4,-181961.3,-123551.8,-5550.43,-375000,-375000,-146144.6,-117422.6,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.292 21/01/2026]',-100071.5,-181850.5,-123591,-5596.295,-375000,-375000,-146305.7,-117490.7,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.296 21/01/2026]',-100165.4,-182080.8,-123617.4,-5678.639,-375000,-375000,-146217.6,-117395.3,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.300 21/01/2026]',-100184.7,-182170.4,-123590.7,-5629.689,-375000,-375000,-146114.3,-117354.3,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.304 21/01/2026]',-100106,-182007,-123567,-5561.203,-375000,-375000,-146131.5,-117422.6,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.308 21/01/2026]',-100046.6,-181838,-123594.2,-5578.414,-375000,-375000,-146283.4,-117486.4,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.312 21/01/2026]',-100140.9,-182033,-123628,-5683.422,-375000,-375000,-146243.6,-117407.5,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.316 21/01/2026]',-100186.8,-182169.8,-123606.3,-5646.944,-375000,-375000,-146123.5,-117354.3,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.320 21/01/2026]',-100122.7,-182026.4,-123573.3,-5568.981,-375000,-375000,-146118.8,-117402.3,0.05,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.324 21/01/2026]',-100051.7,-181841,-123596.2,-5572.379,-375000,-375000,-146272.6,-117499.5,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.328 21/01/2026]',-100111.9,-181970.3,-123628,-5672.783,-375000,-375000,-146269.7,-117429.9,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.332 21/01/2026]',-100189.1,-182157.2,-123602.4,-5653.695,-375000,-375000,-146127.8,-117350.2,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.336 21/01/2026]',-100138.3,-182080.9,-123573.2,-5580.917,-375000,-375000,-146121.7,-117403.5,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.340 21/01/2026]',-100043.5,-181859.6,-123573.2,-5547.658,-375000,-375000,-146231.7,-117477.1,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.344 21/01/2026]',-100074.1,-181931.2,-123621.3,-5646.811,-375000,-375000,-146282.2,-117444.7,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.348 21/01/2026]',-100170.7,-182152.5,-123620.6,-5657.763,-375000,-375000,-146134.9,-117355.9,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.352 21/01/2026]',-100132,-182089.7,-123577,-5582.259,-375000,-375000,-146094.7,-117375.8,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.356 21/01/2026]',-100038.2,-181885.6,-123570.6,-5544.976,-375000,-375000,-146196.9,-117461.5,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.360 21/01/2026]',-100069.7,-181895.2,-123621.6,-5636.484,-375000,-375000,-146310.3,-117478.2,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.364 21/01/2026]',-100191.8,-182134.6,-123618,-5673.141,-375000,-375000,-146167,-117375.8,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.368 21/01/2026]',-100161.5,-182113.6,-123568.9,-5592.987,-375000,-375000,-146102.8,-117372.3,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.372 21/01/2026]',-100062.6,-181911.4,-123572.6,-5546.898,-375000,-375000,-146182.2,-117468.7,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.376 21/01/2026]',-100040.4,-181859.7,-123610.6,-5623.788,-375000,-375000,-146344.1,-117523.8,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.380 21/01/2026]',-100162.3,-182112.4,-123613.6,-5677.879,-375000,-375000,-146200.7,-117405.3,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.384 21/01/2026]',-100183.3,-182146.1,-123580.2,-5600.989,-375000,-375000,-146091.1,-117358.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.388 21/01/2026]',-100098.6,-181953.3,-123582.7,-5552.888,-375000,-375000,-146146.6,-117442.7,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.392 21/01/2026]',-100078,-181838.9,-123623.2,-5602.554,-375000,-375000,-146306,-117498.7,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.396 21/01/2026]',-100168.1,-182064.4,-123651.1,-5687.982,-375000,-375000,-146206,-117395.6,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.400 21/01/2026]',-100230.5,-182150.6,-123635.5,-5640.462,-375000,-375000,-146106.9,-117351.5,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.404 21/01/2026]',-100190.5,-182002.1,-123625.9,-5587.131,-375000,-375000,-146134.5,-117427,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.408 21/01/2026]',-100150,-181835.5,-123638,-5602.062,-375000,-375000,-146288.8,-117498.5,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.412 21/01/2026]',-100236.5,-182011.1,-123664.8,-5705.148,-375000,-375000,-146242.8,-117413.2,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.416 21/01/2026]',-100280.1,-182143,-123647.5,-5663.619,-375000,-375000,-146114,-117346.5,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.420 21/01/2026]',-100187.3,-182011.6,-123628.9,-5583.913,-375000,-375000,-146096.2,-117387,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.424 21/01/2026]',-100108,-181813.7,-123644.2,-5583.734,-375000,-375000,-146252.3,-117479.6,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.428 21/01/2026]',-100241.4,-181948.4,-123659.2,-5679.399,-375000,-375000,-146253.1,-117419.7,0.05,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.432 21/01/2026]',-100323.4,-182137.4,-123644.4,-5665.943,-375000,-375000,-146113,-117343.4,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.436 21/01/2026]',-100250.9,-182033.1,-123611.7,-5587.086,-375000,-375000,-146086.1,-117378.8,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.440 21/01/2026]',-100128.8,-181829.3,-123623.7,-5561.159,-375000,-375000,-146216.8,-117470.1,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.444 21/01/2026]',-100174.6,-181905.7,-123681.1,-5664.781,-375000,-375000,-146277.8,-117445.3,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.448 21/01/2026]',-100289,-182125.1,-123673.4,-5684.585,-375000,-375000,-146134,-117352.5,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.452 21/01/2026]',-100225.5,-182049.7,-123631.1,-5601.526,-375000,-375000,-146091.8,-117371.3,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.456 21/01/2026]',-100112.6,-181839.1,-123635.7,-5561.516,-375000,-375000,-146187.8,-117457.1,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.460 21/01/2026]',-100150.3,-181836.7,-123654.9,-5645.112,-375000,-375000,-146293.3,-117460.1,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.464 21/01/2026]',-100274.3,-182076.3,-123645.2,-5678.818,-375000,-375000,-146154.6,-117364.1,0.03,0.00,0.86,-4,0,-2,27,0
'[10:48:00.468 21/01/2026]',-100263.3,-182075.3,-123616.8,-5604.61,-375000,-375000,-146098.6,-117370.9,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.472 21/01/2026]',-100156.8,-181870,-123598.3,-5540.237,-375000,-375000,-146158.6,-117442.2,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.476 21/01/2026]',-100126.3,-181807.2,-123635.1,-5602.062,-375000,-375000,-146292.2,-117474.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.480 21/01/2026]',-100237.7,-182059.8,-123659.1,-5675.6,-375000,-375000,-146172.9,-117374.3,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.484 21/01/2026]',-100241.9,-182087,-123619.9,-5604.074,-375000,-375000,-146089.3,-117351.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.488 21/01/2026]',-100140.2,-181900.2,-123602.3,-5543.188,-375000,-375000,-146134,-117430.2,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.492 21/01/2026]',-100099.2,-181760.7,-123629.3,-5588.651,-375000,-375000,-146294.4,-117488.3,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.496 21/01/2026]',-100195.4,-181987,-123649.1,-5669.788,-375000,-375000,-146208,-117389.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.500 21/01/2026]',-100225.6,-182092.2,-123619.5,-5614.49,-375000,-375000,-146107.6,-117357.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.504 21/01/2026]',-100155.4,-181926.3,-123588.3,-5541.042,-375000,-375000,-146113.4,-117418,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.508 21/01/2026]',-100099.6,-181771.1,-123623.1,-5565.763,-375000,-375000,-146277.7,-117501,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.512 21/01/2026]',-100175.3,-181959.1,-123655,-5666.212,-375000,-375000,-146224.8,-117414.2,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.516 21/01/2026]',-100208.1,-182081.1,-123626.6,-5625.576,-375000,-375000,-146087.5,-117343.5,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.520 21/01/2026]',-100171.7,-181941.3,-123589.5,-5544.574,-375000,-375000,-146077.2,-117391.9,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.524 21/01/2026]',-100092.2,-181760.7,-123611.1,-5542.293,-375000,-375000,-146226.5,-117482.7,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.528 21/01/2026]',-100163.3,-181911.5,-123660.4,-5654.678,-375000,-375000,-146239.2,-117430.8,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.532 21/01/2026]',-100245.4,-182087.2,-123625.7,-5630.494,-375000,-375000,-146090.1,-117337.3,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.536 21/01/2026]',-100188.6,-181963.2,-123589.7,-5551.547,-375000,-375000,-146058.9,-117364.6,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.540 21/01/2026]',-100092.7,-181765.9,-123607.4,-5535.767,-375000,-375000,-146188.8,-117459.8,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.544 21/01/2026]',-100108.1,-181849.4,-123666.3,-5638.987,-375000,-375000,-146251,-117434.4,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.548 21/01/2026]',-100199.6,-182071.7,-123669.2,-5656.064,-375000,-375000,-146112.2,-117347.2,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.552 21/01/2026]',-100163.8,-182006.8,-123613.9,-5571.44,-375000,-375000,-146074.1,-117376.6,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.556 21/01/2026]',-100098.4,-181801,-123591.8,-5527.765,-375000,-375000,-146167,-117455,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.560 21/01/2026]',-100130.6,-181809.3,-123627.9,-5613.596,-375000,-375000,-146260.6,-117445.1,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.564 21/01/2026]',-100248.6,-182081.3,-123651.9,-5667.285,-375000,-375000,-146134.2,-117355.9,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.568 21/01/2026]',-100200.9,-182059.2,-123617.8,-5582.169,-375000,-375000,-146068.6,-117352.8,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.572 21/01/2026]',-100109.1,-181840.5,-123569.6,-5507.961,-375000,-375000,-146124.3,-117423.7,0.03,-0.02,0.88,-4,0,-2,27,0
'[10:48:00.576 21/01/2026]',-100123,-181787.5,-123619.2,-5592.674,-375000,-375000,-146277.7,-117473.7,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.580 21/01/2026]',-100240.8,-182028.7,-123641.6,-5657.897,-375000,-375000,-146160.2,-117372.3,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.584 21/01/2026]',-100235.4,-182077.9,-123615.9,-5587.578,-375000,-375000,-146079.4,-117357.9,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.588 21/01/2026]',-100124.9,-181897,-123616.8,-5535.454,-375000,-375000,-146129.6,-117446.8,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.592 21/01/2026]',-100039.7,-181738.6,-123639.1,-5566.523,-375000,-375000,-146264.8,-117473.6,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.596 21/01/2026]',-100169.4,-181965.6,-123664.3,-5669.564,-375000,-375000,-146183,-117385,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.600 21/01/2026]',-100226,-182056.1,-123611.7,-5606.89,-375000,-375000,-146089.9,-117356.1,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.604 21/01/2026]',-100151.6,-181891.7,-123578.1,-5521.819,-375000,-375000,-146109.3,-117419.9,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.608 21/01/2026]',-100086.8,-181735.9,-123597.3,-5538.583,-375000,-375000,-146269.2,-117499.5,0.03,0.00,0.88,-4,0,-2,27,0
'[10:48:00.612 21/01/2026]',-100204.4,-181978.2,-123639.3,-5649.582,-375000,-375000,-146222.7,-117413.7,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.616 21/01/2026]',-100270,-182136.6,-123636.1,-5627.23,-375000,-375000,-146104.9,-117359.3,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.620 21/01/2026]',-100191.1,-182009.3,-123631.6,-5575.374,-375000,-375000,-146111.2,-117425.1,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.624 21/01/2026]',-100098.9,-181819.2,-123646.3,-5580.962,-375000,-375000,-146255.3,-117510.6,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.628 21/01/2026]',-100200.7,-181972.3,-123672.2,-5694.822,-375000,-375000,-146261.7,-117451.3,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.632 21/01/2026]',-100297.1,-182209.9,-123674.3,-5684.093,-375000,-375000,-146136.8,-117381.3,0.03,-0.02,0.86,-4,0,-2,27,0
'[10:48:00.636 21/01/2026]',-100192.7,-182118.3,-123647.6,-5606.622,-375000,-375000,-146098.4,-117406.7,0.03,-0.02,0.86,-4,0,-2,27,0
