'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:15:00.148 21/01/2026]',-0.154589,-1.081994,-0.9174587,-1.683472,4.610755E-10,4.610755E-10,-1.923352,-2.007236
'[17:15:00.156 21/01/2026]',4.326033,26.96047,3.819093,8.920186,4.610755E-10,4.610755E-10,7.300432,8.560612
'[17:15:00.164 21/01/2026]',4.326033,26.96047,3.819093,8.920186,4.610755E-10,4.610755E-10,7.300432,8.560612
'[17:15:00.172 21/01/2026]',4.326033,26.96047,3.819093,8.920186,4.610755E-10,4.610755E-10,7.300432,8.560612
'[17:15:00.180 21/01/2026]',4.326033,26.96047,3.819093,8.920186,4.610755E-10,4.610755E-10,7.300432,8.560612
'[17:15:00.188 21/01/2026]',4.326033,26.96047,3.819093,8.920186,4.610755E-10,4.610755E-10,7.300432,8.560612
'[17:15:00.196 21/01/2026]',-1.316439,-6.134325,0.2680187,0.1432645,4.610755E-10,4.610755E-10,-0.1487374,-1.272802
'[17:15:00.204 21/01/2026]',-2.498426,-13.39237,-1.624904,-4.825568,4.610755E-10,4.610755E-10,-2.190352,-3.619575
'[17:15:00.212 21/01/2026]',-0.3181539,9.452106,-0.3912665,1.720252,4.610755E-10,4.610755E-10,2.296165,3.145912
'[17:15:00.220 21/01/2026]',-0.3181539,9.452106,-0.3912665,1.720252,4.610755E-10,4.610755E-10,2.296165,3.145912
'[17:15:00.228 21/01/2026]',2.278987,4.050107,0.8270012,1.32862,4.610755E-10,4.610755E-10,-3.902551,-1.026623
'[17:15:00.236 21/01/2026]',2.278987,4.050107,0.8270012,1.32862,4.610755E-10,4.610755E-10,-3.902551,-1.026623
'[17:15:00.244 21/01/2026]',2.278987,4.050107,0.8270012,1.32862,4.610755E-10,4.610755E-10,-3.902551,-1.026623
'[17:15:00.252 21/01/2026]',0.5648799,-3.667096,1.249114,1.303608,4.610755E-10,4.610755E-10,1.730998,-1.527215
'[17:15:00.260 21/01/2026]',0.5648799,-3.667096,1.249114,1.303608,4.610755E-10,4.610755E-10,1.730998,-1.527215
'[17:15:00.268 21/01/2026]',0.5648799,-3.667096,1.249114,1.303608,4.610755E-10,4.610755E-10,1.730998,-1.527215
'[17:15:00.276 21/01/2026]',5.743274,0.6167858,2.948214,1.505885,4.610755E-10,4.610755E-10,3.413686,2.631436
'[17:15:00.284 21/01/2026]',-10.55608,5.925502,-3.754246,-1.84044,4.610755E-10,4.610755E-10,-1.063694,2.320657
'[17:15:00.292 21/01/2026]',-10.55608,5.925502,-3.754246,-1.84044,4.610755E-10,4.610755E-10,-1.063694,2.320657
'[17:15:00.300 21/01/2026]',-10.55608,5.925502,-3.754246,-1.84044,4.610755E-10,4.610755E-10,-1.063694,2.320657
'[17:15:00.308 21/01/2026]',2.930435,2.360738,3.043967,4.419905,4.610755E-10,4.610755E-10,-2.272001,-3.314478
'[17:15:00.316 21/01/2026]',2.930435,2.360738,3.043967,4.419905,4.610755E-10,4.610755E-10,-2.272001,-3.314478
'[17:15:00.324 21/01/2026]',5.629231,-5.051589,-0.7503139,-2.917355,4.610755E-10,4.610755E-10,2.898259,1.098702
'[17:15:00.332 21/01/2026]',5.629231,-5.051589,-0.7503139,-2.917355,4.610755E-10,4.610755E-10,2.898259,1.098702
'[17:15:00.340 21/01/2026]',-6.560315,0.6723021,-2.271762,-2.416082,4.610755E-10,4.610755E-10,-0.1184079,2.564425
'[17:15:00.348 21/01/2026]',-6.560315,0.6723021,-2.271762,-2.416082,4.610755E-10,4.610755E-10,-0.1184079,2.564425
'[17:15:00.356 21/01/2026]',-6.560315,0.6723021,-2.271762,-2.416082,4.610755E-10,4.610755E-10,-0.1184079,2.564425
'[17:15:00.364 21/01/2026]',-6.560315,0.6723021,-2.271762,-2.416082,4.610755E-10,4.610755E-10,-0.1184079,2.564425
'[17:15:00.372 21/01/2026]',-6.560315,0.6723021,-2.271762,-2.416082,4.610755E-10,4.610755E-10,-0.1184079,2.564425
'[17:15:00.380 21/01/2026]',4.748598,6.514328,6.264823,8.121908,4.610755E-10,4.610755E-10,1.652111,0.1278208
'[17:15:00.388 21/01/2026]',-1.83735,-4.406141,-3.55873,-5.27734,4.610755E-10,4.610755E-10,-4.37176,-4.307889
'[17:15:00.396 21/01/2026]',-0.8837266,0.02761873,-1.637226,0.3986267,4.610755E-10,4.610755E-10,3.746308,3.69307
'[17:15:00.404 21/01/2026]',1.286857,7.975244,6.224581,7.287795,4.610755E-10,4.610755E-10,4.554198,3.959124
'[17:15:00.412 21/01/2026]',3.597921,-6.536912,-0.9849806,-5.258269,4.610755E-10,4.610755E-10,-4.806363,-3.819226
'[17:15:00.420 21/01/2026]',-2.785275,2.687203,-3.349817,0.6472352,4.610755E-10,4.610755E-10,-0.8404594,-0.9154031
'[17:15:00.428 21/01/2026]',2.155856,2.116933,3.612809,2.006804,4.610755E-10,4.610755E-10,4.575033,3.282284
'[17:15:00.436 21/01/2026]',-2.644471,-4.769768,-0.4743013,-0.110078,4.610755E-10,4.610755E-10,-1.080566,0.3180146
'[17:15:00.444 21/01/2026]',1.778098,3.5413,-0.09834683,3.952025,4.610755E-10,4.610755E-10,-0.208751,-1.901066
'[17:15:00.452 21/01/2026]',-20.8148,-21.47743,-8.558768,-14.74338,4.610755E-10,4.610755E-10,-3.79742,-0.806998
'[17:15:00.460 21/01/2026]',-15.80705,1.804747,-5.642369,-1.747071,4.610755E-10,4.610755E-10,3.415064,3.357367
'[17:15:00.468 21/01/2026]',54.76272,48.80366,20.99531,25.18165,4.610755E-10,4.610755E-10,2.628691,1.109108
'[17:15:00.476 21/01/2026]',17.90287,-12.30998,6.718505,-1.972116,4.610755E-10,4.610755E-10,-5.12981,-5.183857
'[17:15:00.484 21/01/2026]',-43.09641,-28.0484,-15.65687,-15.47394,4.610755E-10,4.610755E-10,2.484559,3.287933
'[17:15:00.492 21/01/2026]',-3.759774,5.488358,-2.779209,1.547658,4.610755E-10,4.610755E-10,-1.707722,-0.7536644
'[17:15:00.500 21/01/2026]',20.71544,18.99696,13.31923,12.79316,4.610755E-10,4.610755E-10,5.942157,1.032114
'[17:15:00.508 21/01/2026]',-4.832055,-13.3013,-6.105897,-7.289468,4.610755E-10,4.610755E-10,-1.513998,1.40123
'[17:15:00.516 21/01/2026]',-12.1847,-3.995438,-3.618983,-4.657202,4.610755E-10,4.610755E-10,-5.507393,-3.730749
'[17:15:00.524 21/01/2026]',0.7493811,2.945836,2.881241,4.341682,4.610755E-10,4.610755E-10,6.140631,-0.4524294
'[17:15:00.532 21/01/2026]',9.467242,0.5310544,0.9363288,0.3634678,4.610755E-10,4.610755E-10,-5.203779,3.594353
'[17:15:00.540 21/01/2026]',0.1690783,-1.606871,-2.153855,-3.721388,4.610755E-10,4.610755E-10,0.04871495,-1.241124
'[17:15:00.548 21/01/2026]',-9.610895,-2.030343,-0.2537126,2.613732,4.610755E-10,4.610755E-10,3.701489,-2.205695
'[17:15:00.556 21/01/2026]',5.044953,0.8433044,0.5314286,-1.221465,4.610755E-10,4.610755E-10,-3.495896,1.474432
'[17:15:00.564 21/01/2026]',3.050628,0.3231881,0.4193577,-1.057678,4.610755E-10,4.610755E-10,1.346514,1.510518
'[17:15:00.572 21/01/2026]',0.8019011,10.6996,4.300055,5.849452,4.610755E-10,4.610755E-10,2.333681,-0.5554342
'[17:15:00.580 21/01/2026]',-3.973228,-10.66909,-7.187963,-4.400746,4.610755E-10,4.610755E-10,-3.168636,0.3381872
'[17:15:00.588 21/01/2026]',5.157603,6.143075,7.274267,6.595299,4.610755E-10,4.610755E-10,5.958307,1.372134
'[17:15:00.596 21/01/2026]',-3.196365,-1.597808,-2.968469,-3.568113,4.610755E-10,4.610755E-10,-3.622383,0.4697763
'[17:15:00.604 21/01/2026]',-1.641694,-2.700271,-2.806156,-1.402763,4.610755E-10,4.610755E-10,1.16105,0.05738691
'[17:15:00.612 21/01/2026]',-7.248133,-23.88026,0.5066985,-3.775498,4.610755E-10,4.610755E-10,-1.798608,-4.537522
'[17:15:00.620 21/01/2026]',20.41048,47.61398,11.45413,17.76362,4.610755E-10,4.610755E-10,-0.8005763,5.825292
'[17:15:00.628 21/01/2026]',-5.570749,-11.99409,-7.446282,-5.784942,4.610755E-10,4.610755E-10,4.605785,2.124925
'[17:15:00.636 21/01/2026]',-9.64524,-19.02224,-1.388798,-7.580035,4.610755E-10,4.610755E-10,1.747755,-2.058348
'[17:15:00.644 21/01/2026]',2.959664,12.34149,3.16586,3.492487,4.610755E-10,4.610755E-10,-1.447112,2.523442
'[17:15:00.652 21/01/2026]',6.474605,3.535521,2.864804,10.83322,4.610755E-10,4.610755E-10,-2.04484,-3.027362
'[17:15:00.660 21/01/2026]',-3.928972,-4.901531,-3.304515,-13.16829,4.610755E-10,4.610755E-10,0.3058915,-0.2310737
'[17:15:00.668 21/01/2026]',-2.375449,0.2221574,-1.0596,2.010551,4.610755E-10,4.610755E-10,1.466418,3.371334
'[17:15:00.676 21/01/2026]',3.910887,5.642338,1.930473,5.412349,4.610755E-10,4.610755E-10,1.985459,0.1879109
'[17:15:00.684 21/01/2026]',-5.583628,-8.754179,-2.928367,-4.5866,4.610755E-10,4.610755E-10,-2.676203,-1.542203
'[17:15:00.692 21/01/2026]',8.958995,10.73516,7.863794,8.180194,4.610755E-10,4.610755E-10,2.000606,-0.7004551
'[17:15:00.700 21/01/2026]',-6.356422,-3.134124,-6.033835,-7.315837,4.610755E-10,4.610755E-10,-1.196676,2.222628
'[17:15:00.708 21/01/2026]',-6.356422,-3.134124,-6.033835,-7.315837,4.610755E-10,4.610755E-10,-1.196676,2.222628
'[17:15:00.716 21/01/2026]',-6.356422,-3.134124,-6.033835,-7.315837,4.610755E-10,4.610755E-10,-1.196676,2.222628
'[17:15:00.724 21/01/2026]',1.131265,-2.294533,-1.770462,1.631803,4.610755E-10,4.610755E-10,0.965372,-0.6424733
'[17:15:00.732 21/01/2026]',3.684272,-0.2028307,5.733222,3.422755,4.610755E-10,4.610755E-10,-0.1338878,0.2076626
'[17:15:00.740 21/01/2026]',0.2603438,10.28941,0.4207579,1.851795,4.610755E-10,4.610755E-10,2.896533,0.5963798
'[17:15:00.748 21/01/2026]',-5.561278,-14.29613,-5.742067,-9.281186,4.610755E-10,4.610755E-10,-7.118456,-2.10458
'[17:15:00.756 21/01/2026]',-5.561278,-14.29613,-5.742067,-9.281186,4.610755E-10,4.610755E-10,-7.118456,-2.10458
'[17:15:00.764 21/01/2026]',-5.561278,-14.29613,-5.742067,-9.281186,4.610755E-10,4.610755E-10,-7.118456,-2.10458
'[17:15:00.772 21/01/2026]',-5.561278,-14.29613,-5.742067,-9.281186,4.610755E-10,4.610755E-10,-7.118456,-2.10458
'[17:15:00.780 21/01/2026]',5.057937,6.832666,4.121089,8.335176,4.610755E-10,4.610755E-10,4.809757,4.119662
'[17:15:00.788 21/01/2026]',-0.5534837,4.13199,3.623559,3.103931,4.610755E-10,4.610755E-10,2.518949,0.1787115
'[17:15:00.796 21/01/2026]',-0.5534837,4.13199,3.623559,3.103931,4.610755E-10,4.610755E-10,2.518949,0.1787115
'[17:15:00.804 21/01/2026]',-0.5534837,4.13199,3.623559,3.103931,4.610755E-10,4.610755E-10,2.518949,0.1787115
'[17:15:00.812 21/01/2026]',-1.375846,-5.03882,-5.647388,-7.487525,4.610755E-10,4.610755E-10,-1.840209,-1.59603
'[17:15:00.820 21/01/2026]',-1.375846,-5.03882,-5.647388,-7.487525,4.610755E-10,4.610755E-10,-1.840209,-1.59603
'[17:15:00.828 21/01/2026]',2.649575,1.93424,3.626593,3.932249,4.610755E-10,4.610755E-10,-1.669331,0.8423649
'[17:15:00.836 21/01/2026]',2.649575,1.93424,3.626593,3.932249,4.610755E-10,4.610755E-10,-1.669331,0.8423649
'[17:15:00.844 21/01/2026]',2.649575,1.93424,3.626593,3.932249,4.610755E-10,4.610755E-10,-1.669331,0.8423649
'[17:15:00.852 21/01/2026]',0.2010529,4.186335,3.348656,4.980318,4.610755E-10,4.610755E-10,4.194301,1.491185
'[17:15:00.860 21/01/2026]',0.2010529,4.186335,3.348656,4.980318,4.610755E-10,4.610755E-10,4.194301,1.491185
'[17:15:00.868 21/01/2026]',1.055987,-2.014225,-0.76365,-0.7269892,4.610755E-10,4.610755E-10,0.7743466,2.334322
'[17:15:00.876 21/01/2026]',1.055987,-2.014225,-0.76365,-0.7269892,4.610755E-10,4.610755E-10,0.7743466,2.334322
'[17:15:00.884 21/01/2026]',1.055987,-2.014225,-0.76365,-0.7269892,4.610755E-10,4.610755E-10,0.7743466,2.334322
'[17:15:00.892 21/01/2026]',-3.415956,-1.319225,-2.448249,-4.108796,4.610755E-10,4.610755E-10,-4.273208,-4.087274
'[17:15:00.900 21/01/2026]',-2.239365,-2.193378,-3.880533,-0.9476579,4.610755E-10,4.610755E-10,-3.467614,-1.278026
'[17:15:00.908 21/01/2026]',-2.239365,-2.193378,-3.880533,-0.9476579,4.610755E-10,4.610755E-10,-3.467614,-1.278026
'[17:15:00.916 21/01/2026]',5.865072,7.729518,8.443238,3.036727,4.610755E-10,4.610755E-10,9.452094,7.504441
'[17:15:00.924 21/01/2026]',5.865072,7.729518,8.443238,3.036727,4.610755E-10,4.610755E-10,9.452094,7.504441
'[17:15:00.932 21/01/2026]',-5.770325,-12.23026,-8.547115,-1.741677,4.610755E-10,4.610755E-10,-7.225617,-8.315308
'[17:15:00.940 21/01/2026]',-5.770325,-12.23026,-8.547115,-1.741677,4.610755E-10,4.610755E-10,-7.225617,-8.315308
'[17:15:00.948 21/01/2026]',4.288898,5.213475,4.692054,5.628637,4.610755E-10,4.610755E-10,2.630702,0.9765193
'[17:15:00.956 21/01/2026]',4.288898,5.213475,4.692054,5.628637,4.610755E-10,4.610755E-10,2.630702,0.9765193
'[17:15:00.964 21/01/2026]',-2.181452,5.360017,0.8036575,-16.62364,4.610755E-10,4.610755E-10,6.301784,7.127191
'[17:15:00.972 21/01/2026]',-2.181452,5.360017,0.8036575,-16.62364,4.610755E-10,4.610755E-10,6.301784,7.127191
'[17:15:00.980 21/01/2026]',-2.181452,5.360017,0.8036575,-16.62364,4.610755E-10,4.610755E-10,6.301784,7.127191
'[17:15:00.988 21/01/2026]',-2.116772,-12.46141,0.7982252,51.90966,4.610755E-10,4.610755E-10,-6.429012,-6.768939
'[17:15:00.996 21/01/2026]',-2.116772,-12.46141,0.7982252,51.90966,4.610755E-10,4.610755E-10,-6.429012,-6.768939
'[17:15:01.004 21/01/2026]',2.077592,12.73919,-2.159204,-52.24208,4.610755E-10,4.610755E-10,-8.57481,1.554987
'[17:15:01.012 21/01/2026]',2.077592,12.73919,-2.159204,-52.24208,4.610755E-10,4.610755E-10,-8.57481,1.554987
'[17:15:01.020 21/01/2026]',2.077592,12.73919,-2.159204,-52.24208,4.610755E-10,4.610755E-10,-8.57481,1.554987
'[17:15:01.028 21/01/2026]',5.625847,3.562924,0.4157204,4.971735,4.610755E-10,4.610755E-10,13.5393,3.927852
'[17:15:01.036 21/01/2026]',-2.403222,-8.801922,5.640479,17.38547,4.610755E-10,4.610755E-10,-6.729713,-4.141715
'[17:15:01.044 21/01/2026]',-3.764052,2.865314,-8.404058,-6.982367,4.610755E-10,4.610755E-10,9.528908,2.114703
'[17:15:01.052 21/01/2026]',-2.163171,-6.067708,0.2760969,-5.37002,4.610755E-10,4.610755E-10,-10.20608,1.349635
'[17:15:01.060 21/01/2026]',11.09278,11.2686,10.4328,5.130875,4.610755E-10,4.610755E-10,1.476709,-1.913722
'[17:15:01.068 21/01/2026]',-8.446371,-4.599267,-7.517233,15.52918,4.610755E-10,4.610755E-10,6.769742,0.3046379
'[17:15:01.076 21/01/2026]',1.615836,-1.966697,0.8177779,-22.57127,4.610755E-10,4.610755E-10,-3.611665,1.894926
'[17:15:01.084 21/01/2026]',4.522707,3.188163,2.598155,9.025554,4.610755E-10,4.610755E-10,0.3121175,1.453006
'[17:15:01.092 21/01/2026]',-1.775386,1.009694,0.4949513,13.56806,4.610755E-10,4.610755E-10,2.310783,-1.818368
'[17:15:01.100 21/01/2026]',-6.573189,-8.153482,-8.159358,-25.26588,4.610755E-10,4.610755E-10,-9.97102,-6.88377
'[17:15:01.108 21/01/2026]',4.613568,10.65078,5.133143,14.45787,4.610755E-10,4.610755E-10,8.813861,6.934235
'[17:15:01.116 21/01/2026]',1.605048,-8.44306,0.8172469,-1.308292,4.610755E-10,4.610755E-10,-1.682062,-0.581256
'[17:15:01.124 21/01/2026]',1.221149,9.829366,5.473825,5.472157,4.610755E-10,4.610755E-10,3.055842,2.015807
'[17:15:01.132 21/01/2026]',-5.556707,-6.397574,-6.52146,-9.33042,4.610755E-10,4.610755E-10,-5.19149,-4.538156
'[17:15:01.140 21/01/2026]',4.169034,3.662341,-0.7597163,1.872011,4.610755E-10,4.610755E-10,1.108441,2.496259
'[17:15:01.148 21/01/2026]',6.151338,26.83179,10.71131,17.66574,4.610755E-10,4.610755E-10,12.92271,10.82351
'[17:15:01.156 21/01/2026]',-4.449792,-35.96921,-8.441671,-18.97938,4.610755E-10,4.610755E-10,-15.82894,-14.68103
'[17:15:01.164 21/01/2026]',-6.563531,-4.594903,-1.629732,-0.3468994,4.610755E-10,4.610755E-10,0.1988262,1.76598
'[17:15:01.172 21/01/2026]',9.04288,31.2509,6.360776,11.06351,4.610755E-10,4.610755E-10,9.91837,4.884731
'[17:15:01.180 21/01/2026]',-5.37439,-21.87268,-6.375706,-7.429737,4.610755E-10,4.610755E-10,-2.061205,2.135728
'[17:15:01.188 21/01/2026]',5.158205,10.86913,6.613586,6.504921,4.610755E-10,4.610755E-10,-3.067705,-3.086036
'[17:15:01.196 21/01/2026]',-2.954783,-6.469175,-3.651467,-5.884361,4.610755E-10,4.610755E-10,-1.21921,-3.085952
'[17:15:01.204 21/01/2026]',-3.853922,-4.666895,-1.960398,-0.001329428,4.610755E-10,4.610755E-10,2.675502,3.715286
'[17:15:01.212 21/01/2026]',9.513157,18.64755,6.136655,8.147121,4.610755E-10,4.610755E-10,2.315002,-0.3714668
'[17:15:01.220 21/01/2026]',3.386723,-1.127638,0.8798686,-1.025514,4.610755E-10,4.610755E-10,-3.946777,1.843208
'[17:15:01.228 21/01/2026]',-9.331133,-14.75402,-4.668335,-6.886523,4.610755E-10,4.610755E-10,1.951687,-1.625972
'[17:15:01.236 21/01/2026]',-3.660939,7.076877,0.8904896,3.451825,4.610755E-10,4.610755E-10,-0.719169,-0.9963395
'[17:15:01.244 21/01/2026]',7.901408,-3.738453,-2.015587,-2.863792,4.610755E-10,4.610755E-10,-3.880073,-2.083697
'[17:15:01.252 21/01/2026]',1.978003,7.995401,6.551926,3.464983,4.610755E-10,4.610755E-10,13.54521,9.410431
'[17:15:01.260 21/01/2026]',-7.776804,-2.463824,-3.038997,-7.654406,4.610755E-10,4.610755E-10,-10.83134,-6.248625
'[17:15:01.268 21/01/2026]',-15.26721,-28.78287,-14.24945,6.077174,4.610755E-10,4.610755E-10,-3.142567,-6.144053
'[17:15:01.276 21/01/2026]',23.73402,33.44659,18.93589,9.229813,4.610755E-10,4.610755E-10,10.11072,10.25901
'[17:15:01.284 21/01/2026]',7.401864,3.718624,7.214507,-9.483362,4.610755E-10,4.610755E-10,-10.14933,0.3943737
'[17:15:01.292 21/01/2026]',-16.09011,-18.3974,-19.75105,5.783446,4.610755E-10,4.610755E-10,5.61952,-5.009007
'[17:15:01.300 21/01/2026]',2.082737,10.83588,-1.166528,-3.655356,4.610755E-10,4.610755E-10,6.088164,-3.275276
'[17:15:01.308 21/01/2026]',-4.63212,-12.97086,11.76002,-7.314354,4.610755E-10,4.610755E-10,-10.0286,4.77772
'[17:15:01.316 21/01/2026]',9.822508,11.43142,5.189948,14.80454,4.610755E-10,4.610755E-10,1.688248,3.70982
'[17:15:01.324 21/01/2026]',2.154734,8.835989,-10.2471,-2.748672,4.610755E-10,4.610755E-10,7.554588,-2.526397
'[17:15:01.332 21/01/2026]',-9.533209,-18.61141,3.118776,-4.610407,4.610755E-10,4.610755E-10,-3.622199,-1.973506
'[17:15:01.340 21/01/2026]',6.287231,10.27229,3.534848,1.687656,4.610755E-10,4.610755E-10,-0.9197825,3.808388
'[17:15:01.348 21/01/2026]',2.828424,5.289234,-1.860238,4.530416,4.610755E-10,4.610755E-10,2.606637,1.332879
'[17:15:01.356 21/01/2026]',-4.886214,-7.566566,-1.664956,-2.814075,4.610755E-10,4.610755E-10,-3.000432,-3.064296
'[17:15:01.364 21/01/2026]',3.969893,17.38206,9.606779,8.580673,4.610755E-10,4.610755E-10,10.06941,8.936769
'[17:15:01.372 21/01/2026]',3.969893,17.38206,9.606779,8.580673,4.610755E-10,4.610755E-10,10.06941,8.936769
'[17:15:01.380 21/01/2026]',3.969893,17.38206,9.606779,8.580673,4.610755E-10,4.610755E-10,10.06941,8.936769
'[17:15:01.388 21/01/2026]',3.969893,17.38206,9.606779,8.580673,4.610755E-10,4.610755E-10,10.06941,8.936769
'[17:15:01.396 21/01/2026]',-0.06807089,-9.053748,-6.514795,-5.440802,4.610755E-10,4.610755E-10,-5.22616,-3.847938
'[17:15:01.404 21/01/2026]',-4.340584,-22.54335,-6.535861,-8.969487,4.610755E-10,4.610755E-10,-11.5511,-10.59885
'[17:15:01.412 21/01/2026]',2.864552,19.22132,8.801198,10.28883,4.610755E-10,4.610755E-10,9.992447,8.035222
'[17:15:01.420 21/01/2026]',-2.923257,-1.581396,-2.99351,-3.208905,4.610755E-10,4.610755E-10,2.964803,4.244911
'[17:15:01.428 21/01/2026]',-2.923257,-1.581396,-2.99351,-3.208905,4.610755E-10,4.610755E-10,2.964803,4.244911
'[17:15:01.436 21/01/2026]',0.3871606,-10.54439,-4.226574,-4.11704,4.610755E-10,4.610755E-10,-9.184958,-7.723102
'[17:15:01.444 21/01/2026]',0.3871606,-10.54439,-4.226574,-4.11704,4.610755E-10,4.610755E-10,-9.184958,-7.723102
'[17:15:01.452 21/01/2026]',0.3871606,-10.54439,-4.226574,-4.11704,4.610755E-10,4.610755E-10,-9.184958,-7.723102
'[17:15:01.460 21/01/2026]',2.562157,7.97987,5.379103,5.421085,4.610755E-10,4.610755E-10,4.33817,3.797011
'[17:15:01.468 21/01/2026]',2.562157,7.97987,5.379103,5.421085,4.610755E-10,4.610755E-10,4.33817,3.797011
'[17:15:01.476 21/01/2026]',2.562157,7.97987,5.379103,5.421085,4.610755E-10,4.610755E-10,4.33817,3.797011
'[17:15:01.484 21/01/2026]',-0.1560092,1.733076,-0.4018836,2.632684,4.610755E-10,4.610755E-10,4.888897,0.6555707
'[17:15:01.492 21/01/2026]',-5.65128,-21.39915,-6.308984,-11.17706,4.610755E-10,4.610755E-10,-5.701519,-4.543506
'[17:15:01.500 21/01/2026]',0.6164082,6.201777,3.499224,2.006927,4.610755E-10,4.610755E-10,-0.5417634,2.966508
'[17:15:01.508 21/01/2026]',0.6164082,6.201777,3.499224,2.006927,4.610755E-10,4.610755E-10,-0.5417634,2.966508
'[17:15:01.516 21/01/2026]',0.6164082,6.201777,3.499224,2.006927,4.610755E-10,4.610755E-10,-0.5417634,2.966508
'[17:15:01.524 21/01/2026]',14.27368,36.12843,8.830185,16.56817,4.610755E-10,4.610755E-10,5.069509,5.262796
'[17:15:01.532 21/01/2026]',14.27368,36.12843,8.830185,16.56817,4.610755E-10,4.610755E-10,5.069509,5.262796
'[17:15:01.540 21/01/2026]',14.27368,36.12843,8.830185,16.56817,4.610755E-10,4.610755E-10,5.069509,5.262796
'[17:15:01.548 21/01/2026]',14.27368,36.12843,8.830185,16.56817,4.610755E-10,4.610755E-10,5.069509,5.262796
'[17:15:01.556 21/01/2026]',14.27368,36.12843,8.830185,16.56817,4.610755E-10,4.610755E-10,5.069509,5.262796
'[17:15:01.564 21/01/2026]',-7.978226,-20.88936,-1.023811,-3.787705,4.610755E-10,4.610755E-10,-1.190782,-2.919274
'[17:15:01.572 21/01/2026]',-2.928074,-8.795117,-4.792073,-7.430581,4.610755E-10,4.610755E-10,1.385405,-2.422257
'[17:15:01.580 21/01/2026]',1.218716,9.866879,-1.84422,0.3065783,4.610755E-10,4.610755E-10,-2.653719,2.760331
'[17:15:01.588 21/01/2026]',4.166683,6.879822,7.890807,8.841344,4.610755E-10,4.610755E-10,2.232445,3.085166
'[17:15:01.596 21/01/2026]',4.166683,6.879822,7.890807,8.841344,4.610755E-10,4.610755E-10,2.232445,3.085166
'[17:15:01.604 21/01/2026]',-3.422918,-11.37197,-6.304651,-5.539357,4.610755E-10,4.610755E-10,-0.8042232,-5.175384
'[17:15:01.612 21/01/2026]',2.769768,6.15905,1.082504,1.037073,4.610755E-10,4.610755E-10,3.139337,2.665033
