'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[13:02:00.068 21/01/2026]',-131829.6,-213601.3,-121249.4,-36788.2,-375000,-375000,-177681.8,-148285.1,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.072 21/01/2026]',-131738.9,-213493.7,-121149.9,-36742.73,-375000,-375000,-177979.1,-148363.1,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.076 21/01/2026]',-131742.1,-213503.6,-121166.6,-36696.2,-375000,-375000,-177779.9,-148277.8,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.080 21/01/2026]',-131831.4,-213606.9,-121282.2,-36739.74,-375000,-375000,-177478.7,-148197.2,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.084 21/01/2026]',-131832,-213605.5,-121277.5,-36777.43,-375000,-375000,-177620.5,-148260,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.088 21/01/2026]',-131752.6,-213499.7,-121170.9,-36747.25,-375000,-375000,-177959.8,-148362.1,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.092 21/01/2026]',-131740.1,-213494.7,-121149.6,-36701.56,-375000,-375000,-177852.7,-148311.8,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.096 21/01/2026]',-131828.5,-213606.5,-121258.7,-36743.54,-375000,-375000,-177527.1,-148223.1,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.100 21/01/2026]',-131850,-213628.9,-121276,-36794.1,-375000,-375000,-177576.6,-148256.8,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.104 21/01/2026]',-131768.1,-213533.2,-121182.4,-36770.5,-375000,-375000,-177929.5,-148365.7,0.05,0.00,0.88,-4,0,-2,28,0
'[13:02:00.108 21/01/2026]',-131731.1,-213484.1,-121138.4,-36711.58,-375000,-375000,-177893.9,-148326,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.112 21/01/2026]',-131823.6,-213573.9,-121249.8,-36741.66,-375000,-375000,-177567.5,-148235.2,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.116 21/01/2026]',-131870.1,-213629.9,-121303.7,-36798.88,-375000,-375000,-177545.1,-148249.4,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.120 21/01/2026]',-131798.9,-213564.7,-121212.3,-36786.77,-375000,-375000,-177896.6,-148364.7,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.124 21/01/2026]',-131732.1,-213492.1,-121148,-36718.64,-375000,-375000,-177937.3,-148347.5,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.128 21/01/2026]',-131795.2,-213573,-121237.4,-36722.66,-375000,-375000,-177612.4,-148244.3,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.132 21/01/2026]',-131870.7,-213654.1,-121314.3,-36788.42,-375000,-375000,-177503.6,-148233.9,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.136 21/01/2026]',-131826.8,-213582.7,-121243.2,-36800.85,-375000,-375000,-177845.2,-148348.9,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.140 21/01/2026]',-131754.9,-213502.5,-121159.5,-36738.22,-375000,-375000,-177977.1,-148364,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.144 21/01/2026]',-131803.1,-213560.3,-121227.9,-36729.55,-375000,-375000,-177685.2,-148268.1,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.148 21/01/2026]',-131873.1,-213647.5,-121315.4,-36787.48,-375000,-375000,-177502.6,-148231.9,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.152 21/01/2026]',-131841,-213607.1,-121267.7,-36810.55,-375000,-375000,-177798.1,-148344.2,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.156 21/01/2026]',-131750.9,-213502.5,-121166.5,-36751.18,-375000,-375000,-178000.2,-148384.9,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.160 21/01/2026]',-131777.6,-213537.5,-121202.9,-36727.58,-375000,-375000,-177757.3,-148298.6,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.164 21/01/2026]',-131863.8,-213639,-121290.4,-36781.4,-375000,-375000,-177508.5,-148234.3,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.168 21/01/2026]',-131837.6,-213610.9,-121264.2,-36805.81,-375000,-375000,-177727.9,-148322.6,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.172 21/01/2026]',-131757.9,-213503.5,-121167.8,-36756.64,-375000,-375000,-177991.5,-148387.3,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.176 21/01/2026]',-131776.4,-213525.1,-121196.6,-36724.72,-375000,-375000,-177820.3,-148315.7,0.02,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.180 21/01/2026]',-131854.9,-213620.2,-121294.8,-36757.98,-375000,-375000,-177520,-148226.9,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.184 21/01/2026]',-131860.8,-213633.9,-121298,-36810.64,-375000,-375000,-177669,-148296.5,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.188 21/01/2026]',-131770,-213531.3,-121187.6,-36776.31,-375000,-375000,-177987.8,-148389.1,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.192 21/01/2026]',-131750.9,-213505.2,-121168.5,-36713.45,-375000,-375000,-177860.9,-148321.5,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.196 21/01/2026]',-131843.4,-213609.8,-121282.3,-36754.22,-375000,-375000,-177550.7,-148241.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.200 21/01/2026]',-131869.6,-213641,-121307.9,-36809.93,-375000,-375000,-177620.7,-148285.9,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.204 21/01/2026]',-131790.1,-213544,-121206.2,-36785.11,-375000,-375000,-177957.2,-148384.6,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.208 21/01/2026]',-131755.6,-213504,-121174,-36730,-375000,-375000,-177913.4,-148344.5,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.212 21/01/2026]',-131834.5,-213594.3,-121276.5,-36750.02,-375000,-375000,-177594.3,-148249.5,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.216 21/01/2026]',-131882,-213642.9,-121315.5,-36801.97,-375000,-375000,-177565.9,-148261.2,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.220 21/01/2026]',-131812.3,-213565.4,-121225.2,-36796.11,-375000,-375000,-177905.8,-148368.2,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.224 21/01/2026]',-131748.3,-213497.2,-121165.4,-36734.15,-375000,-375000,-177947.2,-148353.9,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.228 21/01/2026]',-131818,-213576.5,-121256.8,-36736.3,-375000,-375000,-177635.4,-148264,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.232 21/01/2026]',-131885.5,-213656.3,-121337.4,-36805.1,-375000,-375000,-177543.3,-148265.5,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.236 21/01/2026]',-131824.4,-213588.9,-121249.5,-36809.66,-375000,-375000,-177858.9,-148363.7,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.240 21/01/2026]',-131748,-213505.3,-121161.3,-36742.24,-375000,-375000,-177979.1,-148373.6,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.244 21/01/2026]',-131806,-213576,-121246.9,-36740.9,-375000,-375000,-177696,-148286.3,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.248 21/01/2026]',-131888.5,-213664.8,-121343.1,-36803.89,-375000,-375000,-177524.3,-148253.9,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.252 21/01/2026]',-131854.9,-213609.7,-121287,-36817.39,-375000,-375000,-177804.2,-148351.6,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.256 21/01/2026]',-131771,-213511.9,-121188,-36756.41,-375000,-375000,-177992.9,-148384.1,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.260 21/01/2026]',-131794.9,-213552.2,-121227.9,-36733.26,-375000,-375000,-177748.8,-148296.4,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.264 21/01/2026]',-131872.5,-213649.9,-121329.3,-36788.6,-375000,-375000,-177517.4,-148244.3,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.268 21/01/2026]',-131857.3,-213630,-121294.9,-36822.8,-375000,-375000,-177744.2,-148332.4,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.272 21/01/2026]',-131773.9,-213524.4,-121182.8,-36772.69,-375000,-375000,-177999.3,-148396.1,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.276 21/01/2026]',-131780.3,-213525.8,-121208.3,-36733.39,-375000,-375000,-177804.2,-148315.6,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.280 21/01/2026]',-131862.2,-213624.5,-121317.8,-36779.17,-375000,-375000,-177520.9,-148242,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.284 21/01/2026]',-131859.8,-213628.2,-121311.9,-36821.23,-375000,-375000,-177669.9,-148308.6,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.288 21/01/2026]',-131765.2,-213526.8,-121201.6,-36787.13,-375000,-375000,-177989.7,-148402.9,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.292 21/01/2026]',-131760,-213527.1,-121199.3,-36750.78,-375000,-375000,-177888.9,-148364.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.296 21/01/2026]',-131882.2,-213661.5,-121327.7,-36790.25,-375000,-375000,-177576.5,-148279.7,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.300 21/01/2026]',-131922,-213694.3,-121370.3,-36850.74,-375000,-375000,-177649,-148328.8,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.304 21/01/2026]',-131822.7,-213589.5,-121266.3,-36832.86,-375000,-375000,-177990.2,-148438.5,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.308 21/01/2026]',-131792.2,-213555.4,-121229.6,-36784,-375000,-375000,-177949,-148398.6,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.312 21/01/2026]',-131867.2,-213654.1,-121326.6,-36813.37,-375000,-375000,-177636.5,-148310.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.316 21/01/2026]',-131913.5,-213717,-121377.4,-36861.69,-375000,-375000,-177617.4,-148321.1,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.320 21/01/2026]',-131833.4,-213616.8,-121274.2,-36842.91,-375000,-375000,-177948.7,-148423.9,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.324 21/01/2026]',-131774.3,-213540.6,-121201.1,-36774.3,-375000,-375000,-177978.9,-148401.2,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.328 21/01/2026]',-131834.7,-213612.7,-121286.2,-36772.69,-375000,-375000,-177665.5,-148301.9,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.332 21/01/2026]',-131888,-213678.2,-121348.4,-36826.69,-375000,-375000,-177574.7,-148296,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.336 21/01/2026]',-131822,-213620.6,-121282.9,-36831.29,-375000,-375000,-177888.5,-148402.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.340 21/01/2026]',-131748.9,-213532.6,-121197.9,-36774.25,-375000,-375000,-178004.6,-148418.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.344 21/01/2026]',-131792.2,-213561.3,-121263.6,-36754,-375000,-375000,-177709.8,-148318.1,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.348 21/01/2026]',-131853,-213645.8,-121355.8,-36809.39,-375000,-375000,-177546.9,-148284.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.352 21/01/2026]',-131797.5,-213586,-121301.8,-36826.96,-375000,-375000,-177830.9,-148388.5,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.356 21/01/2026]',-131698.1,-213464.9,-121197.3,-36758.74,-375000,-375000,-178018.8,-148421,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.360 21/01/2026]',-131731.8,-213505.3,-121248.6,-36737.82,-375000,-375000,-177784.3,-148340.3,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.364 21/01/2026]',-131814.5,-213591.5,-121350.6,-36796.2,-375000,-375000,-177572.2,-148299.7,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.368 21/01/2026]',-131774.8,-213552,-121305.1,-36822.13,-375000,-375000,-177792,-148382.3,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.372 21/01/2026]',-131671.2,-213428.7,-121182.5,-36763.88,-375000,-375000,-178050.3,-148444.6,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.376 21/01/2026]',-131673.1,-213423.3,-121197.7,-36718.42,-375000,-375000,-177853.2,-148362.5,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.380 21/01/2026]',-131754,-213519.7,-121299.6,-36774.39,-375000,-375000,-177601,-148310.4,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.384 21/01/2026]',-131739.6,-213512.5,-121297.9,-36807.06,-375000,-375000,-177749.5,-148369.8,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.388 21/01/2026]',-131644.5,-213398.4,-121193.8,-36759.41,-375000,-375000,-178038.1,-148438,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.392 21/01/2026]',-131629.6,-213383.7,-121180.8,-36707.91,-375000,-375000,-177916.5,-148375.5,0.03,-0.02,0.88,-4,0,-2,28,0
'[13:02:00.396 21/01/2026]',-131718.7,-213479.3,-121282.2,-36747.7,-375000,-375000,-177623.9,-148305.1,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.400 21/01/2026]',-131743.2,-213502.2,-121287.3,-36803.98,-375000,-375000,-177711.2,-148362,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.404 21/01/2026]',-131647.8,-213408.2,-121196.2,-36770.32,-375000,-375000,-178031.5,-148451.7,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.408 21/01/2026]',-131618.3,-213366.1,-121180.7,-36714.35,-375000,-375000,-177982.1,-148411.2,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.412 21/01/2026]',-131700.9,-213458.3,-121281.7,-36742.78,-375000,-375000,-177672.4,-148326.3,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.416 21/01/2026]',-131737.2,-213497.4,-121309.3,-36797.63,-375000,-375000,-177674.1,-148348.8,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.420 21/01/2026]',-131668.7,-213409.6,-121219.4,-36786.86,-375000,-375000,-178003.4,-148456,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.424 21/01/2026]',-131624,-213352.9,-121166.9,-36732.9,-375000,-375000,-178036,-148445.3,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.428 21/01/2026]',-131692.2,-213435.3,-121260,-36745.51,-375000,-375000,-177738.2,-148360.2,0.03,-0.02,0.89,-4,0,-2,28,0
'[13:02:00.432 21/01/2026]',-131753.9,-213518,-121332.4,-36813.37,-375000,-375000,-177662,-148364.2,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.436 21/01/2026]',-131688.7,-213443.2,-121241.1,-36805.81,-375000,-375000,-177965.3,-148460.1,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.440 21/01/2026]',-131618.7,-213367.7,-121157.9,-36746.89,-375000,-375000,-178069.6,-148462.7,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.444 21/01/2026]',-131689,-213432.4,-121239.2,-36751.5,-375000,-375000,-177793.6,-148380.5,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.448 21/01/2026]',-131756.6,-213515.9,-121325.4,-36810.59,-375000,-375000,-177650.1,-148361.6,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.452 21/01/2026]',-131705.1,-213466.9,-121266.8,-36824.95,-375000,-375000,-177914.6,-148454.7,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.456 21/01/2026]',-131624.6,-213371.2,-121169.9,-36764.24,-375000,-375000,-178086.9,-148478.1,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.460 21/01/2026]',-131657.1,-213403.2,-121209.8,-36730.71,-375000,-375000,-177829,-148381.2,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.464 21/01/2026]',-131740.5,-213496.7,-121309.3,-36780.55,-375000,-375000,-177623.7,-148339.1,0.03,0.00,0.88,-4,0,-2,28,0
'[13:02:00.468 21/01/2026]',-131711.2,-213460,-121270.2,-36804.02,-375000,-375000,-177840.1,-148417,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.472 21/01/2026]',-131628.8,-213368.7,-121171.3,-36756.95,-375000,-375000,-178077.4,-148471.1,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.476 21/01/2026]',-131649.2,-213394.5,-121200.7,-36720.61,-375000,-375000,-177870.2,-148387,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.480 21/01/2026]',-131742.1,-213501.3,-121318.3,-36778.18,-375000,-375000,-177605.4,-148323.4,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.484 21/01/2026]',-131741.2,-213481,-121306.3,-36814.21,-375000,-375000,-177768.3,-148389.3,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.488 21/01/2026]',-131641.1,-213376.5,-121182.7,-36769.65,-375000,-375000,-178063.1,-148468.2,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.492 21/01/2026]',-131635.6,-213380,-121169.6,-36735.4,-375000,-375000,-177945.9,-148417.3,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.496 21/01/2026]',-131731,-213485.9,-121294.4,-36775.46,-375000,-375000,-177652.1,-148341.3,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.500 21/01/2026]',-131750.4,-213504.1,-121320.6,-36819.98,-375000,-375000,-177723.9,-148377.7,0.02,0.00,0.89,-4,0,-2,28,0
'[13:02:00.504 21/01/2026]',-131660,-213405,-121203.9,-36789.59,-375000,-375000,-178040.6,-148459.8,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.508 21/01/2026]',-131632,-213380.7,-121174.8,-36739.74,-375000,-375000,-177990.9,-148424.1,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.512 21/01/2026]',-131693.9,-213457,-121273.1,-36766.79,-375000,-375000,-177692.4,-148349,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.516 21/01/2026]',-131716.7,-213476.9,-121309.1,-36817.21,-375000,-375000,-177698.7,-148372,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.520 21/01/2026]',-131691.6,-213438,-121227.1,-36820.79,-375000,-375000,-178027.2,-148471.1,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.524 21/01/2026]',-131677.1,-213412.5,-121183.4,-36767.99,-375000,-375000,-178048.3,-148449.9,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.528 21/01/2026]',-131769.2,-213521.4,-121293,-36780.42,-375000,-375000,-177740.2,-148357.2,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.532 21/01/2026]',-131839.3,-213590.8,-121358.6,-36845.02,-375000,-375000,-177669.1,-148354.8,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.536 21/01/2026]',-131797.6,-213541.8,-121283.1,-36863.7,-375000,-375000,-178012.8,-148472.6,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.540 21/01/2026]',-131750.2,-213479.7,-121213.5,-36804.52,-375000,-375000,-178114.4,-148475.6,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.544 21/01/2026]',-131848.7,-213584.5,-121310.2,-36810.91,-375000,-375000,-177823.8,-148381.6,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.548 21/01/2026]',-131945,-213684.1,-121410.6,-36883.37,-375000,-375000,-177679.3,-148359.3,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.552 21/01/2026]',-131920.8,-213645.8,-121358.4,-36913.95,-375000,-375000,-177969.1,-148462.3,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.556 21/01/2026]',-131853.5,-213564.3,-121269.5,-36864.91,-375000,-375000,-178144.6,-148490.3,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.560 21/01/2026]',-131913.3,-213642.6,-121328.9,-36849.22,-375000,-375000,-177888,-148400.1,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.564 21/01/2026]',-132009.8,-213763.2,-121432.2,-36916.45,-375000,-375000,-177679,-148356.3,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.568 21/01/2026]',-132001.2,-213736.8,-121409,-36948.86,-375000,-375000,-177917.2,-148452.5,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.572 21/01/2026]',-131927.1,-213638,-121306,-36897.41,-375000,-375000,-178148.9,-148504.1,0.03,0.00,0.89,-4,0,-2,28,0
'[13:02:00.576 21/01/2026]',-131954.2,-213679.8,-121341.2,-36872.24,-375000,-375000,-177957.2,-148432.4,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.580 21/01/2026]',-132051.9,-213803.9,-121457.8,-36931.96,-375000,-375000,-177703.5,-148376,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.584 21/01/2026]',-132049.1,-213794.8,-121438.6,-36969.83,-375000,-375000,-177865,-148446.2,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.588 21/01/2026]',-131945.8,-213678.9,-121319,-36919.8,-375000,-375000,-178147.3,-148522,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.592 21/01/2026]',-131940.6,-213675.4,-121323.2,-36879.89,-375000,-375000,-178009.2,-148462.1,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.596 21/01/2026]',-132026.9,-213782.5,-121439.5,-36922.31,-375000,-375000,-177717.2,-148387.4,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.600 21/01/2026]',-132036.1,-213792.8,-121449.1,-36965.31,-375000,-375000,-177805.8,-148435.6,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.604 21/01/2026]',-131951.4,-213688.6,-121341,-36939.48,-375000,-375000,-178137.9,-148538.3,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.608 21/01/2026]',-131917.3,-213652.8,-121310,-36880.96,-375000,-375000,-178074.7,-148489.4,0.02,0.00,0.88,-4,0,-2,28,0
'[13:02:00.612 21/01/2026]',-131999.6,-213751.9,-121413.5,-36904.74,-375000,-375000,-177760.6,-148396.2,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.616 21/01/2026]',-132036,-213791.4,-121453.3,-36961.78,-375000,-375000,-177770,-148419.3,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.620 21/01/2026]',-131958.2,-213700.8,-121350.7,-36947.03,-375000,-375000,-178099.2,-148519.8,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.624 21/01/2026]',-131912.2,-213647.5,-121299.2,-36890.3,-375000,-375000,-178119.5,-148500.9,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.628 21/01/2026]',-131986,-213733.1,-121396.6,-36902.86,-375000,-375000,-177811.6,-148407.1,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.632 21/01/2026]',-132042.9,-213801.5,-121461.9,-36962.72,-375000,-375000,-177733.9,-148401.3,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.636 21/01/2026]',-131981,-213730.1,-121380.6,-36964.91,-375000,-375000,-178053.1,-148508.3,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.640 21/01/2026]',-131913.7,-213646.9,-121308.4,-36911.09,-375000,-375000,-178151.1,-148513.9,0.03,0.02,0.88,-4,0,-2,28,0
'[13:02:00.644 21/01/2026]',-131984.9,-213736.3,-121394.8,-36914.98,-375000,-375000,-177865,-148425.4,0.03,0.02,0.88,-4,0,-2,28,0
