'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[14:14:00.272 20/01/2026]',-110303.2,-162223.4,-90775.17,-103905.3,-375000,-375000,-192756.6,-123227.1,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.276 20/01/2026]',-110571.7,-162466.8,-91020.77,-104306.5,-375000,-375000,-192858.3,-123525.9,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.280 20/01/2026]',-110142.6,-161977,-90542.63,-104199.5,-375000,-375000,-194780.3,-123064.5,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.284 20/01/2026]',-109915.3,-161766.8,-90361.88,-103836.6,-375000,-375000,-194730.5,-122836.1,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.288 20/01/2026]',-110235,-162138.8,-90703.64,-103858,-375000,-375000,-193048.4,-123233.7,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.292 20/01/2026]',-110603.9,-162491.3,-91030.56,-104252.2,-375000,-375000,-192633.9,-123540.4,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.296 20/01/2026]',-110236.3,-162056.3,-90615.49,-104252.6,-375000,-375000,-194611.9,-123122.5,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.300 20/01/2026]',-109913.5,-161736.1,-90359.65,-103873.5,-375000,-375000,-194969.1,-122795.4,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.304 20/01/2026]',-110185.6,-162051.4,-90673.6,-103851,-375000,-375000,-193436.9,-123104.2,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.308 20/01/2026]',-110640.9,-162518.5,-91106.6,-104250.9,-375000,-375000,-192626.6,-123606.9,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.312 20/01/2026]',-110318.3,-162149.7,-90742.31,-104312.3,-375000,-375000,-194333,-123260.3,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.316 20/01/2026]',-109914.1,-161733.7,-90350.4,-103939.5,-375000,-375000,-195130.4,-122827.6,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.320 20/01/2026]',-110072.5,-161936.1,-90530.24,-103808.9,-375000,-375000,-193791.6,-122973.1,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.324 20/01/2026]',-110541.6,-162437.5,-90988.9,-104147.2,-375000,-375000,-192616.2,-123507.8,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.328 20/01/2026]',-110431.3,-162260.7,-90833.59,-104366.7,-375000,-375000,-194083.5,-123405.7,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.332 20/01/2026]',-109973.3,-161767.8,-90398.09,-104025.2,-375000,-375000,-195287.3,-122916.4,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.336 20/01/2026]',-110016.1,-161858.8,-90482.45,-103806.1,-375000,-375000,-194179.2,-122937.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.340 20/01/2026]',-110478.5,-162380.1,-90960.87,-104076.2,-375000,-375000,-192702.8,-123464,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.344 20/01/2026]',-110495.5,-162344.9,-90900.12,-104383.1,-375000,-375000,-193779.6,-123453,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.348 20/01/2026]',-109968.9,-161777.3,-90387.32,-104048.1,-375000,-375000,-195261.3,-122877.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.352 20/01/2026]',-109941.4,-161778,-90402.66,-103794.1,-375000,-375000,-194506.7,-122877.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.356 20/01/2026]',-110405.7,-162282.9,-90898.06,-103991.3,-375000,-375000,-192851.2,-123364.8,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.360 20/01/2026]',-110561.6,-162405.6,-90990.55,-104346.3,-375000,-375000,-193430.2,-123493.5,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.364 20/01/2026]',-110065.2,-161858,-90450.48,-104131.1,-375000,-375000,-195256,-122985.6,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.368 20/01/2026]',-109919.7,-161741.6,-90356.66,-103799.1,-375000,-375000,-194797.5,-122873.7,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.372 20/01/2026]',-110317.6,-162191.3,-90794.48,-103917.1,-375000,-375000,-193047.7,-123284.4,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.376 20/01/2026]',-110574.8,-162423.7,-91012.68,-104297.9,-375000,-375000,-193104.5,-123553.5,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.380 20/01/2026]',-110128.6,-161901.1,-90521.52,-104169.2,-375000,-375000,-195009.8,-123024.5,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.384 20/01/2026]',-109919.1,-161709.9,-90374.41,-103853.2,-375000,-375000,-195005.2,-122850.2,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.388 20/01/2026]',-110260.4,-162112.2,-90752.41,-103894.7,-375000,-375000,-193276.8,-123221.1,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.392 20/01/2026]',-110617.8,-162476.1,-91057.02,-104278.8,-375000,-375000,-192820.4,-123570.8,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.396 20/01/2026]',-110241.7,-162029.2,-90628.68,-104260.3,-375000,-375000,-194765.5,-123130.3,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.400 20/01/2026]',-109913.7,-161708.5,-90331.31,-103881.3,-375000,-375000,-195142.5,-122788.1,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.404 20/01/2026]',-110163.3,-162014.9,-90624.52,-103831.5,-375000,-375000,-193546.8,-123076.9,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.408 20/01/2026]',-110612.5,-162490.1,-91064.18,-104211.9,-375000,-375000,-192625,-123595.9,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.412 20/01/2026]',-110377.4,-162170.8,-90770.48,-104331.1,-375000,-375000,-194406.5,-123285.1,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.416 20/01/2026]',-109970.8,-161750,-90368.28,-103948.3,-375000,-375000,-195236.3,-122879.2,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.420 20/01/2026]',-110122.4,-161962.1,-90533.19,-103803,-375000,-375000,-193826.3,-123005.7,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.424 20/01/2026]',-110601.6,-162483.5,-91028.23,-104121.1,-375000,-375000,-192478.7,-123483,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.428 20/01/2026]',-110502.1,-162312.9,-90874.73,-104348,-375000,-375000,-193943.9,-123330.4,0.03,0.00,0.88,-4,0,-2,40,0
'[14:14:00.432 20/01/2026]',-110038.8,-161837.2,-90395.81,-103998.4,-375000,-375000,-195207.1,-122839.6,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.436 20/01/2026]',-110118.5,-161969,-90516.7,-103812.6,-375000,-375000,-194114.1,-122950.1,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.440 20/01/2026]',-110596.6,-162476.6,-91005.13,-104069.6,-375000,-375000,-192553.7,-123483.4,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.444 20/01/2026]',-110673.6,-162466.2,-90968.2,-104376.7,-375000,-375000,-193611.9,-123423.6,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.448 20/01/2026]',-110208.9,-161946.8,-90471.19,-104071.2,-375000,-375000,-195192.3,-122849.5,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.452 20/01/2026]',-110204.4,-161975.3,-90491.57,-103815.5,-375000,-375000,-194393.1,-122836.6,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.456 20/01/2026]',-110740.9,-162548.9,-91039.86,-104064.2,-375000,-375000,-192688.2,-123427.7,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.460 20/01/2026]',-110919.2,-162658.9,-91134.27,-104416.3,-375000,-375000,-193212.9,-123531.3,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.464 20/01/2026]',-110469.2,-162120.8,-90646.11,-104223.9,-375000,-375000,-195109.8,-123017,0.05,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.468 20/01/2026]',-110369.5,-162032.4,-90570.79,-103932.8,-375000,-375000,-194743,-122970.5,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.472 20/01/2026]',-110732.4,-162419,-90936.02,-103970.7,-375000,-375000,-192854.4,-123204.9,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.476 20/01/2026]',-111030.1,-162683.8,-91175.09,-104365.3,-375000,-375000,-192875.3,-123529.2,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.480 20/01/2026]',-110586.7,-162165.6,-90682.41,-104275.9,-375000,-375000,-194965.4,-123080.4,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.484 20/01/2026]',-110346.8,-161931.5,-90507.93,-103910.2,-375000,-375000,-194973.5,-122807.3,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.488 20/01/2026]',-110671.8,-162301.1,-90886.98,-103928.4,-375000,-375000,-193188.5,-123145.4,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.492 20/01/2026]',-111032.9,-162668.8,-91229.85,-104329.3,-375000,-375000,-192674.9,-123561.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.496 20/01/2026]',-110662.1,-162218.3,-90810.09,-104325.7,-375000,-375000,-194672.9,-123148.4,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.500 20/01/2026]',-110296.5,-161836.3,-90494.39,-103937.1,-375000,-375000,-195148.1,-122797.4,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.504 20/01/2026]',-110538.3,-162134.8,-90778.52,-103877.2,-375000,-375000,-193547.7,-123080.5,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.508 20/01/2026]',-110975.5,-162590.5,-91205.93,-104235.2,-375000,-375000,-192498.6,-123519.9,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.512 20/01/2026]',-110684,-162206,-90848.39,-104337.4,-375000,-375000,-194327.5,-123227,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.516 20/01/2026]',-110221,-161713.9,-90429.66,-103927.8,-375000,-375000,-195244.8,-122735.1,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.520 20/01/2026]',-110357.6,-161879,-90632.38,-103790.7,-375000,-375000,-193911.7,-122924,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.524 20/01/2026]',-110814.5,-162376.8,-91093.15,-104079.1,-375000,-375000,-192433.3,-123431.7,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.528 20/01/2026]',-110648.8,-162147.8,-90881.52,-104279.6,-375000,-375000,-193878.4,-123280.7,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.532 20/01/2026]',-110189.4,-161638.7,-90458.98,-103966.6,-375000,-375000,-195338.3,-122778.1,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.536 20/01/2026]',-110263.8,-161754.5,-90582.5,-103786.9,-375000,-375000,-194267.8,-122887.8,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.540 20/01/2026]',-110738.7,-162281,-91071.95,-104028.7,-375000,-375000,-192473.8,-123417,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.544 20/01/2026]',-110749.6,-162226,-91046.07,-104337.6,-375000,-375000,-193444.8,-123402.8,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.548 20/01/2026]',-110219,-161630.2,-90506.63,-104049.9,-375000,-375000,-195308.7,-122861.9,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.552 20/01/2026]',-110154.1,-161600.1,-90492.06,-103757.6,-375000,-375000,-194560.9,-122802.9,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.556 20/01/2026]',-110590.2,-162108.6,-90973.79,-103910.8,-375000,-375000,-192567.2,-123333.6,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.560 20/01/2026]',-110750.4,-162218,-91099.9,-104277.4,-375000,-375000,-192940.4,-123437.4,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.564 20/01/2026]',-110223,-161617,-90545.08,-104088.2,-375000,-375000,-195118.4,-122869.1,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.568 20/01/2026]',-110079.6,-161509.6,-90458.8,-103773.4,-375000,-375000,-194860.6,-122766.3,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.572 20/01/2026]',-110474.5,-161978.7,-90896.41,-103846.3,-375000,-375000,-192828.2,-123240,0.03,-0.02,0.89,-4,0,-2,40,0
'[14:14:00.576 20/01/2026]',-110751.9,-162241.6,-91107.32,-104221.8,-375000,-375000,-192554.6,-123505,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.580 20/01/2026]',-110273.8,-161690.7,-90587.46,-104142.1,-375000,-375000,-194849.4,-122960.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.584 20/01/2026]',-109999,-161440.2,-90387.37,-103771.1,-375000,-375000,-195051.3,-122684.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.588 20/01/2026]',-110344.7,-161840.2,-90781.48,-103782.2,-375000,-375000,-193133.9,-123078.8,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.592 20/01/2026]',-110745,-162253,-91177.19,-104185.4,-375000,-375000,-192320.3,-123541.1,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.596 20/01/2026]',-110368.4,-161804.1,-90720.63,-104226.5,-375000,-375000,-194552,-123112.5,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.600 20/01/2026]',-109999.1,-161432.7,-90379.63,-103835.5,-375000,-375000,-195268.9,-122704.5,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.604 20/01/2026]',-110217.1,-161717.3,-90639.54,-103721.8,-375000,-375000,-193485.5,-122963.8,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.608 20/01/2026]',-110669.5,-162187.4,-91104.41,-104059.2,-375000,-375000,-192083.2,-123497.7,0.03,0.00,0.89,-4,0,-2,40,0
'[14:14:00.612 20/01/2026]',-110416.8,-161862.4,-90799,-104241.9,-375000,-375000,-194117.1,-123189.6,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.616 20/01/2026]',-109997.4,-161431.4,-90391.08,-103896.5,-375000,-375000,-195361,-122732.7,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.620 20/01/2026]',-110142.2,-161642.3,-90567.88,-103731.3,-375000,-375000,-193877.6,-122883.7,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.624 20/01/2026]',-110632.5,-162163.6,-91085.1,-104015.7,-375000,-375000,-192107.2,-123406.8,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.628 20/01/2026]',-110564,-162022.6,-90950.41,-104324.2,-375000,-375000,-193704.3,-123350.2,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.632 20/01/2026]',-110079.6,-161495.3,-90462.96,-104010.3,-375000,-375000,-195457.3,-122847.6,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.636 20/01/2026]',-110109.6,-161578.2,-90547.09,-103760.4,-375000,-375000,-194328.8,-122862,0.03,-0.02,0.88,-4,0,-2,40,0
'[14:14:00.640 20/01/2026]',-110582.4,-162122.1,-91050.77,-103964.9,-375000,-375000,-192278.9,-123373.7,0.03,-0.02,0.88,-4,0,-2,40,0
