'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[12:58:00.124 21/01/2026]',-128542.2,-206890.4,-117545,-34489.19,-375000,-375000,-172728.5,-144596.4,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.128 21/01/2026]',-128547.6,-206902.8,-117545.5,-34512.21,-375000,-375000,-172925,-144787.6,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.132 21/01/2026]',-128527,-206887.7,-117493.6,-34483.38,-375000,-375000,-173057.9,-144862.8,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.136 21/01/2026]',-128539.5,-206896.5,-117511.3,-34473.59,-375000,-375000,-172910.8,-144749.3,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.140 21/01/2026]',-128548.7,-206903.1,-117548.4,-34483.55,-375000,-375000,-172736.5,-144611.9,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.144 21/01/2026]',-128538.8,-206896.3,-117540.3,-34490.35,-375000,-375000,-172871.9,-144744.7,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.148 21/01/2026]',-128451.2,-206802.3,-117440,-34427.95,-375000,-375000,-173023.3,-144825.3,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.152 21/01/2026]',-128456.1,-206806.4,-117444.2,-34408.68,-375000,-375000,-172909.8,-144718.7,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.156 21/01/2026]',-128495,-206844.8,-117486.6,-34422.98,-375000,-375000,-172707.5,-144571.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.160 21/01/2026]',-128498.4,-206853,-117491.4,-34441.58,-375000,-375000,-172788.4,-144683.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.164 21/01/2026]',-128454.1,-206802.9,-117433.7,-34426.47,-375000,-375000,-173010.1,-144843.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.168 21/01/2026]',-128441.8,-206786.5,-117415.3,-34398.84,-375000,-375000,-172944.2,-144766.4,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.172 21/01/2026]',-128479,-206830.5,-117456.4,-34412.43,-375000,-375000,-172740.6,-144608.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.176 21/01/2026]',-128491.3,-206847.3,-117475.9,-34424.5,-375000,-375000,-172754.7,-144656.3,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.180 21/01/2026]',-128434.8,-206789.5,-117412.2,-34402.02,-375000,-375000,-172970.6,-144824.3,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.184 21/01/2026]',-128402.6,-206751.8,-117368.3,-34357.85,-375000,-375000,-172935,-144768.6,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.188 21/01/2026]',-128448.6,-206796.3,-117424.9,-34375.06,-375000,-375000,-172745.1,-144628.3,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.192 21/01/2026]',-128477.7,-206830.9,-117463.9,-34406.89,-375000,-375000,-172717.6,-144645.9,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.196 21/01/2026]',-128432.7,-206784.1,-117412,-34394.91,-375000,-375000,-172926,-144809.5,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.200 21/01/2026]',-128400.3,-206745.4,-117369.5,-34360.62,-375000,-375000,-172961.5,-144799.3,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.204 21/01/2026]',-128434.1,-206775.6,-117407.4,-34363.48,-375000,-375000,-172767.4,-144648.6,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.208 21/01/2026]',-128468.5,-206815.4,-117445.2,-34389.45,-375000,-375000,-172681.9,-144610.2,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.212 21/01/2026]',-128452.7,-206796,-117420,-34399.96,-375000,-375000,-172888.1,-144787.2,0.03,-0.02,0.89,-4,0,-2,34,0
'[12:58:00.216 21/01/2026]',-128403.8,-206742.3,-117363.7,-34365,-375000,-375000,-172966.2,-144812.3,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.220 21/01/2026]',-128438.4,-206782.5,-117404.4,-34371.53,-375000,-375000,-172799,-144681,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.224 21/01/2026]',-128478.7,-206827.2,-117450,-34398.48,-375000,-375000,-172675.1,-144605.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.228 21/01/2026]',-128463.8,-206808.6,-117430.3,-34405.77,-375000,-375000,-172840.1,-144760.1,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.232 21/01/2026]',-128407.9,-206746.2,-117359.6,-34368.27,-375000,-375000,-172968.2,-144819.2,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.236 21/01/2026]',-128426.5,-206773.4,-117386.4,-34364.82,-375000,-375000,-172836.3,-144703,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.240 21/01/2026]',-128473.2,-206824.8,-117433.6,-34390.21,-375000,-375000,-172682.6,-144597.2,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.244 21/01/2026]',-128460.1,-206812.5,-117412.8,-34392.67,-375000,-375000,-172804.6,-144715.2,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.248 21/01/2026]',-128403.4,-206744.4,-117346.2,-34359.95,-375000,-375000,-172964.5,-144803.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.252 21/01/2026]',-128416.3,-206759.5,-117365.8,-34357.13,-375000,-375000,-172866.6,-144711.3,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.256 21/01/2026]',-128464.7,-206818.6,-117424,-34389.81,-375000,-375000,-172692.7,-144589.1,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.260 21/01/2026]',-128462,-206818.1,-117419.2,-34400.63,-375000,-375000,-172757.9,-144669.4,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.264 21/01/2026]',-128406.9,-206754,-117350.5,-34373.76,-375000,-375000,-172945.3,-144788,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.268 21/01/2026]',-128393.2,-206733.5,-117335.3,-34346.98,-375000,-375000,-172881.8,-144709.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.272 21/01/2026]',-128444.3,-206795.2,-117397.2,-34372.78,-375000,-375000,-172701.3,-144574.7,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.276 21/01/2026]',-128457.6,-206814,-117415,-34389.14,-375000,-375000,-172712.3,-144611.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.280 21/01/2026]',-128403.9,-206753.9,-117351.5,-34370.95,-375000,-375000,-172924.8,-144763.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.284 21/01/2026]',-128376.2,-206719.8,-117322.4,-34339.61,-375000,-375000,-172916.6,-144725.9,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.288 21/01/2026]',-128430.3,-206779.6,-117377.9,-34362.99,-375000,-375000,-172740.2,-144593,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.292 21/01/2026]',-128441.4,-206800.7,-117393.2,-34381.63,-375000,-375000,-172697.3,-144591,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.296 21/01/2026]',-128398.2,-206750.4,-117345.7,-34377.7,-375000,-375000,-172899.1,-144756.2,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.300 21/01/2026]',-128362.5,-206702.8,-117298,-34345.96,-375000,-375000,-172938.1,-144752.4,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.304 21/01/2026]',-128401.2,-206750.4,-117344,-34355.79,-375000,-375000,-172762.5,-144613.1,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.308 21/01/2026]',-128430.5,-206784.2,-117381.4,-34378.01,-375000,-375000,-172671.6,-144569.6,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.312 21/01/2026]',-128394.9,-206742.6,-117343.2,-34376.98,-375000,-375000,-172855,-144727.2,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.316 21/01/2026]',-128345.1,-206684.1,-117282.1,-34341.26,-375000,-375000,-172924.2,-144751.6,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.320 21/01/2026]',-128374.4,-206716.2,-117318.2,-34347.07,-375000,-375000,-172759.1,-144628.1,0.03,0.00,0.89,-4,0,-2,34,0
'[12:58:00.324 21/01/2026]',-128413.4,-206758.8,-117363.6,-34370.68,-375000,-375000,-172631.4,-144552.6,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.328 21/01/2026]',-128404.3,-206753.2,-117350.1,-34389.5,-375000,-375000,-172795.3,-144703.7,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.332 21/01/2026]',-128341.3,-206689.1,-117277.3,-34348.82,-375000,-375000,-172916.6,-144762.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.336 21/01/2026]',-128367.6,-206708.5,-117302.6,-34343.27,-375000,-375000,-172784.9,-144649.1,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.340 21/01/2026]',-128419.8,-206755.7,-117360.9,-34372.15,-375000,-375000,-172637.1,-144548.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.344 21/01/2026]',-128400.9,-206734.9,-117339.2,-34366.52,-375000,-375000,-172752.2,-144655.2,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.348 21/01/2026]',-128350.1,-206676.1,-117273.2,-34339.03,-375000,-375000,-172944.9,-144757.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.352 21/01/2026]',-128353.8,-206685.7,-117283.3,-34329.24,-375000,-375000,-172839.4,-144669.2,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.356 21/01/2026]',-128406,-206743.9,-117348.9,-34359.37,-375000,-375000,-172658.6,-144548,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.360 21/01/2026]',-128412.2,-206751.9,-117357.9,-34380.25,-375000,-375000,-172726,-144636,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.364 21/01/2026]',-128355.3,-206683,-117289.3,-34356.69,-375000,-375000,-172921.8,-144763.5,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.368 21/01/2026]',-128340.8,-206664.9,-117277.2,-34330.94,-375000,-375000,-172864.8,-144690.3,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.372 21/01/2026]',-128385.5,-206717.5,-117334.5,-34350.7,-375000,-375000,-172680.7,-144554,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.376 21/01/2026]',-128398.2,-206734.4,-117348.7,-34367.1,-375000,-375000,-172692,-144594.4,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.380 21/01/2026]',-128352.8,-206683,-117295,-34352.13,-375000,-375000,-172898.4,-144745.2,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.384 21/01/2026]',-128323.3,-206648.2,-117261.5,-34319.49,-375000,-375000,-172892.3,-144704.6,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.388 21/01/2026]',-128368.8,-206696.1,-117314.4,-34336.12,-375000,-375000,-172709.4,-144568.8,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.392 21/01/2026]',-128388.7,-206720.6,-117340.8,-34357.4,-375000,-375000,-172670.7,-144563.1,0.02,0.02,0.88,-4,0,-2,34,0
'[12:58:00.396 21/01/2026]',-128342.5,-206671.9,-117290.7,-34345.55,-375000,-375000,-172872.4,-144716,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.400 21/01/2026]',-128309,-206629.4,-117252.1,-34312.16,-375000,-375000,-172921.8,-144712.8,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.404 21/01/2026]',-128352.9,-206677.9,-117303.4,-34324.72,-375000,-375000,-172747.9,-144577.2,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.408 21/01/2026]',-128382.4,-206716.9,-117339.3,-34349.54,-375000,-375000,-172661.8,-144535.6,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.412 21/01/2026]',-128344.7,-206679.8,-117296.4,-34339.83,-375000,-375000,-172844.9,-144686,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.416 21/01/2026]',-128291.1,-206615.5,-117234.3,-34292.76,-375000,-375000,-172933.6,-144711.8,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.420 21/01/2026]',-128304.5,-206636.5,-117264,-34289.99,-375000,-375000,-172781.1,-144585.7,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.424 21/01/2026]',-128336.3,-206671.1,-117315.5,-34319.54,-375000,-375000,-172658.5,-144517.1,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.428 21/01/2026]',-128351.8,-206675.3,-117316.8,-34331.43,-375000,-375000,-172806.5,-144649.2,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.432 21/01/2026]',-128317.2,-206633,-117259.9,-34300.18,-375000,-375000,-172932.1,-144707.8,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.436 21/01/2026]',-128319,-206638.7,-117268.9,-34278.68,-375000,-375000,-172794.9,-144589.9,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.440 21/01/2026]',-128389.4,-206704.5,-117344.2,-34321.59,-375000,-375000,-172664.4,-144510.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.444 21/01/2026]',-128386.8,-206699.2,-117334,-34330.09,-375000,-375000,-172770.3,-144615.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.448 21/01/2026]',-128332.8,-206633,-117263.5,-34297.5,-375000,-375000,-172932.8,-144708.1,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.452 21/01/2026]',-128326.2,-206633.4,-117256.7,-34274.12,-375000,-375000,-172832.3,-144611.6,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.456 21/01/2026]',-128384.7,-206703.5,-117325.8,-34309.08,-375000,-375000,-172658.6,-144492.4,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.460 21/01/2026]',-128387.5,-206705,-117334.7,-34338.85,-375000,-375000,-172729.2,-144565.9,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.464 21/01/2026]',-128337.1,-206646.1,-117273.6,-34323.43,-375000,-375000,-172932.2,-144692.5,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.468 21/01/2026]',-128329.7,-206631.9,-117265.7,-34298.57,-375000,-375000,-172889.3,-144628.9,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.472 21/01/2026]',-128379.6,-206685.6,-117326.4,-34315.11,-375000,-375000,-172716.9,-144507,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.476 21/01/2026]',-128406.1,-206716.6,-117354.2,-34339.3,-375000,-375000,-172718.3,-144550.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.480 21/01/2026]',-128346.4,-206651.1,-117284.1,-34315.65,-375000,-375000,-172899.4,-144681.3,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.484 21/01/2026]',-128317.3,-206611.2,-117253.8,-34286.1,-375000,-375000,-172894.9,-144647.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.488 21/01/2026]',-128367.6,-206661.8,-117311.8,-34306.8,-375000,-375000,-172713.7,-144516.8,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.492 21/01/2026]',-128399.8,-206699.6,-117350.6,-34339.74,-375000,-375000,-172668.4,-144512.7,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.496 21/01/2026]',-128366.2,-206664,-117310,-34339.03,-375000,-375000,-172862.6,-144668.5,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.500 21/01/2026]',-128321,-206611.3,-117257.3,-34294.73,-375000,-375000,-172891.4,-144661.7,0.03,0.00,0.88,-4,0,-2,34,0
'[12:58:00.504 21/01/2026]',-128366.9,-206659.3,-117313,-34310.78,-375000,-375000,-172719,-144542.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.508 21/01/2026]',-128405,-206700.1,-117357.7,-34336.44,-375000,-375000,-172624.8,-144505.9,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.512 21/01/2026]',-128373.8,-206665.7,-117321.1,-34331.52,-375000,-375000,-172789.8,-144649,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.516 21/01/2026]',-128330.2,-206614.3,-117266.8,-34292.76,-375000,-375000,-172875.8,-144686.6,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.520 21/01/2026]',-128361.4,-206649.8,-117308.6,-34297.36,-375000,-375000,-172729.5,-144569.6,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.524 21/01/2026]',-128400.7,-206695.3,-117357.8,-34327.94,-375000,-375000,-172614.4,-144498.4,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.528 21/01/2026]',-128391.4,-206679.4,-117340.3,-34336.17,-375000,-375000,-172759,-144625.9,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.532 21/01/2026]',-128329.3,-206607.3,-117269.3,-34296.61,-375000,-375000,-172889.5,-144692.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.536 21/01/2026]',-128344,-206626.9,-117296,-34291.73,-375000,-375000,-172770.5,-144592.2,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.540 21/01/2026]',-128401.3,-206692.5,-117364,-34327.99,-375000,-375000,-172626.6,-144496.8,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.544 21/01/2026]',-128395.4,-206686.4,-117355.4,-34336.7,-375000,-375000,-172718.4,-144587.4,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.548 21/01/2026]',-128348.2,-206629.9,-117292.7,-34312.47,-375000,-375000,-172884,-144683.5,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.552 21/01/2026]',-128356.2,-206635.1,-117300.7,-34299.6,-375000,-375000,-172798.8,-144603.5,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.556 21/01/2026]',-128396.6,-206683.8,-117356,-34320.48,-375000,-375000,-172623.2,-144488,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.560 21/01/2026]',-128412.2,-206701.1,-117378.5,-34351.81,-375000,-375000,-172688,-144560,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.564 21/01/2026]',-128361.2,-206642.4,-117311.3,-34324.81,-375000,-375000,-172859.3,-144666.4,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.568 21/01/2026]',-128343.7,-206621.1,-117299.4,-34298.21,-375000,-375000,-172814.7,-144606,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.572 21/01/2026]',-128399.1,-206686.6,-117370.8,-34332.82,-375000,-375000,-172656.8,-144496.7,0.03,-0.02,0.88,-4,0,-2,34,0
'[12:58:00.576 21/01/2026]',-128414.6,-206710.6,-117380.1,-34355.52,-375000,-375000,-172665.8,-144532.2,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.580 21/01/2026]',-128363.9,-206648.2,-117315.1,-34342.38,-375000,-375000,-172854.8,-144658,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.584 21/01/2026]',-128336.7,-206617.5,-117289.8,-34316.72,-375000,-375000,-172858.8,-144625.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.588 21/01/2026]',-128394.1,-206680,-117356,-34337.82,-375000,-375000,-172697.1,-144507.4,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.592 21/01/2026]',-128429.7,-206718.7,-117392.4,-34365.54,-375000,-375000,-172662.1,-144508.4,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.596 21/01/2026]',-128389.9,-206667.5,-117342.9,-34353.2,-375000,-375000,-172841.6,-144638.6,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.600 21/01/2026]',-128341.9,-206612,-117289.9,-34316.01,-375000,-375000,-172881.6,-144629.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.604 21/01/2026]',-128384.9,-206665.7,-117347.5,-34335.5,-375000,-375000,-172728.4,-144521.3,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.608 21/01/2026]',-128442.4,-206725.3,-117408.7,-34381.95,-375000,-375000,-172669.3,-144505.8,0.02,0.00,0.88,-4,0,-2,34,0
'[12:58:00.612 21/01/2026]',-128408.1,-206686,-117370.7,-34373.67,-375000,-375000,-172828.3,-144624.3,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.616 21/01/2026]',-128344,-206616.8,-117301,-34316.72,-375000,-375000,-172880,-144620.7,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.620 21/01/2026]',-128381.9,-206655.5,-117347,-34322.09,-375000,-375000,-172727,-144517.6,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.624 21/01/2026]',-128425.6,-206705.4,-117399,-34352.93,-375000,-375000,-172608.2,-144472.4,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.628 21/01/2026]',-128399.2,-206684.5,-117371.1,-34355.12,-375000,-375000,-172725.4,-144586.8,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.632 21/01/2026]',-128343.8,-206623.9,-117306.7,-34322.18,-375000,-375000,-172849.2,-144655.4,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.636 21/01/2026]',-128357.8,-206640.8,-117335,-34319.45,-375000,-375000,-172733.8,-144570,0.02,0.00,0.89,-4,0,-2,34,0
'[12:58:00.640 21/01/2026]',-128412.2,-206700.8,-117398.3,-34355.97,-375000,-375000,-172598,-144496.6,0.02,0.00,0.89,-4,0,-2,34,0
