'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[18:15:00.188 20/01/2026]',-0.07130332,-5.573584,-3.593802,-8.587957,1.341672E-11,1.341672E-11,-3.873128,1.575388
'[18:15:00.192 20/01/2026]',13.66037,-6.170339,6.487979,-4.841848,1.341672E-11,1.341672E-11,7.215452,-5.345029
'[18:15:00.196 20/01/2026]',2.930044,-12.96319,-4.38612,-14.8041,1.341672E-11,1.341672E-11,-4.240382,-5.053693
'[18:15:00.200 20/01/2026]',2.930044,-12.96319,-4.38612,-14.8041,1.341672E-11,1.341672E-11,-4.240382,-5.053693
'[18:15:00.204 20/01/2026]',2.930044,-12.96319,-4.38612,-14.8041,1.341672E-11,1.341672E-11,-4.240382,-5.053693
'[18:15:00.208 20/01/2026]',2.930044,-12.96319,-4.38612,-14.8041,1.341672E-11,1.341672E-11,-4.240382,-5.053693
'[18:15:00.212 20/01/2026]',2.930044,-12.96319,-4.38612,-14.8041,1.341672E-11,1.341672E-11,-4.240382,-5.053693
'[18:15:00.216 20/01/2026]',2.930044,-12.96319,-4.38612,-14.8041,1.341672E-11,1.341672E-11,-4.240382,-5.053693
'[18:15:00.220 20/01/2026]',2.570552,1.981302,7.381195,-9.208636,1.341672E-11,1.341672E-11,7.770132,2.772789
'[18:15:00.224 20/01/2026]',-5.980675,-47.61342,-11.97841,11.95211,1.341672E-11,1.341672E-11,7.628457,8.965594
'[18:15:00.228 20/01/2026]',-5.980675,-47.61342,-11.97841,11.95211,1.341672E-11,1.341672E-11,7.628457,8.965594
'[18:15:00.232 20/01/2026]',-5.980675,-47.61342,-11.97841,11.95211,1.341672E-11,1.341672E-11,7.628457,8.965594
'[18:15:00.236 20/01/2026]',-5.980675,-47.61342,-11.97841,11.95211,1.341672E-11,1.341672E-11,7.628457,8.965594
'[18:15:00.240 20/01/2026]',8.692348,-23.48187,8.178893,12.77368,1.341672E-11,1.341672E-11,11.62398,24.62358
'[18:15:00.244 20/01/2026]',4.778422,-46.29631,5.480175,25.31274,1.341672E-11,1.341672E-11,-4.216558,7.214766
'[18:15:00.248 20/01/2026]',4.778422,-46.29631,5.480175,25.31274,1.341672E-11,1.341672E-11,-4.216558,7.214766
'[18:15:00.252 20/01/2026]',4.778422,-46.29631,5.480175,25.31274,1.341672E-11,1.341672E-11,-4.216558,7.214766
'[18:15:00.256 20/01/2026]',4.778422,-46.29631,5.480175,25.31274,1.341672E-11,1.341672E-11,-4.216558,7.214766
'[18:15:00.260 20/01/2026]',4.778422,-46.29631,5.480175,25.31274,1.341672E-11,1.341672E-11,-4.216558,7.214766
'[18:15:00.264 20/01/2026]',10.47836,18.75012,-1.6033,-16.42068,1.341672E-11,1.341672E-11,-2.95538,32.50603
'[18:15:00.268 20/01/2026]',-3.986613,-0.08872223,10.04624,-11.05532,1.341672E-11,1.341672E-11,-3.800736,-2.225622
'[18:15:00.272 20/01/2026]',8.705939,17.73028,1.635306,10.07295,1.341672E-11,1.341672E-11,13.26105,18.98633
'[18:15:00.276 20/01/2026]',-0.2245866,-11.36252,-13.54416,-5.968602,1.341672E-11,1.341672E-11,-20.32349,-34.90422
'[18:15:00.280 20/01/2026]',-0.2245866,-11.36252,-13.54416,-5.968602,1.341672E-11,1.341672E-11,-20.32349,-34.90422
'[18:15:00.284 20/01/2026]',-0.2245866,-11.36252,-13.54416,-5.968602,1.341672E-11,1.341672E-11,-20.32349,-34.90422
'[18:15:00.288 20/01/2026]',10.42912,-0.5024384,6.761355,-21.73793,1.341672E-11,1.341672E-11,6.318162,0.105119
'[18:15:00.292 20/01/2026]',0.3659241,-7.728439,-5.670306,-10.10136,1.341672E-11,1.341672E-11,9.130686,-0.8350996
'[18:15:00.296 20/01/2026]',-11.5093,-4.614551,-7.174322,5.928502,1.341672E-11,1.341672E-11,3.773318,-2.64187
'[18:15:00.300 20/01/2026]',-14.90808,-10.10307,-6.718228,-5.084176,1.341672E-11,1.341672E-11,-15.44272,-18.10221
'[18:15:00.304 20/01/2026]',-14.90808,-10.10307,-6.718228,-5.084176,1.341672E-11,1.341672E-11,-15.44272,-18.10221
'[18:15:00.308 20/01/2026]',-14.90808,-10.10307,-6.718228,-5.084176,1.341672E-11,1.341672E-11,-15.44272,-18.10221
'[18:15:00.312 20/01/2026]',10.81572,9.215118,13.93508,10.67493,1.341672E-11,1.341672E-11,14.7243,17.95955
'[18:15:00.316 20/01/2026]',3.015594,-3.900424,1.287324,-2.365266,1.341672E-11,1.341672E-11,1.996096,-2.159679
'[18:15:00.320 20/01/2026]',3.015594,-3.900424,1.287324,-2.365266,1.341672E-11,1.341672E-11,1.996096,-2.159679
'[18:15:00.324 20/01/2026]',3.015594,-3.900424,1.287324,-2.365266,1.341672E-11,1.341672E-11,1.996096,-2.159679
'[18:15:00.328 20/01/2026]',3.015594,-3.900424,1.287324,-2.365266,1.341672E-11,1.341672E-11,1.996096,-2.159679
'[18:15:00.332 20/01/2026]',2.837037,-0.5423943,-1.111735,-4.897461,1.341672E-11,1.341672E-11,9.025721,-0.35501
'[18:15:00.336 20/01/2026]',2.924926,-3.951215,-0.2960255,-13.61618,1.341672E-11,1.341672E-11,-0.9780664,-4.820375
'[18:15:00.340 20/01/2026]',-0.1935003,5.576788,6.760249,3.027792,1.341672E-11,1.341672E-11,12.30016,14.11275
'[18:15:00.344 20/01/2026]',-0.1935003,5.576788,6.760249,3.027792,1.341672E-11,1.341672E-11,12.30016,14.11275
'[18:15:00.348 20/01/2026]',-0.1935003,5.576788,6.760249,3.027792,1.341672E-11,1.341672E-11,12.30016,14.11275
'[18:15:00.352 20/01/2026]',-0.1935003,5.576788,6.760249,3.027792,1.341672E-11,1.341672E-11,12.30016,14.11275
'[18:15:00.356 20/01/2026]',-3.667109,-4.571709,-2.327884,9.134311,1.341672E-11,1.341672E-11,6.618533,3.941075
'[18:15:00.360 20/01/2026]',7.954327,-1.403764,3.647483,6.888456,1.341672E-11,1.341672E-11,7.484992,-4.787447
'[18:15:00.364 20/01/2026]',-31.34837,-27.10421,-4.430922,-7.173067,1.341672E-11,1.341672E-11,4.458272,18.5662
'[18:15:00.368 20/01/2026]',-31.34837,-27.10421,-4.430922,-7.173067,1.341672E-11,1.341672E-11,4.458272,18.5662
'[18:15:00.372 20/01/2026]',-31.34837,-27.10421,-4.430922,-7.173067,1.341672E-11,1.341672E-11,4.458272,18.5662
'[18:15:00.376 20/01/2026]',-31.34837,-27.10421,-4.430922,-7.173067,1.341672E-11,1.341672E-11,4.458272,18.5662
'[18:15:00.380 20/01/2026]',21.48051,35.06848,-0.4154093,11.68787,1.341672E-11,1.341672E-11,-8.209665,10.19837
'[18:15:00.384 20/01/2026]',-19.52153,7.880551,-13.34565,11.4541,1.341672E-11,1.341672E-11,-6.587729,-9.752077
'[18:15:00.388 20/01/2026]',-19.52153,7.880551,-13.34565,11.4541,1.341672E-11,1.341672E-11,-6.587729,-9.752077
'[18:15:00.392 20/01/2026]',-19.52153,7.880551,-13.34565,11.4541,1.341672E-11,1.341672E-11,-6.587729,-9.752077
'[18:15:00.396 20/01/2026]',-19.52153,7.880551,-13.34565,11.4541,1.341672E-11,1.341672E-11,-6.587729,-9.752077
'[18:15:00.400 20/01/2026]',-19.52153,7.880551,-13.34565,11.4541,1.341672E-11,1.341672E-11,-6.587729,-9.752077
'[18:15:00.404 20/01/2026]',-2.162332,4.134517,2.051694,9.575598,1.341672E-11,1.341672E-11,-2.195434,-9.351657
'[18:15:00.408 20/01/2026]',-0.5165954,-14.49686,-5.26254,-9.134618,1.341672E-11,1.341672E-11,-1.327321,3.592332
'[18:15:00.412 20/01/2026]',-13.02626,-34.61643,-19.92177,-54.36877,1.341672E-11,1.341672E-11,-18.3868,-42.3889
'[18:15:00.416 20/01/2026]',-13.02626,-34.61643,-19.92177,-54.36877,1.341672E-11,1.341672E-11,-18.3868,-42.3889
'[18:15:00.420 20/01/2026]',-13.02626,-34.61643,-19.92177,-54.36877,1.341672E-11,1.341672E-11,-18.3868,-42.3889
'[18:15:00.424 20/01/2026]',-13.02626,-34.61643,-19.92177,-54.36877,1.341672E-11,1.341672E-11,-18.3868,-42.3889
'[18:15:00.428 20/01/2026]',16.93737,-7.134225,5.076449,-12.77688,1.341672E-11,1.341672E-11,-5.074233,-3.169236
'[18:15:00.432 20/01/2026]',-12.46276,0.9061903,-0.5879651,-3.088746,1.341672E-11,1.341672E-11,-6.582505,-3.370239
'[18:15:00.436 20/01/2026]',3.287247,-1.927397,3.627105,-0.4745665,1.341672E-11,1.341672E-11,1.482009,-2.105541
'[18:15:00.440 20/01/2026]',3.287247,-1.927397,3.627105,-0.4745665,1.341672E-11,1.341672E-11,1.482009,-2.105541
'[18:15:00.444 20/01/2026]',3.287247,-1.927397,3.627105,-0.4745665,1.341672E-11,1.341672E-11,1.482009,-2.105541
'[18:15:00.448 20/01/2026]',3.287247,-1.927397,3.627105,-0.4745665,1.341672E-11,1.341672E-11,1.482009,-2.105541
'[18:15:00.452 20/01/2026]',30.88906,8.792838,-9.165296,1.771544,1.341672E-11,1.341672E-11,-0.103583,-8.736242
'[18:15:00.456 20/01/2026]',-3.398701,1.284891,-0.9910299,-3.338373,1.341672E-11,1.341672E-11,-4.969228,1.770727
'[18:15:00.460 20/01/2026]',-18.39335,3.538943,1.487834,-0.374246,1.341672E-11,1.341672E-11,-4.092997,-0.9649907
'[18:15:00.464 20/01/2026]',-18.39335,3.538943,1.487834,-0.374246,1.341672E-11,1.341672E-11,-4.092997,-0.9649907
'[18:15:00.468 20/01/2026]',-18.39335,3.538943,1.487834,-0.374246,1.341672E-11,1.341672E-11,-4.092997,-0.9649907
'[18:15:00.472 20/01/2026]',-0.01458224,1.505762,-2.391193,1.620772,1.341672E-11,1.341672E-11,-1.404295,-2.019552
'[18:15:00.476 20/01/2026]',7.007964,-1.944933,4.044491,-0.1795416,1.341672E-11,1.341672E-11,0.899521,5.491248
'[18:15:00.480 20/01/2026]',7.007964,-1.944933,4.044491,-0.1795416,1.341672E-11,1.341672E-11,0.899521,5.491248
'[18:15:00.484 20/01/2026]',7.007964,-1.944933,4.044491,-0.1795416,1.341672E-11,1.341672E-11,0.899521,5.491248
'[18:15:00.488 20/01/2026]',7.007964,-1.944933,4.044491,-0.1795416,1.341672E-11,1.341672E-11,0.899521,5.491248
'[18:15:00.492 20/01/2026]',7.007964,-1.944933,4.044491,-0.1795416,1.341672E-11,1.341672E-11,0.899521,5.491248
'[18:15:00.496 20/01/2026]',4.198968,0.9605085,-2.893855,2.109204,1.341672E-11,1.341672E-11,-4.528381,-1.829779
'[18:15:00.500 20/01/2026]',8.379395,-2.294294,-4.370959,-0.3116997,1.341672E-11,1.341672E-11,6.806672,2.056115
'[18:15:00.504 20/01/2026]',7.907213,3.254728,-5.300488,1.050253,1.341672E-11,1.341672E-11,-0.7890747,0.2588893
'[18:15:00.508 20/01/2026]',7.907213,3.254728,-5.300488,1.050253,1.341672E-11,1.341672E-11,-0.7890747,0.2588893
'[18:15:00.512 20/01/2026]',7.907213,3.254728,-5.300488,1.050253,1.341672E-11,1.341672E-11,-0.7890747,0.2588893
'[18:15:00.516 20/01/2026]',7.907213,3.254728,-5.300488,1.050253,1.341672E-11,1.341672E-11,-0.7890747,0.2588893
'[18:15:00.520 20/01/2026]',-7.468482,-4.452997,5.761048,3.256471,1.341672E-11,1.341672E-11,3.211787,3.188686
'[18:15:00.524 20/01/2026]',5.258703,3.32246,3.029969,10.11118,1.341672E-11,1.341672E-11,-4.871233,4.077225
'[18:15:00.528 20/01/2026]',-7.848451,-2.190658,2.334457,2.953265,1.341672E-11,1.341672E-11,7.293958,-3.706656
'[18:15:00.532 20/01/2026]',-7.848451,-2.190658,2.334457,2.953265,1.341672E-11,1.341672E-11,7.293958,-3.706656
'[18:15:00.536 20/01/2026]',-7.848451,-2.190658,2.334457,2.953265,1.341672E-11,1.341672E-11,7.293958,-3.706656
'[18:15:00.540 20/01/2026]',-7.848451,-2.190658,2.334457,2.953265,1.341672E-11,1.341672E-11,7.293958,-3.706656
'[18:15:00.544 20/01/2026]',6.934269,5.241984,2.750128,-4.761981,1.341672E-11,1.341672E-11,-3.228071,-6.928667
'[18:15:00.548 20/01/2026]',10.57028,15.81313,-3.096387,2.061104,1.341672E-11,1.341672E-11,-2.630249,4.048052
'[18:15:00.552 20/01/2026]',10.57028,15.81313,-3.096387,2.061104,1.341672E-11,1.341672E-11,-2.630249,4.048052
'[18:15:00.556 20/01/2026]',10.57028,15.81313,-3.096387,2.061104,1.341672E-11,1.341672E-11,-2.630249,4.048052
'[18:15:00.560 20/01/2026]',10.57028,15.81313,-3.096387,2.061104,1.341672E-11,1.341672E-11,-2.630249,4.048052
'[18:15:00.564 20/01/2026]',10.57028,15.81313,-3.096387,2.061104,1.341672E-11,1.341672E-11,-2.630249,4.048052
'[18:15:00.568 20/01/2026]',-15.23565,-12.48536,-2.129425,3.137997,1.341672E-11,1.341672E-11,1.042038,4.559636
'[18:15:00.572 20/01/2026]',-0.2440645,3.481293,-1.548399,-1.996011,1.341672E-11,1.341672E-11,2.523332,1.528871
'[18:15:00.576 20/01/2026]',2.438814,4.981493,3.292936,3.97194,1.341672E-11,1.341672E-11,6.894732,4.144285
'[18:15:00.580 20/01/2026]',2.438814,4.981493,3.292936,3.97194,1.341672E-11,1.341672E-11,6.894732,4.144285
'[18:15:00.584 20/01/2026]',2.438814,4.981493,3.292936,3.97194,1.341672E-11,1.341672E-11,6.894732,4.144285
'[18:15:00.588 20/01/2026]',2.438814,4.981493,3.292936,3.97194,1.341672E-11,1.341672E-11,6.894732,4.144285
'[18:15:00.592 20/01/2026]',2.866755,-13.51799,3.607759,10.11031,1.341672E-11,1.341672E-11,7.988077,14.696
'[18:15:00.596 20/01/2026]',5.823926,15.72456,-0.2746265,10.42375,1.341672E-11,1.341672E-11,6.229049,8.743795
'[18:15:00.600 20/01/2026]',7.573664,5.778117,2.093034,-6.169142,1.341672E-11,1.341672E-11,-5.904402,-7.426737
'[18:15:00.604 20/01/2026]',7.573664,5.778117,2.093034,-6.169142,1.341672E-11,1.341672E-11,-5.904402,-7.426737
'[18:15:00.608 20/01/2026]',7.573664,5.778117,2.093034,-6.169142,1.341672E-11,1.341672E-11,-5.904402,-7.426737
'[18:15:00.612 20/01/2026]',7.573664,5.778117,2.093034,-6.169142,1.341672E-11,1.341672E-11,-5.904402,-7.426737
'[18:15:00.616 20/01/2026]',-10.19012,-0.5834973,1.22787,-7.486554,1.341672E-11,1.341672E-11,-6.387503,-6.706686
'[18:15:00.620 20/01/2026]',0.7462857,14.33197,3.514125,15.25248,1.341672E-11,1.341672E-11,-2.912355,15.89059
'[18:15:00.624 20/01/2026]',0.7462857,14.33197,3.514125,15.25248,1.341672E-11,1.341672E-11,-2.912355,15.89059
'[18:15:00.628 20/01/2026]',0.7462857,14.33197,3.514125,15.25248,1.341672E-11,1.341672E-11,-2.912355,15.89059
'[18:15:00.632 20/01/2026]',0.7462857,14.33197,3.514125,15.25248,1.341672E-11,1.341672E-11,-2.912355,15.89059
'[18:15:00.636 20/01/2026]',2.414081,16.42388,1.282692,16.92946,1.341672E-11,1.341672E-11,0.3572522,-0.9743439
'[18:15:00.640 20/01/2026]',8.024594,11.18203,-3.262722,12.36466,1.341672E-11,1.341672E-11,1.439353,2.999284
'[18:15:00.644 20/01/2026]',1.290891,-16.59404,-12.49462,-12.18211,1.341672E-11,1.341672E-11,-10.00459,-5.661519
'[18:15:00.648 20/01/2026]',1.290891,-16.59404,-12.49462,-12.18211,1.341672E-11,1.341672E-11,-10.00459,-5.661519
'[18:15:00.652 20/01/2026]',1.290891,-16.59404,-12.49462,-12.18211,1.341672E-11,1.341672E-11,-10.00459,-5.661519
'[18:15:00.656 20/01/2026]',1.290891,-16.59404,-12.49462,-12.18211,1.341672E-11,1.341672E-11,-10.00459,-5.661519
'[18:15:00.660 20/01/2026]',14.87596,-11.95261,-13.07228,-15.68587,1.341672E-11,1.341672E-11,-7.941179,-7.806734
'[18:15:00.664 20/01/2026]',16.97318,-16.92216,-10.74451,-23.45606,1.341672E-11,1.341672E-11,-7.540238,-4.185413
'[18:15:00.668 20/01/2026]',3.495214,-9.011336,-7.673794,-4.591183,1.341672E-11,1.341672E-11,-9.167139,-6.814819
'[18:15:00.672 20/01/2026]',3.495214,-9.011336,-7.673794,-4.591183,1.341672E-11,1.341672E-11,-9.167139,-6.814819
'[18:15:00.676 20/01/2026]',3.495214,-9.011336,-7.673794,-4.591183,1.341672E-11,1.341672E-11,-9.167139,-6.814819
'[18:15:00.680 20/01/2026]',3.495214,-9.011336,-7.673794,-4.591183,1.341672E-11,1.341672E-11,-9.167139,-6.814819
'[18:15:00.684 20/01/2026]',-4.500454,8.198627,3.403284,17.54563,1.341672E-11,1.341672E-11,13.25195,19.83692
'[18:15:00.688 20/01/2026]',-12.19148,-1.575886,-0.4647066,11.94035,1.341672E-11,1.341672E-11,-1.848333,7.256663
'[18:15:00.692 20/01/2026]',10.16663,7.567071,8.301275,11.86228,1.341672E-11,1.341672E-11,23.58362,17.87051
'[18:15:00.696 20/01/2026]',10.16663,7.567071,8.301275,11.86228,1.341672E-11,1.341672E-11,23.58362,17.87051
'[18:15:00.700 20/01/2026]',10.16663,7.567071,8.301275,11.86228,1.341672E-11,1.341672E-11,23.58362,17.87051
'[18:15:00.704 20/01/2026]',10.16663,7.567071,8.301275,11.86228,1.341672E-11,1.341672E-11,23.58362,17.87051
'[18:15:00.708 20/01/2026]',-3.044322,-5.394557,-3.198293,-3.479642,1.341672E-11,1.341672E-11,-3.248801,5.741665
'[18:15:00.712 20/01/2026]',3.376687,-7.505521,7.61885,5.329766,1.341672E-11,1.341672E-11,6.920269,-6.836895
'[18:15:00.716 20/01/2026]',3.376687,-7.505521,7.61885,5.329766,1.341672E-11,1.341672E-11,6.920269,-6.836895
'[18:15:00.720 20/01/2026]',3.376687,-7.505521,7.61885,5.329766,1.341672E-11,1.341672E-11,6.920269,-6.836895
'[18:15:00.724 20/01/2026]',3.376687,-7.505521,7.61885,5.329766,1.341672E-11,1.341672E-11,6.920269,-6.836895
'[18:15:00.728 20/01/2026]',3.376687,-7.505521,7.61885,5.329766,1.341672E-11,1.341672E-11,6.920269,-6.836895
'[18:15:00.732 20/01/2026]',1.764777,-7.585042,-3.780404,-6.469215,1.341672E-11,1.341672E-11,1.131536,4.139126
'[18:15:00.736 20/01/2026]',5.392049,-11.82179,-4.110243,-8.002921,1.341672E-11,1.341672E-11,6.119108,4.646054
'[18:15:00.740 20/01/2026]',-3.207074,-11.90765,-5.90897,-21.49995,1.341672E-11,1.341672E-11,-8.711823,-16.44037
'[18:15:00.744 20/01/2026]',-3.207074,-11.90765,-5.90897,-21.49995,1.341672E-11,1.341672E-11,-8.711823,-16.44037
'[18:15:00.748 20/01/2026]',-3.207074,-11.90765,-5.90897,-21.49995,1.341672E-11,1.341672E-11,-8.711823,-16.44037
'[18:15:00.752 20/01/2026]',2.317326,-0.4039181,-0.7834082,-2.011944,1.341672E-11,1.341672E-11,-4.01792,-13.97441
'[18:15:00.756 20/01/2026]',11.97677,5.885721,-0.1914846,8.662271,1.341672E-11,1.341672E-11,4.67118,5.999
'[18:15:00.760 20/01/2026]',18.2942,8.564146,0.647932,12.32852,1.341672E-11,1.341672E-11,-4.788568,-32.46002
'[18:15:00.764 20/01/2026]',18.2942,8.564146,0.647932,12.32852,1.341672E-11,1.341672E-11,-4.788568,-32.46002
'[18:15:00.768 20/01/2026]',18.2942,8.564146,0.647932,12.32852,1.341672E-11,1.341672E-11,-4.788568,-32.46002
'[18:15:00.772 20/01/2026]',18.2942,8.564146,0.647932,12.32852,1.341672E-11,1.341672E-11,-4.788568,-32.46002
'[18:15:00.776 20/01/2026]',18.2942,8.564146,0.647932,12.32852,1.341672E-11,1.341672E-11,-4.788568,-32.46002
'[18:15:00.780 20/01/2026]',3.128411,-6.47569,0.743237,-3.027991,1.341672E-11,1.341672E-11,-2.428807,1.225632
'[18:15:00.784 20/01/2026]',-0.7336537,8.843349,-4.300951,6.016128,1.341672E-11,1.341672E-11,-1.613089,26.6675
'[18:15:00.788 20/01/2026]',-7.522483,-4.286252,-3.068354,-6.454142,1.341672E-11,1.341672E-11,-8.078394,-23.07579
'[18:15:00.792 20/01/2026]',-7.522483,-4.286252,-3.068354,-6.454142,1.341672E-11,1.341672E-11,-8.078394,-23.07579
'[18:15:00.796 20/01/2026]',-7.522483,-4.286252,-3.068354,-6.454142,1.341672E-11,1.341672E-11,-8.078394,-23.07579
'[18:15:00.800 20/01/2026]',-7.522483,-4.286252,-3.068354,-6.454142,1.341672E-11,1.341672E-11,-8.078394,-23.07579
'[18:15:00.804 20/01/2026]',41.97155,36.97615,3.176771,9.92021,1.341672E-11,1.341672E-11,2.674473,0.3266016
'[18:15:00.808 20/01/2026]',7.688031,-12.73965,-11.95078,-4.473151,1.341672E-11,1.341672E-11,3.264066,-13.76836
'[18:15:00.812 20/01/2026]',7.688031,-12.73965,-11.95078,-4.473151,1.341672E-11,1.341672E-11,3.264066,-13.76836
'[18:15:00.816 20/01/2026]',7.688031,-12.73965,-11.95078,-4.473151,1.341672E-11,1.341672E-11,3.264066,-13.76836
