'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[12:09:00.172 20/01/2026]',-117394.7,-170627.6,-164641.8,-213186.8,-375000,-375000,-142036.2,-179315.6,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.176 20/01/2026]',-117453.3,-170675.3,-164666,-213133.1,-375000,-375000,-142044.4,-179314.4,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.180 20/01/2026]',-117461.9,-170704.7,-164698.1,-213110.4,-375000,-375000,-142054.4,-179315.7,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.184 20/01/2026]',-117454.3,-170679.5,-164688.6,-213166.5,-375000,-375000,-142067.1,-179336.5,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.188 20/01/2026]',-117471.5,-170703.3,-164669.8,-213210.9,-375000,-375000,-142054.8,-179338.4,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.192 20/01/2026]',-117501,-170755,-164699.7,-213176.2,-375000,-375000,-142062.8,-179332.2,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.196 20/01/2026]',-117502.9,-170791,-164725.5,-213141.4,-375000,-375000,-142056.7,-179323,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.200 20/01/2026]',-117528.6,-170787.2,-164705.8,-213186,-375000,-375000,-142040.1,-179313.6,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.204 20/01/2026]',-117554.3,-170775.3,-164694.8,-213235.9,-375000,-375000,-142038.9,-179322.8,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.208 20/01/2026]',-117602.8,-170822.3,-164711,-213203.4,-375000,-375000,-142042.6,-179324.2,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.212 20/01/2026]',-117633.3,-170876.4,-164740.6,-213161.5,-375000,-375000,-142042.9,-179310.9,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.216 20/01/2026]',-117618.6,-170908,-164746.8,-213206.1,-375000,-375000,-142058.9,-179326.8,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.220 20/01/2026]',-117599.5,-170888.2,-164726.2,-213277.6,-375000,-375000,-142068.3,-179345.9,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.224 20/01/2026]',-117685.3,-170922,-164738.1,-213258.6,-375000,-375000,-142081,-179353.3,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.228 20/01/2026]',-117709.7,-170963.2,-164771.6,-213202.3,-375000,-375000,-142075.1,-179342.4,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.232 20/01/2026]',-117695.8,-170959.4,-164751.8,-213205.4,-375000,-375000,-142060.3,-179329.1,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.236 20/01/2026]',-117637.5,-170916.4,-164738.5,-213265.8,-375000,-375000,-142066.8,-179338.5,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.240 20/01/2026]',-117644,-170923.2,-164734.7,-213275.5,-375000,-375000,-142074.9,-179349.2,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.244 20/01/2026]',-117715.5,-170958.3,-164751.2,-213221.4,-375000,-375000,-142075.5,-179347.4,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.248 20/01/2026]',-117699.1,-170954.5,-164752.2,-213210.1,-375000,-375000,-142077.4,-179349.4,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.252 20/01/2026]',-117629,-170875.8,-164725.5,-213256.8,-375000,-375000,-142080.3,-179357.3,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.256 20/01/2026]',-117609.7,-170845.5,-164720.6,-213253.8,-375000,-375000,-142065.5,-179336.1,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.260 20/01/2026]',-117620.1,-170858.1,-164742.6,-213186.7,-375000,-375000,-142074.5,-179330.7,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.264 20/01/2026]',-117596.3,-170847.1,-164745.7,-213175.4,-375000,-375000,-142086.8,-179337.9,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.268 20/01/2026]',-117537,-170802,-164711.2,-213222.5,-375000,-375000,-142077.1,-179339.5,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.272 20/01/2026]',-117523.9,-170765.4,-164684.5,-213225.4,-375000,-375000,-142068.5,-179335.5,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.276 20/01/2026]',-117548.1,-170779.9,-164711.3,-213165.8,-375000,-375000,-142079.9,-179337.5,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.280 20/01/2026]',-117523.5,-170788.8,-164722.7,-213140.1,-375000,-375000,-142082,-179332,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.284 20/01/2026]',-117510.6,-170746.9,-164692.4,-213189,-375000,-375000,-142061.6,-179325.1,0.03,0.00,0.88,-4,0,-2,59,0
'[12:09:00.288 20/01/2026]',-117501.2,-170716.5,-164674.1,-213216.3,-375000,-375000,-142059.5,-179326.6,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.292 20/01/2026]',-117489,-170713.2,-164708.3,-213162.1,-375000,-375000,-142070,-179325.3,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.296 20/01/2026]',-117491.2,-170724.4,-164725.5,-213124.8,-375000,-375000,-142064.8,-179325.5,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.300 20/01/2026]',-117466.1,-170704.5,-164697.4,-213164.4,-375000,-375000,-142060.3,-179329.5,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.304 20/01/2026]',-117431,-170661.9,-164666.5,-213197.7,-375000,-375000,-142058.8,-179332.9,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.308 20/01/2026]',-117455.9,-170662.1,-164690,-213155.5,-375000,-375000,-142067.1,-179333.9,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.312 20/01/2026]',-117475.1,-170685.8,-164713.4,-213105.4,-375000,-375000,-142064.5,-179324.3,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.316 20/01/2026]',-117460.9,-170674.6,-164688.5,-213133.2,-375000,-375000,-142068.1,-179336.3,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.320 20/01/2026]',-117423.2,-170629.6,-164656.4,-213166.8,-375000,-375000,-142050.4,-179321.7,0.02,0.00,0.88,-4,0,-2,59,0
'[12:09:00.324 20/01/2026]',-117429.8,-170636.4,-164665.5,-213132.9,-375000,-375000,-142051.6,-179319.5,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.328 20/01/2026]',-117461.9,-170666.1,-164708.2,-213085.8,-375000,-375000,-142057,-179319.3,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.332 20/01/2026]',-117450.7,-170656.9,-164699,-213108.4,-375000,-375000,-142057.7,-179319,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.336 20/01/2026]',-117411.7,-170613.8,-164653.7,-213151.4,-375000,-375000,-142057.5,-179324.5,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.340 20/01/2026]',-117412.5,-170616.8,-164657.2,-213137,-375000,-375000,-142057,-179318.5,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.344 20/01/2026]',-117442.3,-170640.1,-164700.6,-213083.6,-375000,-375000,-142064.9,-179321.8,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.348 20/01/2026]',-117422.9,-170640.1,-164688.2,-213082.6,-375000,-375000,-142054.4,-179318.8,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.352 20/01/2026]',-117404.7,-170597,-164655.9,-213137.2,-375000,-375000,-142059.1,-179329.3,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.356 20/01/2026]',-117415.8,-170586.6,-164664.5,-213145.8,-375000,-375000,-142074.3,-179340.6,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.360 20/01/2026]',-117415.7,-170619.1,-164681.4,-213081.1,-375000,-375000,-142074.9,-179337.8,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.364 20/01/2026]',-117409.5,-170632,-164688.7,-213062.6,-375000,-375000,-142069.4,-179328.8,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.368 20/01/2026]',-117396,-170583.8,-164657,-213108.7,-375000,-375000,-142058.1,-179321.8,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.372 20/01/2026]',-117387.1,-170568,-164635.7,-213116,-375000,-375000,-142044.4,-179312,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.376 20/01/2026]',-117405.7,-170593.1,-164658.5,-213057.5,-375000,-375000,-142037.8,-179302.6,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.380 20/01/2026]',-117407.8,-170603.3,-164670.8,-213022,-375000,-375000,-142030.8,-179292.8,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.384 20/01/2026]',-117395.9,-170576.8,-164644.4,-213078.5,-375000,-375000,-142045.2,-179321.1,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.388 20/01/2026]',-117380.5,-170564.2,-164642.3,-213107.5,-375000,-375000,-142045.2,-179326.8,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.392 20/01/2026]',-117396.2,-170586.8,-164673.4,-213040.9,-375000,-375000,-142039.3,-179312.1,0.03,0.02,0.86,-4,0,-2,59,0
'[12:09:00.396 20/01/2026]',-117386.1,-170608.7,-164685.2,-212993.9,-375000,-375000,-142031.1,-179303.4,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.400 20/01/2026]',-117376.2,-170585.1,-164656.1,-213030.1,-375000,-375000,-142031.2,-179309.6,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.404 20/01/2026]',-117392,-170557.1,-164631.5,-213070.7,-375000,-375000,-142032,-179319.4,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.408 20/01/2026]',-117407.6,-170576.3,-164657,-213033.7,-375000,-375000,-142044.8,-179319.7,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.412 20/01/2026]',-117411.7,-170600.3,-164686.9,-212982,-375000,-375000,-142040.5,-179307.3,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.416 20/01/2026]',-117391.2,-170584.8,-164663.2,-213001.2,-375000,-375000,-142038,-179307.9,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.420 20/01/2026]',-117378.4,-170554,-164647.6,-213049.4,-375000,-375000,-142048.4,-179328.9,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.424 20/01/2026]',-117377.5,-170556.5,-164653.5,-213022,-375000,-375000,-142051,-179326.7,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.428 20/01/2026]',-117381.7,-170584.1,-164660,-212957.1,-375000,-375000,-142036,-179304.6,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.432 20/01/2026]',-117386.7,-170580.4,-164655.8,-212963.9,-375000,-375000,-142037.5,-179307.7,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.436 20/01/2026]',-117362.5,-170550.3,-164636.5,-213032,-375000,-375000,-142044.3,-179324.5,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.440 20/01/2026]',-117366.4,-170558.7,-164644,-213038.1,-375000,-375000,-142042.5,-179327.4,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.444 20/01/2026]',-117410.5,-170589.4,-164672,-212964.4,-375000,-375000,-142048.8,-179319.5,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.448 20/01/2026]',-117403.8,-170579.1,-164662.4,-212959.9,-375000,-375000,-142049.2,-179320,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.452 20/01/2026]',-117377.2,-170540.1,-164632.5,-213007.3,-375000,-375000,-142060.3,-179332.1,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.456 20/01/2026]',-117370.1,-170558.7,-164653,-213029.9,-375000,-375000,-142074.9,-179349,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.460 20/01/2026]',-117381.2,-170598.3,-164688,-212975.1,-375000,-375000,-142076.9,-179340.9,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.464 20/01/2026]',-117403.6,-170599.9,-164693.8,-212956.1,-375000,-375000,-142072.1,-179337.7,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.468 20/01/2026]',-117412.1,-170579.5,-164673.9,-213021.7,-375000,-375000,-142088.9,-179357.6,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.472 20/01/2026]',-117407.3,-170584.8,-164670.8,-213043.7,-375000,-375000,-142094.8,-179366.1,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.476 20/01/2026]',-117419.9,-170620.3,-164698.8,-212989.3,-375000,-375000,-142103.2,-179367.9,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.480 20/01/2026]',-117420.8,-170636,-164718.2,-212963.6,-375000,-375000,-142109.8,-179370,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.484 20/01/2026]',-117449.8,-170615.8,-164705.4,-213024.8,-375000,-375000,-142128.4,-179395.5,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.488 20/01/2026]',-117432.1,-170600.7,-164696.2,-213066.2,-375000,-375000,-142127.5,-179398.2,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.492 20/01/2026]',-117438.6,-170620.9,-164719.7,-213015.8,-375000,-375000,-142116.6,-179378.2,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.496 20/01/2026]',-117475.2,-170653.5,-164749.6,-212980.6,-375000,-375000,-142130.9,-179392.5,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.500 20/01/2026]',-117452.9,-170638,-164734.9,-213031.3,-375000,-375000,-142142.8,-179410.9,0.02,0.02,0.89,-4,0,-2,59,0
'[12:09:00.504 20/01/2026]',-117444,-170614.2,-164714.8,-213075.3,-375000,-375000,-142142.5,-179411.2,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.508 20/01/2026]',-117470.3,-170637.5,-164730,-213041.9,-375000,-375000,-142144.9,-179414.7,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.512 20/01/2026]',-117482.4,-170677.8,-164763.3,-213004.3,-375000,-375000,-142156,-179424.1,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.516 20/01/2026]',-117460.8,-170667.3,-164763.5,-213045.3,-375000,-375000,-142176.3,-179442.3,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.520 20/01/2026]',-117448.2,-170644.7,-164737.8,-213101,-375000,-375000,-142165,-179439.3,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.524 20/01/2026]',-117504.9,-170658.8,-164756.4,-213074.3,-375000,-375000,-142162.6,-179430.8,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.528 20/01/2026]',-117525.8,-170691.8,-164787.6,-213020.8,-375000,-375000,-142172.4,-179431.1,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.532 20/01/2026]',-117510.3,-170678.6,-164774,-213049.8,-375000,-375000,-142178.5,-179449.5,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.536 20/01/2026]',-117485.5,-170654.1,-164759,-213109.7,-375000,-375000,-142191,-179464.4,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.540 20/01/2026]',-117497.7,-170670,-164783.8,-213106.1,-375000,-375000,-142201.5,-179470.7,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.544 20/01/2026]',-117517.9,-170696.9,-164809.4,-213053.9,-375000,-375000,-142192,-179458.7,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.548 20/01/2026]',-117511.2,-170686.9,-164800.3,-213039.3,-375000,-375000,-142174.8,-179440.6,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.552 20/01/2026]',-117514.3,-170676.2,-164773.5,-213104.4,-375000,-375000,-142184.5,-179460,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.556 20/01/2026]',-117509.1,-170676.6,-164789.4,-213114.6,-375000,-375000,-142196.6,-179465.5,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.560 20/01/2026]',-117535.3,-170701,-164816.2,-213045.4,-375000,-375000,-142200.1,-179463.1,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.564 20/01/2026]',-117549.8,-170697.3,-164818.9,-213031.4,-375000,-375000,-142186.6,-179447.8,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.568 20/01/2026]',-117525.5,-170659,-164780.7,-213082.3,-375000,-375000,-142173.9,-179448.9,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.572 20/01/2026]',-117498.4,-170647.2,-164773,-213098.4,-375000,-375000,-142178.6,-179459.2,0.03,0.02,0.88,-4,0,-2,59,0
'[12:09:00.576 20/01/2026]',-117501.2,-170685,-164799.2,-213041.9,-375000,-375000,-142184.8,-179455.5,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.580 20/01/2026]',-117517.9,-170698.8,-164796.1,-213013,-375000,-375000,-142168.2,-179443,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.584 20/01/2026]',-117517.2,-170672,-164767.2,-213067.5,-375000,-375000,-142176.9,-179460.6,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.588 20/01/2026]',-117487.2,-170643.1,-164755.6,-213092,-375000,-375000,-142171,-179459,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.592 20/01/2026]',-117492.8,-170665,-164775.4,-213039,-375000,-375000,-142164.2,-179446.6,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.596 20/01/2026]',-117505.8,-170679.8,-164795.3,-213000.6,-375000,-375000,-142160,-179445.5,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.600 20/01/2026]',-117480,-170656.9,-164781.8,-213039.5,-375000,-375000,-142159.9,-179447.8,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.604 20/01/2026]',-117457.3,-170622.1,-164758.1,-213078.8,-375000,-375000,-142154.6,-179444.6,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.608 20/01/2026]',-117509.1,-170630.8,-164764.8,-213042.3,-375000,-375000,-142147.4,-179434.1,0.03,0.00,0.89,-4,0,-2,59,0
'[12:09:00.612 20/01/2026]',-117521.8,-170672.4,-164784.3,-212991.2,-375000,-375000,-142159.1,-179441.4,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.616 20/01/2026]',-117500.7,-170661.3,-164779.4,-213020.6,-375000,-375000,-142163.8,-179450.3,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.620 20/01/2026]',-117477.3,-170623,-164745.7,-213066.5,-375000,-375000,-142155.6,-179446.2,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.624 20/01/2026]',-117467.4,-170623.8,-164749.7,-213034.6,-375000,-375000,-142145.6,-179431.8,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.628 20/01/2026]',-117469.2,-170644,-164776.2,-212974.6,-375000,-375000,-142146.6,-179420.8,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.632 20/01/2026]',-117471.4,-170648.4,-164773.7,-213009.4,-375000,-375000,-142162.6,-179444.8,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.636 20/01/2026]',-117470,-170612.7,-164734,-213066.6,-375000,-375000,-142153.1,-179444.1,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.640 20/01/2026]',-117466.4,-170614,-164739.7,-213060.9,-375000,-375000,-142151,-179438.4,0.02,0.00,0.89,-4,0,-2,59,0
'[12:09:00.644 20/01/2026]',-117466.7,-170637.4,-164763.5,-212986.3,-375000,-375000,-142137.2,-179421.6,0.02,0.00,0.89,-4,0,-2,59,0
