'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[18:09:00.448 20/01/2026]',-3.606947,-3.146344,-1.080575,4.271782,4.610755E-10,4.610755E-10,-0.09894399,-0.0291428
'[18:09:00.456 20/01/2026]',1.616997,-0.01120441,1.40295,-0.0201594,4.610755E-10,4.610755E-10,4.364477,0.5198904
'[18:09:00.464 20/01/2026]',-3.553771,-4.055098,-4.222537,-6.783783,4.610755E-10,4.610755E-10,-4.667902,-1.063035
'[18:09:00.472 20/01/2026]',6.565427,9.346551,6.270442,11.47432,4.610755E-10,4.610755E-10,3.771461,4.309467
'[18:09:00.480 20/01/2026]',6.565427,9.346551,6.270442,11.47432,4.610755E-10,4.610755E-10,3.771461,4.309467
'[18:09:00.488 20/01/2026]',6.565427,9.346551,6.270442,11.47432,4.610755E-10,4.610755E-10,3.771461,4.309467
'[18:09:00.496 20/01/2026]',6.565427,9.346551,6.270442,11.47432,4.610755E-10,4.610755E-10,3.771461,4.309467
'[18:09:00.504 20/01/2026]',-5.888638,-6.169078,-4.785004,-7.703653,4.610755E-10,4.610755E-10,-3.461209,-5.804657
'[18:09:00.512 20/01/2026]',1.485511,-0.663177,3.242723,-0.2489306,4.610755E-10,4.610755E-10,3.043182,2.616493
'[18:09:00.520 20/01/2026]',1.485511,-0.663177,3.242723,-0.2489306,4.610755E-10,4.610755E-10,3.043182,2.616493
'[18:09:00.528 20/01/2026]',1.485511,-0.663177,3.242723,-0.2489306,4.610755E-10,4.610755E-10,3.043182,2.616493
'[18:09:00.536 20/01/2026]',1.485511,-0.663177,3.242723,-0.2489306,4.610755E-10,4.610755E-10,3.043182,2.616493
'[18:09:00.544 20/01/2026]',1.011828,3.985401,-0.9582875,3.568116,4.610755E-10,4.610755E-10,-0.1479329,0.2682919
'[18:09:00.552 20/01/2026]',-1.088984,-2.123765,-3.989853,-4.830826,4.610755E-10,4.610755E-10,-3.245527,-1.074697
'[18:09:00.560 20/01/2026]',0.3809702,0.4126674,5.283289,4.404183,4.610755E-10,4.610755E-10,2.388157,0.09398154
'[18:09:00.568 20/01/2026]',0.3809702,0.4126674,5.283289,4.404183,4.610755E-10,4.610755E-10,2.388157,0.09398154
'[18:09:00.576 20/01/2026]',0.3809702,0.4126674,5.283289,4.404183,4.610755E-10,4.610755E-10,2.388157,0.09398154
'[18:09:00.584 20/01/2026]',0.3809702,0.4126674,5.283289,4.404183,4.610755E-10,4.610755E-10,2.388157,0.09398154
'[18:09:00.592 20/01/2026]',0.3809702,0.4126674,5.283289,4.404183,4.610755E-10,4.610755E-10,2.388157,0.09398154
'[18:09:00.600 20/01/2026]',0.5622748,1.351815,1.107974,0.8677061,4.610755E-10,4.610755E-10,1.850587,2.360192
'[18:09:00.608 20/01/2026]',-1.95014,-3.296349,-2.920908,-3.966673,4.610755E-10,4.610755E-10,-2.172484,-2.539146
'[18:09:00.616 20/01/2026]',-0.2871934,-0.5850584,-3.197633,0.5589719,4.610755E-10,4.610755E-10,-1.920153,-0.7241126
'[18:09:00.624 20/01/2026]',-0.2871934,-0.5850584,-3.197633,0.5589719,4.610755E-10,4.610755E-10,-1.920153,-0.7241126
'[18:09:00.632 20/01/2026]',-0.2871934,-0.5850584,-3.197633,0.5589719,4.610755E-10,4.610755E-10,-1.920153,-0.7241126
'[18:09:00.640 20/01/2026]',0.6245646,0.7186044,3.585186,1.650815,4.610755E-10,4.610755E-10,3.387776,1.638218
'[18:09:00.648 20/01/2026]',1.048553,1.529807,0.4715857,-0.324266,4.610755E-10,4.610755E-10,0.7763918,0.9205392
'[18:09:00.656 20/01/2026]',-1.570384,-1.068809,-2.736652,0.9941506,4.610755E-10,4.610755E-10,-4.743322,-2.255674
'[18:09:00.664 20/01/2026]',-1.570384,-1.068809,-2.736652,0.9941506,4.610755E-10,4.610755E-10,-4.743322,-2.255674
'[18:09:00.672 20/01/2026]',-1.570384,-1.068809,-2.736652,0.9941506,4.610755E-10,4.610755E-10,-4.743322,-2.255674
'[18:09:00.680 20/01/2026]',-1.570384,-1.068809,-2.736652,0.9941506,4.610755E-10,4.610755E-10,-4.743322,-2.255674
'[18:09:00.688 20/01/2026]',-0.6355506,-0.0583066,1.369254,-3.836267,4.610755E-10,4.610755E-10,2.123205,-1.741158
'[18:09:00.696 20/01/2026]',1.144629,-0.1854049,-0.553217,-0.5257571,4.610755E-10,4.610755E-10,0.213445,3.114645
'[18:09:00.704 20/01/2026]',1.144629,-0.1854049,-0.553217,-0.5257571,4.610755E-10,4.610755E-10,0.213445,3.114645
'[18:09:00.712 20/01/2026]',1.144629,-0.1854049,-0.553217,-0.5257571,4.610755E-10,4.610755E-10,0.213445,3.114645
'[18:09:00.720 20/01/2026]',1.144629,-0.1854049,-0.553217,-0.5257571,4.610755E-10,4.610755E-10,0.213445,3.114645
'[18:09:00.728 20/01/2026]',1.144629,-0.1854049,-0.553217,-0.5257571,4.610755E-10,4.610755E-10,0.213445,3.114645
'[18:09:00.736 20/01/2026]',0.9533605,0.3043071,0.1023474,4.681483,4.610755E-10,4.610755E-10,2.161922,1.555048
'[18:09:00.744 20/01/2026]',-0.9557003,1.618501,2.104653,-2.779127,4.610755E-10,4.610755E-10,-2.593621,-4.177923
'[18:09:00.752 20/01/2026]',-1.28995,-0.0253708,-2.505867,-1.805817,4.610755E-10,4.610755E-10,-2.968705,-1.680887
'[18:09:00.760 20/01/2026]',-1.28995,-0.0253708,-2.505867,-1.805817,4.610755E-10,4.610755E-10,-2.968705,-1.680887
'[18:09:00.768 20/01/2026]',-1.28995,-0.0253708,-2.505867,-1.805817,4.610755E-10,4.610755E-10,-2.968705,-1.680887
'[18:09:00.776 20/01/2026]',-1.28995,-0.0253708,-2.505867,-1.805817,4.610755E-10,4.610755E-10,-2.968705,-1.680887
'[18:09:00.784 20/01/2026]',1.539807,-0.4803004,2.346567,8.414635,4.610755E-10,4.610755E-10,4.015386,5.36886
'[18:09:00.792 20/01/2026]',0.7803409,-1.132522,-0.1004014,-6.444593,4.610755E-10,4.610755E-10,1.605255,-0.4385087
'[18:09:00.800 20/01/2026]',-3.223675,1.411419,-1.786823,-1.521074,4.610755E-10,4.610755E-10,-5.37235,-3.624784
'[18:09:00.808 20/01/2026]',-3.223675,1.411419,-1.786823,-1.521074,4.610755E-10,4.610755E-10,-5.37235,-3.624784
'[18:09:00.816 20/01/2026]',-3.223675,1.411419,-1.786823,-1.521074,4.610755E-10,4.610755E-10,-5.37235,-3.624784
'[18:09:00.824 20/01/2026]',-3.223675,1.411419,-1.786823,-1.521074,4.610755E-10,4.610755E-10,-5.37235,-3.624784
'[18:09:00.832 20/01/2026]',0.5778713,-1.904954,1.188882,6.737438,4.610755E-10,4.610755E-10,-0.6474103,-2.257993
'[18:09:00.840 20/01/2026]',-10.73931,-12.92998,-3.41445,-3.705799,4.610755E-10,4.610755E-10,4.007663,6.351376
'[18:09:00.848 20/01/2026]',-15.79607,-9.497046,-4.676129,-9.315674,4.610755E-10,4.610755E-10,1.995867,1.092367
'[18:09:00.856 20/01/2026]',-15.79607,-9.497046,-4.676129,-9.315674,4.610755E-10,4.610755E-10,1.995867,1.092367
'[18:09:00.864 20/01/2026]',-15.79607,-9.497046,-4.676129,-9.315674,4.610755E-10,4.610755E-10,1.995867,1.092367
'[18:09:00.872 20/01/2026]',57.70559,65.78181,17.35587,12.99781,4.610755E-10,4.610755E-10,-0.217694,-0.2479078
'[18:09:00.880 20/01/2026]',-2.556803,-20.85592,-1.602077,4.316995,4.610755E-10,4.610755E-10,-2.753254,-2.255925
'[18:09:00.888 20/01/2026]',-2.556803,-20.85592,-1.602077,4.316995,4.610755E-10,4.610755E-10,-2.753254,-2.255925
'[18:09:00.896 20/01/2026]',-2.556803,-20.85592,-1.602077,4.316995,4.610755E-10,4.610755E-10,-2.753254,-2.255925
'[18:09:00.904 20/01/2026]',-2.556803,-20.85592,-1.602077,4.316995,4.610755E-10,4.610755E-10,-2.753254,-2.255925
'[18:09:00.912 20/01/2026]',-2.556803,-20.85592,-1.602077,4.316995,4.610755E-10,4.610755E-10,-2.753254,-2.255925
'[18:09:00.920 20/01/2026]',-49.85534,-49.59902,-14.10803,-16.93963,4.610755E-10,4.610755E-10,-1.07802,-3.502577
'[18:09:00.928 20/01/2026]',16.77224,31.58529,6.708456,9.745905,4.610755E-10,4.610755E-10,2.306423,3.632212
'[18:09:00.936 20/01/2026]',12.41724,5.09303,-1.33834,-3.113412,4.610755E-10,4.610755E-10,-1.374986,-3.759278
'[18:09:00.944 20/01/2026]',12.41724,5.09303,-1.33834,-3.113412,4.610755E-10,4.610755E-10,-1.374986,-3.759278
'[18:09:00.952 20/01/2026]',12.41724,5.09303,-1.33834,-3.113412,4.610755E-10,4.610755E-10,-1.374986,-3.759278
'[18:09:00.960 20/01/2026]',12.41724,5.09303,-1.33834,-3.113412,4.610755E-10,4.610755E-10,-1.374986,-3.759278
'[18:09:00.968 20/01/2026]',12.41724,5.09303,-1.33834,-3.113412,4.610755E-10,4.610755E-10,-1.374986,-3.759278
'[18:09:00.976 20/01/2026]',-3.198985,-9.400926,2.396379,-1.807351,4.610755E-10,4.610755E-10,-1.905834,1.354062
'[18:09:00.984 20/01/2026]',-9.9511,-3.457615,-3.963265,3.712193,4.610755E-10,4.610755E-10,2.403672,4.361037
'[18:09:00.992 20/01/2026]',-4.649629,-6.794107,-7.772537,-12.16053,4.610755E-10,4.610755E-10,-8.565901,-15.66168
'[18:09:01.000 20/01/2026]',-4.649629,-6.794107,-7.772537,-12.16053,4.610755E-10,4.610755E-10,-8.565901,-15.66168
'[18:09:01.008 20/01/2026]',-4.649629,-6.794107,-7.772537,-12.16053,4.610755E-10,4.610755E-10,-8.565901,-15.66168
'[18:09:01.016 20/01/2026]',5.855345,7.007216,4.847071,8.375175,4.610755E-10,4.610755E-10,0.1795033,5.336615
'[18:09:01.024 20/01/2026]',14.58262,12.18597,12.55451,12.37826,4.610755E-10,4.610755E-10,18.23002,19.17865
'[18:09:01.032 20/01/2026]',14.58262,12.18597,12.55451,12.37826,4.610755E-10,4.610755E-10,18.23002,19.17865
'[18:09:01.040 20/01/2026]',14.58262,12.18597,12.55451,12.37826,4.610755E-10,4.610755E-10,18.23002,19.17865
'[18:09:01.048 20/01/2026]',14.58262,12.18597,12.55451,12.37826,4.610755E-10,4.610755E-10,18.23002,19.17865
'[18:09:01.056 20/01/2026]',14.58262,12.18597,12.55451,12.37826,4.610755E-10,4.610755E-10,18.23002,19.17865
'[18:09:01.064 20/01/2026]',-8.69098,-6.38621,-4.57138,-5.023167,4.610755E-10,4.610755E-10,-7.416816,-9.66261
'[18:09:01.072 20/01/2026]',-6.257504,-5.970344,-5.617869,-10.88621,4.610755E-10,4.610755E-10,-5.569097,-4.971454
'[18:09:01.080 20/01/2026]',5.910587,4.883743,3.896387,11.18353,4.610755E-10,4.610755E-10,4.801321,4.93113
'[18:09:01.088 20/01/2026]',5.910587,4.883743,3.896387,11.18353,4.610755E-10,4.610755E-10,4.801321,4.93113
'[18:09:01.096 20/01/2026]',5.910587,4.883743,3.896387,11.18353,4.610755E-10,4.610755E-10,4.801321,4.93113
'[18:09:01.104 20/01/2026]',1.861063,-0.6032359,-0.6684267,-2.380193,4.610755E-10,4.610755E-10,-2.934819,-1.31321
'[18:09:01.112 20/01/2026]',-7.927808,-12.78148,-1.094434,-6.539518,4.610755E-10,4.610755E-10,2.682967,-1.740299
'[18:09:01.120 20/01/2026]',4.04116,4.750532,0.3649844,2.104496,4.610755E-10,4.610755E-10,-2.734766,0.3002152
'[18:09:01.128 20/01/2026]',4.04116,4.750532,0.3649844,2.104496,4.610755E-10,4.610755E-10,-2.734766,0.3002152
'[18:09:01.136 20/01/2026]',4.04116,4.750532,0.3649844,2.104496,4.610755E-10,4.610755E-10,-2.734766,0.3002152
'[18:09:01.144 20/01/2026]',4.04116,4.750532,0.3649844,2.104496,4.610755E-10,4.610755E-10,-2.734766,0.3002152
'[18:09:01.152 20/01/2026]',6.560838,19.61859,2.949539,4.821098,4.610755E-10,4.610755E-10,4.352488,5.159019
'[18:09:01.160 20/01/2026]',-8.281728,-16.82064,-4.329523,-3.545597,4.610755E-10,4.610755E-10,-5.073387,-4.6749
'[18:09:01.168 20/01/2026]',-8.281728,-16.82064,-4.329523,-3.545597,4.610755E-10,4.610755E-10,-5.073387,-4.6749
'[18:09:01.176 20/01/2026]',-8.281728,-16.82064,-4.329523,-3.545597,4.610755E-10,4.610755E-10,-5.073387,-4.6749
'[18:09:01.184 20/01/2026]',-8.281728,-16.82064,-4.329523,-3.545597,4.610755E-10,4.610755E-10,-5.073387,-4.6749
'[18:09:01.192 20/01/2026]',-8.281728,-16.82064,-4.329523,-3.545597,4.610755E-10,4.610755E-10,-5.073387,-4.6749
'[18:09:01.200 20/01/2026]',-0.7191359,-0.4030544,1.474312,0.3951188,4.610755E-10,4.610755E-10,4.736812,-2.341575
'[18:09:01.208 20/01/2026]',1.664966,1.955087,-0.6008282,-5.763658,4.610755E-10,4.610755E-10,-7.562263,3.107579
'[18:09:01.216 20/01/2026]',1.261703,3.25723,2.342137,7.133346,4.610755E-10,4.610755E-10,10.01754,2.018051
'[18:09:01.224 20/01/2026]',1.261703,3.25723,2.342137,7.133346,4.610755E-10,4.610755E-10,10.01754,2.018051
'[18:09:01.232 20/01/2026]',1.261703,3.25723,2.342137,7.133346,4.610755E-10,4.610755E-10,10.01754,2.018051
'[18:09:01.240 20/01/2026]',1.261703,3.25723,2.342137,7.133346,4.610755E-10,4.610755E-10,10.01754,2.018051
'[18:09:01.248 20/01/2026]',-5.297183,-7.131013,-5.794926,-7.434504,4.610755E-10,4.610755E-10,-8.335689,-5.59147
'[18:09:01.256 20/01/2026]',1.236566,1.909228,6.206125,3.262709,4.610755E-10,4.610755E-10,4.42913,3.606655
'[18:09:01.264 20/01/2026]',-1.352848,-3.746397,-7.550497,-0.9833032,4.610755E-10,4.610755E-10,-7.343417,-3.768743
'[18:09:01.272 20/01/2026]',-1.352848,-3.746397,-7.550497,-0.9833032,4.610755E-10,4.610755E-10,-7.343417,-3.768743
'[18:09:01.280 20/01/2026]',-1.352848,-3.746397,-7.550497,-0.9833032,4.610755E-10,4.610755E-10,-7.343417,-3.768743
'[18:09:01.288 20/01/2026]',-1.352848,-3.746397,-7.550497,-0.9833032,4.610755E-10,4.610755E-10,-7.343417,-3.768743
'[18:09:01.296 20/01/2026]',5.829732,10.47324,10.52232,-0.1072486,4.610755E-10,4.610755E-10,8.531628,4.218103
'[18:09:01.304 20/01/2026]',-2.415527,-4.639995,-8.065615,-13.44056,4.610755E-10,4.610755E-10,3.177743,3.105412
'[18:09:01.312 20/01/2026]',-2.415527,-4.639995,-8.065615,-13.44056,4.610755E-10,4.610755E-10,3.177743,3.105412
'[18:09:01.320 20/01/2026]',-2.415527,-4.639995,-8.065615,-13.44056,4.610755E-10,4.610755E-10,3.177743,3.105412
'[18:09:01.328 20/01/2026]',-2.415527,-4.639995,-8.065615,-13.44056,4.610755E-10,4.610755E-10,3.177743,3.105412
'[18:09:01.336 20/01/2026]',-2.415527,-4.639995,-8.065615,-13.44056,4.610755E-10,4.610755E-10,3.177743,3.105412
'[18:09:01.344 20/01/2026]',-30.84385,-35.40415,-8.666185,20.32549,4.610755E-10,4.610755E-10,-9.241301,-14.23927
'[18:09:01.352 20/01/2026]',35.02248,46.89946,14.99837,13.76024,4.610755E-10,4.610755E-10,2.670533,10.00135
'[18:09:01.360 20/01/2026]',48.71774,45.73727,13.19028,-18.31149,4.610755E-10,4.610755E-10,-2.728162,6.338723
'[18:09:01.368 20/01/2026]',48.71774,45.73727,13.19028,-18.31149,4.610755E-10,4.610755E-10,-2.728162,6.338723
'[18:09:01.376 20/01/2026]',48.71774,45.73727,13.19028,-18.31149,4.610755E-10,4.610755E-10,-2.728162,6.338723
'[18:09:01.384 20/01/2026]',-57.05574,-73.40754,-22.85072,-18.79,4.610755E-10,4.610755E-10,5.055464,-7.405752
'[18:09:01.392 20/01/2026]',-57.05574,-73.40754,-22.85072,-18.79,4.610755E-10,4.610755E-10,5.055464,-7.405752
'[18:09:01.400 20/01/2026]',-15.16085,-2.31541,-11.87334,-16.68604,4.610755E-10,4.610755E-10,-2.187781,-33.2294
'[18:09:01.408 20/01/2026]',32.6364,20.06275,27.69535,-39.63622,4.610755E-10,4.610755E-10,8.781325,1.971267
'[18:09:01.416 20/01/2026]',32.6364,20.06275,27.69535,-39.63622,4.610755E-10,4.610755E-10,8.781325,1.971267
'[18:09:01.424 20/01/2026]',32.6364,20.06275,27.69535,-39.63622,4.610755E-10,4.610755E-10,8.781325,1.971267
'[18:09:01.432 20/01/2026]',20.64828,27.89849,10.76182,145.0327,4.610755E-10,4.610755E-10,8.043905,54.21331
'[18:09:01.440 20/01/2026]',-32.76076,-14.18165,-22.28706,19.08773,4.610755E-10,4.610755E-10,-28.63366,58.10241
'[18:09:01.448 20/01/2026]',-9.50532,-20.15555,16.50728,-90.37695,4.610755E-10,4.610755E-10,13.23782,-45.1941
'[18:09:01.456 20/01/2026]',-9.50532,-20.15555,16.50728,-90.37695,4.610755E-10,4.610755E-10,13.23782,-45.1941
'[18:09:01.464 20/01/2026]',-9.50532,-20.15555,16.50728,-90.37695,4.610755E-10,4.610755E-10,13.23782,-45.1941
'[18:09:01.472 20/01/2026]',-9.50532,-20.15555,16.50728,-90.37695,4.610755E-10,4.610755E-10,13.23782,-45.1941
'[18:09:01.480 20/01/2026]',18.90265,2.478467,-13.18954,-68.18908,4.610755E-10,4.610755E-10,9.287273,-95.9953
'[18:09:01.488 20/01/2026]',-6.082253,10.32709,-15.74056,34.2868,4.610755E-10,4.610755E-10,-12.84587,40.08311
'[18:09:01.496 20/01/2026]',-6.082253,10.32709,-15.74056,34.2868,4.610755E-10,4.610755E-10,-12.84587,40.08311
'[18:09:01.504 20/01/2026]',-6.082253,10.32709,-15.74056,34.2868,4.610755E-10,4.610755E-10,-12.84587,40.08311
'[18:09:01.512 20/01/2026]',-6.082253,10.32709,-15.74056,34.2868,4.610755E-10,4.610755E-10,-12.84587,40.08311
'[18:09:01.520 20/01/2026]',-6.082253,10.32709,-15.74056,34.2868,4.610755E-10,4.610755E-10,-12.84587,40.08311
'[18:09:01.528 20/01/2026]',1.185721,0.05001365,25.82856,184.8385,4.610755E-10,4.610755E-10,-7.909782,65.1627
'[18:09:01.536 20/01/2026]',-2.001101,-8.640967,-9.49839,-144.2772,4.610755E-10,4.610755E-10,1.307445,-39.73747
'[18:09:01.544 20/01/2026]',-0.1949119,4.706479,-11.12013,-28.40331,4.610755E-10,4.610755E-10,8.216866,-18.41399
'[18:09:01.552 20/01/2026]',-0.1949119,4.706479,-11.12013,-28.40331,4.610755E-10,4.610755E-10,8.216866,-18.41399
'[18:09:01.560 20/01/2026]',-0.1949119,4.706479,-11.12013,-28.40331,4.610755E-10,4.610755E-10,8.216866,-18.41399
'[18:09:01.568 20/01/2026]',-0.1949119,4.706479,-11.12013,-28.40331,4.610755E-10,4.610755E-10,8.216866,-18.41399
'[18:09:01.576 20/01/2026]',0.8593433,1.414144,-7.603136,-35.76054,4.610755E-10,4.610755E-10,3.379094,-8.010192
'[18:09:01.584 20/01/2026]',5.206745,1.122015,31.55286,82.08865,4.610755E-10,4.610755E-10,-1.636573,24.60131
'[18:09:01.592 20/01/2026]',5.206745,1.122015,31.55286,82.08865,4.610755E-10,4.610755E-10,-1.636573,24.60131
'[18:09:01.600 20/01/2026]',5.206745,1.122015,31.55286,82.08865,4.610755E-10,4.610755E-10,-1.636573,24.60131
'[18:09:01.608 20/01/2026]',5.206745,1.122015,31.55286,82.08865,4.610755E-10,4.610755E-10,-1.636573,24.60131
'[18:09:01.616 20/01/2026]',5.206745,1.122015,31.55286,82.08865,4.610755E-10,4.610755E-10,-1.636573,24.60131
'[18:09:01.624 20/01/2026]',-14.2764,-17.45729,-10.51575,-10.10206,4.610755E-10,4.610755E-10,0.2133672,25.35387
