'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[12:06:00.108 21/01/2026]',-136248.3,-199680.1,-112556.9,-12843.67,-375000,-375000,-148531.3,-118545.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.112 21/01/2026]',-136358.3,-199722.6,-112698.4,-12915.69,-375000,-375000,-148602.5,-118581.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.116 21/01/2026]',-136421.6,-199768.6,-112789.5,-12961.2,-375000,-375000,-148642.6,-118619.2,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.120 21/01/2026]',-136351.2,-199739.7,-112640.2,-12876.79,-375000,-375000,-148573.3,-118587,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.124 21/01/2026]',-136268.6,-199682.5,-112545.9,-12830.26,-375000,-375000,-148509.5,-118528.7,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.128 21/01/2026]',-136364.4,-199730.4,-112696.1,-12898.03,-375000,-375000,-148575.6,-118572.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.132 21/01/2026]',-136438.3,-199791.2,-112824.7,-12972.77,-375000,-375000,-148644.8,-118626.1,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.136 21/01/2026]',-136348,-199741.1,-112656.9,-12889.67,-375000,-375000,-148573.3,-118588.3,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.140 21/01/2026]',-136242.2,-199685.7,-112527.8,-12818.46,-375000,-375000,-148500.3,-118533,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.144 21/01/2026]',-136305.7,-199715.7,-112651.2,-12875.45,-375000,-375000,-148564.8,-118559.5,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.148 21/01/2026]',-136402.5,-199779.3,-112814.7,-12958.92,-375000,-375000,-148646.4,-118617.8,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.152 21/01/2026]',-136378.6,-199753.9,-112712.8,-12904.2,-375000,-375000,-148600.2,-118604.3,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.156 21/01/2026]',-136305,-199692.8,-112535.3,-12831.02,-375000,-375000,-148526.1,-118556.1,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.160 21/01/2026]',-136332.8,-199705.6,-112609.7,-12879.52,-375000,-375000,-148567.1,-118569.3,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.164 21/01/2026]',-136408.3,-199761.1,-112813.3,-12966.43,-375000,-375000,-148646.9,-118618.5,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.168 21/01/2026]',-136384.6,-199757.8,-112734.5,-12924.63,-375000,-375000,-148624.9,-118619.5,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.172 21/01/2026]',-136297,-199708.1,-112557.8,-12839.56,-375000,-375000,-148553,-118579,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.176 21/01/2026]',-136292.9,-199706.6,-112615.4,-12860.79,-375000,-375000,-148569.4,-118580.2,0.03,-0.02,0.88,-4,0,-2,26,0
'[12:06:00.180 21/01/2026]',-136393.6,-199758.6,-112794.7,-12942.6,-375000,-375000,-148640.9,-118619,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.184 21/01/2026]',-136394.6,-199776.4,-112785.2,-12943.45,-375000,-375000,-148640.8,-118633.4,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.188 21/01/2026]',-136305.8,-199720.3,-112575.6,-12853.06,-375000,-375000,-148552.7,-118577,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.192 21/01/2026]',-136297.8,-199700.1,-112561.7,-12844.38,-375000,-375000,-148545.2,-118557.2,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.196 21/01/2026]',-136387,-199761.3,-112766.3,-12943.13,-375000,-375000,-148636.9,-118614,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.200 21/01/2026]',-136425.9,-199779.1,-112798.7,-12971.25,-375000,-375000,-148656.5,-118634.7,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.204 21/01/2026]',-136335.4,-199728.3,-112600.2,-12874.65,-375000,-375000,-148580.4,-118593.3,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.208 21/01/2026]',-136289,-199701.9,-112564.9,-12851.4,-375000,-375000,-148543,-118559.7,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.212 21/01/2026]',-136365,-199743.9,-112737.9,-12931.33,-375000,-375000,-148618.8,-118600,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.216 21/01/2026]',-136420.7,-199775.9,-112827.1,-12980.37,-375000,-375000,-148664.8,-118636.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.220 21/01/2026]',-136341.4,-199729.6,-112646.4,-12883.9,-375000,-375000,-148588.5,-118591.2,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.224 21/01/2026]',-136279.8,-199682.6,-112557.7,-12846.44,-375000,-375000,-148536.7,-118553.1,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.228 21/01/2026]',-136371.2,-199729.4,-112702.7,-12912.92,-375000,-375000,-148612.5,-118592.5,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.232 21/01/2026]',-136418.6,-199763.8,-112820,-12970,-375000,-375000,-148656.3,-118619,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.236 21/01/2026]',-136339.8,-199709.3,-112686.4,-12902.72,-375000,-375000,-148594.2,-118587.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.240 21/01/2026]',-136262.8,-199682.3,-112542.9,-12834.64,-375000,-375000,-148532.3,-118541.8,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.244 21/01/2026]',-136352.7,-199743.4,-112671.7,-12907.77,-375000,-375000,-148592.8,-118578.1,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.248 21/01/2026]',-136441.4,-199787.1,-112826.7,-12991.59,-375000,-375000,-148672.9,-118633.7,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.252 21/01/2026]',-136380,-199731.9,-112711.8,-12919.4,-375000,-375000,-148626.7,-118613.6,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.256 21/01/2026]',-136289.8,-199682.1,-112551.4,-12837.86,-375000,-375000,-148536.8,-118552.1,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.260 21/01/2026]',-136323.6,-199694.2,-112630.2,-12877.82,-375000,-375000,-148568.3,-118556,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.264 21/01/2026]',-136418.6,-199775.8,-112811.8,-12975.59,-375000,-375000,-148655.5,-118615.6,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.268 21/01/2026]',-136392.8,-199767.1,-112754,-12940.09,-375000,-375000,-148635.3,-118621.1,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.272 21/01/2026]',-136284.5,-199698.7,-112570.3,-12848.41,-375000,-375000,-148549.8,-118566.9,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.276 21/01/2026]',-136299,-199696.1,-112600.7,-12859.32,-375000,-375000,-148558.1,-118554.2,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.280 21/01/2026]',-136406.9,-199772.7,-112780.4,-12945.5,-375000,-375000,-148645.7,-118611.5,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.284 21/01/2026]',-136410.6,-199772.8,-112783.3,-12933.7,-375000,-375000,-148638.1,-118617.5,0.02,0.00,0.86,-4,0,-2,26,0
'[12:06:00.288 21/01/2026]',-136320.4,-199698.7,-112580.8,-12851.22,-375000,-375000,-148551.6,-118566.2,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.292 21/01/2026]',-136311.5,-199680.2,-112568.8,-12853.33,-375000,-375000,-148547.9,-118555.8,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.296 21/01/2026]',-136401.4,-199756,-112754.5,-12936.34,-375000,-375000,-148643.9,-118616.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.300 21/01/2026]',-136398.5,-199774.3,-112777.3,-12946.31,-375000,-375000,-148658.8,-118636.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.304 21/01/2026]',-136337,-199709.2,-112586.4,-12857.35,-375000,-375000,-148575.5,-118591.3,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.308 21/01/2026]',-136300.4,-199677.1,-112560.8,-12826.41,-375000,-375000,-148546.4,-118559.8,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.312 21/01/2026]',-136374,-199738,-112729.5,-12907.42,-375000,-375000,-148630.3,-118608.1,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.316 21/01/2026]',-136403.8,-199771.3,-112814.1,-12953.77,-375000,-375000,-148668,-118641,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.320 21/01/2026]',-136319.3,-199719.9,-112646.2,-12880.73,-375000,-375000,-148582.1,-118597,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.324 21/01/2026]',-136284.7,-199685.3,-112538.9,-12828.56,-375000,-375000,-148532.3,-118549.8,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.328 21/01/2026]',-136340.8,-199734.6,-112680.1,-12894.54,-375000,-375000,-148604.1,-118584,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.332 21/01/2026]',-136437.6,-199792.5,-112816.2,-12970.18,-375000,-375000,-148679.4,-118651.2,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.336 21/01/2026]',-136366.3,-199736.6,-112680,-12897.72,-375000,-375000,-148625.9,-118636.7,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.340 21/01/2026]',-136292.8,-199670.2,-112528,-12841.93,-375000,-375000,-148553.8,-118579.4,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.344 21/01/2026]',-136362.1,-199705.8,-112645.9,-12891.68,-375000,-375000,-148591.5,-118584.2,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.348 21/01/2026]',-136444.8,-199786,-112821.4,-12969.2,-375000,-375000,-148664.3,-118640.4,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.352 21/01/2026]',-136415.4,-199796.7,-112727.1,-12928.29,-375000,-375000,-148629.1,-118622,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.356 21/01/2026]',-136328,-199745.4,-112577.2,-12853.73,-375000,-375000,-148553.9,-118567.9,0.03,0.00,0.89,-4,0,-2,26,0
'[12:06:00.360 21/01/2026]',-136324.4,-199750.7,-112636.4,-12891.82,-375000,-375000,-148573.1,-118570,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.364 21/01/2026]',-136450.4,-199800.5,-112831.5,-12977.74,-375000,-375000,-148657.5,-118629.7,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.368 21/01/2026]',-136461.5,-199798.3,-112783.5,-12941.84,-375000,-375000,-148636.4,-118630.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.372 21/01/2026]',-136333.8,-199753.8,-112595.5,-12859.32,-375000,-375000,-148553.5,-118569.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.376 21/01/2026]',-136368.7,-199756.5,-112615.1,-12877.55,-375000,-375000,-148573,-118572.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.380 21/01/2026]',-136461.4,-199809.1,-112790.2,-12964.32,-375000,-375000,-148667.8,-118636.1,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.384 21/01/2026]',-136443.5,-199815.3,-112799.5,-12967.1,-375000,-375000,-148674.2,-118655.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.388 21/01/2026]',-136347.3,-199759,-112604,-12877.38,-375000,-375000,-148583.5,-118599,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.392 21/01/2026]',-136363.7,-199743.1,-112592.3,-12873.53,-375000,-375000,-148573.3,-118589.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.396 21/01/2026]',-136449.5,-199797,-112776,-12960.61,-375000,-375000,-148658.5,-118639.1,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.400 21/01/2026]',-136457.7,-199809,-112814.9,-12977.29,-375000,-375000,-148674.7,-118659.2,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.404 21/01/2026]',-136339,-199729.9,-112631.5,-12887.52,-375000,-375000,-148573.3,-118604.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.408 21/01/2026]',-136336.1,-199704.5,-112563.8,-12865.8,-375000,-375000,-148534.4,-118577.8,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.412 21/01/2026]',-136412.4,-199758.9,-112733.1,-12942.24,-375000,-375000,-148611.9,-118631.9,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.416 21/01/2026]',-136448,-199785.3,-112833.9,-12986.77,-375000,-375000,-148646.6,-118671.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.420 21/01/2026]',-136385.5,-199713.6,-112638,-12893.92,-375000,-375000,-148561.1,-118625.8,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.424 21/01/2026]',-136341.1,-199667,-112540.2,-12848.81,-375000,-375000,-148512.6,-118584.9,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.428 21/01/2026]',-136418,-199722.1,-112720.3,-12932.14,-375000,-375000,-148593.6,-118631.5,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.432 21/01/2026]',-136470.8,-199772.4,-112833.5,-12990.79,-375000,-375000,-148652.3,-118667.9,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.436 21/01/2026]',-136379.8,-199723.6,-112690.2,-12917.39,-375000,-375000,-148593.8,-118638.6,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.440 21/01/2026]',-136307.1,-199671.8,-112559,-12859.49,-375000,-375000,-148533.2,-118595.2,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.444 21/01/2026]',-136376.4,-199696.6,-112680.7,-12909.38,-375000,-375000,-148604.1,-118627.3,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.448 21/01/2026]',-136470.1,-199762,-112850.3,-12987.3,-375000,-375000,-148688.6,-118690.9,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.452 21/01/2026]',-136421.1,-199747.4,-112744.9,-12928.74,-375000,-375000,-148632.5,-118651,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.456 21/01/2026]',-136326.7,-199678.3,-112561.6,-12854.17,-375000,-375000,-148558.5,-118596.6,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.460 21/01/2026]',-136373.8,-199682.5,-112636.3,-12886.94,-375000,-375000,-148587.9,-118606.4,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.464 21/01/2026]',-136448.7,-199751.2,-112818.4,-12972.59,-375000,-375000,-148651.7,-118653.1,0.03,-0.02,0.89,-4,0,-2,26,0
'[12:06:00.468 21/01/2026]',-136420.7,-199752.6,-112770,-12946.76,-375000,-375000,-148637.7,-118666,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.472 21/01/2026]',-136317.2,-199706.4,-112586.4,-12851.63,-375000,-375000,-148549.2,-118613,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.476 21/01/2026]',-136354.3,-199712,-112620.3,-12874.51,-375000,-375000,-148560.5,-118603.8,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.480 21/01/2026]',-136450.3,-199766.3,-112797,-12978.63,-375000,-375000,-148664.4,-118677.3,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.484 21/01/2026]',-136446.6,-199757.6,-112776,-12967.5,-375000,-375000,-148653,-118679,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.488 21/01/2026]',-136349.8,-199702.1,-112595.2,-12881.04,-375000,-375000,-148548.4,-118609.3,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.492 21/01/2026]',-136354.3,-199694.6,-112599.2,-12873.44,-375000,-375000,-148548.7,-118598.2,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.496 21/01/2026]',-136460.6,-199756.5,-112762.6,-12959.59,-375000,-375000,-148660.4,-118666.1,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.500 21/01/2026]',-136446.6,-199766.1,-112786.3,-12984.44,-375000,-375000,-148669.7,-118677.8,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.504 21/01/2026]',-136345.5,-199706.7,-112602,-12882.96,-375000,-375000,-148569.3,-118610.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.508 21/01/2026]',-136307.8,-199682.1,-112562.9,-12855.87,-375000,-375000,-148545,-118587.8,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.512 21/01/2026]',-136426.2,-199738.4,-112742.6,-12937.14,-375000,-375000,-148643.8,-118654.1,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.516 21/01/2026]',-136474.5,-199789.8,-112821.1,-12991.24,-375000,-375000,-148691.8,-118695.3,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.520 21/01/2026]',-136402.1,-199735.8,-112646.3,-12916.22,-375000,-375000,-148609.3,-118653.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.524 21/01/2026]',-136322,-199675.5,-112540.5,-12859.23,-375000,-375000,-148546.4,-118595.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.528 21/01/2026]',-136407.1,-199731.9,-112704.9,-12924.05,-375000,-375000,-148625.2,-118634.6,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.532 21/01/2026]',-136488.1,-199795.9,-112828.1,-12998.7,-375000,-375000,-148698.6,-118688.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.536 21/01/2026]',-136411.6,-199760.5,-112678,-12926.46,-375000,-375000,-148635,-118660,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.540 21/01/2026]',-136329.5,-199712,-112556.4,-12871.61,-375000,-375000,-148566.5,-118612.8,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.544 21/01/2026]',-136397,-199732.9,-112685.9,-12915.64,-375000,-375000,-148615.7,-118626.3,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.548 21/01/2026]',-136461.2,-199786.8,-112847.3,-12996.11,-375000,-375000,-148702,-118684.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.552 21/01/2026]',-136408.8,-199756.9,-112737.4,-12948.9,-375000,-375000,-148664.6,-118672.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.556 21/01/2026]',-136332.5,-199694.4,-112584.9,-12877.78,-375000,-375000,-148572,-118611.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.560 21/01/2026]',-136350,-199724.5,-112631.7,-12895.88,-375000,-375000,-148580.3,-118592.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.564 21/01/2026]',-136465.2,-199810.2,-112825.5,-12978.54,-375000,-375000,-148675.6,-118656.3,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.568 21/01/2026]',-136442.3,-199791.5,-112778.3,-12951.72,-375000,-375000,-148657.2,-118662.2,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.572 21/01/2026]',-136339.2,-199713.2,-112581,-12856.68,-375000,-375000,-148557.2,-118592.6,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.576 21/01/2026]',-136351.1,-199707.1,-112610.6,-12869.28,-375000,-375000,-148577.1,-118596.8,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.580 21/01/2026]',-136464.5,-199789.9,-112803.7,-12964.15,-375000,-375000,-148670.7,-118655.8,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.584 21/01/2026]',-136458.8,-199801.2,-112802.9,-12957.48,-375000,-375000,-148657.6,-118659.5,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.588 21/01/2026]',-136332.7,-199720.3,-112586.9,-12871.74,-375000,-375000,-148558.3,-118604.3,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.592 21/01/2026]',-136348,-199706.1,-112567.2,-12876.75,-375000,-375000,-148550.3,-118594.6,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.596 21/01/2026]',-136444.5,-199766.7,-112766.2,-12956.95,-375000,-375000,-148643.4,-118654.3,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.600 21/01/2026]',-136451,-199791.8,-112825.8,-12973.13,-375000,-375000,-148656.5,-118679.9,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.604 21/01/2026]',-136364.2,-199725,-112624.3,-12873.58,-375000,-375000,-148560.1,-118621,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.608 21/01/2026]',-136340.8,-199668.7,-112554.8,-12849.75,-375000,-375000,-148522.5,-118586,0.03,0.00,0.88,-4,0,-2,26,0
'[12:06:00.612 21/01/2026]',-136447,-199729.6,-112747.4,-12949.57,-375000,-375000,-148613.7,-118654.9,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.616 21/01/2026]',-136471.8,-199774,-112838.2,-12984.84,-375000,-375000,-148647.4,-118685.9,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.620 21/01/2026]',-136382.4,-199714.8,-112652.7,-12903.53,-375000,-375000,-148570.4,-118652.4,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.624 21/01/2026]',-136323,-199652.5,-112545.7,-12862.13,-375000,-375000,-148513.4,-118606.7,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.628 21/01/2026]',-136402.9,-199679.5,-112689.8,-12926.91,-375000,-375000,-148575.5,-118633.5,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.632 21/01/2026]',-136480.2,-199732.1,-112806.4,-12989.58,-375000,-375000,-148636.7,-118680.7,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.636 21/01/2026]',-136416.2,-199699.8,-112676.2,-12918.37,-375000,-375000,-148577.7,-118654,0.02,0.00,0.88,-4,0,-2,26,0
'[12:06:00.640 21/01/2026]',-136334,-199630.9,-112532.8,-12844.34,-375000,-375000,-148503.8,-118600,0.02,0.00,0.88,-4,0,-2,26,0
