'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[19:02:00.444 21/01/2026]',-1.581123,0.9091619,0.8433538,-3.064116,4.610755E-10,4.610755E-10,-0.1275382,0.8118885
'[19:02:00.452 21/01/2026]',-1.581123,0.9091619,0.8433538,-3.064116,4.610755E-10,4.610755E-10,-0.1275382,0.8118885
'[19:02:00.460 21/01/2026]',2.227446,-0.7931229,-0.7080584,1.239085,4.610755E-10,4.610755E-10,-6.164861,-3.279657
'[19:02:00.468 21/01/2026]',2.227446,-0.7931229,-0.7080584,1.239085,4.610755E-10,4.610755E-10,-6.164861,-3.279657
'[19:02:00.476 21/01/2026]',17.33817,12.55956,10.21399,9.289208,4.610755E-10,4.610755E-10,4.986394,1.98646
'[19:02:00.484 21/01/2026]',17.33817,12.55956,10.21399,9.289208,4.610755E-10,4.610755E-10,4.986394,1.98646
'[19:02:00.492 21/01/2026]',-11.16208,-6.218699,-7.014073,-8.874956,4.610755E-10,4.610755E-10,0.6208778,-0.3913743
'[19:02:00.500 21/01/2026]',-11.16208,-6.218699,-7.014073,-8.874956,4.610755E-10,4.610755E-10,0.6208778,-0.3913743
'[19:02:00.508 21/01/2026]',-11.16208,-6.218699,-7.014073,-8.874956,4.610755E-10,4.610755E-10,0.6208778,-0.3913743
'[19:02:00.516 21/01/2026]',-18.19106,-11.2994,-7.836992,-6.43394,4.610755E-10,4.610755E-10,-8.951189,-3.771823
'[19:02:00.524 21/01/2026]',-18.19106,-11.2994,-7.836992,-6.43394,4.610755E-10,4.610755E-10,-8.951189,-3.771823
'[19:02:00.532 21/01/2026]',7.752627,3.041171,3.505069,9.742229,4.610755E-10,4.610755E-10,10.13686,5.224136
'[19:02:00.540 21/01/2026]',6.046855,2.477597,1.460326,-2.492614,4.610755E-10,4.610755E-10,-0.2513724,-0.1316599
'[19:02:00.548 21/01/2026]',6.046855,2.477597,1.460326,-2.492614,4.610755E-10,4.610755E-10,-0.2513724,-0.1316599
'[19:02:00.556 21/01/2026]',6.046855,2.477597,1.460326,-2.492614,4.610755E-10,4.610755E-10,-0.2513724,-0.1316599
'[19:02:00.564 21/01/2026]',6.046855,2.477597,1.460326,-2.492614,4.610755E-10,4.610755E-10,-0.2513724,-0.1316599
'[19:02:00.572 21/01/2026]',6.046855,2.477597,1.460326,-2.492614,4.610755E-10,4.610755E-10,-0.2513724,-0.1316599
'[19:02:00.580 21/01/2026]',-9.214477,-5.244181,-5.174218,-9.478996,4.610755E-10,4.610755E-10,-13.18324,-10.88153
'[19:02:00.588 21/01/2026]',0.6854708,0.1472132,2.281476,6.403857,4.610755E-10,4.610755E-10,12.16993,5.716252
'[19:02:00.596 21/01/2026]',0.6854708,0.1472132,2.281476,6.403857,4.610755E-10,4.610755E-10,12.16993,5.716252
'[19:02:00.604 21/01/2026]',3.024637,3.140607,1.988624,2.855192,4.610755E-10,4.610755E-10,0.281478,5.764492
'[19:02:00.612 21/01/2026]',3.024637,3.140607,1.988624,2.855192,4.610755E-10,4.610755E-10,0.281478,5.764492
'[19:02:00.620 21/01/2026]',1.653704,0.3072806,-0.567861,-1.734374,4.610755E-10,4.610755E-10,-4.868016,-0.7287343
'[19:02:00.628 21/01/2026]',1.653704,0.3072806,-0.567861,-1.734374,4.610755E-10,4.610755E-10,-4.868016,-0.7287343
'[19:02:00.636 21/01/2026]',-2.196447,0.7983173,-0.3648331,-0.04287733,4.610755E-10,4.610755E-10,0.1597221,-0.3862854
'[19:02:00.644 21/01/2026]',-2.196447,0.7983173,-0.3648331,-0.04287733,4.610755E-10,4.610755E-10,0.1597221,-0.3862854
'[19:02:00.652 21/01/2026]',-2.196447,0.7983173,-0.3648331,-0.04287733,4.610755E-10,4.610755E-10,0.1597221,-0.3862854
'[19:02:00.660 21/01/2026]',3.416605,1.483519,3.02499,1.883344,4.610755E-10,4.610755E-10,0.1529769,-4.474594
'[19:02:00.668 21/01/2026]',-4.707137,-3.738277,-4.78049,-5.049556,4.610755E-10,4.610755E-10,-5.928285,-4.457959
'[19:02:00.676 21/01/2026]',-4.707137,-3.738277,-4.78049,-5.049556,4.610755E-10,4.610755E-10,-5.928285,-4.457959
'[19:02:00.684 21/01/2026]',2.966977,2.814181,3.203358,1.476534,4.610755E-10,4.610755E-10,-0.4615023,4.990786
'[19:02:00.692 21/01/2026]',2.966977,2.814181,3.203358,1.476534,4.610755E-10,4.610755E-10,-0.4615023,4.990786
'[19:02:00.700 21/01/2026]',-42.28976,-35.38619,-17.01848,-11.51408,4.610755E-10,4.610755E-10,3.084686,5.192817
'[19:02:00.708 21/01/2026]',-42.28976,-35.38619,-17.01848,-11.51408,4.610755E-10,4.610755E-10,3.084686,5.192817
'[19:02:00.716 21/01/2026]',25.98664,21.07011,9.142871,6.318159,4.610755E-10,4.610755E-10,2.850498,-10.46884
'[19:02:00.724 21/01/2026]',25.98664,21.07011,9.142871,6.318159,4.610755E-10,4.610755E-10,2.850498,-10.46884
'[19:02:00.732 21/01/2026]',25.98664,21.07011,9.142871,6.318159,4.610755E-10,4.610755E-10,2.850498,-10.46884
'[19:02:00.740 21/01/2026]',25.98664,21.07011,9.142871,6.318159,4.610755E-10,4.610755E-10,2.850498,-10.46884
'[19:02:00.748 21/01/2026]',25.98664,21.07011,9.142871,6.318159,4.610755E-10,4.610755E-10,2.850498,-10.46884
'[19:02:00.756 21/01/2026]',64.11858,54.20399,25.21111,22.39743,4.610755E-10,4.610755E-10,3.365642,6.095298
'[19:02:00.764 21/01/2026]',-57.6866,-51.10508,-21.10638,-19.6636,4.610755E-10,4.610755E-10,-8.293256,-0.1872449
'[19:02:00.772 21/01/2026]',-11.62198,-5.091534,-3.198709,-0.5349903,4.610755E-10,4.610755E-10,8.197452,2.544382
'[19:02:00.780 21/01/2026]',23.21012,16.22589,6.432528,4.858751,4.610755E-10,4.610755E-10,0.2663579,-2.782226
'[19:02:00.788 21/01/2026]',-1.390504,-2.81987,-2.40987,-3.579579,4.610755E-10,4.610755E-10,-8.172643,-5.466711
'[19:02:00.796 21/01/2026]',-6.243501,-4.349982,0.2793724,0.546876,4.610755E-10,4.610755E-10,0.3171583,0.7025273
'[19:02:00.804 21/01/2026]',-6.243501,-4.349982,0.2793724,0.546876,4.610755E-10,4.610755E-10,0.3171583,0.7025273
'[19:02:00.812 21/01/2026]',0.3328255,5.305867,1.899602,6.501977,4.610755E-10,4.610755E-10,7.291883,11.1706
'[19:02:00.820 21/01/2026]',0.3328255,5.305867,1.899602,6.501977,4.610755E-10,4.610755E-10,7.291883,11.1706
'[19:02:00.828 21/01/2026]',6.860984,2.939064,0.9725129,-4.700933,4.610755E-10,4.610755E-10,-4.37247,-5.303815
'[19:02:00.836 21/01/2026]',6.860984,2.939064,0.9725129,-4.700933,4.610755E-10,4.610755E-10,-4.37247,-5.303815
'[19:02:00.844 21/01/2026]',-6.878419,-7.671611,-1.98548,1.052948,4.610755E-10,4.610755E-10,2.976579,-2.142785
'[19:02:00.852 21/01/2026]',6.28334,7.590793,2.201599,-0.1042545,4.610755E-10,4.610755E-10,-0.9482917,0.6942673
'[19:02:00.860 21/01/2026]',6.28334,7.590793,2.201599,-0.1042545,4.610755E-10,4.610755E-10,-0.9482917,0.6942673
'[19:02:00.868 21/01/2026]',6.28334,7.590793,2.201599,-0.1042545,4.610755E-10,4.610755E-10,-0.9482917,0.6942673
'[19:02:00.876 21/01/2026]',-0.58994,0.03390176,-1.516098,1.923706,4.610755E-10,4.610755E-10,0.3797333,0.4464572
'[19:02:00.884 21/01/2026]',-2.676435,-4.947892,1.64553,0.3677099,4.610755E-10,4.610755E-10,-1.957909,6.009813
'[19:02:00.892 21/01/2026]',-2.676435,-4.947892,1.64553,0.3677099,4.610755E-10,4.610755E-10,-1.957909,6.009813
'[19:02:00.900 21/01/2026]',5.378473,6.24088,2.567819,3.156367,4.610755E-10,4.610755E-10,9.457431,1.683923
'[19:02:00.908 21/01/2026]',-10.39195,-10.15487,-8.567115,-11.9193,4.610755E-10,4.610755E-10,-14.36488,-14.65096
'[19:02:00.916 21/01/2026]',14.49368,15.73365,13.77482,17.54689,4.610755E-10,4.610755E-10,12.69594,13.99266
'[19:02:00.924 21/01/2026]',-11.48342,-12.11371,-12.24576,-15.01826,4.610755E-10,4.610755E-10,-8.571115,-4.970963
'[19:02:00.932 21/01/2026]',-11.48342,-12.11371,-12.24576,-15.01826,4.610755E-10,4.610755E-10,-8.571115,-4.970963
'[19:02:00.940 21/01/2026]',3.475975,2.300299,4.593324,4.559083,4.610755E-10,4.610755E-10,3.646729,-1.883536
'[19:02:00.948 21/01/2026]',3.475975,2.300299,4.593324,4.559083,4.610755E-10,4.610755E-10,3.646729,-1.883536
'[19:02:00.956 21/01/2026]',0.3266425,1.958359,0.2123538,6.071608,4.610755E-10,4.610755E-10,0.3323817,2.07119
'[19:02:00.964 21/01/2026]',0.3266425,1.958359,0.2123538,6.071608,4.610755E-10,4.610755E-10,0.3323817,2.07119
'[19:02:00.972 21/01/2026]',-1.714331,-1.723682,-3.240623,-8.878186,4.610755E-10,4.610755E-10,-1.884119,-1.089876
'[19:02:00.980 21/01/2026]',-1.714331,-1.723682,-3.240623,-8.878186,4.610755E-10,4.610755E-10,-1.884119,-1.089876
'[19:02:00.988 21/01/2026]',-1.030517,-1.164141,0.708417,0.8523942,4.610755E-10,4.610755E-10,0.5187601,-0.6852961
'[19:02:00.996 21/01/2026]',-1.030517,-1.164141,0.708417,0.8523942,4.610755E-10,4.610755E-10,0.5187601,-0.6852961
'[19:02:01.004 21/01/2026]',-1.030517,-1.164141,0.708417,0.8523942,4.610755E-10,4.610755E-10,0.5187601,-0.6852961
'[19:02:01.012 21/01/2026]',2.219275,1.725318,0.5222655,2.409385,4.610755E-10,4.610755E-10,0.2049847,1.083736
'[19:02:01.020 21/01/2026]',1.004041,2.242583,3.121874,2.665153,4.610755E-10,4.610755E-10,1.448232,-0.4986908
'[19:02:01.028 21/01/2026]',-1.982951,0.9983609,-0.9971217,-0.1394577,4.610755E-10,4.610755E-10,2.709535,4.416078
'[19:02:01.036 21/01/2026]',-1.877424,-4.061937,-4.313188,-4.572121,4.610755E-10,4.610755E-10,-8.43999,-6.976019
'[19:02:01.044 21/01/2026]',6.767989,2.947915,3.734131,1.757952,4.610755E-10,4.610755E-10,-0.9080802,-1.053599
'[19:02:01.052 21/01/2026]',-5.847298,0.3154142,-1.46806,0.386568,4.610755E-10,4.610755E-10,8.953257,7.095151
'[19:02:01.060 21/01/2026]',-5.847298,0.3154142,-1.46806,0.386568,4.610755E-10,4.610755E-10,8.953257,7.095151
'[19:02:01.068 21/01/2026]',4.069962,-1.336554,2.933855,0.6376518,4.610755E-10,4.610755E-10,-2.934536,-4.621746
'[19:02:01.076 21/01/2026]',-2.418299,-0.6628826,-1.826749,-1.26688,4.610755E-10,4.610755E-10,-1.063264,0.6444762
'[19:02:01.084 21/01/2026]',-2.418299,-0.6628826,-1.826749,-1.26688,4.610755E-10,4.610755E-10,-1.063264,0.6444762
'[19:02:01.092 21/01/2026]',1.699643,1.523177,-1.063939,0.1456601,4.610755E-10,4.610755E-10,0.6518286,1.885807
'[19:02:01.100 21/01/2026]',-0.379105,0.01301611,1.699092,2.138473,4.610755E-10,4.610755E-10,-0.7232637,-2.477555
'[19:02:01.108 21/01/2026]',-0.379105,0.01301611,1.699092,2.138473,4.610755E-10,4.610755E-10,-0.7232637,-2.477555
'[19:02:01.116 21/01/2026]',-4.650744,-5.843192,-4.519333,-5.861685,4.610755E-10,4.610755E-10,-3.757829,-4.577383
'[19:02:01.124 21/01/2026]',-4.650744,-5.843192,-4.519333,-5.861685,4.610755E-10,4.610755E-10,-3.757829,-4.577383
'[19:02:01.132 21/01/2026]',-4.650744,-5.843192,-4.519333,-5.861685,4.610755E-10,4.610755E-10,-3.757829,-4.577383
'[19:02:01.140 21/01/2026]',-4.650744,-5.843192,-4.519333,-5.861685,4.610755E-10,4.610755E-10,-3.757829,-4.577383
'[19:02:01.148 21/01/2026]',7.676176,8.401022,4.44064,6.077628,4.610755E-10,4.610755E-10,7.878805,8.074324
'[19:02:01.156 21/01/2026]',-3.089624,-3.899082,0.3554182,-2.446971,4.610755E-10,4.610755E-10,-5.797735,-3.245857
'[19:02:01.164 21/01/2026]',-3.089624,-3.899082,0.3554182,-2.446971,4.610755E-10,4.610755E-10,-5.797735,-3.245857
'[19:02:01.172 21/01/2026]',-0.5133412,0.2789059,-0.9594597,0.8164006,4.610755E-10,4.610755E-10,0.3786395,-0.2132
'[19:02:01.180 21/01/2026]',-0.5133412,0.2789059,-0.9594597,0.8164006,4.610755E-10,4.610755E-10,0.3786395,-0.2132
'[19:02:01.188 21/01/2026]',1.396967,1.982986,-0.05157448,0.6411883,4.610755E-10,4.610755E-10,3.887793,2.266211
'[19:02:01.196 21/01/2026]',1.396967,1.982986,-0.05157448,0.6411883,4.610755E-10,4.610755E-10,3.887793,2.266211
'[19:02:01.204 21/01/2026]',-2.075861,-3.854946,-1.888799,-2.672978,4.610755E-10,4.610755E-10,-5.358164,-5.160977
'[19:02:01.212 21/01/2026]',-2.075861,-3.854946,-1.888799,-2.672978,4.610755E-10,4.610755E-10,-5.358164,-5.160977
'[19:02:01.220 21/01/2026]',-0.1259006,-0.2258537,0.09948327,-0.6794621,4.610755E-10,4.610755E-10,0.2603427,0.4482133
'[19:02:01.228 21/01/2026]',-0.1259006,-0.2258537,0.09948327,-0.6794621,4.610755E-10,4.610755E-10,0.2603427,0.4482133
'[19:02:01.236 21/01/2026]',2.010008,1.848926,1.923968,1.305858,4.610755E-10,4.610755E-10,-0.9180351,1.609472
'[19:02:01.244 21/01/2026]',2.010008,1.848926,1.923968,1.305858,4.610755E-10,4.610755E-10,-0.9180351,1.609472
'[19:02:01.252 21/01/2026]',2.010008,1.848926,1.923968,1.305858,4.610755E-10,4.610755E-10,-0.9180351,1.609472
'[19:02:01.260 21/01/2026]',0.7808625,0.7346626,-1.800222,2.445711,4.610755E-10,4.610755E-10,6.216195,3.074012
'[19:02:01.268 21/01/2026]',0.7808625,0.7346626,-1.800222,2.445711,4.610755E-10,4.610755E-10,6.216195,3.074012
'[19:02:01.276 21/01/2026]',-2.687197,-1.884699,0.7523877,-4.365365,4.610755E-10,4.610755E-10,-6.264381,-7.444389
'[19:02:01.284 21/01/2026]',-2.687197,-1.884699,0.7523877,-4.365365,4.610755E-10,4.610755E-10,-6.264381,-7.444389
'[19:02:01.292 21/01/2026]',-1.89777,-4.846329,-4.407102,-3.517892,4.610755E-10,4.610755E-10,-2.475958,-2.369366
'[19:02:01.300 21/01/2026]',-1.89777,-4.846329,-4.407102,-3.517892,4.610755E-10,4.610755E-10,-2.475958,-2.369366
'[19:02:01.308 21/01/2026]',-1.89777,-4.846329,-4.407102,-3.517892,4.610755E-10,4.610755E-10,-2.475958,-2.369366
'[19:02:01.316 21/01/2026]',-1.89777,-4.846329,-4.407102,-3.517892,4.610755E-10,4.610755E-10,-2.475958,-2.369366
'[19:02:01.324 21/01/2026]',-1.89777,-4.846329,-4.407102,-3.517892,4.610755E-10,4.610755E-10,-2.475958,-2.369366
'[19:02:01.332 21/01/2026]',5.371392,8.856019,7.10737,9.304481,4.610755E-10,4.610755E-10,7.006083,10.46565
'[19:02:01.340 21/01/2026]',5.371392,8.856019,7.10737,9.304481,4.610755E-10,4.610755E-10,7.006083,10.46565
'[19:02:01.348 21/01/2026]',1.08782,0.2424357,0.2199965,-1.316288,4.610755E-10,4.610755E-10,1.464161,0.008059207
'[19:02:01.356 21/01/2026]',-4.886696,-7.203578,-5.523759,-6.4706,4.610755E-10,4.610755E-10,-6.976914,-8.798969
'[19:02:01.364 21/01/2026]',1.896682,3.756943,2.722038,3.102311,4.610755E-10,4.610755E-10,4.254264,5.083821
'[19:02:01.372 21/01/2026]',1.896682,3.756943,2.722038,3.102311,4.610755E-10,4.610755E-10,4.254264,5.083821
'[19:02:01.380 21/01/2026]',6.038559,7.059503,5.349316,6.527119,4.610755E-10,4.610755E-10,1.239959,3.903432
'[19:02:01.388 21/01/2026]',6.038559,7.059503,5.349316,6.527119,4.610755E-10,4.610755E-10,1.239959,3.903432
'[19:02:01.396 21/01/2026]',-9.626571,-11.80401,-6.221154,-9.742496,4.610755E-10,4.610755E-10,-5.017973,-8.365333
'[19:02:01.404 21/01/2026]',-9.626571,-11.80401,-6.221154,-9.742496,4.610755E-10,4.610755E-10,-5.017973,-8.365333
'[19:02:01.412 21/01/2026]',8.15786,8.673165,5.589555,6.964297,4.610755E-10,4.610755E-10,7.346105,8.79754
'[19:02:01.420 21/01/2026]',8.15786,8.673165,5.589555,6.964297,4.610755E-10,4.610755E-10,7.346105,8.79754
'[19:02:01.428 21/01/2026]',8.15786,8.673165,5.589555,6.964297,4.610755E-10,4.610755E-10,7.346105,8.79754
'[19:02:01.436 21/01/2026]',8.15786,8.673165,5.589555,6.964297,4.610755E-10,4.610755E-10,7.346105,8.79754
'[19:02:01.444 21/01/2026]',-2.158768,-0.2912679,-1.575925,-0.4640704,4.610755E-10,4.610755E-10,-2.054693,-2.421877
'[19:02:01.452 21/01/2026]',1.391668,-1.899593,0.5804443,-0.623616,4.610755E-10,4.610755E-10,-1.30982,-1.697288
'[19:02:01.460 21/01/2026]',1.391668,-1.899593,0.5804443,-0.623616,4.610755E-10,4.610755E-10,-1.30982,-1.697288
'[19:02:01.468 21/01/2026]',-2.724554,1.428825,-1.590562,-0.1949804,4.610755E-10,4.610755E-10,0.5625913,0.5219852
'[19:02:01.476 21/01/2026]',-2.724554,1.428825,-1.590562,-0.1949804,4.610755E-10,4.610755E-10,0.5625913,0.5219852
'[19:02:01.484 21/01/2026]',-2.724554,1.428825,-1.590562,-0.1949804,4.610755E-10,4.610755E-10,0.5625913,0.5219852
'[19:02:01.492 21/01/2026]',-2.724554,1.428825,-1.590562,-0.1949804,4.610755E-10,4.610755E-10,0.5625913,0.5219852
'[19:02:01.500 21/01/2026]',-2.724554,1.428825,-1.590562,-0.1949804,4.610755E-10,4.610755E-10,0.5625913,0.5219852
'[19:02:01.508 21/01/2026]',0.5333136,-1.100762,0.7491608,-0.02002065,4.610755E-10,4.610755E-10,-2.191759,-0.161099
'[19:02:01.516 21/01/2026]',-0.5411216,-1.924722,-1.765766,-1.081391,4.610755E-10,4.610755E-10,3.333559,1.251882
'[19:02:01.524 21/01/2026]',0.5819182,1.254601,1.939041,1.144827,4.610755E-10,4.610755E-10,-3.449169,-3.286759
'[19:02:01.532 21/01/2026]',0.5819182,1.254601,1.939041,1.144827,4.610755E-10,4.610755E-10,-3.449169,-3.286759
'[19:02:01.540 21/01/2026]',2.268699,1.283001,2.2363,1.754053,4.610755E-10,4.610755E-10,1.661614,4.863452
'[19:02:01.548 21/01/2026]',2.268699,1.283001,2.2363,1.754053,4.610755E-10,4.610755E-10,1.661614,4.863452
'[19:02:01.556 21/01/2026]',-2.752818,-0.2360813,-3.16545,-2.438246,4.610755E-10,4.610755E-10,2.571635,-1.901982
'[19:02:01.564 21/01/2026]',-2.752818,-0.2360813,-3.16545,-2.438246,4.610755E-10,4.610755E-10,2.571635,-1.901982
'[19:02:01.572 21/01/2026]',0.09943046,-1.634351,0.001780995,-0.1653091,4.610755E-10,4.610755E-10,-1.728788,-0.6018406
'[19:02:01.580 21/01/2026]',0.09943046,-1.634351,0.001780995,-0.1653091,4.610755E-10,4.610755E-10,-1.728788,-0.6018406
'[19:02:01.588 21/01/2026]',-0.3449576,-0.5782678,0.02377252,-1.237572,4.610755E-10,4.610755E-10,-2.112229,0.1605053
'[19:02:01.596 21/01/2026]',3.755767,4.06002,3.086567,5.964971,4.610755E-10,4.610755E-10,3.656112,0.6711226
'[19:02:01.604 21/01/2026]',3.755767,4.06002,3.086567,5.964971,4.610755E-10,4.610755E-10,3.656112,0.6711226
'[19:02:01.612 21/01/2026]',-3.296553,-3.024189,-3.26279,-3.976473,4.610755E-10,4.610755E-10,-1.240679,0.8967981
