'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[11:34:00.040 21/01/2026]',-106725,-174314.2,-117021.9,20275.76,-375000,-375000,-149221.1,-128884.1,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.044 21/01/2026]',-105115.6,-172675.7,-115343.1,22142.8,-375000,-375000,-147766.8,-127242.1,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.048 21/01/2026]',-103462.8,-170068.2,-113712.7,23663.17,-375000,-375000,-146347,-125975,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.052 21/01/2026]',-104851.2,-171332.5,-115178.9,21992.02,-375000,-375000,-147599.8,-127454,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.056 21/01/2026]',-106665.8,-174112.7,-116978.8,20276.47,-375000,-375000,-149177,-128893.5,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.060 21/01/2026]',-105496.3,-173178.8,-115727,21744.27,-375000,-375000,-148103.7,-127581.8,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.064 21/01/2026]',-103558.4,-170307.8,-113797.1,23620.96,-375000,-375000,-146426.2,-126012,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.068 21/01/2026]',-104447.2,-170822,-114760.7,22409.81,-375000,-375000,-147256,-127113.3,0.03,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.072 21/01/2026]',-106487.4,-173758.5,-116808.1,20408.48,-375000,-375000,-149025.7,-128794.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.076 21/01/2026]',-105864.7,-173611.6,-116117.5,21341.09,-375000,-375000,-148434.1,-127936.3,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.080 21/01/2026]',-103788.7,-170707.7,-114046.9,23418.14,-375000,-375000,-146612.5,-126162.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.084 21/01/2026]',-104098.3,-170424.7,-114408.1,22790.64,-375000,-375000,-146944.3,-126780.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.088 21/01/2026]',-106244.9,-173351.1,-116568.4,20610.01,-375000,-375000,-148823.6,-128622.8,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.092 21/01/2026]',-106222,-174015.7,-116477.9,20940.41,-375000,-375000,-148736.1,-128266.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.096 21/01/2026]',-104058.8,-171161.6,-114287.5,23168.83,-375000,-375000,-146843.8,-126358.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.100 21/01/2026]',-103790.3,-170105.3,-114079.8,23159.45,-375000,-375000,-146663.1,-126448,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.104 21/01/2026]',-105917,-172823.9,-116239.9,20928.29,-375000,-375000,-148530.2,-128361.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.108 21/01/2026]',-106474.7,-174224.5,-116744.9,20629.63,-375000,-375000,-148985.3,-128554.2,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.112 21/01/2026]',-104401.1,-171690.8,-114634,22842.72,-375000,-375000,-147142.4,-126628.1,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.116 21/01/2026]',-103586.8,-169956.4,-113858.6,23430.84,-375000,-375000,-146464.4,-126197.8,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.120 21/01/2026]',-105560.6,-172302,-115875.3,21267.15,-375000,-375000,-148221.6,-128073.2,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.124 21/01/2026]',-106664.9,-174344.6,-116950,20381.21,-375000,-375000,-149152.5,-128770,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.128 21/01/2026]',-104776,-172213.3,-115016.5,22472.18,-375000,-375000,-147463,-126939.3,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.132 21/01/2026]',-103462.3,-169928.5,-113723.2,23593.12,-375000,-375000,-146350.7,-126033,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.136 21/01/2026]',-105211.6,-171837.7,-115523.3,21606.71,-375000,-375000,-147907.9,-127775.9,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.140 21/01/2026]',-106719.9,-174298.2,-117014.5,20273.43,-375000,-375000,-149209.5,-128881,0.05,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.144 21/01/2026]',-105135.5,-172710.7,-115367.3,22114.19,-375000,-375000,-147768.5,-127241.3,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.148 21/01/2026]',-103446.3,-170041.3,-113694.7,23675.91,-375000,-375000,-146321.9,-125956,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.152 21/01/2026]',-104798.5,-171273.1,-115122.4,22025.1,-375000,-375000,-147558.3,-127422.8,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.156 21/01/2026]',-106673.6,-174096.9,-116974.7,20268.61,-375000,-375000,-149163.3,-128886.1,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.160 21/01/2026]',-105566.7,-173236.6,-115811.6,21660.45,-375000,-375000,-148148.4,-127624.6,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.164 21/01/2026]',-103558.8,-170332,-113795.1,23601.83,-375000,-375000,-146415.4,-126001.4,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.168 21/01/2026]',-104441.8,-170820.8,-114743.4,22415.27,-375000,-375000,-147233.3,-127093.2,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.172 21/01/2026]',-106502.9,-173778.3,-116815.6,20383.14,-375000,-375000,-149036.6,-128806.9,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.176 21/01/2026]',-105892.1,-173650.3,-116151.9,21298.13,-375000,-375000,-148452.9,-127952.1,0.03,0.00,0.86,-4,0,-2,37,0
'[11:34:00.180 21/01/2026]',-103781.3,-170725.9,-114028,23419.22,-375000,-375000,-146590.9,-126137.7,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.184 21/01/2026]',-104060.6,-170384.4,-114357,22835.48,-375000,-375000,-146899.5,-126732.1,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.188 21/01/2026]',-106226.4,-173305.3,-116540.6,20635.44,-375000,-375000,-148791,-128600.4,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.192 21/01/2026]',-106220.1,-174000.6,-116463.3,20937.91,-375000,-375000,-148739.4,-128274,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.196 21/01/2026]',-104097.9,-171213.8,-114331.2,23140.13,-375000,-375000,-146855.7,-126371.1,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.200 21/01/2026]',-103774,-170102.9,-114056.6,23173.8,-375000,-375000,-146637,-126428.6,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.204 21/01/2026]',-105895.5,-172802.7,-116203.3,20940.95,-375000,-375000,-148507.7,-128344.6,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.208 21/01/2026]',-106487.6,-174247.7,-116746.1,20608.62,-375000,-375000,-148989.8,-128563.1,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.212 21/01/2026]',-104418.8,-171728.1,-114643.1,22819.83,-375000,-375000,-147151,-126643.2,0.02,-0.02,0.86,-4,0,-2,37,0
'[11:34:00.216 21/01/2026]',-103557.2,-169940,-113820.5,23452.43,-375000,-375000,-146430.5,-126169.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.220 21/01/2026]',-105548.6,-172266.8,-115870.3,21280.38,-375000,-375000,-148201.2,-128059.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.224 21/01/2026]',-106673.9,-174333.9,-116947.2,20378.49,-375000,-375000,-149142.1,-128773.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.228 21/01/2026]',-104772.9,-172248.4,-114992.7,22470.79,-375000,-375000,-147464.5,-126945.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.232 21/01/2026]',-103451.3,-169934.2,-113718.4,23614.21,-375000,-375000,-146334.2,-126016,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.236 21/01/2026]',-105164.8,-171737.2,-115490.7,21659.64,-375000,-375000,-147855.7,-127725.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.240 21/01/2026]',-106711.6,-174282.5,-117000.4,20266.46,-375000,-375000,-149203.6,-128885.7,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.244 21/01/2026]',-105174.2,-172774,-115391.8,22069.53,-375000,-375000,-147810.5,-127280.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.248 21/01/2026]',-103459.1,-170079.2,-113694.6,23660.26,-375000,-375000,-146337.3,-125963.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.252 21/01/2026]',-104782.1,-171230.8,-115095.7,22048.56,-375000,-375000,-147530.8,-127399.4,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.256 21/01/2026]',-106651.2,-174063.9,-116955.1,20277.5,-375000,-375000,-149156,-128884.6,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.260 21/01/2026]',-105588.3,-173270.7,-115831,21643.01,-375000,-375000,-148168.9,-127647.1,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.264 21/01/2026]',-103575.8,-170374.3,-113807.3,23593.61,-375000,-375000,-146423.1,-126011,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.268 21/01/2026]',-104370.1,-170750.7,-114665.4,22480,-375000,-375000,-147175.4,-127039.6,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.272 21/01/2026]',-106469.7,-173705.6,-116778.1,20417.78,-375000,-375000,-148999.9,-128780,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.276 21/01/2026]',-105949.1,-173703.5,-116184.9,21247.39,-375000,-375000,-148493.7,-127996.9,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.280 21/01/2026]',-103809.7,-170776.8,-114035.7,23387.88,-375000,-375000,-146625,-126170.1,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.284 21/01/2026]',-104012.2,-170334.7,-114294.9,22880.05,-375000,-375000,-146860.5,-126691.2,0.03,-0.02,0.89,-4,0,-2,37,0
'[11:34:00.288 21/01/2026]',-106174.7,-173243.4,-116469.9,20682.78,-375000,-375000,-148746.5,-128558.6,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.292 21/01/2026]',-106260.2,-174036.3,-116510.3,20888.42,-375000,-375000,-148773.8,-128308.5,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.296 21/01/2026]',-104115,-171254.3,-114336.1,23119.62,-375000,-375000,-146873.7,-126384,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.300 21/01/2026]',-103736,-170071.3,-114006.9,23219.08,-375000,-375000,-146591.3,-126376.4,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.304 21/01/2026]',-105851.3,-172754.8,-116157.3,20981.49,-375000,-375000,-148456.5,-128307.4,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.308 21/01/2026]',-106509.9,-174253.3,-116760.9,20586.54,-375000,-375000,-148998,-128584.1,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.312 21/01/2026]',-104449.2,-171756.7,-114663.3,22804.05,-375000,-375000,-147162.2,-126660.4,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.316 21/01/2026]',-103527.6,-169921,-113786.7,23475.72,-375000,-375000,-146414,-126154.2,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.320 21/01/2026]',-105524.9,-172235.7,-115834.6,21304.07,-375000,-375000,-148167.3,-128029.3,0.02,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.324 21/01/2026]',-106684.1,-174352.4,-116968.3,20350.64,-375000,-375000,-149161.1,-128792.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.328 21/01/2026]',-104820.7,-172301.4,-115032,22431.58,-375000,-375000,-147491.2,-126971.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.332 21/01/2026]',-103433.5,-169925.9,-113674.7,23640.86,-375000,-375000,-146314.7,-125993.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.336 21/01/2026]',-105111.8,-171690,-115425.1,21702.16,-375000,-375000,-147826.5,-127696.8,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.340 21/01/2026]',-106719.3,-174269.1,-117027.9,20250.19,-375000,-375000,-149208.7,-128893.7,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.344 21/01/2026]',-105219.9,-172806.2,-115452,22024.02,-375000,-375000,-147848,-127323,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.348 21/01/2026]',-103453.1,-170094.5,-113675.6,23675.5,-375000,-375000,-146321.4,-125947.3,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.352 21/01/2026]',-104760.3,-171192.2,-115078.5,22078.02,-375000,-375000,-147495.8,-127366.9,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.356 21/01/2026]',-106615,-174023.1,-116918.9,20297.3,-375000,-375000,-149130.4,-128868.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.360 21/01/2026]',-105593.2,-173314.1,-115817.5,21619.19,-375000,-375000,-148182.4,-127663.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.364 21/01/2026]',-103601.9,-170413.1,-113826.1,23570.94,-375000,-375000,-146446.9,-126023.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.368 21/01/2026]',-104361.9,-170728,-114656.6,22498.51,-375000,-375000,-147164.8,-127019.2,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.372 21/01/2026]',-106439.5,-173649.4,-116740,20446.21,-375000,-375000,-148976.6,-128761,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.376 21/01/2026]',-105963.3,-173716.9,-116218.6,21223.47,-375000,-375000,-148508.7,-128022.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.380 21/01/2026]',-103830.6,-170806.1,-114043.7,23379.61,-375000,-375000,-146636,-126179.2,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.384 21/01/2026]',-104012.4,-170309.8,-114294.5,22894.49,-375000,-375000,-146844.7,-126671,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.388 21/01/2026]',-106163.9,-173206.4,-116503.2,20677.2,-375000,-375000,-148746.4,-128562.7,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.392 21/01/2026]',-106267.9,-174043.4,-116526.4,20871.61,-375000,-375000,-148787.9,-128329.7,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.396 21/01/2026]',-104131.9,-171277.2,-114353,23102.36,-375000,-375000,-146895.5,-126403.7,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.400 21/01/2026]',-103697.1,-170021.2,-113965.7,23252.29,-375000,-375000,-146581.6,-126360.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.404 21/01/2026]',-105822.5,-172681.3,-116122.1,21004.83,-375000,-375000,-148454.8,-128299.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.408 21/01/2026]',-106548,-174300.7,-116801,20543.67,-375000,-375000,-149038.8,-128631.6,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.412 21/01/2026]',-104492.5,-171835.6,-114721,22752.29,-375000,-375000,-147210.2,-126706.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.416 21/01/2026]',-103496.2,-169899.5,-113753.6,23515.11,-375000,-375000,-146392.3,-126125.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.420 21/01/2026]',-105443.7,-172169.8,-115753.6,21362.41,-375000,-375000,-148126.1,-127994.3,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.424 21/01/2026]',-106674.6,-174355.8,-116966.5,20334.59,-375000,-375000,-149180.3,-128827.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.428 21/01/2026]',-104857.9,-172342.7,-115095.2,22379.24,-375000,-375000,-147543.6,-127029.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.432 21/01/2026]',-103426.9,-169930.4,-113690.9,23641.35,-375000,-375000,-146318.3,-125993.6,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.436 21/01/2026]',-105050.3,-171630.4,-115375,21746.32,-375000,-375000,-147794.1,-127665.4,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.440 21/01/2026]',-106699.6,-174248.7,-117015.2,20248.27,-375000,-375000,-149220,-128906.3,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.444 21/01/2026]',-105246.3,-172869,-115470.2,21991.57,-375000,-375000,-147873.3,-127353.9,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.448 21/01/2026]',-103465.6,-170109.2,-113708.9,23656.68,-375000,-375000,-146337.5,-125959.8,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.452 21/01/2026]',-104680.4,-171119.8,-114979.1,22145.84,-375000,-375000,-147440.2,-127311.6,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.456 21/01/2026]',-106586.3,-173980.7,-116879.6,20325.69,-375000,-375000,-149101.5,-128849,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.460 21/01/2026]',-105636.1,-173346.9,-115885.7,21574.48,-375000,-375000,-148224.7,-127717.5,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.464 21/01/2026]',-103616.3,-170425.9,-113865.9,23542.02,-375000,-375000,-146467.9,-126044.7,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.468 21/01/2026]',-104301.9,-170660.3,-114616.8,22543.7,-375000,-375000,-147115.6,-126964.3,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.472 21/01/2026]',-106404.2,-173625.2,-116694.2,20473.08,-375000,-375000,-148954.3,-128740.1,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.476 21/01/2026]',-105989.9,-173750.1,-116234.6,21185.97,-375000,-375000,-148549.5,-128059.4,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.480 21/01/2026]',-103838.3,-170841.6,-114085.3,23356.05,-375000,-375000,-146662.8,-126195.7,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.484 21/01/2026]',-103975.6,-170292.1,-114287.4,22907.36,-375000,-375000,-146835.8,-126655.6,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.488 21/01/2026]',-106133.5,-173171.8,-116454.1,20691.63,-375000,-375000,-148733.8,-128556.4,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.492 21/01/2026]',-106298.1,-174076.7,-116553.1,20828.21,-375000,-375000,-148827.6,-128376.8,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.496 21/01/2026]',-104140.6,-171329.3,-114362.6,23079.7,-375000,-375000,-146931.3,-126447,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.500 21/01/2026]',-103679.1,-170005.9,-113955.4,23276.93,-375000,-375000,-146571.4,-126357.9,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.504 21/01/2026]',-105763.6,-172621.7,-116080.9,21052.62,-375000,-375000,-148412.3,-128267.1,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.508 21/01/2026]',-106551.7,-174287.9,-116847.1,20514.92,-375000,-375000,-149069.7,-128671.6,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.512 21/01/2026]',-104504.6,-171867.3,-114726.4,22724.04,-375000,-375000,-147252.9,-126754.9,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.516 21/01/2026]',-103466.1,-169879.6,-113720.4,23546.85,-375000,-375000,-146391.4,-126120.9,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.520 21/01/2026]',-105420.5,-172102.5,-115739.4,21392.45,-375000,-375000,-148112.7,-127977.2,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.524 21/01/2026]',-106680.9,-174320.3,-116964.2,20334.41,-375000,-375000,-149188.1,-128840.9,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.528 21/01/2026]',-104862.6,-172363.2,-115081.5,22370.65,-375000,-375000,-147566.9,-127055.3,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.532 21/01/2026]',-103401.9,-169926.8,-113654.9,23658.25,-375000,-375000,-146325.3,-125999.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.536 21/01/2026]',-105031.5,-171583.9,-115348.5,21767.34,-375000,-375000,-147776.6,-127650.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.540 21/01/2026]',-106686.3,-174210.7,-116980.7,20268.2,-375000,-375000,-149198.4,-128894.1,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.544 21/01/2026]',-105282.4,-172903,-115510.5,21948.07,-375000,-375000,-147917.5,-127395.4,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.548 21/01/2026]',-103465.3,-170126.8,-113717.7,23655.83,-375000,-375000,-146361.8,-125982.6,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.552 21/01/2026]',-104653.5,-171088.5,-114976.1,22160.37,-375000,-375000,-147454.2,-127322.9,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.556 21/01/2026]',-106585.1,-173952.3,-116889.6,20322.03,-375000,-375000,-149121.2,-128871.4,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.560 21/01/2026]',-105645.8,-173374.9,-115887.7,21552.8,-375000,-375000,-148254.2,-127746.3,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.564 21/01/2026]',-103612,-170446.2,-113849.4,23548.19,-375000,-375000,-146483.8,-126059.4,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.568 21/01/2026]',-104244.2,-170597.7,-114541.1,22603.33,-375000,-375000,-147090.3,-126940.6,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.572 21/01/2026]',-106368.2,-173569,-116685.7,20489.57,-375000,-375000,-148946.4,-128735,0.03,0.00,0.88,-4,0,-2,37,0
'[11:34:00.576 21/01/2026]',-105999.3,-173805.5,-116279.4,21146.27,-375000,-375000,-148586.9,-128101.8,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.580 21/01/2026]',-103881.1,-170892.8,-114114,23309.87,-375000,-375000,-146702.6,-126238.5,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.584 21/01/2026]',-103927.9,-170251,-114202.3,22977.95,-375000,-375000,-146791.2,-126613.2,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.588 21/01/2026]',-106098.7,-173131.6,-116410.2,20735.58,-375000,-375000,-148699.8,-128521,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.592 21/01/2026]',-106323.4,-174091.8,-116572.5,20808.71,-375000,-375000,-148849.2,-128401.3,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.596 21/01/2026]',-104196.6,-171368,-114430,23032.58,-375000,-375000,-146972,-126482.7,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.600 21/01/2026]',-103660.9,-169991.3,-113934.2,23294.67,-375000,-375000,-146554.5,-126329.2,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.604 21/01/2026]',-105748.4,-172604.4,-116055.9,21061.65,-375000,-375000,-148399.8,-128256.5,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.608 21/01/2026]',-106553.3,-174291.1,-116826.4,20506.12,-375000,-375000,-149067.8,-128672.8,0.03,0.00,0.89,-4,0,-2,37,0
'[11:34:00.612 21/01/2026]',-104532.4,-171896.6,-114760.2,22689.61,-375000,-375000,-147271.8,-126765.9,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.616 21/01/2026]',-103470.7,-169889.8,-113745.4,23532.94,-375000,-375000,-146389.3,-126114.2,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.620 21/01/2026]',-105384.1,-172063.6,-115702.6,21417.57,-375000,-375000,-148081.6,-127947.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.624 21/01/2026]',-106691.4,-174335.6,-116974.3,20313,-375000,-375000,-149194.9,-128840.5,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.628 21/01/2026]',-104920.7,-172439.3,-115151.2,22310.84,-375000,-375000,-147606.1,-127083.4,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.632 21/01/2026]',-103412.6,-169955.3,-113664.7,23656.73,-375000,-375000,-146316.3,-125981.6,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.636 21/01/2026]',-104989.9,-171538.1,-115293.6,21813.02,-375000,-375000,-147735.1,-127611.7,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.640 21/01/2026]',-106682.5,-174204.1,-116976.1,20261.45,-375000,-375000,-149205.3,-128912,0.03,-0.02,0.88,-4,0,-2,37,0
'[11:34:00.644 21/01/2026]',-105313.7,-172943.9,-115551.4,21912.22,-375000,-375000,-147954.2,-127434.3,0.03,-0.02,0.88,-4,0,-2,37,0
