'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[19:17:00.144 21/01/2026]',-1.7561,-0.1141391,0.615896,-0.1014188,4.610755E-10,4.610755E-10,0.4011588,15.15982
'[19:17:00.152 21/01/2026]',-1.190969,-4.116988,-3.96201,-5.444185,4.610755E-10,4.610755E-10,-2.605601,-28.80824
'[19:17:00.160 21/01/2026]',2.300922,3.112916,2.440918,1.903827,4.610755E-10,4.610755E-10,-0.05517957,14.00281
'[19:17:00.168 21/01/2026]',-0.7155893,-1.758684,-0.6285154,-0.8415865,4.610755E-10,4.610755E-10,2.330837,-14.52153
'[19:17:00.176 21/01/2026]',1.063993,3.228823,1.428471,5.801083,4.610755E-10,4.610755E-10,2.80716,24.12477
'[19:17:00.184 21/01/2026]',-3.691877,-4.129853,-2.675509,-7.1281,4.610755E-10,4.610755E-10,-7.276609,-27.62614
'[19:17:00.192 21/01/2026]',3.166419,-0.4960299,1.503043,-1.417596,4.610755E-10,4.610755E-10,4.786477,-16.75033
'[19:17:00.200 21/01/2026]',3.395884,7.035712,3.187292,9.217607,4.610755E-10,4.610755E-10,0.4512323,61.51443
'[19:17:00.208 21/01/2026]',-7.978876,-8.553953,-7.580086,-9.057886,4.610755E-10,4.610755E-10,-3.662993,-60.13665
'[19:17:00.216 21/01/2026]',0.9671946,-1.430256,3.345456,0.9720405,4.610755E-10,4.610755E-10,-0.02040226,25.99063
'[19:17:00.224 21/01/2026]',4.440124,7.381547,0.5109463,2.24898,4.610755E-10,4.610755E-10,0.1597421,27.47117
'[19:17:00.232 21/01/2026]',-1.563365,-2.23526,-1.197552,-0.5718974,4.610755E-10,4.610755E-10,0.02092265,-23.73984
'[19:17:00.240 21/01/2026]',-3.264131,-3.008291,0.2401525,-0.4141526,4.610755E-10,4.610755E-10,0.5724284,27.67921
'[19:17:00.248 21/01/2026]',11.76895,6.313206,7.882231,5.736676,4.610755E-10,4.610755E-10,6.428174,-81.39986
'[19:17:00.256 21/01/2026]',-13.74262,-7.267848,-12.99044,-9.943678,4.610755E-10,4.610755E-10,-10.3398,-4.86561
'[19:17:00.264 21/01/2026]',-13.74262,-7.267848,-12.99044,-9.943678,4.610755E-10,4.610755E-10,-10.3398,-4.86561
'[19:17:00.272 21/01/2026]',-0.05205906,-1.255176,1.562971,1.196913,4.610755E-10,4.610755E-10,-0.1726482,79.35619
'[19:17:00.280 21/01/2026]',-0.05205906,-1.255176,1.562971,1.196913,4.610755E-10,4.610755E-10,-0.1726482,79.35619
'[19:17:00.288 21/01/2026]',-0.05205906,-1.255176,1.562971,1.196913,4.610755E-10,4.610755E-10,-0.1726482,79.35619
'[19:17:00.296 21/01/2026]',-0.05205906,-1.255176,1.562971,1.196913,4.610755E-10,4.610755E-10,-0.1726482,79.35619
'[19:17:00.304 21/01/2026]',9.935283,6.043763,10.06646,5.997955,4.610755E-10,4.610755E-10,10.09277,-14.19006
'[19:17:00.312 21/01/2026]',9.935283,6.043763,10.06646,5.997955,4.610755E-10,4.610755E-10,10.09277,-14.19006
'[19:17:00.320 21/01/2026]',9.935283,6.043763,10.06646,5.997955,4.610755E-10,4.610755E-10,10.09277,-14.19006
'[19:17:00.328 21/01/2026]',9.935283,6.043763,10.06646,5.997955,4.610755E-10,4.610755E-10,10.09277,-14.19006
'[19:17:00.336 21/01/2026]',-3.389149,-2.333123,-5.423678,-2.812952,4.610755E-10,4.610755E-10,-4.928048,-8.957385
'[19:17:00.344 21/01/2026]',-0.3605817,1.440485,0.5639313,1.110014,4.610755E-10,4.610755E-10,-0.8643537,-2.064309
'[19:17:00.352 21/01/2026]',-0.3605817,1.440485,0.5639313,1.110014,4.610755E-10,4.610755E-10,-0.8643537,-2.064309
'[19:17:00.360 21/01/2026]',-0.9974205,-2.558343,-0.0387827,-0.7265529,4.610755E-10,4.610755E-10,-0.9402124,15.82198
'[19:17:00.368 21/01/2026]',4.458958,3.054988,3.9983,3.942364,4.610755E-10,4.610755E-10,4.021091,-41.76717
'[19:17:00.376 21/01/2026]',-6.408667,-1.812587,-8.102901,-5.630035,4.610755E-10,4.610755E-10,-5.993385,23.48719
'[19:17:00.384 21/01/2026]',-6.408667,-1.812587,-8.102901,-5.630035,4.610755E-10,4.610755E-10,-5.993385,23.48719
'[19:17:00.392 21/01/2026]',-6.408667,-1.812587,-8.102901,-5.630035,4.610755E-10,4.610755E-10,-5.993385,23.48719
'[19:17:00.400 21/01/2026]',-1.281662,-2.699659,1.714107,-3.203849,4.610755E-10,4.610755E-10,0.5232711,10.78395
'[19:17:00.408 21/01/2026]',-1.281662,-2.699659,1.714107,-3.203849,4.610755E-10,4.610755E-10,0.5232711,10.78395
'[19:17:00.416 21/01/2026]',4.311083,3.262475,4.8178,9.9314,4.610755E-10,4.610755E-10,4.340826,33.8541
'[19:17:00.424 21/01/2026]',4.311083,3.262475,4.8178,9.9314,4.610755E-10,4.610755E-10,4.340826,33.8541
'[19:17:00.432 21/01/2026]',2.355448,1.940369,-0.1719986,-0.7881314,4.610755E-10,4.610755E-10,-0.02328819,-27.72922
'[19:17:00.440 21/01/2026]',2.355448,1.940369,-0.1719986,-0.7881314,4.610755E-10,4.610755E-10,-0.02328819,-27.72922
'[19:17:00.448 21/01/2026]',-1.46871,0.4876633,-2.078442,-4.32803,4.610755E-10,4.610755E-10,-1.994048,-2.011588
'[19:17:00.456 21/01/2026]',-1.46871,0.4876633,-2.078442,-4.32803,4.610755E-10,4.610755E-10,-1.994048,-2.011588
'[19:17:00.464 21/01/2026]',-1.46871,0.4876633,-2.078442,-4.32803,4.610755E-10,4.610755E-10,-1.994048,-2.011588
'[19:17:00.472 21/01/2026]',-1.46871,0.4876633,-2.078442,-4.32803,4.610755E-10,4.610755E-10,-1.994048,-2.011588
'[19:17:00.480 21/01/2026]',-1.46871,0.4876633,-2.078442,-4.32803,4.610755E-10,4.610755E-10,-1.994048,-2.011588
'[19:17:00.488 21/01/2026]',-6.836111,-9.60466,-3.612166,-6.28071,4.610755E-10,4.610755E-10,-3.552193,31.00611
'[19:17:00.496 21/01/2026]',-6.836111,-9.60466,-3.612166,-6.28071,4.610755E-10,4.610755E-10,-3.552193,31.00611
'[19:17:00.504 21/01/2026]',10.42081,11.46294,8.00703,14.84971,4.610755E-10,4.610755E-10,8.61856,-60.82515
'[19:17:00.512 21/01/2026]',-2.987029,-2.024761,-3.003434,-5.506346,4.610755E-10,4.610755E-10,-2.694917,67.80281
'[19:17:00.520 21/01/2026]',-4.028087,-3.862393,-2.703948,-4.747945,4.610755E-10,4.610755E-10,-3.152032,-21.29468
'[19:17:00.528 21/01/2026]',-4.028087,-3.862393,-2.703948,-4.747945,4.610755E-10,4.610755E-10,-3.152032,-21.29468
'[19:17:00.536 21/01/2026]',1.343966,0.3794163,1.423312,3.192735,4.610755E-10,4.610755E-10,0.0725088,-4.749763
'[19:17:00.544 21/01/2026]',1.343966,0.3794163,1.423312,3.192735,4.610755E-10,4.610755E-10,0.0725088,-4.749763
'[19:17:00.552 21/01/2026]',2.921746,3.568719,2.13088,1.724629,4.610755E-10,4.610755E-10,2.231484,27.25869
'[19:17:00.560 21/01/2026]',2.921746,3.568719,2.13088,1.724629,4.610755E-10,4.610755E-10,2.231484,27.25869
'[19:17:00.568 21/01/2026]',-6.45062,-8.878209,-3.978722,-5.209447,4.610755E-10,4.610755E-10,-1.470576,-58.03651
'[19:17:00.576 21/01/2026]',-6.45062,-8.878209,-3.978722,-5.209447,4.610755E-10,4.610755E-10,-1.470576,-58.03651
'[19:17:00.584 21/01/2026]',-6.45062,-8.878209,-3.978722,-5.209447,4.610755E-10,4.610755E-10,-1.470576,-58.03651
'[19:17:00.592 21/01/2026]',-5.320615,-7.794335,-0.1864591,-1.589729,4.610755E-10,4.610755E-10,-0.9276841,20.6618
'[19:17:00.600 21/01/2026]',19.99882,31.47405,4.000076,8.165097,4.610755E-10,4.610755E-10,1.714663,42.02599
'[19:17:00.608 21/01/2026]',19.99882,31.47405,4.000076,8.165097,4.610755E-10,4.610755E-10,1.714663,42.02599
'[19:17:00.616 21/01/2026]',19.99882,31.47405,4.000076,8.165097,4.610755E-10,4.610755E-10,1.714663,42.02599
'[19:17:00.624 21/01/2026]',-10.53801,-17.38339,-1.406055,-3.330004,4.610755E-10,4.610755E-10,-1.930544,-24.94742
'[19:17:00.632 21/01/2026]',-10.53801,-17.38339,-1.406055,-3.330004,4.610755E-10,4.610755E-10,-1.930544,-24.94742
'[19:17:00.640 21/01/2026]',2.31689,-1.772224,5.684767,3.791839,4.610755E-10,4.610755E-10,7.114632,-41.38692
'[19:17:00.648 21/01/2026]',2.31689,-1.772224,5.684767,3.791839,4.610755E-10,4.610755E-10,7.114632,-41.38692
'[19:17:00.656 21/01/2026]',2.31689,-1.772224,5.684767,3.791839,4.610755E-10,4.610755E-10,7.114632,-41.38692
'[19:17:00.664 21/01/2026]',-3.935467,3.039555,-9.005469,-7.331081,4.610755E-10,4.610755E-10,-9.587022,57.42464
'[19:17:00.672 21/01/2026]',2.617013,1.16479,2.886302,3.066693,4.610755E-10,4.610755E-10,3.673619,-24.99889
'[19:17:00.680 21/01/2026]',-0.0207297,-0.9497584,2.486921,1.225018,4.610755E-10,4.610755E-10,1.113193,-12.93101
'[19:17:00.688 21/01/2026]',-3.267773,-3.923769,-4.815046,-3.174309,4.610755E-10,4.610755E-10,-3.117214,20.36953
'[19:17:00.696 21/01/2026]',3.623286,4.081936,2.231691,2.518311,4.610755E-10,4.610755E-10,2.133768,-11.76024
'[19:17:00.704 21/01/2026]',0.1604221,2.030643,0.9521087,0.5447494,4.610755E-10,4.610755E-10,-1.113314,38.21338
'[19:17:00.712 21/01/2026]',-4.113532,-6.435354,-2.534227,-2.75414,4.610755E-10,4.610755E-10,0.8871013,-36.74397
'[19:17:00.720 21/01/2026]',-0.5047923,-0.7786686,-1.780666,-0.3919369,4.610755E-10,4.610755E-10,-5.40766,-44.02402
'[19:17:00.728 21/01/2026]',5.064227,6.836958,4.17492,2.522139,4.610755E-10,4.610755E-10,6.967574,95.41471
'[19:17:00.736 21/01/2026]',-3.783589,-5.669899,-2.095462,-1.312097,4.610755E-10,4.610755E-10,-4.646565,-43.61381
'[19:17:00.744 21/01/2026]',0.8153081,2.41061,0.4972095,0.2735992,4.610755E-10,4.610755E-10,2.27679,11.58045
'[19:17:00.752 21/01/2026]',0.9801918,-0.6893393,1.009723,0.0368541,4.610755E-10,4.610755E-10,0.4010447,-34.6228
'[19:17:00.760 21/01/2026]',-4.214021,-3.133327,-2.622796,-2.95541,4.610755E-10,4.610755E-10,-2.538245,5.438059
'[19:17:00.768 21/01/2026]',3.263804,3.10817,-1.165343,1.224797,4.610755E-10,4.610755E-10,0.1996246,22.95395
'[19:17:00.776 21/01/2026]',-2.079604,-8.10798,0.9836416,-0.9967375,4.610755E-10,4.610755E-10,1.37912,-14.06885
'[19:17:00.784 21/01/2026]',5.967341,11.40597,5.424482,3.732114,4.610755E-10,4.610755E-10,2.145033,-6.095767
'[19:17:00.792 21/01/2026]',-1.917305,0.8832927,-3.774129,-1.402216,4.610755E-10,4.610755E-10,-1.910771,20.94306
'[19:17:00.800 21/01/2026]',-4.418809,-9.074555,-2.13512,-2.447203,4.610755E-10,4.610755E-10,-2.001847,-12.78302
'[19:17:00.808 21/01/2026]',2.836226,4.947886,3.013491,2.16334,4.610755E-10,4.610755E-10,3.404564,12.76606
'[19:17:00.816 21/01/2026]',3.064458,-0.236848,0.5428521,0.5746237,4.610755E-10,4.610755E-10,-4.299382,-30.27276
'[19:17:00.824 21/01/2026]',-4.357267,-1.031468,-2.330875,-2.494395,4.610755E-10,4.610755E-10,4.328196,32.56599
'[19:17:00.832 21/01/2026]',-1.132646,-0.246448,-0.6028377,1.242346,4.610755E-10,4.610755E-10,-3.547779,23.99288
'[19:17:00.840 21/01/2026]',4.224234,-0.07194334,2.866122,0.9429843,4.610755E-10,4.610755E-10,3.263422,-60.32963
'[19:17:00.848 21/01/2026]',3.056533,7.050004,1.881424,2.661398,4.610755E-10,4.610755E-10,1.678497,40.38891
'[19:17:00.856 21/01/2026]',-9.944259,-12.06862,-8.058494,-8.204926,4.610755E-10,4.610755E-10,-6.003168,-35.00892
'[19:17:00.864 21/01/2026]',8.649513,7.428146,8.881907,6.956203,4.610755E-10,4.610755E-10,7.73178,31.43964
'[19:17:00.872 21/01/2026]',-0.921304,2.188296,-3.674205,0.463468,4.610755E-10,4.610755E-10,-3.948997,-3.114112
'[19:17:00.880 21/01/2026]',-4.244262,-15.78492,0.5825459,-5.498773,4.610755E-10,4.610755E-10,-0.7094368,-16.42702
'[19:17:00.888 21/01/2026]',0.8603162,11.13394,-1.47238,4.879961,4.610755E-10,4.610755E-10,4.090991,10.56299
'[19:17:00.896 21/01/2026]',-18.3608,-14.39686,-7.566629,-5.199945,4.610755E-10,4.610755E-10,-5.275128,10.53435
'[19:17:00.904 21/01/2026]',9.052671,-0.2682896,3.358454,-0.8935875,4.610755E-10,4.610755E-10,1.561741,-30.16419
'[19:17:00.912 21/01/2026]',44.05682,54.83651,15.99329,15.62095,4.610755E-10,4.610755E-10,2.150176,32.567
'[19:17:00.920 21/01/2026]',-32.51172,-35.53968,-10.26574,-10.39181,4.610755E-10,4.610755E-10,-2.458098,-23.20663
'[19:17:00.928 21/01/2026]',-16.37258,-24.33072,-9.991128,-8.192002,4.610755E-10,4.610755E-10,-0.4041228,-10.46774
'[19:17:00.936 21/01/2026]',17.02266,23.80673,9.142444,10.14338,4.610755E-10,4.610755E-10,3.953763,30.45008
'[19:17:00.944 21/01/2026]',17.02266,23.80673,9.142444,10.14338,4.610755E-10,4.610755E-10,3.953763,30.45008
'[19:17:00.952 21/01/2026]',17.02266,23.80673,9.142444,10.14338,4.610755E-10,4.610755E-10,3.953763,30.45008
'[19:17:00.960 21/01/2026]',2.268587,3.033737,2.532844,0.7698131,4.610755E-10,4.610755E-10,-3.063136,8.619351
'[19:17:00.968 21/01/2026]',-7.079149,-10.07493,-5.768392,-6.333904,4.610755E-10,4.610755E-10,-0.441589,-26.35429
'[19:17:00.976 21/01/2026]',-7.079149,-10.07493,-5.768392,-6.333904,4.610755E-10,4.610755E-10,-0.441589,-26.35429
'[19:17:00.984 21/01/2026]',-7.079149,-10.07493,-5.768392,-6.333904,4.610755E-10,4.610755E-10,-0.441589,-26.35429
'[19:17:00.992 21/01/2026]',-7.079149,-10.07493,-5.768392,-6.333904,4.610755E-10,4.610755E-10,-0.441589,-26.35429
'[19:17:01.000 21/01/2026]',-7.079149,-10.07493,-5.768392,-6.333904,4.610755E-10,4.610755E-10,-0.441589,-26.35429
'[19:17:01.008 21/01/2026]',2.058013,2.919106,1.906443,2.975747,4.610755E-10,4.610755E-10,2.457172,-30.11437
'[19:17:01.016 21/01/2026]',0.008601461,-0.3508469,0.4157587,-1.153081,4.610755E-10,4.610755E-10,-3.170781,27.76343
'[19:17:01.024 21/01/2026]',0.5637321,1.269624,0.7681018,1.727466,4.610755E-10,4.610755E-10,0.9385044,18.49334
'[19:17:01.032 21/01/2026]',0.5637321,1.269624,0.7681018,1.727466,4.610755E-10,4.610755E-10,0.9385044,18.49334
'[19:17:01.040 21/01/2026]',0.5637321,1.269624,0.7681018,1.727466,4.610755E-10,4.610755E-10,0.9385044,18.49334
'[19:17:01.048 21/01/2026]',0.5637321,1.269624,0.7681018,1.727466,4.610755E-10,4.610755E-10,0.9385044,18.49334
'[19:17:01.056 21/01/2026]',0.1959426,-0.2043396,-0.6088801,-0.9796916,4.610755E-10,4.610755E-10,1.564993,-15.58955
'[19:17:01.064 21/01/2026]',1.393195,1.66657,0.4085589,2.452526,4.610755E-10,4.610755E-10,-0.458478,-16.58809
'[19:17:01.072 21/01/2026]',-5.899275,-6.420687,-4.389441,-8.512851,4.610755E-10,4.610755E-10,-5.831261,32.38697
'[19:17:01.080 21/01/2026]',-5.899275,-6.420687,-4.389441,-8.512851,4.610755E-10,4.610755E-10,-5.831261,32.38697
'[19:17:01.088 21/01/2026]',-5.899275,-6.420687,-4.389441,-8.512851,4.610755E-10,4.610755E-10,-5.831261,32.38697
'[19:17:01.096 21/01/2026]',-5.899275,-6.420687,-4.389441,-8.512851,4.610755E-10,4.610755E-10,-5.831261,32.38697
'[19:17:01.104 21/01/2026]',5.636024,6.367636,6.472014,8.206066,4.610755E-10,4.610755E-10,11.29223,2.431494
'[19:17:01.112 21/01/2026]',0.2263523,-0.8642586,-3.940597,-0.6258783,4.610755E-10,4.610755E-10,-7.52193,-55.49742
'[19:17:01.120 21/01/2026]',-3.114954,-1.150886,-0.1949437,-2.550059,4.610755E-10,4.610755E-10,-1.522422,58.16449
'[19:17:01.128 21/01/2026]',-3.114954,-1.150886,-0.1949437,-2.550059,4.610755E-10,4.610755E-10,-1.522422,58.16449
'[19:17:01.136 21/01/2026]',-3.114954,-1.150886,-0.1949437,-2.550059,4.610755E-10,4.610755E-10,-1.522422,58.16449
'[19:17:01.144 21/01/2026]',-3.114954,-1.150886,-0.1949437,-2.550059,4.610755E-10,4.610755E-10,-1.522422,58.16449
'[19:17:01.152 21/01/2026]',1.06498,-4.70582,1.538464,-1.118225,4.610755E-10,4.610755E-10,1.676281,-23.52697
'[19:17:01.160 21/01/2026]',-0.07577889,1.753361,-0.3005778,2.505336,4.610755E-10,4.610755E-10,3.445773,-9.792822
'[19:17:01.168 21/01/2026]',-0.07577889,1.753361,-0.3005778,2.505336,4.610755E-10,4.610755E-10,3.445773,-9.792822
'[19:17:01.176 21/01/2026]',-0.07577889,1.753361,-0.3005778,2.505336,4.610755E-10,4.610755E-10,3.445773,-9.792822
'[19:17:01.184 21/01/2026]',-0.07577889,1.753361,-0.3005778,2.505336,4.610755E-10,4.610755E-10,3.445773,-9.792822
'[19:17:01.192 21/01/2026]',-0.475713,7.416838,-0.1291468,0.9874882,4.610755E-10,4.610755E-10,-3.53724,22.33196
'[19:17:01.200 21/01/2026]',-1.964041,-7.521476,-2.244636,-4.903116,4.610755E-10,4.610755E-10,0.7341912,-46.47766
'[19:17:01.208 21/01/2026]',2.114438,1.055216,2.667332,3.362534,4.610755E-10,4.610755E-10,1.075947,56.11236
'[19:17:01.216 21/01/2026]',2.114438,1.055216,2.667332,3.362534,4.610755E-10,4.610755E-10,1.075947,56.11236
'[19:17:01.224 21/01/2026]',2.114438,1.055216,2.667332,3.362534,4.610755E-10,4.610755E-10,1.075947,56.11236
'[19:17:01.232 21/01/2026]',2.114438,1.055216,2.667332,3.362534,4.610755E-10,4.610755E-10,1.075947,56.11236
'[19:17:01.240 21/01/2026]',-0.6646717,1.042114,-0.6450917,0.1093344,4.610755E-10,4.610755E-10,-2.314974,-43.13254
'[19:17:01.248 21/01/2026]',-0.6614166,0.01168538,-0.2449288,-1.678891,4.610755E-10,4.610755E-10,3.039975,-6.483941
'[19:17:01.256 21/01/2026]',0.1570967,0.2088915,-0.04711122,1.297396,4.610755E-10,4.610755E-10,-1.108009,44.5653
'[19:17:01.264 21/01/2026]',0.1570967,0.2088915,-0.04711122,1.297396,4.610755E-10,4.610755E-10,-1.108009,44.5653
'[19:17:01.272 21/01/2026]',0.1570967,0.2088915,-0.04711122,1.297396,4.610755E-10,4.610755E-10,-1.108009,44.5653
'[19:17:01.280 21/01/2026]',0.1570967,0.2088915,-0.04711122,1.297396,4.610755E-10,4.610755E-10,-1.108009,44.5653
'[19:17:01.288 21/01/2026]',0.8111593,-1.177668,-0.5994285,-0.1617468,4.610755E-10,4.610755E-10,0.1217403,-43.7604
'[19:17:01.296 21/01/2026]',-0.7637744,1.150039,-0.006453518,0.08537307,4.610755E-10,4.610755E-10,-2.236679,20.67655
'[19:17:01.304 21/01/2026]',-0.7637744,1.150039,-0.006453518,0.08537307,4.610755E-10,4.610755E-10,-2.236679,20.67655
'[19:17:01.312 21/01/2026]',-1.557069,-0.8426443,-0.07531351,-4.331281,4.610755E-10,4.610755E-10,-1.347852,28.34196
'[19:17:01.320 21/01/2026]',1.652982,-1.955805,-0.3661386,3.445743,4.610755E-10,4.610755E-10,3.350221,-50.52695
'[19:17:01.328 21/01/2026]',0.4011315,4.609971,1.577896,3.67257,4.610755E-10,4.610755E-10,0.7434109,15.18751
'[19:17:01.336 21/01/2026]',-2.662848,-4.469898,-2.896464,-7.810815,4.610755E-10,4.610755E-10,-4.947562,36.69632
'[19:17:01.344 21/01/2026]',-0.3424244,-2.477818,-1.002337,0.7045756,4.610755E-10,4.610755E-10,1.082391,-40.92539
'[19:17:01.352 21/01/2026]',4.406711,7.264387,4.44133,7.040094,4.610755E-10,4.610755E-10,3.34956,-10.71025
'[19:17:01.360 21/01/2026]',-3.156083,-3.194219,-1.604917,-6.302281,4.610755E-10,4.610755E-10,-2.366782,52.52224
'[19:17:01.368 21/01/2026]',0.578932,-1.591643,-1.382731,2.201374,4.610755E-10,4.610755E-10,0.07937326,-46.70224
'[19:17:01.376 21/01/2026]',2.351201,3.055927,1.143112,3.782374,4.610755E-10,4.610755E-10,2.685524,-19.71239
'[19:17:01.384 21/01/2026]',-2.516706,-1.164126,-0.05562912,-5.305053,4.610755E-10,4.610755E-10,-0.7422186,57.0043
'[19:17:01.392 21/01/2026]',-0.4907091,-1.606602,-0.5072747,1.761603,4.610755E-10,4.610755E-10,-0.6434289,-7.674633
'[19:17:01.400 21/01/2026]',1.784576,1.401105,1.478492,1.759722,4.610755E-10,4.610755E-10,0.3331876,-19.1397
'[19:17:01.408 21/01/2026]',0.5828722,0.4113893,-0.2764404,-1.554895,4.610755E-10,4.610755E-10,0.06937955,-30.37831
'[19:17:01.416 21/01/2026]',-1.068102,0.1520386,-0.6566621,1.726416,4.610755E-10,4.610755E-10,-0.1761269,59.75043
'[19:17:01.424 21/01/2026]',-1.832268,-1.660889,-0.2153269,-1.7804,4.610755E-10,4.610755E-10,1.54246,-2.824195
'[19:17:01.432 21/01/2026]',2.392878,0.7665738,1.06873,0.7660094,4.610755E-10,4.610755E-10,-1.914948,-74.70188
'[19:17:01.440 21/01/2026]',-1.646679,0.201572,-2.649592,-0.5467355,4.610755E-10,4.610755E-10,0.2706781,84.20815
'[19:17:01.448 21/01/2026]',0.498371,-2.039646,1.496983,-1.645469,4.610755E-10,4.610755E-10,-0.9949105,-30.88661
'[19:17:01.456 21/01/2026]',-2.064778,0.2208665,-1.589654,1.780108,4.610755E-10,4.610755E-10,-0.1485704,-23.72263
'[19:17:01.464 21/01/2026]',0.8772334,2.541548,-0.7446421,-1.53812,4.610755E-10,4.610755E-10,0.02049876,45.48362
'[19:17:01.472 21/01/2026]',2.086863,-5.194174,2.170583,-1.479643,4.610755E-10,4.610755E-10,0.7118514,-52.38558
'[19:17:01.480 21/01/2026]',-1.338092,5.824224,0.8803922,3.508496,4.610755E-10,4.610755E-10,-1.899988,44.84
'[19:17:01.488 21/01/2026]',-2.669253,-5.174393,-4.115821,-2.431285,4.610755E-10,4.610755E-10,-0.6925601,14.8632
'[19:17:01.496 21/01/2026]',4.89883,4.09936,3.570036,3.184443,4.610755E-10,4.610755E-10,6.558707,-53.05634
'[19:17:01.504 21/01/2026]',-1.882333,0.1937342,0.926917,-2.68148,4.610755E-10,4.610755E-10,-5.36497,6.241939
'[19:17:01.512 21/01/2026]',-1.047099,-3.399577,-1.154686,-1.052273,4.610755E-10,4.610755E-10,0.3164263,28.60009
'[19:17:01.520 21/01/2026]',1.871447,1.40446,-0.4815437,2.271109,4.610755E-10,4.610755E-10,2.422758,-25.05311
'[19:17:01.528 21/01/2026]',-1.240756,0.7817025,0.5586214,-1.341029,4.610755E-10,4.610755E-10,-0.2801882,14.71222
'[19:17:01.536 21/01/2026]',-0.3656863,-1.174806,-1.053236,0.6136326,4.610755E-10,4.610755E-10,-3.372175,-18.07454
'[19:17:01.544 21/01/2026]',1.446874,0.9525187,0.7345747,1.488923,4.610755E-10,4.610755E-10,2.42269,10.40195
'[19:17:01.552 21/01/2026]',-0.4418512,0.02294212,1.78298,-1.124332,4.610755E-10,4.610755E-10,1.694085,6.530394
'[19:17:01.560 21/01/2026]',-0.4418512,0.02294212,1.78298,-1.124332,4.610755E-10,4.610755E-10,1.694085,6.530394
'[19:17:01.568 21/01/2026]',-0.4418512,0.02294212,1.78298,-1.124332,4.610755E-10,4.610755E-10,1.694085,6.530394
'[19:17:01.576 21/01/2026]',-0.4418512,0.02294212,1.78298,-1.124332,4.610755E-10,4.610755E-10,1.694085,6.530394
'[19:17:01.584 21/01/2026]',-0.4418512,0.02294212,1.78298,-1.124332,4.610755E-10,4.610755E-10,1.694085,6.530394
'[19:17:01.592 21/01/2026]',-3.057331,-3.712675,-4.498881,-3.35568,4.610755E-10,4.610755E-10,-2.903755,-25.35519
'[19:17:01.600 21/01/2026]',1.936463,3.353614,2.002521,2.924748,4.610755E-10,4.610755E-10,-0.6497809,53.80185
'[19:17:01.608 21/01/2026]',0.8412364,-0.8517798,-0.2614493,0.4606942,4.610755E-10,4.610755E-10,1.669611,-27.09705
'[19:17:01.616 21/01/2026]',0.8412364,-0.8517798,-0.2614493,0.4606942,4.610755E-10,4.610755E-10,1.669611,-27.09705
