'Time and date','Fp1','Fp2','F3','Fz','F4','P3','Pz','P4','AccX','AccY','AccZ','GyroX','GyroY','GyroZ','Battery','Event'
'[13:17:00.200 21/01/2026]',-125014.5,-199740.8,-89008.48,-590.399,-375000,-375000,-151029.5,-220219.3,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.204 21/01/2026]',-125000.1,-199724.9,-89005.63,-577.9714,-375000,-375000,-151020.3,-220275.2,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.208 21/01/2026]',-125005.6,-199676.9,-89009.47,-576.0045,-375000,-375000,-151026.1,-220133.4,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.212 21/01/2026]',-125008.9,-199687,-89003.7,-581.9947,-375000,-375000,-151027.3,-220165.8,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.216 21/01/2026]',-125002.1,-199729.1,-88997.31,-583.0229,-375000,-375000,-151027.8,-220318.8,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.220 21/01/2026]',-124997.5,-199723.1,-88995.03,-574.0822,-375000,-375000,-151029.1,-220318.9,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.224 21/01/2026]',-125016.6,-199678.1,-89016.09,-576.9432,-375000,-375000,-151046.2,-220025.2,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.228 21/01/2026]',-125014.5,-199682.3,-89008.76,-583.0676,-375000,-375000,-151036.4,-220144.3,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.232 21/01/2026]',-125007.5,-199726.8,-89004.29,-581.2347,-375000,-375000,-151032.6,-220283.3,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.236 21/01/2026]',-124995.6,-199729.9,-88997.76,-572.7411,-375000,-375000,-151022.7,-220339.7,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.240 21/01/2026]',-125009.1,-199681.6,-89008.31,-572.9646,-375000,-375000,-151031.9,-220132,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.244 21/01/2026]',-125006.3,-199668.6,-88999.55,-572.1599,-375000,-375000,-151028.3,-220017.3,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.248 21/01/2026]',-124998.2,-199706.7,-88989.13,-571.5341,-375000,-375000,-151026.1,-220132.9,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.252 21/01/2026]',-124983.5,-199722.5,-88980.46,-566.1249,-375000,-375000,-151016.5,-220256.6,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.256 21/01/2026]',-124991.8,-199673.4,-89001.16,-560.6264,-375000,-375000,-151033.2,-219977.5,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.260 21/01/2026]',-125007.2,-199661.8,-89007.73,-581.6371,-375000,-375000,-151041.7,-219962.2,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.264 21/01/2026]',-125005.5,-199697.7,-89002.14,-584.6322,-375000,-375000,-151037.3,-220081.9,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.268 21/01/2026]',-124999.2,-199738.5,-88999.23,-591.0695,-375000,-375000,-151031.7,-220304.3,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.272 21/01/2026]',-125012.1,-199715.1,-89015.28,-594.9587,-375000,-375000,-151045.9,-220288.1,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.276 21/01/2026]',-125025.9,-199683.9,-89026.64,-599.5185,-375000,-375000,-151064,-220034.6,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.280 21/01/2026]',-125017.6,-199713.3,-89019.22,-600.4572,-375000,-375000,-151054.7,-220116.8,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.284 21/01/2026]',-125011.5,-199756.5,-89014.97,-602.0666,-375000,-375000,-151045.6,-220328.4,0.03,0.02,0.89,-4,0,-2,5,0
'[13:17:00.288 21/01/2026]',-125011.2,-199722.5,-89016.36,-590.0861,-375000,-375000,-151045.4,-220217.4,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.292 21/01/2026]',-125021.3,-199677.3,-89022.39,-593.7517,-375000,-375000,-151052.5,-219929,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.296 21/01/2026]',-125012.9,-199698.5,-89009.29,-593.6176,-375000,-375000,-151040.9,-220111.2,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.300 21/01/2026]',-125009.9,-199745.2,-89003.88,-593.0812,-375000,-375000,-151040.7,-220293.5,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.304 21/01/2026]',-125008.3,-199719.8,-88999.15,-582.6653,-375000,-375000,-151032.6,-220237.7,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.308 21/01/2026]',-125016.5,-199674.3,-89011.84,-584.0958,-375000,-375000,-151039.6,-219951.8,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.312 21/01/2026]',-125015.9,-199689.8,-89012.87,-586.9121,-375000,-375000,-151034.6,-219929,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.316 21/01/2026]',-125009.5,-199735,-89011.88,-586.2415,-375000,-375000,-151033.3,-220071.4,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.320 21/01/2026]',-125003.1,-199727.9,-89009.43,-578.8655,-375000,-375000,-151029.7,-220091.8,0.02,-0.02,0.88,-4,0,-2,5,0
'[13:17:00.324 21/01/2026]',-125022.1,-199686,-89022.3,-582.0841,-375000,-375000,-151043.9,-219781.8,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.328 21/01/2026]',-125013.3,-199688.3,-89008.63,-585.8839,-375000,-375000,-151034.6,-219937,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.332 21/01/2026]',-125009.8,-199735.5,-89007.73,-585.7945,-375000,-375000,-151038.6,-220115.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.336 21/01/2026]',-125003.2,-199744.8,-89000.66,-579.8043,-375000,-375000,-151032.3,-220208,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.340 21/01/2026]',-125009.8,-199691.5,-89009.43,-576.8985,-375000,-375000,-151040.7,-220022.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.344 21/01/2026]',-125011.5,-199675.5,-89005.27,-576.4067,-375000,-375000,-151033.8,-219930.4,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.348 21/01/2026]',-125007,-199715.7,-89002.45,-575.1551,-375000,-375000,-151034.7,-220058.3,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.352 21/01/2026]',-124999.6,-199737.4,-88995.88,-570.3718,-375000,-375000,-151028.2,-220202,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.356 21/01/2026]',-125014.1,-199690.3,-89010.09,-568.4048,-375000,-375000,-151043.5,-219907.3,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.360 21/01/2026]',-125013.2,-199668,-89001.47,-574.9763,-375000,-375000,-151037.8,-219789.8,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.364 21/01/2026]',-125007.9,-199710.6,-88998.07,-577.6584,-375000,-375000,-151036.6,-220027.8,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.368 21/01/2026]',-125008.2,-199746.4,-88998.12,-579.1784,-375000,-375000,-151035.4,-220255.3,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.372 21/01/2026]',-125007.6,-199710.4,-89005.13,-575.6021,-375000,-375000,-151036.5,-220273,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.376 21/01/2026]',-125013.5,-199665.4,-89005.9,-573.2328,-375000,-375000,-151036.5,-220001.2,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.380 21/01/2026]',-125012.5,-199698.6,-88999.5,-577.3903,-375000,-375000,-151028.6,-220078.5,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.384 21/01/2026]',-125007.7,-199744.5,-88996.77,-580.743,-375000,-375000,-151027.8,-220248.6,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.388 21/01/2026]',-125008.2,-199713.7,-88998.12,-566.7061,-375000,-375000,-151027.2,-220119.2,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.392 21/01/2026]',-125014.5,-199675.1,-89005.49,-569.8801,-375000,-375000,-151032.5,-219866.4,0.02,0.00,0.89,-4,0,-2,5,0
'[13:17:00.396 21/01/2026]',-124999,-199691.9,-88994.32,-570.5059,-375000,-375000,-151018.8,-220053.5,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.400 21/01/2026]',-124997.9,-199736.6,-88989.09,-567.8237,-375000,-375000,-151014.8,-220231.3,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.404 21/01/2026]',-124998.5,-199720,-88991.14,-561.9229,-375000,-375000,-151016,-220218.8,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.408 21/01/2026]',-125010.5,-199678.8,-89005.67,-568.1813,-375000,-375000,-151029.3,-219965.6,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.412 21/01/2026]',-125010.7,-199691.8,-89001.07,-575.9597,-375000,-375000,-151029.3,-219957.7,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.416 21/01/2026]',-125004,-199736.5,-88994.09,-574.3504,-375000,-375000,-151025.2,-220112.1,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.420 21/01/2026]',-124997.3,-199728.3,-88992.75,-561.4311,-375000,-375000,-151017.5,-220140,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.424 21/01/2026]',-125011.6,-199681.5,-89010.32,-561.5652,-375000,-375000,-151035.3,-219793.5,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.428 21/01/2026]',-125003.3,-199673,-88991.73,-560.2688,-375000,-375000,-151017.2,-219896,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.432 21/01/2026]',-125006.9,-199718.8,-88992.3,-560.3135,-375000,-375000,-151016,-220069.6,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.436 21/01/2026]',-124994.8,-199728.3,-88987.12,-555.5302,-375000,-375000,-151011.8,-220172,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.440 21/01/2026]',-125010,-199687.3,-89005.76,-561.4311,-375000,-375000,-151027,-219983.2,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.444 21/01/2026]',-125020.4,-199682.8,-89013,-569.4777,-375000,-375000,-151030.5,-219894.7,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.448 21/01/2026]',-125010,-199717.5,-89005.9,-567.4214,-375000,-375000,-151026.8,-220040,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.452 21/01/2026]',-125003.2,-199740.3,-89000.35,-565.9908,-375000,-375000,-151020,-220194.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.456 21/01/2026]',-125019.2,-199696.7,-89017.97,-565.0074,-375000,-375000,-151037.8,-219854.8,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.460 21/01/2026]',-125016.1,-199681.5,-89006.03,-576.0491,-375000,-375000,-151029.8,-219825.3,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.464 21/01/2026]',-125003,-199715.5,-88993.29,-569.5671,-375000,-375000,-151018.8,-220050.2,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.468 21/01/2026]',-124999.6,-199746.8,-88993.73,-571.847,-375000,-375000,-151012.5,-220266.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.472 21/01/2026]',-125007,-199704.4,-89006.16,-569.4777,-375000,-375000,-151019,-220104.7,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.476 21/01/2026]',-125015.9,-199679.5,-89008.84,-573.9481,-375000,-375000,-151021.2,-219952,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.480 21/01/2026]',-125007,-199704.8,-88997.58,-566.6167,-375000,-375000,-151017.3,-220035.4,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.484 21/01/2026]',-124996.5,-199740.2,-88992.48,-563.4427,-375000,-375000,-151015.9,-220230.3,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.488 21/01/2026]',-125000,-199709.3,-88999.59,-556.6031,-375000,-375000,-151022.8,-220146.6,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.492 21/01/2026]',-125010.7,-199671.6,-88999.86,-559.5535,-375000,-375000,-151026.5,-219889.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.496 21/01/2026]',-125000.3,-199689.4,-88981.66,-558.883,-375000,-375000,-151014.2,-220072.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.500 21/01/2026]',-124997.6,-199732.7,-88986.59,-562.8616,-375000,-375000,-151012.3,-220251.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.504 21/01/2026]',-124996.8,-199716.9,-88998.7,-559.5089,-375000,-375000,-151014.8,-220241.2,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.508 21/01/2026]',-125007.5,-199672.4,-89006.7,-556.6031,-375000,-375000,-151022.7,-219992.6,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.512 21/01/2026]',-125005.9,-199684.1,-88999.15,-559.9112,-375000,-375000,-151021.8,-219980,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.516 21/01/2026]',-125001.4,-199733.1,-88994.23,-564.0239,-375000,-375000,-151018.6,-220174.9,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.520 21/01/2026]',-124997.7,-199723.8,-88995.44,-558.7489,-375000,-375000,-151017.1,-220206.2,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.524 21/01/2026]',-125016,-199678.5,-89017.52,-564.6945,-375000,-375000,-151037.5,-219838.6,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.528 21/01/2026]',-125012.4,-199689.6,-89010.45,-577.7479,-375000,-375000,-151031,-219938.7,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.532 21/01/2026]',-125004.4,-199735.3,-89005.27,-578.8655,-375000,-375000,-151027.2,-220158,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.536 21/01/2026]',-125001.1,-199736.5,-88999.86,-574.8422,-375000,-375000,-151019.4,-220276.8,0.03,0.00,0.88,-4,0,-2,5,0
'[13:17:00.540 21/01/2026]',-125007.4,-199683.1,-89006.79,-573.4564,-375000,-375000,-151027.3,-220023,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.544 21/01/2026]',-125018.3,-199681.6,-89013,-585.7051,-375000,-375000,-151035.7,-219915.2,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.548 21/01/2026]',-125019.9,-199734.8,-89013.27,-594.8693,-375000,-375000,-151039.7,-220080.5,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.552 21/01/2026]',-125013.9,-199759.4,-89009.38,-593.9305,-375000,-375000,-151033.3,-220236.7,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.556 21/01/2026]',-125031.5,-199718.2,-89029.41,-593.9305,-375000,-375000,-151052.1,-219915.7,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.560 21/01/2026]',-125024,-199698.3,-89025.79,-602.4689,-375000,-375000,-151050.1,-219840.1,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.564 21/01/2026]',-125009.6,-199726.1,-89016.31,-597.9091,-375000,-375000,-151041.5,-220086.5,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.568 21/01/2026]',-125005.1,-199754.8,-89013.67,-598.6691,-375000,-375000,-151038.7,-220274.6,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.572 21/01/2026]',-125010,-199714.6,-89024.05,-596.0763,-375000,-375000,-151046.8,-220129.6,0.03,0.02,0.88,-4,0,-2,5,0
'[13:17:00.576 21/01/2026]',-125025,-199691.1,-89032.18,-601.8878,-375000,-375000,-151051.9,-219911.3,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.580 21/01/2026]',-125025.7,-199733.1,-89027.94,-608.0121,-375000,-375000,-151053.2,-220046.3,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.584 21/01/2026]',-125016.3,-199767.1,-89018.55,-602.8265,-375000,-375000,-151048,-220202.3,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.588 21/01/2026]',-125026.9,-199734.4,-89034.41,-596.9704,-375000,-375000,-151055.5,-220059.8,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.592 21/01/2026]',-125028.8,-199690,-89037.37,-600.2337,-375000,-375000,-151056.3,-219776.3,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.596 21/01/2026]',-125011.2,-199708.6,-89019.35,-598.1774,-375000,-375000,-151042.8,-219961.5,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.600 21/01/2026]',-125008.2,-199751.7,-89011.88,-594.5117,-375000,-375000,-151038.4,-220132.3,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.604 21/01/2026]',-125004,-199727.2,-89013.18,-586.6885,-375000,-375000,-151037.3,-220107.6,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.608 21/01/2026]',-125021.3,-199689.2,-89029.09,-594.7352,-375000,-375000,-151051.3,-219868.3,0.02,-0.02,0.89,-4,0,-2,5,0
'[13:17:00.612 21/01/2026]',-125019.7,-199703.7,-89019.71,-594.0646,-375000,-375000,-151047.8,-219841.8,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.616 21/01/2026]',-125018.6,-199754.5,-89017.34,-595.4058,-375000,-375000,-151050.1,-220018.4,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.620 21/01/2026]',-125008.5,-199742,-89015.46,-584.2299,-375000,-375000,-151037.1,-220078.5,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.624 21/01/2026]',-125029.2,-199696.4,-89038.3,-590.846,-375000,-375000,-151056.8,-219725,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.628 21/01/2026]',-125028.2,-199705.4,-89027.94,-602.4242,-375000,-375000,-151050.2,-219825.8,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.632 21/01/2026]',-125024.8,-199749.8,-89020.55,-601.6642,-375000,-375000,-151050.6,-220015.1,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.636 21/01/2026]',-125013.3,-199750.6,-89013.59,-593.9305,-375000,-375000,-151044.2,-220124.6,0.02,0.00,0.88,-4,0,-2,5,0
'[13:17:00.640 21/01/2026]',-125022.8,-199699.6,-89025.3,-589.9519,-375000,-375000,-151053.4,-219900.9,0.02,0.00,0.88,-4,0,-2,5,0
