'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[19:13:00.772 20/01/2026]',-3.971365,0.009881734,7.777053,7.382377,4.610755E-10,4.610755E-10,2.916582,3.218641
'[19:13:00.780 20/01/2026]',-8.477259,-11.50408,-15.42907,-33.16672,4.610755E-10,4.610755E-10,-14.9326,-17.6067
'[19:13:00.788 20/01/2026]',-14.88925,3.181169,2.547783,18.60458,4.610755E-10,4.610755E-10,4.35148,9.072223
'[19:13:00.796 20/01/2026]',62.21875,14.73221,15.45679,35.31399,4.610755E-10,4.610755E-10,17.2991,17.7023
'[19:13:00.804 20/01/2026]',-54.26025,-2.475929,-4.080844,-47.99495,4.610755E-10,4.610755E-10,-6.088247,-12.96255
'[19:13:00.812 20/01/2026]',1.039828,-9.253952,-7.251348,11.39766,4.610755E-10,4.610755E-10,-9.106065,-6.907006
'[19:13:00.820 20/01/2026]',18.52743,2.196788,1.181764,8.80212,4.610755E-10,4.610755E-10,4.602344,6.710654
'[19:13:00.828 20/01/2026]',1.488374,4.572916,6.53337,0.3467613,4.610755E-10,4.610755E-10,4.055576,5.135709
'[19:13:00.836 20/01/2026]',-13.20325,-0.9880905,-3.334328,-6.362197,4.610755E-10,4.610755E-10,-4.504358,-7.726658
'[19:13:00.844 20/01/2026]',10.15822,-5.223871,-4.789691,3.915037,4.610755E-10,4.610755E-10,0.4855681,1.722203
'[19:13:00.852 20/01/2026]',0.3165241,0.01893562,3.271548,2.423663,4.610755E-10,4.610755E-10,-1.134346,1.771363
'[19:13:00.860 20/01/2026]',-15.96885,4.88545,2.38329,-9.230364,4.610755E-10,4.610755E-10,2.746845,-4.083229
'[19:13:00.868 20/01/2026]',5.951485,-4.206567,-5.816622,4.170033,4.610755E-10,4.610755E-10,-0.5041314,3.541642
'[19:13:00.876 20/01/2026]',7.234919,-11.81552,0.1150488,-1.980605,4.610755E-10,4.610755E-10,-8.313811,-5.417307
'[19:13:00.884 20/01/2026]',8.200727,31.66263,11.79559,7.76243,4.610755E-10,4.610755E-10,9.05809,3.377919
'[19:13:00.892 20/01/2026]',-16.09825,-19.91468,-12.17182,-7.68106,4.610755E-10,4.610755E-10,-6.377925,-2.952597
'[19:13:00.900 20/01/2026]',-0.6978181,-11.33993,-3.892776,-5.292675,4.610755E-10,4.610755E-10,-3.576806,-3.082905
'[19:13:00.908 20/01/2026]',4.004298,17.03275,11.80326,10.07045,4.610755E-10,4.610755E-10,8.143288,5.573557
'[19:13:00.916 20/01/2026]',7.211366,-1.165989,-3.990659,-2.577212,4.610755E-10,4.610755E-10,0.6837811,0.5737345
'[19:13:00.924 20/01/2026]',-8.766129,-5.685526,-5.120699,-2.815051,4.610755E-10,4.610755E-10,-7.425215,-5.103378
'[19:13:00.932 20/01/2026]',0.178444,4.122884,7.53908,0.5421753,4.610755E-10,4.610755E-10,8.002235,6.980359
'[19:13:00.940 20/01/2026]',5.252755,5.075225,2.394745,10.7723,4.610755E-10,4.610755E-10,0.4210022,1.329445
'[19:13:00.948 20/01/2026]',15.27226,3.032038,2.117887,0.8771362,4.610755E-10,4.610755E-10,7.714355,3.593255
'[19:13:00.956 20/01/2026]',-10.87182,2.814756,3.838807,-12.44497,4.610755E-10,4.610755E-10,-3.095764,3.582006
'[19:13:00.964 20/01/2026]',-3.336807,-10.13468,0.3329693,26.65161,4.610755E-10,4.610755E-10,5.371886,-0.515915
'[19:13:00.972 20/01/2026]',28.4762,13.16032,3.069093,-13.46253,4.610755E-10,4.610755E-10,4.769716,4.22071
'[19:13:00.980 20/01/2026]',-43.83456,3.555742,-5.313272,-12.67777,4.610755E-10,4.610755E-10,-12.75303,-7.423702
'[19:13:00.988 20/01/2026]',30.69602,-8.43256,4.281554,19.29688,4.610755E-10,4.610755E-10,9.182361,2.833129
'[19:13:00.996 20/01/2026]',-6.467574,2.767319,1.798832,-4.847433,4.610755E-10,4.610755E-10,6.396637,9.630448
'[19:13:01.004 20/01/2026]',-6.726821,-1.738763,-4.970428,-4.670175,4.610755E-10,4.610755E-10,-11.82462,-8.548034
'[19:13:01.012 20/01/2026]',-11.75087,-14.77688,-5.800011,0.04942097,4.610755E-10,4.610755E-10,2.491995,-1.532993
'[19:13:01.020 20/01/2026]',11.11818,2.625548,3.517208,3.982581,4.610755E-10,4.610755E-10,6.782216,8.587946
'[19:13:01.028 20/01/2026]',44.57748,56.6361,25.42873,8.662158,4.610755E-10,4.610755E-10,-5.643566,-6.49724
'[19:13:01.036 20/01/2026]',-31.02537,-35.85241,-17.73792,-13.13004,4.610755E-10,4.610755E-10,-1.623372,-2.625848
'[19:13:01.044 20/01/2026]',-25.17212,-28.83566,-12.26226,4.028349,4.610755E-10,4.610755E-10,6.588398,10.0205
'[19:13:01.052 20/01/2026]',25.62624,25.96753,11.6247,0.226409,4.610755E-10,4.610755E-10,-7.68437,-10.16308
'[19:13:01.060 20/01/2026]',5.224041,3.89775,2.206364,-0.8887225,4.610755E-10,4.610755E-10,5.331208,4.018747
'[19:13:01.068 20/01/2026]',-14.91297,-10.35174,-6.690935,-3.040059,4.610755E-10,4.610755E-10,-2.061154,0.1778394
'[19:13:01.076 20/01/2026]',-1.60648,-2.631939,-2.061836,2.54374,4.610755E-10,4.610755E-10,-2.656454,-1.217626
'[19:13:01.084 20/01/2026]',-0.5089148,6.719381,5.505819,2.836883,4.610755E-10,4.610755E-10,2.89099,-0.8885372
'[19:13:01.092 20/01/2026]',-3.614548,-13.95307,-6.939229,-12.32449,4.610755E-10,4.610755E-10,-2.794855,-2.268572
'[19:13:01.100 20/01/2026]',12.65907,7.69429,0.07736149,4.063488,4.610755E-10,4.610755E-10,-2.195961,-0.8301544
'[19:13:01.108 20/01/2026]',-0.2545754,11.02747,5.73316,6.535332,4.610755E-10,4.610755E-10,0.4223422,-0.9141892
'[19:13:01.116 20/01/2026]',-0.2545754,11.02747,5.73316,6.535332,4.610755E-10,4.610755E-10,0.4223422,-0.9141892
'[19:13:01.124 20/01/2026]',-0.2545754,11.02747,5.73316,6.535332,4.610755E-10,4.610755E-10,0.4223422,-0.9141892
'[19:13:01.132 20/01/2026]',-0.2545754,11.02747,5.73316,6.535332,4.610755E-10,4.610755E-10,0.4223422,-0.9141892
'[19:13:01.140 20/01/2026]',-0.2545754,11.02747,5.73316,6.535332,4.610755E-10,4.610755E-10,0.4223422,-0.9141892
'[19:13:01.148 20/01/2026]',-13.01015,-9.632274,-0.5740654,-1.158112,4.610755E-10,4.610755E-10,7.87722,8.890458
'[19:13:01.156 20/01/2026]',8.673437,-4.239369,-7.622629,-3.19278,4.610755E-10,4.610755E-10,-11.82004,-14.07739
'[19:13:01.164 20/01/2026]',-6.671524,3.988348,4.857925,-8.187913,4.610755E-10,4.610755E-10,4.888823,8.977237
'[19:13:01.172 20/01/2026]',-6.671524,3.988348,4.857925,-8.187913,4.610755E-10,4.610755E-10,4.888823,8.977237
'[19:13:01.180 20/01/2026]',-6.671524,3.988348,4.857925,-8.187913,4.610755E-10,4.610755E-10,4.888823,8.977237
'[19:13:01.188 20/01/2026]',-6.671524,3.988348,4.857925,-8.187913,4.610755E-10,4.610755E-10,4.888823,8.977237
'[19:13:01.196 20/01/2026]',21.41562,0.5579619,-1.564879,24.70866,4.610755E-10,4.610755E-10,1.229414,0.5087085
'[19:13:01.204 20/01/2026]',-17.68934,-2.847961,1.160818,-26.05172,4.610755E-10,4.610755E-10,-4.618271,-7.149634
'[19:13:01.212 20/01/2026]',-23.63741,-3.887944,-6.143728,-5.845623,4.610755E-10,4.610755E-10,0.1938462,-2.324141
'[19:13:01.220 20/01/2026]',-23.63741,-3.887944,-6.143728,-5.845623,4.610755E-10,4.610755E-10,0.1938462,-2.324141
'[19:13:01.228 20/01/2026]',-23.63741,-3.887944,-6.143728,-5.845623,4.610755E-10,4.610755E-10,0.1938462,-2.324141
'[19:13:01.236 20/01/2026]',-23.63741,-3.887944,-6.143728,-5.845623,4.610755E-10,4.610755E-10,0.1938462,-2.324141
'[19:13:01.244 20/01/2026]',37.34107,6.768869,5.315754,17.52802,4.610755E-10,4.610755E-10,3.124845,6.810265
'[19:13:01.252 20/01/2026]',-11.76415,-1.243112,-0.8747873,1.597409,4.610755E-10,4.610755E-10,-0.483452,0.05903944
'[19:13:01.260 20/01/2026]',-11.76415,-1.243112,-0.8747873,1.597409,4.610755E-10,4.610755E-10,-0.483452,0.05903944
'[19:13:01.268 20/01/2026]',-11.76415,-1.243112,-0.8747873,1.597409,4.610755E-10,4.610755E-10,-0.483452,0.05903944
'[19:13:01.276 20/01/2026]',-11.76415,-1.243112,-0.8747873,1.597409,4.610755E-10,4.610755E-10,-0.483452,0.05903944
'[19:13:01.284 20/01/2026]',-16.59401,-2.46468,0.03918491,-11.93723,4.610755E-10,4.610755E-10,-4.261964,-3.885864
'[19:13:01.292 20/01/2026]',12.79185,-3.255538,-3.690272,-8.662325,4.610755E-10,4.610755E-10,-0.5112458,-5.832893
'[19:13:01.300 20/01/2026]',14.44138,3.002419,3.836573,25.13156,4.610755E-10,4.610755E-10,5.428524,10.58795
'[19:13:01.308 20/01/2026]',14.44138,3.002419,3.836573,25.13156,4.610755E-10,4.610755E-10,5.428524,10.58795
'[19:13:01.316 20/01/2026]',14.44138,3.002419,3.836573,25.13156,4.610755E-10,4.610755E-10,5.428524,10.58795
'[19:13:01.324 20/01/2026]',14.44138,3.002419,3.836573,25.13156,4.610755E-10,4.610755E-10,5.428524,10.58795
'[19:13:01.332 20/01/2026]',-15.46539,-0.2407396,-1.845646,-13.59761,4.610755E-10,4.610755E-10,-6.121793,-6.217429
'[19:13:01.340 20/01/2026]',-6.671601,-1.049167,1.642203,-5.690218,4.610755E-10,4.610755E-10,2.666663,1.876178
'[19:13:01.348 20/01/2026]',8.571802,3.68115,-0.1790756,13.24283,4.610755E-10,4.610755E-10,1.839201,2.694336
'[19:13:01.356 20/01/2026]',9.817608,5.158384,0.2110063,-4.642284,4.610755E-10,4.610755E-10,-0.3655367,-5.869853
'[19:13:01.364 20/01/2026]',-19.73552,-17.00321,-4.735589,-9.298409,4.610755E-10,4.610755E-10,-3.174689,0.008094903
'[19:13:01.372 20/01/2026]',-4.690008,6.425329,0.6946584,-0.3438445,4.610755E-10,4.610755E-10,-5.052961,-1.156175
'[19:13:01.380 20/01/2026]',25.74605,10.31785,5.257349,11.16549,4.610755E-10,4.610755E-10,10.86573,5.536852
'[19:13:01.388 20/01/2026]',-18.26909,-11.61684,-6.174439,-2.749279,4.610755E-10,4.610755E-10,-1.758881,-2.861096
'[19:13:01.396 20/01/2026]',4.876021,1.076971,-0.05788649,-9.31731,4.610755E-10,4.610755E-10,-10.56605,-3.077476
'[19:13:01.404 20/01/2026]',-5.552601,-2.07748,1.057828,0.02226326,4.610755E-10,4.610755E-10,5.219742,-0.5475278
'[19:13:01.412 20/01/2026]',6.614949,4.657155,2.935964,16.69735,4.610755E-10,4.610755E-10,10.57003,10.23666
'[19:13:01.420 20/01/2026]',8.529181,0.08054114,-3.773608,-9.511821,4.610755E-10,4.610755E-10,-14.18313,-9.339409
'[19:13:01.428 20/01/2026]',-18.09279,-7.736451,-3.011292,-23.9003,4.610755E-10,4.610755E-10,-2.742736,-7.843149
'[19:13:01.436 20/01/2026]',-17.5329,2.549286,3.876987,35.18912,4.610755E-10,4.610755E-10,12.3406,14.40418
'[19:13:01.444 20/01/2026]',77.89482,0.9750742,-4.005462,-9.237652,4.610755E-10,4.610755E-10,-10.49537,-5.722981
'[19:13:01.452 20/01/2026]',-108.5214,1.973947,2.483288,-28.07081,4.610755E-10,4.610755E-10,2.875474,-6.926586
'[19:13:01.460 20/01/2026]',79.758,1.280013,1.814941,28.06527,4.610755E-10,4.610755E-10,5.413478,9.313103
'[19:13:01.468 20/01/2026]',-38.90148,-6.114339,-6.655778,-8.043068,4.610755E-10,4.610755E-10,-9.697919,-7.61133
'[19:13:01.476 20/01/2026]',18.48241,5.058782,6.502414,-0.116709,4.610755E-10,4.610755E-10,9.512462,5.754436
'[19:13:01.484 20/01/2026]',-16.46583,6.840514,5.930405,5.55177,4.610755E-10,4.610755E-10,3.153253,6.875972
'[19:13:01.492 20/01/2026]',21.33405,-12.7424,-12.03916,-6.092232,4.610755E-10,4.610755E-10,-12.20579,-13.74781
'[19:13:01.500 20/01/2026]',-17.70006,1.181709,0.8545826,2.62833,4.610755E-10,4.610755E-10,4.749715,4.936488
'[19:13:01.508 20/01/2026]',2.700594,1.247774,-0.4244072,-11.09048,4.610755E-10,4.610755E-10,-5.822508,-6.01673
'[19:13:01.516 20/01/2026]',-0.946937,4.591118,5.607567,10.28918,4.610755E-10,4.610755E-10,8.280782,6.863965
'[19:13:01.524 20/01/2026]',0.02835228,-5.168876,-3.240312,2.678037,4.610755E-10,4.610755E-10,1.570349,2.299577
'[19:13:01.532 20/01/2026]',4.242532,-6.90638,-8.618411,-13.15861,4.610755E-10,4.610755E-10,-16.47977,-14.49402
'[19:13:01.540 20/01/2026]',-11.661,14.29147,12.81978,11.37917,4.610755E-10,4.610755E-10,13.8827,13.49316
'[19:13:01.548 20/01/2026]',-2.398639,-20.60152,-8.847808,-9.488666,4.610755E-10,4.610755E-10,-0.4488874,-4.631954
'[19:13:01.556 20/01/2026]',16.28078,21.16022,6.689199,7.509579,4.610755E-10,4.610755E-10,-4.462185,0.04518585
'[19:13:01.564 20/01/2026]',-1.138699,5.416956,5.666639,10.6597,4.610755E-10,4.610755E-10,8.91814,7.852877
'[19:13:01.572 20/01/2026]',-6.31554,-17.91238,-10.87118,-17.59617,4.610755E-10,4.610755E-10,-4.352621,-7.872606
'[19:13:01.580 20/01/2026]',4.733367,10.80165,7.410423,7.936955,4.610755E-10,4.610755E-10,1.278135,4.741516
'[19:13:01.588 20/01/2026]',-7.680006,-5.628875,-6.057448,-1.237484,4.610755E-10,4.610755E-10,-4.851629,-5.141693
'[19:13:01.596 20/01/2026]',11.19004,2.841975,2.623152,-9.854761,4.610755E-10,4.610755E-10,1.408239,0.1170541
'[19:13:01.604 20/01/2026]',-12.9151,-2.096763,1.741848,24.08055,4.610755E-10,4.610755E-10,4.996806,9.613485
'[19:13:01.612 20/01/2026]',25.34539,-2.641065,-2.850891,-7.574374,4.610755E-10,4.610755E-10,-5.964088,-7.083039
'[19:13:01.620 20/01/2026]',-30.76843,9.569356,2.016112,-29.53341,4.610755E-10,4.610755E-10,1.819689,-5.171033
'[19:13:01.628 20/01/2026]',8.050011,-14.30685,-8.228548,24.51423,4.610755E-10,4.610755E-10,-4.576271,4.697333
'[19:13:01.636 20/01/2026]',17.17149,15.57186,14.68231,11.92762,4.610755E-10,4.610755E-10,10.88231,6.962607
